Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	7.24252e+06	6.70013e+06	6.49805e+06	6.38794e+06	6.27683e+06	5.58832e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	9.10006e+06	1.0173e+07	8.57717e+06	1.00219e+07	8.45192e+06	9.9446e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.38579e+06		1.86149e+06	3.47268e+06	2.72998e+06	2.87669e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	5.90486e+06	5.20382e+06	5.70784e+06	4.86226e+06	4.77756e+06	5.29664e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	7.64019e+06	7.28094e+06	7.97788e+06	7.16512e+06	8.13774e+06	6.75451e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12	2.11024e+07	2.06008e+07	2.06906e+07	2.05449e+07	2.06965e+07	2.02873e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.06966e+08	1.05692e+08	1.02866e+08	1.05998e+08	1.06848e+08	1.04464e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.6519e+07	2.75263e+07	2.66123e+07	2.74086e+07	2.69562e+07	2.67641e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.92003e+07	6.22522e+07	6.05968e+07	6.02876e+07	6.22652e+07	5.84236e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	9.2543e+06	8.62863e+06	9.46772e+06	9.43597e+06	9.40428e+06	8.89802e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		10	10		1.07848e+07		1.05763e+07		1.00728e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	16	16	6.50419e+07	6.43878e+07	6.35249e+07	6.67571e+07	6.36412e+07	6.50806e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	16	16	1.14815e+07	1.09934e+07	1.14068e+07	1.12284e+07	1.09326e+07	1.0827e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.38924e+06	2.28554e+06	2.49054e+06	2.13519e+06	2.25753e+06	1.92016e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	2	2			632216	636647		
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	8.66833e+06	8.31391e+06	8.55147e+06	8.31137e+06	8.64633e+06	8.15662e+06
P08390	USG_ECOLI	usg	USG-1 protein	8	8	2.19378e+07	2.2022e+07	2.1659e+07	2.29599e+07	2.17427e+07	2.27589e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	1.09185e+07	1.13063e+07	1.08227e+07	1.09959e+07	1.10816e+07	1.02432e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.67881e+07	2.64107e+07	2.60268e+07	2.73117e+07	2.65051e+07	2.58158e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.175e+07	3.16917e+07	3.18175e+07	3.12441e+07	3.29931e+07	3.1161e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	13	13	1.67307e+07	1.66282e+07	1.75504e+07	1.78279e+07	1.62867e+07	1.78929e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		9	9		1.60012e+07		1.559e+07		1.61056e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	3.2386e+08	3.11965e+08	3.16419e+08	3.15337e+08	3.11668e+08	3.13888e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17	6.51835e+06	6.99028e+06	6.79442e+06	6.73369e+06	6.76688e+06	7.0037e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.6521e+07	4.66872e+07	4.62535e+07	4.63759e+07	4.65384e+07	4.50245e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.52398e+06	8.47063e+06	8.84055e+06	8.18906e+06	8.87229e+06	7.32179e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.58246e+06	2.6239e+06	2.84884e+06	2.37144e+06	2.72442e+06	2.59655e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	2.39141e+07	2.48505e+07	2.46366e+07	2.47854e+07	2.55245e+07	2.45189e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	7	7	1.1528e+07	1.13895e+07	1.14935e+07	1.11785e+07	1.20763e+07	1.09071e+07
P09099	XYLB_ECOLI	xylB	Xylulose kinase	2	2	583540	587996		589054		
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	2.52753e+07	2.25396e+07	2.34436e+07	2.33487e+07	2.43323e+07	2.42113e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	22	22	6.30606e+07	6.37084e+07	6.30413e+07	6.19988e+07	6.33246e+07	6.17725e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.42363e+07	3.26214e+07	3.32303e+07	3.39309e+07	3.38837e+07	3.23793e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.50334e+06	6.0114e+06	5.52985e+06	5.43282e+06	5.98638e+06	5.31897e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	23	17	1.43624e+07	1.47425e+07	1.40514e+07	1.41276e+07	1.40507e+07	1.41586e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	7.5192e+06	8.53887e+06	8.60797e+06	8.65733e+06	9.04882e+06	8.51989e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	3.08861e+07	2.7684e+07	2.90374e+07	2.78267e+07	2.97901e+07	2.85466e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	2.57242e+07	2.27972e+07	2.41735e+07	2.22838e+07	2.50979e+07	2.22783e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		3	3		6.91233e+06		6.92342e+06		6.0753e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	4.46996e+06	4.44276e+06	4.34607e+06	4.53488e+06	4.508e+06	3.70345e+06
P09348	MOTA_ECOLI	motA	Motility protein A	4	4	1.71284e+06	1.58885e+06	1.73545e+06	1.90056e+06	1.7586e+06	1.62721e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	2.34649e+08	1.85977e+08	2.03313e+08	1.79457e+08	2.00377e+08	1.80583e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	63	58	2.06145e+09	2.16184e+09	1.99008e+09	2.19838e+09	1.9931e+09	2.16658e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.84919e+07	2.75044e+07	2.81447e+07	2.73325e+07	2.75117e+07	2.6657e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.8563e+07	1.85583e+07	1.76885e+07	2.02397e+07	1.97899e+07	1.93481e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	15	15	2.03717e+07	1.80593e+07	2.07126e+07	1.97934e+07	2.04209e+07	1.70401e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	9.42124e+06	1.03338e+07	1.05648e+07	1.02316e+07	9.97477e+06	1.02756e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	37	37	1.09346e+07	1.06906e+07	1.09763e+07	1.07951e+07	1.09822e+07	1.05776e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	1.86496e+07	1.77544e+07	1.72665e+07	1.65884e+07	1.7732e+07	1.70502e+07
P09833	MODC_ECOLI	modC	Molybdenum import ATP-binding protein ModC	1	1	1.02005e+06		917248		882036	
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1		1.41479e+06	978256			
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	24	24	1.27775e+07	1.34488e+07	1.37353e+07	1.34339e+07	1.32384e+07	1.3007e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.48468e+06	4.66061e+06	4.81735e+06	4.86988e+06	4.75761e+06	4.52376e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.79015e+08	7.73931e+08	7.52169e+08	7.85294e+08	7.67516e+08	7.86371e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	2	2	1.2172e+09	1.21657e+09	1.19273e+09	1.24423e+09	1.21435e+09	1.19682e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	9	9	1.13219e+07	1.0943e+07	1.11251e+07	1.09411e+07	1.15222e+07	1.10627e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.05577e+08	1.05184e+08	1.0028e+08	1.05952e+08	1.03057e+08	1.05302e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.73072e+06	9.12329e+06	9.61599e+06	9.70888e+06	9.11837e+06	9.7318e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.32323e+07	1.31979e+07	1.25042e+07	1.34243e+07	1.26846e+07	1.41522e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.2323e+07	2.53897e+07	2.47591e+07	2.48075e+07	2.45593e+07	2.41494e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	8.82655e+07	9.40474e+07	8.82516e+07	9.99466e+07	9.11396e+07	9.56892e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1		1.01402e+06		761042		1.00209e+06
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	9	9	1.4183e+07	1.40272e+07	1.46019e+07	1.39532e+07	1.35999e+07	1.50964e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.28578e+07	4.67635e+07	4.19461e+07	4.56797e+07	4.53591e+07	4.68118e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.30206e+07	3.53957e+07	3.51113e+07	3.60698e+07	3.28266e+07	3.54695e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.34003e+07	4.44101e+07	4.44319e+07	4.43525e+07	4.41613e+07	4.51109e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.65381e+07	1.572e+07	1.65495e+07	1.64978e+07	1.60526e+07	1.58737e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	34	34	5.97647e+08	6.10332e+08	5.78392e+08	6.21348e+08	5.80959e+08	6.07407e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.15378e+08	6.93316e+08	6.89449e+08	6.84519e+08	7.16275e+08	6.69334e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.80297e+07	1.80579e+07	1.76813e+07	1.79735e+07	1.71998e+07	1.76738e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.42964e+08	1.50034e+08	1.33106e+08	1.48727e+08	1.41551e+08	1.51927e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.30927e+07	9.21819e+07	9.12299e+07	9.55271e+07	9.23908e+07	9.16112e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.58741e+07	8.9208e+07	8.63417e+07	9.01358e+07	8.72159e+07	8.83768e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.45801e+06	1.39527e+06	1.63516e+06	1.34166e+06	1.60679e+06	1.35063e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.49908e+07	4.49856e+07	4.4433e+07	4.47231e+07	4.4193e+07	4.49968e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.40358e+07	1.51863e+07	1.46536e+07	1.48107e+07	1.62332e+07	1.42493e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	5.5163e+06	4.52982e+06	5.42238e+06	5.24777e+06	5.11178e+06	5.29673e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	7.35841e+06	7.49893e+06	7.35345e+06	7.26322e+06	7.52498e+06	7.35789e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.89694e+06	5.18715e+06	5.90811e+06	5.8223e+06	5.83159e+06	5.80062e+06
P0A6J3	CYSZ_ECOLI	cysZ	Protein CysZ	1	1				516554		509584
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.21528e+06	1.28081e+06	1.28965e+06	1.32741e+06	1.37697e+06	1.23643e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	7.09676e+07	6.85621e+07	7.06765e+07	6.948e+07	7.08864e+07	6.73236e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.10639e+06	1.31105e+06	1.33814e+06	1.39542e+06	1.30827e+06	1.25925e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	1.00284e+08	9.70107e+07	1.03273e+08	9.77611e+07	1.0436e+08	9.85075e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.35741e+08	1.35738e+08	1.32439e+08	1.39885e+08	1.36924e+08	1.34263e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.02772e+08	1.02816e+08	1.02343e+08	1.00599e+08	1.04848e+08	1.00073e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.50782e+08	1.51021e+08	1.48186e+08	1.53627e+08	1.46043e+08	1.50033e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	2	2				3.86813e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.04336e+06	8.77756e+06	8.38795e+06	9.40031e+06	8.64892e+06	8.98521e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.35851e+07	2.24335e+07	2.3205e+07	2.37511e+07	2.44637e+07	2.26005e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.45354e+07	1.21566e+07	1.406e+07	1.30465e+07	1.41139e+07	1.4022e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	8.12952e+08	8.38757e+08	7.93055e+08	8.57363e+08	7.99651e+08	8.43086e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.3501e+08	6.77306e+08	6.39782e+08	7.17065e+08	6.00497e+08	6.93173e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	8.88561e+07	8.02503e+07	8.57217e+07	8.14528e+07	8.7132e+07	8.68344e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.53026e+09	1.53482e+09	1.47423e+09	1.58467e+09	1.46666e+09	1.56449e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	2.80015e+07	3.06351e+07	2.95503e+07	3.03831e+07	2.99931e+07	3.03793e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.65103e+07	6.40117e+07	6.41591e+07	6.59518e+07	6.73547e+07	6.52826e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.18732e+09	1.20353e+09	1.14708e+09	1.25259e+09	1.15308e+09	1.23112e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	11	11	8.78862e+07	8.64204e+07	8.60438e+07	8.78914e+07	8.70956e+07	8.43355e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.0546e+08	1.02471e+08	1.05097e+08	1.05732e+08	1.05824e+08	1.07077e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.18315e+07	7.77944e+07	7.2302e+07	7.93567e+07	7.60434e+07	7.78835e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.59921e+07	4.05678e+07	3.29472e+07	4.58685e+07	3.32855e+07	3.85034e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.83411e+06	6.31038e+06	6.48915e+06	6.67347e+06	6.44166e+06	6.60696e+06
P0A6S5	FTSB_ECOLI	ftsB	Cell division protein FtsB	1	1		1.54615e+06		1.15339e+06		
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.77002e+07	2.71157e+07	2.71872e+07	2.70465e+07	2.5516e+07	2.75026e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.40002e+08	2.42716e+08	2.35457e+08	2.42546e+08	2.36893e+08	2.4351e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.53697e+07	1.49816e+07	1.53943e+07	1.51867e+07	1.54728e+07	1.45011e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.16808e+07	2.07728e+07	2.10063e+07	2.06516e+07	2.12008e+07	2.08818e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.44708e+07	1.53166e+07	1.41267e+07	1.46351e+07	1.3559e+07	1.47711e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.15951e+07	2.20847e+07	2.1361e+07	2.18812e+07	2.24128e+07	2.17568e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.49568e+07	1.51808e+07	1.51214e+07	1.46983e+07	1.50203e+07	1.49083e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.27404e+07	1.3081e+07	1.31933e+07	1.35223e+07	1.33855e+07	1.27636e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	9	9	3.17539e+07	3.14951e+07	3.24376e+07	3.35182e+07	3.34248e+07	3.17673e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.2264e+07	5.03457e+07	5.17646e+07	5.25963e+07	5.34003e+07	5.05532e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.89336e+06	1.74477e+06	1.86489e+06	1.55925e+06	1.92744e+06	1.70454e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2	3.92941e+06	4.77739e+06	4.80952e+06	4.67065e+06	4.35334e+06	4.41213e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.1457e+08	1.14443e+08	1.13177e+08	1.15091e+08	1.17616e+08	1.10046e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	12	12	2.62036e+07	2.51109e+07	2.52124e+07	2.58787e+07	2.45364e+07	2.52528e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1		719769				570099
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.67306e+06	2.97663e+06	3.71885e+06	3.53492e+06	3.93273e+06	2.8878e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	2.20519e+08	2.22666e+08	2.20162e+08	2.23002e+08	2.23101e+08	2.16016e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.75665e+07	6.05195e+07	6.06808e+07	6.14078e+07	5.49628e+07	6.20505e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.42997e+07	4.42106e+07	4.37096e+07	4.19901e+07	4.5791e+07	4.28316e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	3.94602e+08	3.89633e+08	3.85861e+08	3.8959e+08	3.85575e+08	3.96297e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18	2.65837e+07	2.54929e+07	2.57443e+07	2.62721e+07	2.57902e+07	2.50093e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	42	42	1.31557e+08	1.26128e+08	1.26113e+08	1.27837e+08	1.30523e+08	1.26625e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.93821e+06	6.93211e+06	7.66243e+06	7.7578e+06	8.13128e+06	7.77578e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	38	38	9.43756e+07	9.32646e+07	9.41626e+07	9.23002e+07	9.59061e+07	8.97769e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.12416e+08	2.88809e+08	3.03748e+08	2.96053e+08	3.01138e+08	2.93354e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18	1.8552e+08	1.80838e+08	1.7496e+08	1.809e+08	1.63485e+08	1.81781e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	12	12	2.13946e+08	2.24568e+08	2.04847e+08	2.24992e+08	2.06503e+08	2.16798e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	9.24258e+06	8.95831e+06	8.60183e+06	8.68293e+06	8.98564e+06	8.35779e+06
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.6041e+07	5.21545e+07	5.43225e+07	5.37865e+07	5.49628e+07	5.44532e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	3.24848e+06	2.20379e+06	2.41426e+06	2.08366e+06	2.76159e+06	2.18863e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.59562e+06	6.85126e+06	6.53263e+06	6.55817e+06	7.08777e+06	6.8698e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.88575e+07	2.69131e+07	2.57029e+07	2.74214e+07	2.70174e+07	2.57284e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.07985e+08	1.05578e+08	1.08688e+08	1.06192e+08	1.08888e+08	1.04832e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	4.92538e+06	4.74032e+06	4.87265e+06	4.69765e+06	4.39867e+06	4.5622e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.67834e+07	3.64959e+07	3.50817e+07	3.46606e+07	3.6782e+07	3.48088e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.97649e+07	4.35699e+07	3.85951e+07	4.16937e+07	4.15792e+07	3.90911e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	2	2	3.05367e+06	3.19576e+06	3.04763e+06	2.74843e+06	2.63763e+06	2.97178e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.74246e+07	4.08489e+07	3.81882e+07	3.86639e+07	3.60649e+07	3.61364e+07
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	2	2	455313		594601			404801
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	5.13614e+07	4.83202e+07	4.95369e+07	5.06953e+07	4.98059e+07	4.71133e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	989865	1.11392e+06	973116	825715	1.07251e+06	883244
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	7	7	1.174e+08	1.31425e+08	1.22424e+08	1.28575e+08	1.22179e+08	1.29444e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.49742e+07	2.76403e+07	2.53826e+07	2.77739e+07	2.62201e+07	2.74423e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.45397e+06	9.43237e+06	8.61089e+06	8.76639e+06	9.19212e+06	9.33436e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.58604e+07	4.34962e+07	4.39129e+07	4.74846e+07	4.30078e+07	4.46047e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.16637e+07	4.04205e+07	4.0743e+07	4.12061e+07	4.16012e+07	3.92141e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.83052e+08	1.9726e+08	1.72613e+08	2.01935e+08	1.90325e+08	1.86601e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.81302e+09	1.78272e+09	1.72114e+09	1.78827e+09	1.76857e+09	1.75423e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	4	4	1.3455e+07	1.2552e+07	1.13456e+07	1.29294e+07	1.14638e+07	1.25999e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	4	4	1.42619e+06	1.38168e+06	1.24686e+06	1.27236e+06	1.08331e+06	1.25896e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	15	15	1.54548e+07	1.56305e+07	1.63286e+07	1.56463e+07	1.68409e+07	1.55002e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	10	10	4.64561e+08	4.56627e+08	4.66142e+08	4.75558e+08	4.72555e+08	4.57374e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	14	14	4.50655e+06	4.24904e+06	4.47709e+06	4.36943e+06	4.77078e+06	4.36388e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	12	12	1.84816e+07	1.78546e+07	1.77803e+07	1.77613e+07	1.77917e+07	1.74441e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	8	8	8.57752e+07	8.65554e+07	8.34468e+07	9.01864e+07	8.2528e+07	8.81565e+07
