protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A814	1456720.298755777	137792.99999999985	739958.8040538935	1280715.3149088176	1311424.765315013	164195.4604492106	2	0.8061589081446382	-0.23965517593008775	False	0.041944172380019594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7R9	2295313532.7639084	2274084011.6007977	2265514136.715766	2043100947.5065253	2335185403.3689003	2369669882.864054	0	0.8062510810657623	0.018472079282263222	False	0.04196865817825661	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25437	102489887.81810892	103826132.75322132	104674005.816257	103110104.69184336	99294437.21978717	106752586.81376909	0	0.807639460823758	0.00852804062943931	False	0.04199314397649363	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A2	210710434.95556155	230649517.8010256	217389965.20854047	191415170.9387957	226565080.08955783	229866242.4561614	0	0.8077511481479913	0.024078868492296252	False	0.04201762977473066	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21507	133816276.03063916	125833901.85706544	130209550.13856947	135756344.40172648	126445326.57779792	130403172.3085282	0	0.809619631546829	-0.010122836402726095	False	0.042042115572967685	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76316	41051207.29033323	47281067.31259093	48015822.093623936	44512050.79749393	44677882.24065182	45335726.101119496	0	0.8097492342923207	0.01941318597347594	False	0.0420666013712047	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13482	3608683.775489274	2955505.226926864	3349762.8936080458	4005552.125874682	2758285.9548000023	2792016.5139067844	0	0.809858562513236	0.053075357273513916	False	0.042091087169441724	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD05	58180740.88930907	50057868.75551995	57645918.030844174	54330321.40185205	58233470.57374576	55585665.4685126	0	0.8106461165989272	-0.01956479381493238	False	0.04211557296767875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43329	37851716.1314569	40927499.32592889	40603818.689705126	41533233.10647247	37479012.69866211	39196703.102175616	0	0.8108014377540075	0.014258568147263524	False	0.042140058765915776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8F4	72507522.08613102	77893252.19018205	68620685.44700882	74722933.80437249	66742921.49121611	74664406.2654107	0	0.8110944510193869	0.019171146179983216	False	0.04216454456415279	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13035	119337307.55080745	116720904.2332888	119628852.45718198	117782732.06858742	121300755.19190226	117754202.44197448	0	0.8111106494685023	-0.0046594959137945795	False	0.042189030362389815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23331	46494120.45675135	43441832.40869583	45041154.75764583	47206210.00282335	43868469.10224569	42647159.86754749	0	0.8112647021683774	0.013479643702065851	False	0.04221351616062684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37773	192650588.99830893	191554485.8790364	190099251.2782443	187316751.43587372	193291074.7301068	195794373.2392806	0	0.811315081508412	-0.005260411094766098	False	0.04223800195886386	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11447	36113357.26341405	37469907.409361735	38295213.98124741	37369077.55316776	35616067.836892925	40003383.94771379	0	0.8122369317427365	-0.014243775818123418	False	0.04226248775710089	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75883	9328791.909753244	11636572.578167347	11063241.377558932	9865201.909665698	11758374.232944982	11080507.824825317	0	0.8128516964130426	-0.030109803350801493	False	0.042286973555337906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAH0	7059003.889309164	6866634.331794565	4708514.094522482	6976215.569250658	6018455.1204049215	6271266.567284412	0	0.8134314808725023	-0.04810318144143569	False	0.04231145935357493	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A738	10489372.735116206	11378155.029533273	12867267.208835913	12857397.908047982	11924126.285026338	10664697.960414603	0	0.8134750219466432	-0.029250292036400675	False	0.04233594515181195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52614	1865512.110787926	1848728.461362144	1631134.2061151937	1937375.8824390904	1692531.1575639143	1793777.1176959684	0	0.813620106686127	-0.020982064525828854	False	0.042360430950048975	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18775	91586974.6039336	96655042.82831275	97405004.23225744	94425192.08288611	94117579.78391863	95622251.60876933	0	0.815235273043695	0.007504496533498398	False	0.042384916748286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00887	14246741.23012294	16230952.974433048	17281557.33199788	17298874.351337526	15370766.51397103	15890914.163780568	0	0.8154179637360996	-0.02400468370217795	False	0.04240940254652302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77552	42174043.88523743	46214867.02617377	46988623.07281987	42942106.75713617	46480230.98805786	47473042.45861182	0	0.8154884228606978	-0.016085418596913134	False	0.04243388834476004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46851	5501906.235567343	6326916.935258018	6781754.298717198	6150854.657562511	5668771.673765478	7236188.189974944	0	0.8161087675684372	-0.034108454366139775	False	0.042458374142997066	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00926	7010511.810897007	6731931.324091516	6298003.389322677	6558639.73704763	6273638.660903696	7538768.338245567	0	0.8162507432417074	-0.023605459161449033	False	0.04248285994123408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37025	670656.9351746597	503938.5211676289	560342.3916427658	438020.67542379926	662584.4939942363	707285.6331272873	0	0.8164619219214898	-0.059423559972198836	False	0.04250734573947111	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37634	144412083.1240325	138043037.76898524	135821042.39173746	132806784.59653422	143522995.95089436	145467265.30710858	0	0.8171063934724243	-0.012093206902127137	False	0.042531831537708134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA3	72174790.70388381	72959072.43958616	77066812.3126078	76176093.37324443	76293579.790737	71373977.24210064	0	0.8173253898104914	-0.010628192738761307	False	0.04255631733594516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A794	162471907.27360365	154484632.12017557	162506324.8373667	142134808.7005476	165055592.68706903	165940607.70874617	0	0.817615011604587	0.019179360261458066	False	0.04258080313418217	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB7	78088085.00784348	81952059.13097583	83599081.5763533	76919995.5053091	84527603.63776228	80157276.82490796	0	0.8179107127606708	0.01209685383914835	False	0.042605288932419196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33221	4067005.4281750456	3596194.9418705795	3603244.7417035378	4358872.33937751	3420747.4581092484	3190805.94570976	0	0.8179559222319892	0.038412860112201415	False	0.042629774730656225	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A858	2237648373.9871817	2214114329.448327	2283422852.2618217	1959110052.0843425	2346348244.6734567	2329778982.381172	0	0.8179739759274769	0.021569634812876087	False	0.04265426052889325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD49	258468444.23427823	247683139.1489657	249841982.53222835	232447089.81303293	267193875.14952528	265423107.592554	0	0.8181412386855146	-0.0172066195727073	False	0.042678746327130264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFZ3	109902944.30795884	111804223.3680637	105020341.3293152	104272081.03715175	110093237.7890176	110295454.26441154	0	0.8193598668250486	0.009154845864812803	False	0.04270323212536729	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77775	1277501.9558990267	928676.6491067144	167499.3404649487	768316.4580983233	566930.4950310608	781781.9201326126	1	0.8205413966319588	0.16508326131080658	False	0.04272771792360431	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6K1	4993552.57636987	4618367.806845074	3587537.685827902	3812186.9307624656	4789134.358857114	4228682.988976571	0	0.8215350275011559	0.04095704643830917	False	0.04275220372184134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76539	23725591.27451577	22913925.980503563	24569219.653576925	22281511.14426636	24754751.71389529	24887209.303100426	0	0.8216020479271066	-0.014408407192989588	False	0.04277668952007836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23837	6905957.540836302	6734831.335985631	7109932.782150336	7624602.121493453	6688968.709221679	6684304.076736128	0	0.8225870944496088	-0.017081816436798864	False	0.04280117531831538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68688	10474340.58148494	13526381.031947743	15781545.621736543	13396194.019386254	13302455.87891326	11874902.948563397	0	0.8226862551047323	0.044513466664927115	False	0.0428256611165524	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69805	60611390.07484176	52373467.60304293	54040338.93194349	56241444.435153045	55806283.41452311	52964418.080161884	0	0.8227703768322344	0.01749353729151069	False	0.04285014691478942	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69853	14296071.050250323	14604136.399706908	13922186.035571173	12419254.908798795	14797425.113525609	14967922.051722176	0	0.8228658151753876	0.0216489423376015	False	0.04287463271302645	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08337	3045668.398505195	3341182.0271987454	2852750.253940428	2698977.7638269435	3085526.772262384	3689979.964379713	0	0.8236911579803785	-0.03621694739370548	False	0.04289911851126347	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A790	66547933.8411925	72295803.7880212	64804717.87350699	74960295.25613265	67032302.49346832	64444292.02606286	0	0.8240371906088094	-0.019619927142725476	False	0.04292360430950049	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFW8	84440515.65976465	83558692.87667115	84507818.83127417	86256340.63382933	82101280.6372523	83192554.26524243	0	0.8243294530400245	0.005477342818319956	False	0.042948090107737515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABP8	1221987811.132994	1188107043.1500332	1221393660.8290217	1168511832.4887764	1213302531.698825	1233615890.511237	0	0.8244400588014742	0.006393671936206631	False	0.04297257590597454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFT5	2582092.1799115096	3217554.4671204067	2867761.057289274	2860092.3950969176	2434591.8280348694	3173337.886805409	0	0.8255833708061585	0.03357553262512336	False	0.04299706170421156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFF6	1207307927.610491	1160948315.242695	1172672345.9092443	1156826579.33393	1192705645.67066	1179062229.8167987	0	0.8257384409745505	0.005034119505883284	False	0.04302154750244858	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39342	17393996.683601107	14188703.809918718	15677363.827783495	15747973.335964646	14776344.235913074	16012281.451643912	0	0.8268166919276083	0.022255812926325464	False	0.043046033300685606	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC84	7159820.908440021	7569492.818451342	6565094.57513436	7089723.910399964	7226770.44709965	7195633.845077329	0	0.8275490472494076	-0.014675615221890244	False	0.04307051909892263	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABT2	2741088752.257612	2751865313.118509	2765360131.790704	2568687846.40518	2828687158.113821	2799818552.673185	0	0.8278444719111013	0.010717244464324064	False	0.043095004897159644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY3	27524751.77135731	25862759.196233187	23940581.53185313	29550618.74536633	24941545.238827605	24214842.71363744	0	0.8287257499186015	-0.025499448206794	False	0.043119490695396674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADZ7	329497476.35375285	334068147.21508604	300426032.9070893	319314777.8211319	323664686.52372193	313068933.1068173	0	0.8288998793785188	0.011937006999002575	False	0.0431439764936337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37652	64507390.0107651	65692501.762983486	62234560.923183255	64515456.741737954	62333755.46508955	64703478.53511033	0	0.8289099851989858	0.0066258251478945535	False	0.04316846229187072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77747	195281.3818252606	182268.390625	210680.0527953237	116542.74046639971	228408.966445582	216856.7698978895	2	0.8296755893630999	0.06630154297041199	False	0.043192948090107736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J1	18348435.965705927	17855043.15438064	18086503.23921859	20326862.77364442	17031762.361782845	17672177.448795132	0	0.8302904649031498	-0.019553354392652954	False	0.04321743388834476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6W0	3574230.7175225504	3303584.274645485	3532834.0692219413	3121727.296238422	4026393.299538705	3025555.907948737	0	0.8305319238268509	0.03321889145884547	False	0.04324191968658179	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32144	6620136.946789314	8007770.7270113565	9992571.62151498	10965705.937312078	5221220.0494388295	9828848.840396408	0	0.8313493475777944	-0.07952782816850198	False	0.04326640548481881	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24228	9358455.35901625	8167189.490111425	7033231.926299679	7225992.777398682	7900888.092389432	10202017.43453304	0	0.8313550137477772	-0.0445397483965936	False	0.043290891283055834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37095	369772566.12901455	389966185.9355081	396134874.1929956	351268778.1102646	395841990.2920892	396931434.4428994	0	0.8314807555903896	0.014843400998074345	False	0.04331537708129285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
