protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P77348	90634056.4513858	91337076.8074288	90328825.4787976	101754999.28038764	90992103.42335628	90626035.54572769	0	0.41844606431649034	-0.05750624378069056	False	0.02524703557312253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46859	76523.18428992227	4052112.357096896	6071162.710033417	120722.0751694668	4026250.975382592	61921.95710385033	3	0.4184707707971296	1.2770271897433052	False	0.025271739130434786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68567	1617992.2746718088	96441.05468750006	89671.98180856215	3160107.917469104	95444.94282135296	1395706.8407576531	3	0.41848874425926613	-1.3663379387653674	False	0.025296442687747035	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24202	22999099.881998885	21381613.619882066	21953849.225108903	24340856.630500022	21179213.96173808	23913141.58384538	0	0.419009023215212	-0.06586515314031148	False	0.025321146245059288	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX4	76523.18428992227	2315180.035185768	3243065.556824778	2251135.6714962577	95444.94282135296	61921.95710385033	3	0.41909010328598195	1.2262199461653145	False	0.025345849802371544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC30	30472798.67872711	28078298.00726873	28843253.090301223	28715664.7218016	33381766.32614592	29742147.310376734	0	0.41937618453139225	-0.07157600896716665	False	0.025370553359683794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36566	1580250.6469828552	2890561.593379039	2130938.493452699	2941282.614514369	2746776.330026912	2148761.766301035	0	0.4196203908758746	-0.24741982481382713	False	0.02539525691699605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFP4	11238582.37022807	11289204.683819886	10758652.23473925	11942092.570846546	10498253.945198763	13284724.846148469	0	0.4196945711831254	-0.10200234215423609	False	0.025419960474308303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32132	1622258747.1822908	1651480643.168299	1652182393.8775513	1630143074.1396265	1662462909.216296	1684734567.4013846	0	0.4197551163563065	-0.014981379585069161	False	0.025444664031620552	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77129	76523.18428992227	96441.05468750006	1194572.962354513	1488702.2177284434	1427261.577425303	61921.95710385033	3	0.4200268249885713	-1.1227083260124398	False	0.02546936758893281	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A790	78249639.69565558	78476505.57583143	75036233.3041495	78287392.44717212	78650440.45844571	78175170.22620638	0	0.4208478880586704	-0.020707934552159753	False	0.02549407114624506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0T5	4985648.345751848	4293581.986439804	5046000.122281767	4682151.876232072	4879138.33521264	7967435.484797824	0	0.4225008809739779	-0.2911627705716213	False	0.025518774703557314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A873	41099676.90524464	38249318.25770793	44678416.90388091	41432086.131670885	42738375.271954566	46152289.25244212	0	0.42260927262001924	-0.07142994470448148	False	0.025543478260869567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07004	150591831.8957931	144156980.93986875	151775340.14109972	150648355.99042797	142609762.5781495	144131126.39294842	0	0.4233894472492687	0.029820468251338304	False	0.02556818181818182	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFK0	230542137.2165082	226208937.13098016	226160042.6721759	223456296.09530392	222945416.7283845	229555957.2930716	0	0.42476869569020476	0.01476491478620491	False	0.025592885375494073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00448	198379824.61170307	198226981.62566748	196310208.1547933	181749024.7105497	190689769.5376964	202520914.9707483	0	0.42476974100242665	0.044369335468130204	False	0.025617588932806325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00956	1027775613.785048	1051513808.2880064	1037162821.702482	1012233665.0553705	1048927856.0236268	1019429130.3480704	0	0.42526691689312507	0.01669761525100913	False	0.025642292490118578	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77804	675711904.956868	676421245.28802	648303337.8184441	674792737.1471968	660983976.2637615	720334299.2613523	0	0.4256633759748475	-0.03960333478334168	False	0.02566699604743083	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29744	24531593.723420985	21815887.68662909	20913435.09315997	23609712.15965083	23467473.216770586	23416929.28853321	0	0.4260976760903665	-0.06773437911459787	False	0.025691699604743084	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76115	385087.4155210643	96441.05468750006	515826.50932241353	120722.0751694668	95444.94282135296	373020.5642681451	3	0.42710888964115484	0.7593800570177552	False	0.025716403162055337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9R7	43743104.90479339	42145687.69467288	36559700.97107604	42928345.654804304	43212609.82067581	42747759.75785985	0	0.4282067496581698	-0.07395092983939767	False	0.02574110671936759	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADQ7	42126738.832598135	48540266.273194976	44532491.72449689	44420380.29709382	49760266.72047545	47433075.154592015	0	0.42966854454891695	-0.06687128495553013	False	0.025765810276679846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64545	4000704.891683954	4637694.000000004	4071128.1616422297	4178715.689638077	3143601.1298305388	4266428.853253789	0	0.42975582582347877	0.13318592351899056	False	0.025790513833992095	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33593	2535783.762428697	1507292.0057415229	89671.98180856215	120722.0751694668	1626813.1097498492	61921.95710385033	3	0.43055449400856877	1.1915443716999827	False	0.025815217391304348	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A879	5718466.510616883	5053743.521973021	5259216.399904372	5515264.765964838	5359745.814412709	5776804.788199597	0	0.43073315601619855	-0.0547766691511377	False	0.025839920948616604	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40120	75142258.93554287	81145813.71566547	78029300.81526142	78161066.2205536	78588527.11204337	84943995.0275414	0	0.43125283671711834	-0.04471527502245584	False	0.025864624505928854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76149	4537089.511470073	4701961.318488865	4115282.45025599	5222598.803883309	4889928.357894709	4188608.474624223	0	0.43160971411683635	-0.09882176355941213	False	0.02588932806324111	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGK4	105050461.16498074	105362225.37634055	115323447.9179422	108926300.41041309	114167050.78405064	112842768.35373648	0	0.4320246886818411	-0.044483151972459514	False	0.025914031620553363	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7L3	1338753259.6075902	1335612779.2202494	1394983825.182702	1279203869.5344772	1390626626.6006477	1290825725.7111225	0	0.4328824026260362	0.039058838810696155	False	0.025938735177865612	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61517	163488440.43593535	153387016.26630107	168020873.80098853	164595559.66674393	164929017.00249678	168075257.14706227	0	0.43293140439826183	-0.037309667600387474	False	0.02596343873517787	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFX7	12997308.166374303	7680546.277581268	8216987.356628668	9596318.53711478	5636264.612472503	8242178.150719393	0	0.4340106354911856	0.29970148305284827	False	0.025988142292490118	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31455	31176231.70931414	32957385.635865584	29854643.9964656	34771363.799274564	30651198.947104607	32487476.647045214	0	0.4340788031174836	-0.05897621418348965	False	0.026012845849802374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68398	2355727.3679831526	96441.05468750006	89671.98180856215	2488815.169354076	95444.94282135296	3019792.1411672547	3	0.4349857107299436	-1.140596957685918	False	0.026037549407114627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40191	26030020.540865395	27049038.41720885	24854776.97084958	24182737.94592501	24835319.831224225	26488326.25922517	0	0.43554808884276724	0.04565119909351632	False	0.026062252964426876	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADL3	1086882.6609320082	732866.5858034923	951372.4447359466	1233058.3771429865	883156.3656948688	1030045.2228255284	0	0.43611931038699453	-0.18316781413111258	False	0.026086956521739132	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N0	2793620.8628857774	3194675.3119979184	4150045.740219822	3300215.808292841	3150190.8880775883	2404463.802077603	0	0.4363676504033298	0.19527861170227082	False	0.026111660079051385	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7P5	176352107.89011648	192941637.09917372	192425413.6306953	173325895.31003642	184287687.61549744	186370298.29004216	0	0.4365266674163354	0.04628510630408253	False	0.026136363636363638	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD10	49994730.121734336	42474846.44288881	47060272.63792405	54700673.991747074	48018292.24980312	45801230.907188885	0	0.43654889129851554	-0.0900853488707666	False	0.02616106719367589	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37051	70808947.64182478	72171591.65380068	72616387.96957536	71308661.56532541	72776147.06140693	74007398.50461921	0	0.43656343849871937	-0.016601603904219324	False	0.026185770750988144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABD8	499662490.6778419	492271279.521486	423050725.0238807	494863849.26777136	494977098.8735684	495465694.6061112	0	0.438065155910991	-0.06997456259655319	False	0.026210474308300397	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19932	76523.18428992227	6276158.500000004	5600436.307991099	120722.0751694668	5108457.932874203	61921.95710385033	3	0.4389632121927483	1.175746871498773	False	0.02623517786561265	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32157	52052278.48352526	51459594.57718725	49104000.58841038	52495736.4754516	50481204.52272152	52562241.92447399	0	0.44043980354524737	-0.02737303979214108	False	0.026259881422924906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33919	12807761.337308548	10599836.36018771	15783037.742831543	8603946.898220982	95444.94282135296	16668380.26906433	1	0.4412551376291428	0.627512142864727	False	0.026284584980237155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04995	50535937.5798346	49192388.52730563	49383756.16004101	50522634.07384072	49448714.30112304	50569870.385823846	0	0.44133762522237396	-0.013761395305854005	False	0.026309288537549408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9J4	15996088.579211025	16398517.731289592	16101396.175634	16727842.624021595	14837902.029110396	15299117.014518231	0	0.44145770289048863	0.049359206912273856	False	0.02633399209486166	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAP3	22807489.978577364	23283143.80108379	24211177.418764684	22848787.012638714	23126360.11612854	23144958.98952883	0	0.44186244232303934	0.02445642575778336	False	0.026358695652173914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63020	115767439.38157712	118343109.51671618	123988519.0855324	108968732.54616472	125755131.44334637	104700135.71801949	0	0.4419010634553561	0.07727018643602522	False	0.02638339920948617	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12281	96080505.58732368	93267771.58077906	94294913.03900534	102281195.845994	92828444.27275863	96461054.0841787	0	0.44197789610727645	-0.03976849378283163	False	0.02640810276679842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36928	15087228.973000556	15654036.937763171	14004279.900979484	15247810.543433797	15827365.093971975	15095206.616466234	0	0.44237510203178454	-0.045223600123371836	False	0.026432806324110672	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11880	54185018.45439517	51757755.34776117	57350295.4526708	53359631.191496514	56873539.22892387	58908690.91998002	0	0.442706842912837	-0.05077020109471462	False	0.02645750988142293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24215	15385890.051205665	14763477.988279546	16684520.484588724	15001672.210979024	17066256.341700025	17040766.181805193	0	0.4427270661268277	-0.06842565039606645	False	0.026482213438735178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23331	47836739.32318345	45582195.496985056	43719862.86300555	45175015.787349306	47543125.911257945	48321862.53958295	0	0.4429116700061004	-0.04046764407942799	False	0.026506916996047434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H9	35281710.62068826	32242268.97922241	35166667.611651	35311953.36619032	32389752.03776018	30646846.545850508	0	0.4430887743788741	0.062329074820455244	False	0.026531620553359687	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A744	70663324.39107344	66860312.13892338	58984048.89290732	63682146.8953954	65602432.82083024	55296179.45183209	0	0.4431758281091938	0.09033356419806605	False	0.026556324110671936	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61949	406667409.36063457	413570602.1358217	381461798.0716832	385375186.5146787	401830296.5210924	385119509.5587463	0	0.44383859500876455	0.03570397890936288	False	0.026581027667984192	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG44	3429569906.484541	3416640844.363694	3511104358.031391	3326876353.239474	3377229143.434011	3499101378.357068	0	0.44470822400632	0.021627403096734953	False	0.026605731225296442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU5	216274712.7583781	221181631.9795521	242024887.77150747	217367766.9316532	213774018.9462429	225403066.5272841	0	0.44572149209405	0.04954013045002802	False	0.026630434782608698	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
