protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10908	5579023.286967584	4935274.554918702	5168928.378340783	4767059.853185218	5291866.866355962	4548588.69167976	0	0.2853472346758758	0.10251155760951157	False	0.016715903495814873	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37052	1387565.2528652037	1384818.532080868	1304167.5985914627	1333214.8352624148	93273.87499999993	1037176.276212597	1	0.2867215558213804	0.7265431106646562	False	0.01674052191038897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABB0	3941391178.003896	3933737012.822484	3879917712.350255	3866693512.769996	3903468799.9452977	3899195231.500137	0	0.28802371512765346	0.010555036949927342	False	0.016765140324963075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABT2	2516612091.042847	2626087596.026383	2654858143.819236	2611211845.7564497	2674404408.377528	2697393446.524728	0	0.29163015258409936	-0.033910416749580674	False	0.016789758739537173	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11454	2450125.050233994	143982.51540525525	2945658.85356231	2271248.9252749262	4599666.659396001	2757437.624565787	1	0.2918292526408124	-0.7974639197971384	False	0.016814377154111274	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36929	3650019.280463799	4803188.250764532	4433322.595966221	3314855.5922564045	4199817.032236646	3806292.4446017854	0	0.29206400794784615	0.1868669031445899	False	0.01683899556868538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07649	9061720.072203016	9367358.763907142	9975716.98435733	9658666.808866154	9816773.941279149	10074156.397925304	0	0.2923456644237907	-0.0570039295372033	False	0.016863613983259477	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A991	139039207.89759415	141809395.7522549	142242978.3343149	137760600.39027372	139804884.25817212	140716823.59434563	0	0.2958949276840869	0.016493002748997777	False	0.01688823239783358	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36566	2031846.6439220177	1834307.5614139624	1791427.620039803	1923957.1227783456	1680526.3431318323	1341833.4687745986	0	0.29618471096986326	0.19383086207553749	False	0.016912850812407683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEZ9	139319522.5015894	137751537.34449336	134534285.03228548	145813048.18886042	138222848.58250973	138350167.44969577	0	0.29654779369336587	-0.03730052026946642	False	0.01693746922698178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6D7	316003405.92821807	315275127.16097623	300857495.6574177	338077343.7887828	321350296.8280675	308999026.177545	0	0.2978217702063185	-0.05510230019277241	False	0.016962087641555885	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18776	23785654.678198803	24586612.414105967	23642391.060894143	21809666.6994834	24444327.58880288	22453648.663576204	0	0.2980107241977703	0.06781999684294719	False	0.016986706056129987	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA37	2115965.5497730253	1936758.0746363827	1606718.1720827085	2241254.635349661	2000415.524940532	2047509.8288611493	0	0.29833747965632473	-0.15221216065591225	False	0.017011324470704088	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20099	2554954.345626387	2909949.762258944	3128157.189649108	3157347.17133141	2872397.4343126267	4029953.142589761	0	0.298441906166976	-0.22734286743192805	False	0.01703594288527819	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D0	20654634.76840152	19719421.39385064	18679061.92590332	22191599.917576008	19152731.55432597	21846013.826000568	0	0.2986892028536284	-0.09769091133433488	False	0.017060561299852287	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6I6	9890390.132364558	8966115.842278201	9975038.402188174	9727106.955511551	10209782.217445524	10264547.36036076	0	0.2991538435706797	-0.06696905544614352	False	0.017085179714426392	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64506	2861620.9407187817	2694841.808186145	2608554.667606696	3208114.21257033	2673807.2500000005	2929853.7947312533	0	0.30040904309227784	-0.1099767366854662	False	0.017109798129000493	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16525	1769419.7696058543	143982.51540525525	1513185.539741911	2106332.03549431	2046019.694314569	1376847.756702319	1	0.3017115230415978	-0.6902979589404429	False	0.017134416543574595	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64612	9064638.02791834	8331176.04919937	7612189.210181978	7977353.320452818	8000685.361486055	7234895.179200426	0	0.3017261291348034	0.10746099800049717	False	0.017159034958148696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10378	3578927.511286172	3100550.239113167	3196389.271478844	3969400.642080862	4086100.800096883	3105727.8994171782	0	0.3031665495416199	-0.1765166241137985	False	0.017183653372722797	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AET8	7600110.836021811	8034807.285010231	7790553.128932318	6257612.698007448	7650330.911892302	7627887.485468977	0	0.3031743446194207	0.12133907074990971	False	0.0172082717872969	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76316	49333185.106610194	54452383.79297254	50438192.21110453	49720484.07426906	50589938.80945796	47178218.48998601	0	0.303858465473775	0.06442120539147671	False	0.017232890201871	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	382120084.4494115	355419497.8082746	364344760.4516389	394436763.6390388	384381054.83631766	364651297.1651108	0	0.304276162576527	-0.053444598029425965	False	0.017257508616445105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6U5	59324300.88524833	60371314.753991246	58803635.281404495	61395071.636157416	61164738.196221605	59084579.06187932	0	0.3048686053938326	-0.025198780774972188	False	0.017282127031019202	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AES6	448440050.7752522	431788268.8824205	432424808.3772785	436311967.691367	429629457.9555649	422656385.5580581	0	0.3049135576001837	0.026683681386678256	False	0.017306745445593304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75792	3722860.82568456	3629934.800586575	3932751.39579404	4617762.447222531	4214097.158880329	3626531.167731692	0	0.30587838546383145	-0.14264138114047226	False	0.017331363860167405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9B2	12270496598.668938	12296577515.090086	12038439018.006989	12045199644.65563	11989814566.97991	12202097064.922688	0	0.30603800035444206	0.014592995941792447	False	0.017355982274741506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21367	38143395.113611065	39236294.29426977	42609652.67522781	44000283.20943434	42303700.55700448	39963806.67822416	0	0.30654715516150594	-0.07358040428925584	False	0.01738060068931561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADZ0	296329084.2684318	288077847.95858514	301394528.7073543	281110870.9957056	298343109.2132516	281972725.0410063	0	0.30675173875330575	0.040255327101732144	False	0.01740521910388971	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67910	1500332685.6963618	1516122194.9143202	1499662463.1013796	1464150780.494177	1450439398.5557	1517933067.8564668	0	0.3072430301596563	0.02695477506851867	False	0.01742983751846381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37005	10143808.37605343	9838738.81403734	10848942.607826477	10011939.658174856	9802046.550047344	9804071.348307803	0	0.30752245658139593	0.05792757576168216	False	0.017454455933037915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28631	555996.9607535239	777508.7656683063	908172.3241669078	1069073.8590683686	729027.4972002202	941888.564276805	0	0.3096202938781522	-0.28959149261999795	False	0.017479074347612013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9D8	1392329477.3675654	1429132200.0438194	1397448425.0136788	1401663627.302105	1433670770.8974605	1442459459.425607	0	0.3107734267716296	-0.019996615641645957	False	0.017503692762186118	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB55	45991325.4868948	45877782.75035827	45601653.47179789	45439829.6638233	45415026.01228419	41963612.886735536	0	0.31096167163195193	0.04966903922918262	False	0.01752831117676022	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGE0	689511951.68919	676428915.812857	685289457.4811561	661856653.2924007	686618080.0626874	673329296.9728076	0	0.3121333248143329	0.020846329451411114	False	0.017552929591334317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00861	3007835.6923613907	2676163.4620764484	2518860.5657548774	3062662.562609251	3201939.938166028	2676762.2050902843	0	0.3129116497899384	-0.12436808772882021	False	0.01757754800590842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46851	4423226.659621131	4882931.43519241	5498454.94890694	4679619.249607073	4806882.358455791	3630454.029110912	0	0.3131405662833871	0.17461386412723195	False	0.01760216642048252	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24252	84344504.81619714	81316517.83614211	100129360.86522676	90421269.591819	99162246.15392885	100043182.35055543	0	0.3136721572903413	-0.12390568987028122	False	0.017626784835056624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64519	106587.48698987404	1031939.9156014532	545170.6882232816	1259561.5807756484	969324.1875000003	603922.504690159	1	0.3138817103787463	-0.7505994946882439	False	0.017651403249630725	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37903	103372627.48958264	108191997.183055	104780205.63343827	105340945.34603822	107555705.2250602	113284944.51698154	0	0.3143175702525682	-0.0441773601845167	False	0.017676021664204823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23367	2203208.888414251	2211736.4757685647	2166650.33319602	2021389.2478349567	2947453.177948171	2727039.834353567	0	0.3148504907473634	-0.22564932189971498	False	0.017700640078778928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69739	3520425.212236322	3409523.525017555	2983621.4678080943	3332628.485018644	3024762.969976147	2257132.2522518155	0	0.31495710699291307	0.20263368050967218	False	0.01772525849335303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABH9	315179784.5811647	322458098.40871483	319477215.9847623	314436352.6874125	313424517.5723348	319526720.4616139	0	0.31701822066550817	0.014737653071334723	False	0.01774987690792713	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15639	108249472.39275783	104143737.20259929	109085175.83930872	110060358.5318546	106841686.58883548	111798556.95494951	0	0.3171483299304532	-0.03205235761703683	False	0.017774495322501232	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37648	76793802.5336637	78194896.58482629	77798971.97109593	79423850.81530277	77297918.21565495	78687721.54594831	0	0.3172654769274304	-0.016157831870564014	False	0.017799113737075333	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A796	905984551.5991032	927407736.7317016	929716218.6233397	931819598.0483972	958936804.2447696	920329237.058348	0	0.3175104856590064	-0.02483518816938944	False	0.017823732151649434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07650	235434970.77840605	231501262.32101065	234415109.7252768	236458999.46998924	238933456.2154297	233114640.3779589	0	0.31773106957418523	-0.014644957359922394	False	0.017848350566223536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39300	2052507.6999576888	1738139.826446682	1934330.85896309	1549260.1962599135	1934363.2664707825	1746138.0629817408	0	0.3180123935087415	0.13052508446951	False	0.017872968980797637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00946	270484440.4000361	267597198.0634718	271744266.1891586	271556149.4521275	270427401.685973	280643519.2011056	0	0.31834717032857035	-0.022626755071108274	False	0.01789758739537174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62601	1497197.6611425255	1033729.889395784	45135.529915888896	2088159.156108617	1123952.134880138	1192829.3934112692	1	0.3190131440183601	-0.7739546709999033	False	0.01792220580994584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q57261	87678087.0601504	82042257.27743244	86360032.20831369	87709524.18488933	86393332.72857739	88708046.74931124	0	0.3192252772036819	-0.037428428967705395	False	0.01794682422451994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A955	434774016.3085565	424622293.12600136	474971128.8704674	424606338.6836221	438908069.4713462	408246932.8863359	0	0.31962740856075683	0.06932802956701162	False	0.017971442639094042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21369	7387117.980373556	6015418.471979719	6176650.243917707	8356235.814208069	6475830.798881654	7144784.678599135	0	0.32061874398625223	-0.1666638628159598	False	0.017996061053668147	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24216	24742717.20096283	25898664.30683356	24600635.30580082	21820405.804222543	25342517.07481885	24027888.899920616	0	0.32063860009966383	0.07984746768842893	False	0.018020679468242245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08191	17933597.399520464	15419234.07286118	16298478.874830944	19422504.43280085	17005709.35137034	16955036.519574206	0	0.321120007197075	-0.10455535598036325	False	0.018045297882816346	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63224	363127330.1075168	367959251.1662229	372928795.9772935	366445577.6796112	361426200.9005098	364805281.4655666	0	0.32129245696790176	0.014893190319801733	False	0.01806991629739045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77499	31927582.93645797	34080706.922227114	33813912.794036865	30919927.404723518	32573360.37654053	33117639.34434186	0	0.3213321868559665	0.047174364836279764	False	0.01809453471196455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
