Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P04693	TYRB_ECOLI	tyrB	Aromatic-amino-acid aminotransferase	4	4.0	24677300.0	28663600.0	27485400.0	25334800.0	25097400.0	24563200.0	0	0.7927178449681979	0.024100767251146238	False	0.04249870667356441	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5.0	2298000.0	2487000.0	2213280.0	2108790.0	2374990.0	2182870.0	0	0.7948598939680345	-0.02272263709602835	False	0.042524573202276254	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2.0	3452870.0	3366400.0	3484330.0	3441580.0	3069940.0	3050530.0	0	0.7959722138756966	-0.02158819520618523	False	0.0425504397309881	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE85	CPXP_ECOLI	cpxP	Periplasmic protein CpxP	2	2.0	5636330.0	5355290.0	6676340.0	6715320.0	6230810.0	6061160.0	0	0.796178771620973	-0.03239224969386543	False	0.04257630625969996	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	4	4.0	5545720.0	5909000.0	5112450.0	5279190.0	5525140.0	5214790.0	0	0.7965048389101597	0.019451224448375964	False	0.0426021727884118	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33570	TKT2_ECOLI	tktB	Transketolase 2	11	11.0	11153900.0	11417000.0	10792400.0	11242100.0	11941400.0	10914200.0	0	0.7970077666106803	-0.013447372699464838	False	0.042628039317123646	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02925	RBSB_ECOLI	rbsB	D-ribose-binding periplasmic protein	13	13.0	42862400.0	45765700.0	44935400.0	42179500.0	43966000.0	42761000.0	0	0.7977891273009614	-0.011626490898074056	False	0.04265390584583549	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	5	5.0	3814640.0	4644150.0	5758980.0	3887290.0	4634990.0	5122120.0	0	0.7979526627002236	-0.05748826009322485	False	0.042679772374547335	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	3	3.0	1562490.0	652854.0	1415880.0	1668100.0	1285150.0	1648080.0	0	0.8000668512890579	-0.10325710328790261	False	0.04270563890325919	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	24	24.0	147684000.0	148817000.0	142976000.0	141521000.0	140104000.0	142941000.0	0	0.8027747032137991	0.008398628945279896	False	0.04273150543197103	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8.0	28214600.0	30195400.0	28696400.0	31076000.0	31894900.0	28630700.0	0	0.8037121377490466	0.017699287545982666	False	0.042757371960682876	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27862	YIGZ_ECOLI	yigZ	IMPACT family member YigZ	1	1.0	31053500.0	22108200.0	86879.9	100534.0	29302500.0	27831800.0	2	0.8050773790760337	-0.2724752166202305	False	0.04278323848939473	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF06	MOTB_ECOLI	motB	Motility protein B	3	3.0	1282480.0	1481530.0	1620530.0	1252190.0	1161000.0	1455740.0	0	0.8051734063738033	0.04386034784022347	False	0.04280910501810657	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7X3	RS9_ECOLI	rpsI	30S ribosomal protein S9	6	6.0	623226000.0	565777000.0	609469000.0	637514000.0	601038000.0	653478000.0	0	0.8054746628022091	0.018010750079007785	False	0.04283497154681842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	11	11.0	12662300.0	13004300.0	13044800.0	12972900.0	12306300.0	12286200.0	0	0.8056229029435262	0.009457005320428428	False	0.04286083807553027	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2.0	4783890.0	5149770.0	5098250.0	4770760.0	4782120.0	4590770.0	0	0.8091846143722835	-0.01512750091759984	False	0.04288670460424211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	2	2.0	734903.0	796741.0	887248.0	690868.0	510307.0	736679.0	0	0.8099094707759595	0.06082627267835023	False	0.04291257113295396	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	4	4.0	3406350.0	3109400.0	2855940.0	3155550.0	3017360.0	2868780.0	0	0.810152345243517	-0.0228662491522371	False	0.0429384376616658	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1.0	1523120.0	1275040.0	1543200.0	1722190.0	1460440.0	1642820.0	0	0.8112294083989724	0.03566153182015862	False	0.04296430419037766	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	2	2.0	134447000.0	127157000.0	136175000.0	156098000.0	150335000.0	145315000.0	0	0.8117399863539619	0.025857992443714308	False	0.042990170719089504	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12.0	31618100.0	31796500.0	30974800.0	30310000.0	30552900.0	31454200.0	0	0.8139588540621296	0.006411937000149475	False	0.04301603724780135	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEI6	NUDJ_ECOLI	nudJ	Phosphatase NudJ	4	4.0	14037800.0	14089600.0	14431800.0	13908000.0	13202700.0	13967400.0	0	0.8139702366391299	0.010097852570996059	False	0.04304190377651319	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4.0	41106800.0	41140800.0	41160300.0	39874300.0	39727000.0	41488200.0	0	0.8148526163555605	0.006009236719364799	False	0.04306777030522504	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46927	YGDL_ECOLI	ygdL	Uncharacterized protein YgdL	4	4.0	3680660.0	4499280.0	4217340.0	3839390.0	3950100.0	3194860.0	0	0.8154039952979838	-0.03882158458455212	False	0.04309363683393689	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	3	3.0	1462960.0	2068510.0	1468190.0	1510260.0	1548580.0	1119860.0	0	0.8162375857134222	0.06882838370765461	False	0.043119503362648734	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	5	5.0	3064740.0	3246790.0	3035970.0	2636610.0	2732570.0	2790050.0	0	0.8166811570223245	-0.026343281145665795	False	0.043145369891360585	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB83	END3_ECOLI	nth	Endonuclease III	3	3.0	2484350.0	3341390.0	2926500.0	2492360.0	2831570.0	2629700.0	0	0.8192919768713	0.038177897172275106	False	0.04317123642007243	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P30958	MFD_ECOLI	mfd	Transcription-repair-coupling factor	21	21.0	6318650.0	6724650.0	6596020.0	6328080.0	6105960.0	6132580.0	0	0.8194429041121485	0.012437044642456704	False	0.043197102948784274	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	23	23.0	13434000.0	14107200.0	13276300.0	13289300.0	13753100.0	13294800.0	0	0.8198575851690045	0.00810282248869192	False	0.043222969477496126	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07000	PLDB_ECOLI	pldB	Lysophospholipase L2	2	2.0	2397840.0	1847410.0	2334140.0	2144100.0	1689150.0	2239480.0	0	0.8198910978304097	-0.04336580575615287	False	0.04324883600620797	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	21	21.0	229315000.0	216969000.0	230079000.0	232535000.0	215091000.0	229943000.0	0	0.8211026752330312	0.01057465935258782	False	0.043274702534919815	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	4	4.0	3783240.0	3759430.0	4358450.0	4087990.0	4234630.0	4353440.0	0	0.8231179272376726	-0.020599562077627552	False	0.04330056906363166	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	4	4.0	4807080.0	4338330.0	5311230.0	4689810.0	4389630.0	5216070.0	0	0.82334649977834	-0.026467073546239284	False	0.043326435592343504	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10.0	8727630.0	7837140.0	7495890.0	8111480.0	8507360.0	8473900.0	0	0.8236689832416861	-0.018101505857715444	False	0.04335230212105536	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	10	10.0	126986000.0	111551000.0	121358000.0	125550000.0	123953000.0	130761000.0	0	0.8244197648673188	-0.017289336703279312	False	0.04337816864976721	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	7	7.0	9659670.0	9918580.0	8442080.0	9108800.0	9525900.0	8947320.0	0	0.8251888614704189	0.018009807716226955	False	0.04340403517847905	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	17	17.0	898624000.0	828557000.0	888927000.0	929071000.0	859387000.0	913712000.0	0	0.8258480308531463	0.013239206917120834	False	0.043429901707190896	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04982	RBSD_ECOLI	rbsD	D-ribose pyranase	1	1.0	5618350.0	5785000.0	6122750.0	5474200.0	5597770.0	5926090.0	0	0.8261088257746082	-0.012835681791428266	False	0.04345576823590274	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	27	27.0	13921900.0	15565400.0	15952600.0	13803300.0	14746800.0	14707700.0	0	0.8272650052353274	-0.01772615113154846	False	0.04348163476461459	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20.0	3902040.0	4578260.0	4310820.0	4074510.0	4186860.0	3912540.0	0	0.8275678494785589	0.019138721269466707	False	0.04350750129332644	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07363	CHEA_ECOLI	cheA	Chemotaxis protein CheA	15	15.0	11357400.0	11505500.0	10932800.0	10788300.0	10607400.0	10318400.0	0	0.8290012581449664	-0.01257057019465401	False	0.04353336782203829	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	26	26.0	155671000.0	157224000.0	160101000.0	153035000.0	150474000.0	153820000.0	0	0.8297556545689009	-0.006720932593852079	False	0.04355923435075013	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31119	AAS_ECOLI	aas	Bifunctional protein aas	12	12.0	4926740.0	4402730.0	5017680.0	4985840.0	4493430.0	4882800.0	0	0.8298197037479694	-0.01673208555270247	False	0.04358510087946198	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q2M7R5	YIBT_ECOLI	yibT	Uncharacterized protein YibT	2	2.0	6124200.0	6694820.0	6676940.0	5857430.0	6595670.0	6624260.0	0	0.8309284887833888	-0.01647922310911586	False	0.04361096740817383	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	6	6.0	17385500.0	13010500.0	19786500.0	18991600.0	15867800.0	19396700.0	0	0.8310086676035301	-0.04534065798400337	False	0.04363683393688567	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04079	GUAA_ECOLI	guaA	GMP synthase [glutamine-hydrolyzing]	25	25.0	83294900.0	84235700.0	85744200.0	84085900.0	84085800.0	84279200.0	0	0.8315602436909002	-0.0029902247072515313	False	0.04366270046559752	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEI1	MIAB_ECOLI	miaB	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	21	21.0	48172200.0	48260400.0	48650900.0	48798800.0	48276900.0	47820000.0	0	0.8319957240180118	-0.0021970343155018894	False	0.04368856699430936	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24.0	221125000.0	206614000.0	212893000.0	226487000.0	217295000.0	222815000.0	0	0.8320858581264985	0.010160044979149524	False	0.043714433523021214	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11.0	27544400.0	30097000.0	27200600.0	26676900.0	28252700.0	27026300.0	0	0.8321119515577267	0.013882329497450928	False	0.043740300051733065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32157	YIIM_ECOLI	yiiM	Protein YiiM	5	5.0	15135800.0	16031300.0	14965400.0	15525900.0	15469000.0	14375800.0	0	0.8321180613694024	0.011440310362636754	False	0.04376616658044491	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2.0	6152540.0	7547370.0	7375100.0	6596730.0	6901150.0	6607560.0	0	0.8321282857715071	0.02262299186754853	False	0.043792033109156754	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11.0	17015700.0	15537300.0	16598000.0	17276700.0	16309200.0	17581600.0	0	0.8323261737505175	0.013596036485126866	False	0.0438178996378686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7.0	15836500.0	17064100.0	15831600.0	15573000.0	15977800.0	15391600.0	0	0.8324768231580214	0.011544686022223478	False	0.04384376616658044	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00935	METB_ECOLI	metB	Cystathionine gamma-synthase	2	2.0	2314740.0	2831150.0	2611000.0	2354290.0	2162320.0	2078200.0	0	0.8329440076659624	0.03530188538242305	False	0.043869632695292295	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	19	19.0	39481500.0	37264500.0	40701700.0	39380200.0	37386400.0	40063900.0	0	0.8342088803254251	-0.010604196401205366	False	0.043895499224004146	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4.0	30541400.0	32233400.0	31295300.0	30153400.0	30710700.0	29584300.0	0	0.8371342951261036	-0.009011864453007947	False	0.04392136575271599	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	2463570.0	2029490.0	2110940.0	2336020.0	1800720.0	1855810.0	0	0.8404014200771612	-0.03525667654003301	False	0.043947232281427835	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5.0	7227440.0	7669150.0	7214750.0	7434150.0	7555290.0	6681810.0	0	0.8404243817163572	-0.013995862224476132	False	0.04397309881013968	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P03024	GALR_ECOLI	galR	HTH-type transcriptional regulator GalR	2	2.0	7350080.0	7702350.0	7800550.0	7534500.0	7444820.0	7459590.0	0	0.8416836254255873	0.006433735206960101	False	0.04399896533885153	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	7	7.0	9054840.0	8803340.0	8359020.0	8808570.0	8963160.0	8613280.0	0	0.8418904122950344	-0.008328357168323468	False	0.044024831867563376	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	3	3.0	95476.4	2769700.0	4045500.0	2610290.0	3573990.0	3184110.0	1	0.8421110893616719	0.15064176804141452	False	0.04405069839627522	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19.0	83372300.0	86687800.0	83726500.0	80649200.0	82362400.0	80761500.0	0	0.8427268034430245	-0.007902430392556878	False	0.044076564924987065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	2027980.0	2163410.0	2236900.0	2435300.0	2351330.0	1901300.0	0	0.8429476860768065	-0.025563089032204157	False	0.044102431453698916	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6.0	11125900.0	10877400.0	10556300.0	10088300.0	9473660.0	10536100.0	0	0.8440636538605784	0.01593072558718405	False	0.04412829798241077	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18.0	31032800.0	29904100.0	31797700.0	32390000.0	30918700.0	31987700.0	0	0.84468048424214	0.008172922908682987	False	0.04415416451112261	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1.0	95476.4	291443.0	901222.0	780036.0	824866.0	952904.0	1	0.8456766394882658	0.15230426295553237	False	0.04418003103983446	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20.0	17528800.0	18080000.0	17921000.0	17990600.0	17984400.0	17505800.0	0	0.8461334769131945	0.003834224937860168	False	0.0442058975685463	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27.0	1733950000.0	1597070000.0	1645170000.0	1746960000.0	1658120000.0	1661130000.0	0	0.8473488070081401	-0.009217281594130374	False	0.044231764097258146	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3.0	3128240.0	3889700.0	3810000.0	3232040.0	3865460.0	3494430.0	0	0.8477988866020031	-0.02526210605236414	False	0.04425763062597	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5.0	39976100.0	42908700.0	40528400.0	38893800.0	41003300.0	40477600.0	0	0.8485646922468764	0.009140708848460223	False	0.04428349715468185	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1.0	10437300.0	12983200.0	16643300.0	11170300.0	7653490.0	12307600.0	0	0.8501265235937817	0.0700057863077834	False	0.04430936368339369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11.0	48822400.0	50419200.0	47002100.0	48650200.0	47838500.0	45537000.0	0	0.8516672225166075	0.009442856998150674	False	0.04433523021210554	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5.0	38278900.0	41217600.0	40515300.0	38908900.0	40261600.0	39518200.0	0	0.8522694615245672	0.0071185844463999	False	0.04436109674081738	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	27	27.0	88192800.0	89049800.0	87366000.0	86756600.0	87808600.0	87095100.0	0	0.8526692155034852	-0.0025544043934452756	False	0.044386963269529234	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
