Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	25	25.0	75541900.0	76695500.0	76588000.0	75849200.0	76802200.0	76228100.0	0	0.4862223361158756	-0.0062340750377434095	False	0.028526315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7.0	50239900.0	51249900.0	49415200.0	48683300.0	53172700.0	50132600.0	0	0.48632652181510305	-0.031610718772237055	False	0.028552631578947368	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADZ7	YAJC_ECOLI	yajC	UPF0092 membrane protein YajC	5	5.0	213565000.0	200529000.0	221097000.0	215210000.0	218212000.0	213583000.0	0	0.48950357996562094	0.03216783903409241	False	0.028578947368421054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	3	3.0	1452770.0	1263970.0	1279560.0	1200370.0	1193320.0	1148620.0	0	0.4902744318506172	0.0854888716349134	False	0.028605263157894738	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5.0	40324500.0	40089100.0	39276800.0	40927700.0	39831400.0	40186000.0	0	0.4905149064807339	-0.012721024831895867	False	0.028631578947368425	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2.0	140302.0	1441940.0	1520770.0	91315.1	1864940.0	126123.0	3	0.4907073774109201	-0.9270716293658914	False	0.028657894736842108	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4.0	3840740.0	3584590.0	3671820.0	3766050.0	3068210.0	3460220.0	0	0.4909675786891487	0.07473303866407774	False	0.028684210526315788	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	7	7.0	8441480.0	9159680.0	8334280.0	8062570.0	8994740.0	8581630.0	0	0.491816316626331	-0.048095799167910964	False	0.028710526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5.0	6951580.0	6809360.0	6539350.0	6606160.0	6801520.0	6117420.0	0	0.4920838959048365	-0.044103645079748656	False	0.028736842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12.0	62907600.0	63837100.0	64054300.0	63126700.0	63555000.0	62129700.0	0	0.49260641953792417	-0.01084809090465378	False	0.028763157894736845	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	6	6.0	39510300.0	40379400.0	40748100.0	39897200.0	41110100.0	39987200.0	0	0.49261873027943787	-0.013626254018475344	False	0.028789473684210528	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36680	ZAPD_ECOLI	zapD	Cell division protein ZapD	7	7.0	15205100.0	14504700.0	13815400.0	13915400.0	14549600.0	15110300.0	0	0.4932019893437347	0.03846619588868734	False	0.02881578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	13	13.0	10881900.0	11732500.0	10953000.0	10787500.0	10817900.0	10725200.0	0	0.4932359337806449	-0.03405809937014184	False	0.028842105263157898	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Q6	CLPS_ECOLI	clpS	ATP-dependent Clp protease adapter protein ClpS	1	1.0	140302.0	75779.2	151323.0	723025.0	1634310.0	933846.0	3	0.49400420416618346	-0.9894676916771743	False	0.02886842105263158	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEN8	FUCM_ECOLI	fucU	L-fucose mutarotase	3	3.0	21726200.0	23646700.0	24243400.0	23171200.0	24231400.0	23208800.0	0	0.49474667090647106	-0.03849878908315336	False	0.028894736842105265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	7	7.0	17705300.0	18926800.0	18021500.0	17476100.0	18531100.0	18119800.0	0	0.4950283048676334	-0.02884409250279778	False	0.028921052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3.0	196133000.0	210775000.0	216425000.0	229838000.0	218234000.0	223679000.0	0	0.4959283671061823	-0.05037920247796788	False	0.02894736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	11	11.0	24392400.0	24853900.0	24624900.0	24676100.0	25959100.0	25352400.0	0	0.49653761512259265	-0.02155339380745292	False	0.028973684210526318	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	1	1.0	25783600.0	28041300.0	29506800.0	29966900.0	29110200.0	28862400.0	0	0.4971304176569062	-0.04996618316515552	False	0.029	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	28	28.0	27504000.0	27879100.0	26960500.0	26972200.0	26951600.0	26310500.0	0	0.49918219043124634	-0.01824314365997111	False	0.029026315789473688	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4.0	8402390.0	10390700.0	10322700.0	10124900.0	9939260.0	10199200.0	0	0.499533331192813	-0.07439092625568068	False	0.02905263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2.0	26780200.0	25330900.0	27860900.0	27833800.0	27835200.0	28593600.0	0	0.4995442729191764	0.03926497697169979	False	0.02907894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE85	CPXP_ECOLI	cpxP	Periplasmic protein CpxP	2	2.0	5029080.0	5476570.0	5026050.0	5292200.0	5101010.0	5429820.0	0	0.49995370922317334	-0.03541540383929723	False	0.029105263157894738	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	17	17.0	25529600.0	25693300.0	25745600.0	24926500.0	25777800.0	25794300.0	0	0.5001527222328364	0.012632714002565078	False	0.02913157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14.0	2030260000.0	2054490000.0	2118200000.0	2095470000.0	2039860000.0	2117470000.0	0	0.5023277195920373	0.017631196224085627	False	0.02915789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3.0	1326460.0	1292510.0	1574690.0	1141550.0	1649610.0	1572480.0	0	0.50242143273261	0.13157965329417154	False	0.02918421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	529687000.0	520204000.0	534962000.0	506098000.0	516317000.0	502896000.0	0	0.5027758764227946	0.023125074135560763	False	0.029210526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6.0	7822610.0	9041360.0	9659700.0	9434790.0	9111870.0	8807510.0	0	0.5031634601098364	-0.0695376535675255	False	0.029236842105263162	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33030	YEIR_ECOLI	yeiR	Uncharacterized protein YeiR	5	5.0	7177730.0	6554670.0	7101630.0	7323150.0	7060470.0	7207080.0	0	0.5037424752082726	0.03728284409686072	False	0.02926315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9.0	298841000.0	307605000.0	304237000.0	304005000.0	302658000.0	305568000.0	0	0.5042100100234037	-0.008898782098808964	False	0.02928947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33644	YFIH_ECOLI	yfiH	Laccase domain protein YfiH	1	1.0	502156.0	75779.2	593038.0	594872.0	561137.0	543907.0	1	0.5042662081008307	0.41215054185949174	False	0.02931578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	8	8.0	25439200.0	27009700.0	26892800.0	26852100.0	26151500.0	26535400.0	0	0.5044434129238069	-0.020810745587060368	False	0.029342105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	22	22.0	141540000.0	140350000.0	139027000.0	137153000.0	139890000.0	139600000.0	0	0.5046809643203505	0.009556451303243835	False	0.029368421052631582	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2.0	3516410.0	2831990.0	151323.0	2709810.0	3074200.0	2529820.0	1	0.5047940551981317	-0.47531954593233017	False	0.029394736842105265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	51	51.0	59178900.0	60141700.0	61287900.0	60751400.0	62063500.0	60639800.0	0	0.5053117303391589	-0.014662337741644998	False	0.029421052631578952	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4.0	388610000.0	372776000.0	374037000.0	372278000.0	369891000.0	367435000.0	0	0.5054679893863593	0.019454915925701522	False	0.029447368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31467	YIEH_ECOLI	yieH	6-phosphogluconate phosphatase	2	2.0	5561930.0	5522880.0	6032650.0	5313810.0	6266120.0	6305760.0	0	0.5058499173157855	0.06575361029268714	False	0.029473684210526315	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13.0	216088000.0	219079000.0	220344000.0	218994000.0	219824000.0	218479000.0	0	0.5061515408430334	-0.006562871068648176	False	0.029500000000000002	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77721	YDJF_ECOLI	ydjF	Uncharacterized HTH-type transcriptional regulator YdjF	3	3.0	140302.0	75779.2	709994.0	819915.0	117251.0	883337.0	2	0.5067204810122823	0.7752423938258323	False	0.029526315789473685	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	9	9.0	45755300.0	45458800.0	43667800.0	42503700.0	43496100.0	44377400.0	0	0.5076138469080227	0.025474981290696242	False	0.029552631578947372	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6.0	9388870.0	9013340.0	9194480.0	9351710.0	10416500.0	9182340.0	0	0.5083451135724572	-0.05184104046785515	False	0.029578947368421055	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2.0	140302.0	75779.2	2333040.0	91315.1	2287740.0	2206010.0	3	0.5084188191389577	0.9306831115190121	False	0.029605263157894735	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32176	FDOG_ECOLI	fdoG	Formate dehydrogenase-O major subunit	33	33.0	26276100.0	26840900.0	27473500.0	28073800.0	27070800.0	27107800.0	0	0.5085858999580503	-0.01998896250837002	False	0.029631578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	2	2.0	2830150.0	2404190.0	2812350.0	2922350.0	3446570.0	2374570.0	0	0.5087058638671154	-0.1300132866396046	False	0.029657894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	3	3.0	10025900.0	10414200.0	9955880.0	10345400.0	9921370.0	10291400.0	0	0.5087608636439914	-0.019303866534726016	False	0.029684210526315792	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76520	YFDX_ECOLI	yfdX	Protein YfdX	3	3.0	21476400.0	23836000.0	23455200.0	22459100.0	12763300.0	22460100.0	0	0.5101829456950385	0.19042864745264867	False	0.029710526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14.0	76138900.0	75491100.0	77418400.0	71763700.0	77224000.0	74903000.0	0	0.5110662578156379	0.02536428522848683	False	0.02973684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20.0	191414000.0	197842000.0	194911000.0	190985000.0	193831000.0	191213000.0	0	0.5114997778511405	-0.012733446006050402	False	0.029763157894736846	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19.0	1237610000.0	1231540000.0	1197270000.0	1192980000.0	1188830000.0	1217170000.0	0	0.5119336051090791	0.015369511969541791	False	0.029789473684210525	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7.0	3139050000.0	3048760000.0	3042000000.0	3045920000.0	3091470000.0	3076200000.0	0	0.5127215747415693	0.011123342284818859	False	0.029815789473684212	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33570	TKT2_ECOLI	tktB	Transketolase 2	9	9.0	10541200.0	10514400.0	10764400.0	10372300.0	10833700.0	10757900.0	0	0.5127428217962353	0.0155209525517108	False	0.029842105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5.0	28970600.0	29031400.0	28796500.0	28967500.0	28472600.0	29154900.0	0	0.5127936184091946	0.007496654469125467	False	0.02986842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14.0	29742700.0	29823500.0	29272700.0	28100100.0	28898300.0	29024500.0	0	0.5128473898267277	0.020098511846486082	False	0.029894736842105266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2.0	1282080.0	2354670.0	1108950.0	1650590.0	1390240.0	2100560.0	0	0.5130305075740892	-0.2645304181110404	False	0.02992105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8.0	6114340.0	6247480.0	6144740.0	6310250.0	6095480.0	6233160.0	0	0.5136301217328109	-0.012503931138550316	False	0.029947368421052636	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEV7	HYCH_ECOLI	hycH	Formate hydrogenlyase maturation protein HycH	1	1.0	3275180.0	3470030.0	4041530.0	4444220.0	3953230.0	3777510.0	0	0.5153906172365604	-0.0972053787149871	False	0.029973684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1.0	1277000.0	1020290.0	635040.0	91315.1	991645.0	967739.0	1	0.5163465508991247	0.45333768773939614	False	0.03	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04079	GUAA_ECOLI	guaA	GMP synthase [glutamine-hydrolyzing]	26	26.0	84078200.0	84937100.0	82870500.0	83056500.0	83067400.0	82397200.0	0	0.5164579953348685	-0.009889455775328904	False	0.030026315789473686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4.0	5083480.0	5137440.0	5567260.0	5363730.0	5162230.0	5357940.0	0	0.5177694611030428	0.031456947512872147	False	0.03005263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04949	FLIC_ECOLI	fliC	Flagellin	15	15.0	391489000.0	398998000.0	412289000.0	412413000.0	422456000.0	409984000.0	0	0.517854626057907	-0.023701333955410336	False	0.030078947368421056	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00582	DPO1_ECOLI	polA	DNA polymerase I	43	43.0	23704600.0	24714200.0	24896800.0	23794500.0	25104200.0	23870900.0	0	0.5189905177075014	-0.022528926994813788	False	0.03010526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2.0	18301900.0	19589300.0	19939800.0	18133900.0	18066900.0	19002800.0	0	0.5193220593487625	0.03712794970587262	False	0.030131578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3.0	30419100.0	30795400.0	29891500.0	32028100.0	29795500.0	30765800.0	0	0.5197520422022677	-0.024230913633562712	False	0.03015789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	2	2.0	1543760.0	1871820.0	2311990.0	2039310.0	2125750.0	1600510.0	0	0.5210186089540592	-0.1458907309523894	False	0.03018421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	2	2.0	1603190.0	1406770.0	151323.0	91315.1	117251.0	1144010.0	3	0.5218457561442537	0.8434835585065561	False	0.030210526315789476	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	14	14.0	16603900.0	17390800.0	17283100.0	17424100.0	17253800.0	17536200.0	0	0.5221631499460822	-0.017996997356277772	False	0.03023684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36673	TRER_ECOLI	treR	HTH-type transcriptional regulator TreR	2	2.0	2178770.0	1691640.0	1751180.0	2329530.0	2219610.0	1804100.0	0	0.5226763305206913	-0.1221718699939443	False	0.030263157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3.0	1540300.0	2183200.0	1924440.0	1427500.0	2181680.0	1726040.0	0	0.5230341707365549	-0.158204907758071	False	0.03028947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	1	1.0	1295520.0	1504730.0	1236180.0	1229500.0	117251.0	1295920.0	1	0.5232700100632719	0.4247361887057941	False	0.030315789473684213	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	4	4.0	8028250.0	7642950.0	7576950.0	7681320.0	8166000.0	7328360.0	0	0.5239040622601839	-0.03460297262550491	False	0.0303421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11.0	855054000.0	854070000.0	888175000.0	879957000.0	874367000.0	897185000.0	0	0.524287879642257	0.01760234639046311	False	0.03036842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	4	4.0	2644500.0	3070190.0	2913340.0	2756710.0	2651960.0	2582170.0	0	0.5246429701376996	-0.05883973769701072	False	0.030394736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7.0	5797540.0	6643340.0	6502250.0	6406460.0	6206920.0	6412090.0	0	0.5248532836669327	-0.04140747487039693	False	0.03042105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3.0	1938950.0	2457530.0	1985320.0	1877570.0	117251.0	2136740.0	1	0.5259673742119159	0.4449908911632742	False	0.030447368421052633	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1.0	7046820.0	7487700.0	7817870.0	8003210.0	5370090.0	7871050.0	0	0.5259769151609502	0.12415364446691234	False	0.03047368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3.0	5110250.0	5733540.0	5951510.0	5299610.0	4833440.0	5545030.0	0	0.5262682195963096	0.06578113354359426	False	0.030500000000000003	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	16	16.0	26646900.0	27896100.0	26795000.0	26644500.0	26115500.0	25946800.0	0	0.5263299312444502	-0.022849975982618998	False	0.030526315789473683	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05825	FEPA_ECOLI	fepA	Ferrienterobactin receptor	15	15.0	9652100.0	10736700.0	9707640.0	9895340.0	9572780.0	10037200.0	0	0.5265701475098712	-0.03911279993618099	False	0.03055263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5.0	3872900.0	3743100.0	3972140.0	3997600.0	4195130.0	3782500.0	0	0.5268029461708892	-0.03775298989298403	False	0.030578947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14.0	6676530.0	7142090.0	6596780.0	7104950.0	6499580.0	6967730.0	0	0.5268113506939073	-0.03559289575966761	False	0.03060526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1.0	4093520.0	4021770.0	4269330.0	3815060.0	3437490.0	3509220.0	0	0.527903293784842	0.07453108219182866	False	0.030631578947368423	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AES6	GYRB_ECOLI	gyrB	DNA gyrase subunit B	37	37.0	39753600.0	39206300.0	38465600.0	37742100.0	38142500.0	38211900.0	0	0.5281796801974102	0.01670270203649056	False	0.030657894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE22	APHA_ECOLI	aphA	Class B acid phosphatase	4	4.0	5726710.0	5651150.0	5774700.0	5949020.0	5850330.0	5749860.0	0	0.5288308338541133	-0.016565800019659165	False	0.030684210526315793	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	14	14.0	4067900.0	4202020.0	4386350.0	4223220.0	4217320.0	4461740.0	0	0.5290953317057305	0.030869603750561112	False	0.030710526315789473	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	10	10.0	2437130.0	2467110.0	2167490.0	2157700.0	2066000.0	2393580.0	0	0.529611303057221	0.06480301925314873	False	0.03073684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6.0	30982200.0	29995700.0	31332600.0	29947200.0	30548600.0	29483700.0	0	0.5300318735848577	0.020688295910176124	False	0.030763157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
