protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8M3	584533956.3738519	602280534.5392771	592526257.112616	597573086.3921016	598941089.4769715	580369180.4302711	0	0.9222869843798982	0.001993838024534371	False	0.04667328699106256	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8K1	53204554.38708901	63317797.544852704	55496743.73059534	57578509.1067838	57625805.14468394	57826991.07188953	0	0.9223171333185484	-0.008464352122188542	False	0.04669811320754717	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9A9	335915733.0372716	346745908.90008336	335841577.7108695	326951379.0587069	342227482.2675919	347128188.47926795	0	0.9236133335950767	0.0031142014749922183	False	0.04672293942403178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACE3	62531934.33103978	65295151.13130544	69546745.88970394	61094190.40096584	67860375.68964009	67502227.11077902	0	0.9237454131327076	0.0067186688941241425	False	0.04674776564051639	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A786	32587862.970368624	34891618.71157098	35219381.246801056	32892684.73916246	34160009.3044402	36021068.799182124	0	0.9239537917172095	-0.005256936808181123	False	0.04677259185700099	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFU4	5543217.023592098	4957355.028125628	5954695.414792515	6527042.316267153	4332028.89268307	5815250.031996276	0	0.9249016350817998	-0.019078558592618654	False	0.0467974180734856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7G6	326933178.5132424	326756072.0347897	320239484.78721684	331430169.2248625	316529208.9595258	324494586.73925805	0	0.9254800931000705	0.0021862549088115467	False	0.046822244289970213	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEU7	802941934.7348374	861573965.6944746	862961079.6944579	836154715.0458575	852856980.7538387	844713015.1900717	0	0.9269672970692333	-0.0035618319386111234	False	0.04684707050645482	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P29680	43807435.94813574	44749717.14747452	46206757.07888524	44653127.65540094	48505394.10584661	42193616.726483725	0	0.9277835935514271	-0.006283487531535191	False	0.04687189672293943	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07762	79916452.18244109	79461686.22171366	78888337.12052332	82462393.81398892	78467137.32905161	76821659.28999612	0	0.9282916204101582	0.0031234115449405536	False	0.04689672293942403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFI5	8465872.82980354	8235570.768010654	8381269.544476681	6111198.006580952	8441185.198768847	10173335.126833305	0	0.9287457439667455	0.020680974946340358	False	0.04692154915590864	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33355	19534079.37144565	14028697.956508877	15583795.724117396	17725402.038505565	16535980.719221164	15394387.327132678	0	0.9304285682330923	-0.014870548911200385	False	0.046946375372393254	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABA4	649297045.0098473	658774874.1856838	664446805.4699502	641848816.0418506	656036217.237132	671870096.4678174	0	0.9306048065553636	0.002022703386194139	False	0.04697120158887786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39099	164521361.11808884	171104090.79308	166650319.46180007	163960308.8062983	163430317.80082655	173797250.6006629	0	0.9312520713835024	0.003128165398411758	False	0.04699602780536247	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25536	21919941.10030453	25277698.446397524	21993340.449469533	21722908.30751977	23639928.97822789	24198967.18664035	0	0.931372164380428	-0.007711382638631296	False	0.047020854021847074	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24252	26855655.035603147	23682506.72704364	27244878.36479485	25799879.67405297	26599034.35314844	25718353.8104214	0	0.9315342933605216	-0.0061858684570115135	False	0.04704568023833168	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33363	131308581.07509996	137748346.6750742	135442457.7665808	133871613.47315656	136819013.8847722	133204788.87675102	0	0.9320462112285922	0.0021557378853419512	False	0.047070506454816294	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P45795	5488219.583787185	4233829.999999999	4097657.2794918334	4635390.162095699	4792524.676704944	4519662.468396013	0	0.93264897983134	-0.013287533505869146	False	0.0470953326713009	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77748	12316322.494246691	11626041.229924036	12190144.299476946	11925963.56297288	11375019.192887705	12972611.036707751	0	0.9333172904173043	-0.005622288499471187	False	0.04712015888778551	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39298	5652568.923250864	3645996.711148744	3564228.1843649657	4735094.581719058	4721357.50872131	3617012.975402823	0	0.9335303449678783	-0.023437539647622834	False	0.047144985104270114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AB46	32070601.325788505	32561906.11970602	34557792.66170535	29821946.37153892	34073234.259181656	34825519.49801558	0	0.9339159859309021	0.006846419155811986	False	0.04716981132075472	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABP3	95084.20934397526	711082.8051207621	601730.2356339082	146892.9414173368	578818.2397619147	751010.1453051813	2	0.9342769006491973	-0.06885555107139678	False	0.04719463753723933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P63224	398796386.3224805	398664528.444496	393656106.0197572	401381186.9326223	404268728.859762	383633853.20426166	0	0.9344407065733749	0.002222166788477685	False	0.047219463753723934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P19934	17085902.180024244	8887954.014810534	22660443.002644744	17967905.804055937	20396327.030015603	8873441.390118266	0	0.9345357420555416	0.042036194733251854	False	0.04724428997020854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
