Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.10731e+06	2.28465e+06	2.19814e+06	2.28044e+06	2.06981e+06	2.1633e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	12	12	6.09708e+06	6.1232e+06	5.41192e+06	5.99526e+06	6.19974e+06	6.14635e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.24245e+08	1.23606e+08	1.22537e+08	1.24243e+08	1.23421e+08	1.21944e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	1.20411e+07		1.36604e+07	1.20505e+07		1.20414e+07
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		9	9	7.25873e+06	6.81064e+07	7.3995e+06	6.88747e+07	6.8865e+07	7.24385e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2		2.11984e+06	2.06425e+06			2.17875e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	5	5	6.16751e+06	6.13845e+06	6.286e+06	5.66662e+06	5.24416e+06	7.27974e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	2.76456e+06	2.73967e+06	2.82359e+06	3.32478e+06	2.84812e+06	2.49328e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	18	18	1.85691e+07	1.85221e+07	1.82455e+07	1.89422e+07	1.91525e+07	1.91115e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	6.52274e+06	6.55117e+06	6.70841e+06	6.78195e+06	6.90834e+06	6.65126e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	2.85463e+07	2.96133e+07	2.77385e+07	3.01266e+07	2.90157e+07	2.89299e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	9	9	2.59696e+07	2.56217e+07	2.66396e+07	2.50872e+07	2.52267e+07	2.56248e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	7.28747e+08	6.8207e+08	7.17373e+08	6.6468e+08	7.03335e+08	7.26683e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.35532e+09	1.25398e+09	1.35359e+09	1.22852e+09	1.25426e+09	1.35167e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	2	2	6.4074e+06	6.53684e+06	5.71819e+06	6.05002e+06	6.24009e+06	5.82555e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.23532e+07	5.2107e+07	5.03072e+07	5.19504e+07	5.05344e+07	5.06464e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	1.10192e+07	9.70688e+06	1.05285e+07	1.0148e+07	9.84027e+06	1.02736e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	5.70884e+06	6.3721e+06	5.51006e+06	6.4091e+06	6.07043e+06	6.07138e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.69924e+08	9.24796e+08	9.32374e+08	9.45568e+08	9.55101e+08	9.50219e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	9.95605e+07	1.06335e+08	1.04243e+08	9.90639e+07	1.08964e+08	1.05068e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	9	9	1.20961e+07	1.12465e+07	1.2014e+07	1.13893e+07	1.28844e+07	1.17433e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	9.35699e+07	9.63114e+07	9.17377e+07	9.45835e+07	9.54652e+07	9.53282e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	2.22947e+06		2.00933e+06	1.6009e+06	1.96453e+06	1.55858e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	9.81202e+08	1.04395e+09	1.01906e+09	1.06865e+09	1.03738e+09	1.00754e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.45041e+07	1.52044e+07	1.38768e+07	1.41948e+07	1.54202e+07	1.44673e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	1.20127e+07	1.29022e+07	1.19775e+07	1.23694e+07	1.31116e+07	1.24382e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18	3.40625e+07	3.37929e+07	3.32708e+07	3.3843e+07	3.31623e+07	3.35914e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	517840	368757	482881	465815	479936	453843
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	20	20	9.46898e+07	9.28915e+07	9.34919e+07	9.45802e+07	9.23454e+07	9.06733e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	1.51249e+06		1.50843e+06	1.41947e+06	1.26155e+06	751904
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	8.5657e+08	8.47958e+08	8.88785e+08	8.29509e+08	8.38664e+08	8.83851e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.32034e+07	4.39761e+07	4.33146e+07	4.39163e+07	4.56799e+07	4.43565e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	8	8	1.70768e+07	1.71995e+07	1.75039e+07	1.82712e+07	1.81306e+07	1.66625e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	8	8	7.12757e+07	7.04409e+07	6.89711e+07	7.16837e+07	7.29136e+07	6.83071e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3	1.7703e+07	1.35186e+08	1.67155e+07	1.36922e+08	1.31178e+08	1.63926e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.14232e+08	2.16163e+08	2.16535e+08	2.09828e+08	2.0758e+08	2.19937e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3		3.00548e+07	3.31508e+06	3.16362e+07	3.06758e+07	
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	4	2	3.58622e+06	4.09026e+06	3.50736e+06	3.99333e+06	3.56552e+06	3.20123e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.53678e+07	9.16577e+07	9.43159e+07	9.09001e+07	9.03575e+07	9.68012e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.56004e+08	1.43469e+08	1.51969e+08	1.46377e+08	1.49092e+08	1.57966e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18	1.3729e+09	1.34305e+09	1.35648e+09	1.36525e+09	1.37943e+09	1.34578e+09
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.15028e+07	2.20937e+07	2.04856e+07	2.27467e+07	2.18582e+07	2.22867e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.54021e+07	2.52141e+07	2.47344e+07	2.65594e+07	2.58369e+07	2.44767e+07
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1	1	8.83808e+06	8.30569e+06	9.11722e+06	6.15353e+06	8.53784e+06	8.67186e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	9.9996e+06	1.01826e+07	1.02813e+07	9.89989e+06	1.02126e+07	9.7897e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	19	19	2.69401e+07	2.59259e+07	2.78693e+07	2.62228e+07	2.68214e+07	2.77069e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	7.85362e+06	7.47208e+06	8.18476e+06	8.52201e+06	8.52552e+06	7.81968e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	5.69263e+06	4.28443e+06	5.50678e+06	4.6863e+06	4.86767e+06	5.40594e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	18	18	2.18048e+08	2.11753e+08	2.17841e+08	2.20888e+08	2.08553e+08	2.16463e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	11	11	3.09568e+07	3.13051e+07	3.07868e+07	3.08358e+07	3.10533e+07	3.03081e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	1.00589e+07	1.22062e+08	1.00234e+07	1.23236e+08	1.26581e+08	1.21762e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		4	4	2.60636e+06	1.72294e+07	2.53378e+06	1.78391e+07	1.72221e+07	2.34722e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	5	5	6.84047e+07	6.92781e+07	6.79722e+07	7.17103e+07	6.21526e+07	6.63821e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		19	19	1.17631e+07	9.94616e+07	7.45918e+06	9.77984e+07	9.82057e+07	8.37792e+06
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.04909e+07	2.12359e+07	2.11092e+07	2.04355e+07	2.2225e+07	2.01498e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	1	1	579691		691090	644829	563042	574269
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	2.0071e+08	1.93504e+08	1.97421e+08	1.96016e+08	1.95978e+08	2.05331e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.46944e+07	1.42353e+07	1.41963e+07	1.44783e+07	1.39197e+07	1.44833e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.60055e+07	2.74918e+07	2.52199e+07	2.70447e+07	2.61141e+07	2.58774e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	8.58975e+06	8.1896e+07	8.56756e+06	7.99864e+07	8.49582e+07	9.15136e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52	6.8478e+07	6.89399e+07	6.84846e+07	7.00143e+07	6.89589e+07	6.85318e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3	3.34256e+06	2.73522e+06	3.22788e+06	3.39829e+06	3.85157e+06	3.33393e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	14	14	6.59404e+06	6.59894e+06	6.70238e+06	6.62398e+06	6.52299e+06	6.38135e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.27206e+07	4.22505e+07	4.29923e+07	4.22193e+07	4.36183e+07	4.2174e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	8	8	4.20902e+06	3.88633e+06	4.08562e+06	4.00741e+06	3.86995e+06	3.96965e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.30387e+06	1.47254e+06	1.39499e+06	1.22194e+06	1.27828e+06	1.04554e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	7.94858e+06	7.91263e+06	7.15536e+06	6.64816e+06	7.01598e+06	7.75407e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.40219e+07	1.50072e+07	1.45923e+07	1.55221e+07	1.4499e+07	1.36172e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	4.76275e+07	5.12661e+07	4.97454e+07	4.61742e+07	4.67588e+07	5.04772e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	2.07731e+08	2.07328e+08	2.00951e+08	2.14195e+08	2.09029e+08	1.93829e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.10898e+07	3.0503e+07	2.87595e+07	3.03728e+07	3.05347e+07	3.00233e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	6.26121e+06	6.94933e+06	6.63595e+06	6.79419e+06	7.02667e+06	6.56918e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.0592e+07	1.11421e+07	1.0463e+07	1.22187e+07	1.18132e+07	1.02359e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	821049	754887	811905	508425	935848	609964
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.81823e+07	1.90026e+07	1.75128e+07	1.83676e+07	1.86962e+07	1.90382e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	3.83251e+06	4.31426e+06	3.22382e+06	3.91455e+06	4.62221e+06	3.66516e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.94842e+06	1.65202e+06	2.10499e+06	1.47609e+06	1.31247e+06	1.89209e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.5976e+06	1.225e+06	1.27801e+06	1.51667e+06	1.48468e+06	1.7901e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	3	3	2.49442e+07	2.61271e+07	2.35622e+07	2.27296e+07	2.58345e+07	2.26897e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2	3.63468e+07	3.62883e+07	3.54082e+07	3.19577e+07	3.68544e+07	3.60844e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	2.76891e+06	2.52767e+06	2.18142e+06	1.9907e+06	2.95479e+06	1.95721e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	758840	733513	638883	591608	715300	650747
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	3.0879e+07	3.11652e+07	3.03077e+07	3.24248e+07	3.14143e+07	3.05618e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	2.84214e+06	3.58667e+06	3.00166e+06	3.19347e+06	2.99964e+06	3.3557e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	7.31315e+06	6.81445e+06	6.51426e+06	6.55442e+06	6.96359e+06	6.38491e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.51032e+08	2.60259e+08	2.74631e+08	2.75672e+08	2.63186e+08	2.72958e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.19827e+06	2.31343e+06	2.30159e+06	1.95367e+06	2.30229e+06	1.98023e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.83367e+06	6.06474e+06	4.5917e+06	5.65278e+06	5.78136e+06	4.60174e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.41751e+07	5.38667e+07	5.30977e+07	5.81855e+07	5.43593e+07	5.44855e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.67872e+07	2.54225e+07	2.59141e+07	2.5649e+07	2.65791e+07	2.65474e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	5.1648e+06	6.98366e+06	6.08903e+06	6.99416e+06	6.22792e+06	6.58172e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.84904e+07	4.76198e+07	4.58796e+07	4.70067e+07	4.88332e+07	4.80707e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	6.2899e+06	5.76407e+06	6.015e+06	5.97222e+06	5.49407e+06	5.68755e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	3	3	1.32391e+07	1.36507e+07	1.30541e+07	1.38319e+07	1.27085e+07	1.36104e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.94308e+06	9.77656e+06	1.00686e+07	9.54605e+06	9.99293e+06	1.04087e+07
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	8.17737e+06	7.73897e+06	7.56379e+06	8.4122e+06	7.65785e+06	8.13938e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	7.62939e+06	6.29475e+06	7.17108e+06	6.68253e+06	7.07663e+06	7.10113e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	1.01162e+07	9.73687e+06	1.01057e+07	9.88949e+06	9.31297e+06	1.02141e+07
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	2	2	1.41848e+07	1.26325e+07	1.48997e+07	1.25052e+07	1.26973e+07	1.43706e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	6	6	7.73937e+06	7.55121e+06	6.89536e+06	7.41414e+06	7.42393e+06	7.11443e+06
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	6	6	9.10576e+06	9.37234e+06	8.99906e+06	9.36928e+06	8.8966e+06	9.4942e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.96484e+07	3.10504e+07	3.21088e+07	3.16545e+07	3.33144e+07	3.28912e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.89504e+07	1.83362e+07	1.79243e+07	1.84232e+07	1.73015e+07	1.83111e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1	1.13607e+06	573936	1.231e+06	688289	979077	1.25405e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.06626e+06	2.49872e+06	2.17695e+06	2.63134e+06	2.54531e+06	2.11157e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	583561	493532	496503	482345	312773	499766
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	9.27168e+06	8.89901e+06	8.84029e+06	8.97028e+06	9.26972e+06	8.963e+06
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	7.45164e+06	7.82647e+06	7.47661e+06	6.84718e+06	7.36634e+06	7.14405e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	7.97523e+06	7.44712e+06	8.26071e+06	8.04644e+06	9.22509e+06	7.44369e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.5485e+08	1.51437e+08	1.52409e+08	1.533e+08	1.52418e+08	1.53696e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.04385e+09	2.13456e+09	2.08124e+09	2.05501e+09	2.07776e+09	2.08508e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.14628e+07	1.27451e+07	1.15555e+07	1.17235e+07	1.2678e+07	1.20491e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	4.58471e+07	4.23129e+07	4.66748e+07	4.03966e+07	4.01829e+07	4.60332e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.19273e+07	2.10314e+07	2.08842e+07	1.85084e+07	2.44617e+07	2.15878e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	1.88726e+06		1.30896e+06	1.53861e+06	1.11734e+06	971368
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2	746783	1.0441e+06	1.21299e+06	1.33957e+06	993073	
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	6.0419e+08	6.59539e+08	6.40433e+08	6.42995e+08	6.75069e+08	6.4653e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.11826e+07	1.13016e+07	1.17349e+07	1.10847e+07	1.11262e+07	1.22427e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.77396e+07	1.82839e+07	1.49962e+07	1.81941e+07	1.7911e+07	1.69782e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	9	9	2.69369e+07	2.73659e+07	2.75957e+07	2.67213e+07	2.70693e+07	2.82307e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		11	11	1.50073e+07	1.04659e+08	1.51775e+07	1.03552e+08	1.10237e+08	1.43401e+07
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	9	9	9.69288e+08	8.55351e+08	9.55842e+08	8.82867e+08	8.42773e+08	9.45477e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.0429e+08	1.68567e+08	2.03034e+08	1.71007e+08	1.66602e+08	2.04642e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	10	10	6.2297e+06	6.7462e+06	6.88713e+06	7.17512e+06	7.2837e+06	6.85247e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	5.46878e+07	4.8168e+07	4.764e+07	5.07214e+07	5.19707e+07	4.89042e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.56905e+06	4.49461e+06	5.2628e+06	4.73769e+06	5.46498e+06	5.36309e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.64207e+07	6.34161e+07	6.43765e+07	6.41496e+07	6.19664e+07	6.7846e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.90579e+07	3.69072e+07	3.64262e+07	3.63074e+07	3.76987e+07	3.69978e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.73136e+07	1.56391e+07	1.53653e+07	1.68256e+07	1.62437e+07	1.6912e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1	1.7762e+08	1.69711e+08	1.72459e+08	1.91111e+08	1.78881e+08	1.76736e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	14	14	4.59276e+08	4.30845e+08	4.55934e+08	4.37587e+08	4.38361e+08	4.61086e+08
P69451	LCFA_ECOLI	fadD	Long-chain-fatty-acid--CoA ligase	1	1			2.39571e+06			
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.38174e+08	1.28173e+08	1.34529e+08	1.3857e+08	1.26984e+08	1.33256e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	1.49756e+06	1.42311e+06	1.33158e+06	2.09654e+06	1.78428e+06	1.6252e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	1.81558e+07	1.98581e+07	1.95937e+07	1.85608e+07	1.85156e+07	1.87374e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.82578e+08	4.54109e+08	4.52221e+08	4.45201e+08	4.79531e+08	4.32843e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.96455e+08	9.09879e+08	9.14367e+08	8.73787e+08	8.93548e+08	9.30137e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.32595e+07	4.09851e+07	4.28393e+07	4.12627e+07	4.11179e+07	4.08816e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.64112e+06			1.16455e+06	1.31257e+06	
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1			2.14305e+06	1.68597e+06	1.16202e+06	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.36838e+07	9.13075e+07	9.10888e+07	9.12463e+07	9.606e+07	9.13236e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.95668e+07	1.61459e+07	1.94263e+07	1.56936e+07	1.93458e+07	1.79025e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	5	5	3.75763e+07	3.39961e+07	3.52617e+07	3.11875e+07	3.28774e+07	3.64344e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.20837e+08	1.13347e+08	1.15957e+08	1.1027e+08	1.11082e+08	1.18265e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	5	5	1.2082e+07	1.01316e+07	1.25121e+07	1.03936e+07	1.16782e+07	1.25393e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.98421e+06	3.98441e+06	4.06381e+06	3.94975e+06	3.68274e+06	4.23571e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7	3.83394e+07	3.93829e+07	3.9408e+07	3.83013e+07	3.66661e+07	3.89129e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	9.60883e+06	8.86576e+06	8.64764e+06	9.56609e+06	8.51197e+06	8.7416e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		7	7	7.92464e+06	7.29349e+07	7.8387e+06	7.45363e+07	7.74302e+07	7.81092e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3	2.55377e+08	2.53582e+08	2.49684e+08	2.48815e+08	2.56177e+08	2.52998e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	4.14486e+07	4.51113e+07	3.8848e+07	4.06529e+07	4.00023e+07	4.00544e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.62239e+08	1.53134e+08	1.49755e+08	1.44452e+08	1.41772e+08	1.5307e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	15	15	2.14869e+07	2.16613e+07	2.04895e+07	2.16036e+07	2.3452e+07	2.20761e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	7	7	5.89144e+06	5.55246e+06	6.21964e+06	5.5061e+06	6.11682e+06	5.9406e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	3.11256e+06	2.89365e+06	2.70028e+06	2.9642e+06	2.83691e+06	2.68535e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1		930188	1.16388e+06			
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1		806634	1.04188e+06	945360		
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	12	12	3.17258e+07	3.15916e+07	3.11616e+07	3.09717e+07	3.14963e+07	3.13172e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	3	3	2.90213e+06	3.45268e+06	3.76411e+06	3.11592e+06	2.98034e+06	3.67238e+06
