Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.65746e+07	2.76207e+07	2.43368e+07	2.5579e+07	2.64059e+07	2.53846e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	4.1939e+07	3.97557e+07	4.18753e+07	4.1626e+07	4.18166e+07	4.22457e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.19881e+06		1.23056e+06	1.53795e+06	2.18616e+06	975584
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.84159e+07	3.65097e+07	4.24123e+07	3.63966e+07	3.88872e+07	4.2057e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	8.83055e+06	7.00152e+06	8.66579e+06	8.1772e+06	8.29954e+06	8.47837e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	971481	1.39163e+06	1.09195e+06	953642	1.12505e+06	1.24401e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.2584e+07	1.033e+08	8.88886e+07	9.71007e+07	9.61416e+07	9.22868e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	4.77812e+07	4.9608e+07	5.07412e+07	4.89117e+07	5.0961e+07	5.07785e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	3.40034e+06	3.47613e+06	3.59487e+06	3.16363e+06	3.58776e+06	3.32927e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.20762e+06	2.51565e+06	2.34705e+06	2.67369e+06	2.21529e+06	2.55202e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	1.3817e+06	1.47797e+06	1.31036e+06	1.19997e+06	1.29075e+06	1.22029e+06
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		8	8	7.6908e+06	1.63121e+07	7.80425e+06	1.68751e+07	1.64409e+07	8.06377e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1	7.09322e+06	7.18426e+06	7.40983e+06	8.75009e+06	8.72278e+06	8.26166e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	3	3	2.41517e+06	2.11407e+06	2.29381e+06	2.46659e+06	2.57537e+06	2.32179e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	13	10	1.53793e+07	1.62987e+07	1.54019e+07	1.53571e+07	1.54375e+07	1.39598e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	8.54499e+06	7.52444e+06	8.38073e+06	7.7353e+06	8.32764e+06	7.45916e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	4	4	2.24629e+06	1.74612e+06	1.82038e+06	1.67919e+06	1.89019e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	2.93785e+07	2.95828e+07	2.95738e+07	2.8812e+07	2.82867e+07	2.94475e+07
P11868	TDCD_ECOLI	tdcD	Propionate kinase	2	2				602031	608497	
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27	6.07514e+07	6.19109e+07	6.17979e+07	6.08405e+07	6.25719e+07	6.09091e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.59599e+07	2.74939e+07	2.65111e+07	2.47632e+07	2.47076e+07	2.33627e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.58911e+06	1.71462e+06	1.36854e+06	1.69187e+06	1.82482e+06	1.23803e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.45486e+07	1.52207e+07	1.42356e+07	1.39332e+07	1.44283e+07	1.46614e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		17	17	1.38781e+07	2.64698e+07	1.33489e+07	2.66518e+07	2.66424e+07	1.33783e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.26816e+07	3.06371e+07	3.17141e+07	3.12251e+07	3.18844e+07	3.31344e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	7.75118e+06	6.70979e+06		6.42052e+06	6.53918e+06	5.83636e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	10	10	1.38244e+07	1.13405e+07	1.446e+07	1.33732e+07	1.31879e+07	1.48038e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.67803e+08	2.32406e+08	2.67617e+08	2.70449e+08	2.63834e+08	2.68424e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.38208e+06	1.52008e+06	2.25052e+06	2.38769e+06	2.30955e+06	2.14088e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	2.49166e+06	3.24729e+06	3.0324e+06	2.95887e+06	2.64268e+06	3.14919e+06
P13009	METH_ECOLI	metH	Methionine synthase	25	25	1.33275e+07	1.28029e+07	1.2259e+07	1.16918e+07	1.2037e+07	1.25205e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.00345e+06	7.04083e+06	7.5206e+06	8.20341e+06	8.68434e+06	7.52269e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.81507e+07	1.77044e+07	1.82539e+07	1.72358e+07	1.76651e+07	1.82416e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.80526e+08	1.73643e+08	1.8093e+08	1.77782e+08	1.80984e+08	1.8068e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	2.22666e+06	2.60904e+06	2.43879e+06	2.81784e+06	2.69701e+06	2.056e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.8737e+07	2.00949e+07	1.92535e+07	2.03771e+07	2.05226e+07	1.9214e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.62957e+07	2.68399e+07	2.66147e+07	2.55296e+07	2.47204e+07	2.719e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1		4.10791e+06		2.93976e+06		
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	636807	539707	773486	666465	717339	573486
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	2.02387e+07	1.79485e+07	1.8543e+07	1.88953e+07	1.89999e+07	1.787e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	9.73666e+06	1.0205e+07	1.00717e+07	9.27837e+06	9.57683e+06	9.55705e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.41731e+07	1.51943e+07	1.61684e+07	1.42035e+07	1.63984e+07	1.5802e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	1.14302e+06	1.20099e+06	1.11123e+06	766802	1.10319e+06	709267
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17	1.19859e+08	1.19035e+08	1.14622e+08	1.2283e+08	1.23148e+08	1.18302e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.17615e+07	2.36696e+07	2.22417e+07	2.14822e+07	2.18643e+07	2.19885e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.74794e+06	2.23596e+06	1.81504e+06	2.21673e+06	2.12118e+06	1.68884e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	14	14	6.28137e+07	6.19513e+07	5.90275e+07	5.74191e+07	6.11727e+07	6.1623e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	2.98507e+06	2.38532e+06	2.34479e+06	2.24179e+06	3.27251e+06	1.63543e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	21	21	2.59203e+07	2.40241e+07	2.47404e+07	2.42486e+07	2.4555e+07	2.54592e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	3.11198e+06	3.02196e+06	3.37258e+06	2.67507e+06	2.68493e+06	2.64338e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.73514e+06	2.29743e+06	2.86896e+06	2.60744e+06	2.20012e+06	2.71542e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.0989e+07	2.06379e+07	2.26075e+07	2.0924e+07	2.08026e+07	2.31428e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.25994e+06	1.23185e+06	1.40781e+06	1.28719e+06	1.2321e+06	1.36164e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	18	18	1.52427e+07	1.47687e+07	1.54384e+07	1.39809e+07	1.4547e+07	1.52802e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	3	3	1.1587e+06	720204	1.15897e+06	909788	1.16301e+06	1.15236e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.34822e+08	1.37416e+08	1.34425e+08	1.35262e+08	1.34183e+08	1.36277e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		8	8	7.73915e+06	1.64078e+07	8.12256e+06	1.42006e+07	1.44795e+07	7.94256e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.82277e+07	3.7242e+07	3.67022e+07	3.55115e+07	3.62479e+07	3.5984e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.9199e+07	2.32898e+07	2.24101e+07	2.06959e+07	2.00281e+07	2.17819e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.17485e+07	1.3965e+07	1.2925e+07	1.31133e+07	1.36829e+07	1.29553e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2	893013	746420				
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	1.00037e+07	9.84383e+06	9.62643e+06	8.97814e+06	9.18647e+06	9.75001e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		7	7	5.23178e+06	1.05697e+07	5.25987e+06	1.00143e+07	9.86394e+06	5.73515e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	3.456e+07	3.4516e+07	3.28611e+07	3.34117e+07	3.2503e+07	3.12182e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	6.29012e+06	7.21581e+06	5.81483e+06	6.48567e+06	6.39375e+06	5.39353e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	16	15	1.35351e+07	1.41528e+07	1.4143e+07	1.45451e+07	1.42801e+07	1.37297e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	2	2	638275		578232	487034	492208	
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	2	1	5.7715e+06	5.73654e+06	5.16421e+06	5.08685e+06	5.09002e+06	4.81687e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.78781e+07	3.71913e+07	3.74831e+07	3.49656e+07	3.57703e+07	3.7061e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3	412266	388542	419382		339151	
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.2881e+06	5.92918e+06	7.22071e+06	7.27966e+06	7.4663e+06	6.64864e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.45393e+07	9.38519e+07	9.20465e+07	9.30454e+07	9.25898e+07	9.30282e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.99463e+06	1.91741e+06	1.9743e+06	2.18052e+06	1.98502e+06	2.03783e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.38721e+07	3.18988e+07	3.41748e+07	3.29862e+07	3.45461e+07	3.50718e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	9.77635e+06	1.30897e+07	1.18144e+07	1.24764e+07	1.25923e+07	1.21486e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	5.68599e+06	4.80432e+06	4.10067e+06	4.70088e+06	4.47816e+06	4.85602e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6	6.9143e+06	6.76286e+06	6.50967e+06	6.84983e+06	6.87196e+06	5.75056e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	6	6	7.86245e+06	8.97685e+06	7.69095e+06	7.42779e+06	8.71088e+06	8.11862e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.89304e+07	1.72074e+07	2.01945e+07	1.75883e+07	1.62275e+07	2.07579e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	2.37898e+08	2.15024e+08	2.39334e+08	2.29283e+08	2.35203e+08	2.37451e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11	7.80482e+06	7.99012e+06	8.06372e+06	8.02324e+06	7.50433e+06	7.39724e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	9	9	8.64275e+06	8.31053e+06	8.68234e+06	8.29433e+06	8.3909e+06	8.63043e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	6	6	2.40315e+06	3.10623e+06	2.54557e+06	2.89336e+06	2.63472e+06	2.50153e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	31	31	2.45614e+07	2.52622e+07	2.60138e+07	2.52644e+07	2.58028e+07	2.54877e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	12	12	2.63455e+07	2.59934e+07	2.4031e+07	2.58817e+07	2.53206e+07	2.4162e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	7	7	1.44802e+07	1.44165e+07	1.40707e+07	1.38958e+07	1.37241e+07	1.42052e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.83487e+07	1.80183e+07	1.84181e+07	1.91029e+07	1.92943e+07	1.88461e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	11	11	5.52592e+06	6.16688e+06	5.51529e+06	6.0049e+06	5.84108e+06	5.65379e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	9.95288e+06	7.47471e+06	9.81935e+06	9.89923e+06	1.06578e+07	9.98118e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.15291e+07	1.18664e+07	1.1441e+07	1.11618e+07	1.14831e+07	1.22224e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	3	3	511324	531067	519187	435118	486728	436108
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1	2.00737e+06		2.47908e+06			
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.77455e+07	1.92655e+07	1.68949e+07	1.78627e+07	1.77646e+07	1.69642e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	8.01731e+06	9.69627e+06	8.33973e+06	8.42213e+06	8.68883e+06	9.10054e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.54199e+07	9.67858e+07	8.53448e+07	8.5186e+07	8.6007e+07	8.52183e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	5	5	2.33117e+06	2.64263e+06	2.14536e+06	2.89993e+06	2.50205e+06	2.45659e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.58522e+07	1.83945e+07	1.60624e+07	1.61666e+07	1.63949e+07	1.63698e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2	1.85396e+06		2.16329e+06	1.4815e+06	2.20939e+06	2.16353e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.03014e+06	4.38704e+06	4.1084e+06	3.73743e+06	4.11105e+06	4.23544e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	6.40989e+06	6.65004e+06	6.99521e+06	6.4088e+06	6.49413e+06	7.7153e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.63836e+06	9.35656e+06	8.21331e+06	9.09003e+06	8.48356e+06	8.58452e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.99359e+06	1.84275e+06	2.04461e+06	1.94561e+06	1.89018e+06	2.18126e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.91466e+06	2.12284e+06	1.93032e+06	1.6423e+06	1.96188e+06	2.10274e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.06218e+07	6.85604e+07	7.07049e+07	7.35544e+07	7.1392e+07	7.31229e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.17518e+07	1.09861e+07	1.3672e+07	1.31972e+07	1.33563e+07	1.24751e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.01989e+08	1.13848e+08	1.02612e+08	1.05313e+08	1.05815e+08	1.04829e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	2	2	1.18288e+06	793247	1.09075e+06			944570
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.6721e+07	3.67985e+07	3.73526e+07	3.48486e+07	3.61973e+07	3.63082e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.99113e+06	2.10053e+06	2.09424e+06	2.01763e+06	2.13088e+06	1.96243e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.10079e+06	3.48077e+06	3.56095e+06	3.98494e+06	3.543e+06	4.22025e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	3.73586e+06	2.73556e+06	3.60508e+06	5.44991e+06	4.7617e+06	3.75149e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.03122e+07	1.09306e+07	1.06765e+07	1.11818e+07	1.12988e+07	1.1784e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	7.04901e+06	6.66184e+06	7.25033e+06	6.11369e+06	6.34795e+06	7.18166e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.86459e+08	1.96874e+08	1.87975e+08	1.86998e+08	1.92213e+08	1.91245e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	30	30	1.90055e+07	1.95869e+07	1.95631e+07	1.94741e+07	1.97049e+07	1.93677e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.81929e+07	2.99996e+07	2.82123e+07	2.78742e+07	2.89384e+07	2.98986e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	5.87952e+07	6.10355e+07	5.83435e+07	5.96658e+07	6.10404e+07	6.04599e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	2.13371e+06	1.97191e+06	1.33923e+06			
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.16212e+08	1.19624e+08	1.14517e+08	1.15994e+08	1.17269e+08	1.19393e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.98185e+07	3.30943e+07	2.88289e+07	2.76917e+07	2.83413e+07	2.88935e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.23178e+07	1.40747e+07	1.31148e+07	1.32236e+07	1.3686e+07	1.34997e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	19	19	6.29824e+07	5.96971e+07	6.33688e+07	6.29599e+07	6.45938e+07	6.37198e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	32	32	7.16665e+07	7.48666e+07	7.15268e+07	7.2256e+07	7.21332e+07	7.14658e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.61441e+06	2.90801e+06	2.13514e+06	2.46192e+06	2.30542e+06	2.37287e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	5.5772e+06	6.89172e+06	6.00677e+06	6.15334e+06	5.42452e+06	6.23794e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.15806e+06	7.29256e+06	7.26895e+06	6.74937e+06	6.92307e+06	6.9508e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.54903e+07	2.53177e+07	2.56765e+07	2.5365e+07	2.47694e+07	2.5825e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.72596e+07	2.97027e+07	2.8959e+07	2.79067e+07	2.79883e+07	2.81116e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	6	6	4.40038e+06	4.57654e+06	3.73237e+06	3.87047e+06	3.96461e+06	4.0854e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	5.91463e+07	6.04664e+07	5.87799e+07	5.5224e+07	5.91781e+07	6.00595e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.08643e+07	7.0586e+07	7.08793e+07	7.27273e+07	6.95904e+07	7.08933e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	38	38	2.65827e+07	2.92066e+07	2.63972e+07	2.66538e+07	2.73682e+07	2.73657e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.38692e+07	2.19658e+07	2.30974e+07	2.11646e+07	2.12778e+07	2.34862e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	8.75967e+06	9.43352e+06	9.06678e+06	9.10063e+06	9.32271e+06	8.57286e+06
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	926880	738894	889857	933410	862393	923091
P22634	MURI_ECOLI	murI	Glutamate racemase	6	6	6.10104e+06	4.90626e+06	5.73943e+06	4.37921e+06	4.95481e+06	4.94428e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.11517e+06	2.04486e+06	1.96883e+06	1.77327e+06	2.00739e+06	1.76251e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.21121e+07	1.27885e+07	1.13968e+07	1.08105e+07	9.91002e+06	1.21844e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	8.99919e+06	9.62258e+06	8.54387e+06	8.76629e+06	8.72752e+06	9.07201e+06
P23256	MALY_ECOLI	malY	Protein MalY	2	2		1.47239e+06		1.4197e+06	1.54011e+06	
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	3	3	6.50644e+06	7.38994e+06	6.64361e+06	5.74023e+06	6.01667e+06	6.01445e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	7	7	1.62431e+07	1.5504e+07	1.36138e+07	1.56742e+07	1.51361e+07	1.56488e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2	1.95743e+06	1.59923e+06	1.67596e+06	1.55143e+06	1.26975e+06	1.64787e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15	2.6223e+07	2.47586e+07	2.62117e+07	2.54101e+07	2.46373e+07	2.54981e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	18	18	5.29536e+07	5.65764e+07	5.21555e+07	5.2835e+07	5.39935e+07	5.41491e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	4.8148e+07	5.06875e+07	4.7547e+07	4.83669e+07	4.8619e+07	4.82316e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10	4.91215e+06	5.26323e+06	4.9477e+06	5.01881e+06	4.90168e+06	4.8515e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.28063e+07	6.4118e+07	6.17639e+07	6.09722e+07	6.21364e+07	6.28286e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.28529e+06	2.25057e+06	2.2432e+06	1.97901e+06	2.16476e+06	2.47309e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	13	13	2.95341e+07	3.20028e+07	2.91314e+07	3.14231e+07	3.06993e+07	3.09074e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.65681e+07	2.59502e+07	2.52222e+07	2.70489e+07	2.61393e+07	2.70127e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	13	13	1.39821e+07	1.38535e+07	1.39687e+07	1.37714e+07	1.35496e+07	1.31812e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	3	3	1.3628e+06	1.63486e+06	1.55602e+06	1.32988e+06	1.57991e+06	1.37968e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	7.44074e+06	8.41767e+06	8.55551e+06	9.37212e+06	9.45476e+06	7.5588e+06
P23865	PRC_ECOLI	prc	Tail-specific protease	25	25	2.56127e+07	2.77774e+07	2.60627e+07	2.6406e+07	2.69433e+07	2.59196e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.06095e+08	1.6067e+08	2.25076e+08	2.29119e+08	2.19646e+08	2.21469e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.05445e+07	1.16631e+07	1.07289e+07	1.05157e+07	1.08004e+07	1.02749e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.52478e+07	4.74507e+07	4.48065e+07	4.29477e+07	4.18735e+07	4.36792e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.53511e+06	1.52239e+06	1.5223e+06	1.34489e+06	1.35924e+06	1.65009e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	812265	730341	828696	779650	727150	674524
