Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P63165ups|SUMO1_HUMAN_UPS	Small	Small		10	10	1.94832e+07			2.27625e+07	2.10659e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.41231e+07	2.48327e+07	2.38159e+07	2.39597e+07	2.34103e+07	2.40361e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	1	1		617607	638753	845480	944429	842434
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2	748844	504540	688765	556528		
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	8	8	2.06502e+08	1.8871e+08	1.83846e+08	1.88304e+08	1.89711e+08	1.87789e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.60311e+07	1.58081e+07	1.45348e+07	1.36731e+07	1.39538e+07	1.38675e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.43321e+07	2.40122e+07	2.31256e+07	2.27617e+07	2.26122e+07	2.46688e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		2	2	1.78662e+07	1.76504e+06	2.04757e+06	1.89684e+07	1.79362e+07	
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	54	54	6.17278e+07	6.39188e+07	6.60399e+07	6.51915e+07	6.53089e+07	6.49125e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.22091e+06	3.16729e+06	3.35988e+06	2.88416e+06	2.9487e+06	2.96097e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	14	14	6.3236e+06	6.31814e+06	6.01686e+06	6.40747e+06	6.28451e+06	6.17835e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.073e+07	4.50948e+07	4.48353e+07	4.05937e+07	4.26057e+07	4.34603e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	7	7	5.22637e+06	4.89921e+06	5.07588e+06	5.15114e+06	5.53074e+06	5.36999e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.51454e+06	1.53489e+06	2.05361e+06	1.80198e+06	1.34497e+06	1.79395e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.68267e+06	6.38594e+06	6.68906e+06	6.34525e+06	6.69379e+06	6.08688e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	584822		901147	713496	668331	821038
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.43631e+07	1.61206e+07	1.5529e+07	1.54286e+07	1.69517e+07	1.58154e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	6.05961e+07	5.23629e+07	5.06544e+07	4.88532e+07	5.10319e+07	5.00579e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	4	4	1.93212e+08	1.85113e+08	1.89455e+08	1.79957e+08	1.93471e+08	1.88466e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	5	5	3.14598e+07	2.90386e+07	2.75981e+07	2.97452e+07	2.9907e+07	2.75434e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	3.91965e+06	5.58207e+06	5.42877e+06	5.20053e+06	5.4251e+06	5.8863e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.38351e+07	1.06091e+07	1.14092e+07	1.18206e+07	1.06735e+07	1.11942e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.46604e+06	1.71744e+06	1.54736e+06	1.99779e+06	2.1211e+06	1.72822e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.96774e+07	1.92201e+07	1.99162e+07	1.87071e+07	2.03358e+07	2.00697e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	73100.2	97840.6	77997.8			93151.6
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.6565e+06	3.02886e+06	2.79423e+06	2.79391e+06	2.63158e+06	2.91984e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.59302e+06	1.01924e+06	1.15986e+06	1.28609e+06	1.98732e+06	1.3452e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.72961e+06	1.87267e+06	1.53858e+06	1.71485e+06	1.87619e+06	2.02269e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.66223e+07	3.10608e+07	2.97274e+07	2.97771e+07	2.87042e+07	2.92092e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.54572e+07	3.52086e+07	3.42687e+07	3.59125e+07	3.38774e+07	3.40405e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.35276e+06	3.94643e+06	3.78732e+06	3.93485e+06	3.89875e+06	3.23102e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	1.07091e+06	935886	1.08824e+06	1.17606e+06	1.15713e+06	1.03285e+06
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.75703e+07	2.59853e+07	2.42906e+07	2.3899e+07	2.47461e+07	2.45952e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	4.15125e+06	4.36085e+06	3.71268e+06	4.3957e+06	4.02349e+06	3.85694e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.63237e+06	7.14921e+06	6.59602e+06	5.97387e+06	7.13696e+06	7.37735e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.3535e+08	2.20594e+08	2.51038e+08	2.54368e+08	2.60551e+08	2.59883e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1		1.87083e+06	2.16983e+06	2.11645e+06	2.12253e+06	1.96007e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.80794e+06	5.02777e+06	5.06089e+06	5.07441e+06	5.15534e+06	4.93946e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	4.76837e+07	4.68264e+07	4.72885e+07	4.55261e+07	4.67249e+07	4.65965e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.0525e+07	2.46239e+07	2.47188e+07	2.39342e+07	2.47562e+07	2.40487e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	7.81346e+06	5.97927e+06	6.92452e+06	6.8676e+06	5.83516e+06	5.72722e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	6.06708e+07	6.66841e+07	6.57485e+07	6.6271e+07	6.58395e+07	6.56172e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	3	3	1.07267e+06	1.28078e+06		990091		1.06295e+06
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	5	5	4.92841e+06	4.93396e+06	4.88332e+06	4.37562e+06	4.49759e+06	4.2437e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	6	6	1.12185e+07	1.33594e+07	1.25263e+07	1.21601e+07	1.25631e+07	1.20683e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	8.7197e+06	8.80562e+06	8.92217e+06	9.24712e+06	9.63306e+06	8.95762e+06
P65292	YGDI_ECOLI	ygdI	Uncharacterized lipoprotein YgdI	1	1			3.54138e+06	2.69715e+06	2.67666e+06	4.40578e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.67155e+06			3.13705e+06		2.34163e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	7.59546e+06	9.40729e+06	9.96112e+06	9.91335e+06	9.35074e+06	9.98749e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	6.79167e+06	7.65423e+06	7.26297e+06	7.58609e+06	6.65822e+06	7.2189e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	7.859e+06	6.91274e+06	7.77948e+06	8.51723e+06	8.55942e+06	7.47189e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.26146e+07	1.18117e+07	1.27895e+07	1.27095e+07	1.20016e+07	1.26252e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.25827e+07	1.19288e+07	1.29073e+07	1.27156e+07	1.25107e+07	1.23636e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	10	10	8.48338e+06	9.08962e+06	9.43847e+06	8.69951e+06	9.68623e+06	9.02595e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.91113e+07	3.14847e+07	3.22596e+07	2.79688e+07	3.31776e+07	3.36055e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.06366e+07	1.96876e+07	1.92349e+07	1.94691e+07	1.80825e+07	1.86323e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.08713e+06	1.16826e+06	1.07013e+06	1.07334e+06	1.31736e+06	1.07747e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.7087e+06	4.17525e+06	3.03364e+06	4.09097e+06	2.50116e+06	3.02554e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	419468	489472	385431	388710	281513	494211
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.19846e+07	1.48383e+07	1.53944e+07	1.58933e+07	1.57806e+07	1.64822e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	3.44299e+06	3.23467e+06	3.37164e+06	3.48314e+06	3.5925e+06	3.47263e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	9.11951e+06	7.57311e+06	7.96755e+06	8.11355e+06	7.66155e+06	8.95619e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.51615e+08	1.61641e+08	1.60142e+08	1.55289e+08	1.56794e+08	1.60506e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	1.68856e+09	2.1545e+09	2.16233e+09	2.12227e+09	2.14237e+09	2.16991e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.12693e+07	1.02812e+07	1.11102e+07	1.00613e+07	1.12034e+07	1.05417e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	1.64902e+07	1.95887e+07	2.01154e+07	1.95475e+07	1.91894e+07	1.94846e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	1.98974e+07	3.37318e+07	3.26628e+07	3.06211e+07	2.78637e+07	3.07543e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2	276913	256977	279806	148793		231015
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	4.15283e+08	5.4309e+08	5.57805e+08	5.62751e+08	5.71268e+08	5.49508e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.01707e+07	1.23717e+07	1.07901e+07	1.08935e+07	9.8163e+06	1.11246e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	9.12845e+06	1.60442e+07	1.36363e+07	1.38292e+07	1.49604e+07	1.23887e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	3.09558e+07	3.23218e+07	3.24855e+07	3.19405e+07	3.3059e+07	3.23289e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	2.65671e+07	6.51863e+06	5.63322e+06	2.48092e+07	2.55581e+07	5.2337e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	8.72484e+08	9.73836e+08	9.74838e+08	9.71481e+08	9.70763e+08	9.82856e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.77902e+08	2.05188e+08	2.03402e+08	1.99976e+08	1.97252e+08	2.01059e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	10	10	9.17817e+06	8.47799e+06	8.33838e+06	7.7754e+06	8.56704e+06	7.78589e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	5.54991e+07	4.94986e+07	4.71807e+07	4.82332e+07	5.0173e+07	4.66787e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	4.68344e+06	4.36553e+06	4.75521e+06	4.65936e+06	4.9539e+06	5.33219e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10	5.95326e+07	6.35429e+07	6.33511e+07	5.75704e+07	6.25224e+07	6.24283e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.61902e+07	3.23949e+07	3.65584e+07	3.31958e+07	3.41238e+07	3.63375e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.59569e+07	1.50778e+07	1.49926e+07	1.58716e+07	1.5307e+07	1.49277e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.51776e+08	1.60617e+08	1.66974e+08	1.56171e+08	1.65579e+08	1.61218e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	3.86525e+08	4.79251e+08	4.58353e+08	4.25702e+08	4.47619e+08	4.66108e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	2	2	3.22582e+06	2.79956e+06	2.43476e+06	2.96671e+06	2.63516e+06	2.85808e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.39149e+08	1.26742e+08	1.18623e+08	1.25932e+08	1.3575e+08	1.21467e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	3.08127e+06	3.17082e+06	3.4943e+06	3.9535e+06	3.87729e+06	3.78042e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.75839e+07	1.98243e+07	2.06796e+07	1.96734e+07	1.92212e+07	2.01026e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.85133e+08	4.60025e+08	4.73109e+08	4.89058e+08	4.84199e+08	4.44949e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	7.64381e+08	8.13095e+08	8.31518e+08	8.44327e+08	8.62659e+08	8.45023e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.61333e+07	4.15922e+07	4.26561e+07	4.40016e+07	4.24381e+07	4.14197e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1		1.54026e+06	1.45486e+06	1.50076e+06	1.54609e+06	2.31884e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	2.04941e+06	2.02644e+06	2.15285e+06	1.65451e+06	1.94721e+06	2.14699e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	17	17	8.26035e+07	9.04601e+07	8.77744e+07	8.77423e+07	8.97862e+07	8.97003e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	2.05769e+07	1.59548e+07	1.63157e+07	1.49705e+07	1.52361e+07	1.41203e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.89973e+07	3.42146e+07	3.33947e+07	3.73873e+07	3.81415e+07	3.46497e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.1258e+08	1.23967e+08	1.26176e+08	1.23463e+08	1.20235e+08	1.22899e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	6	6	9.05894e+06	1.22367e+07	1.27178e+07	1.1611e+07	1.12209e+07	1.14848e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.98117e+06	4.15068e+06	3.96839e+06	4.73429e+06	4.28716e+06	3.93862e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7	2.65928e+07	2.5832e+07	2.58817e+07	2.58393e+07	2.57273e+07	2.63955e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	9	9	7.10882e+06	9.14833e+06	8.22678e+06	8.39961e+06	7.831e+06	7.98715e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		5	5	9.2682e+06		1.01756e+06	1.06972e+07	1.11325e+07	
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	21	3	2.36607e+08	2.39376e+08	2.43459e+08	2.41421e+08	2.42155e+08	2.41417e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	1.77139e+07	3.35579e+07	3.38813e+07	3.36671e+07	3.50582e+07	3.60123e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.27102e+08	1.42587e+08	1.6364e+08	1.59784e+08	1.57833e+08	1.5096e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	8.59725e+07	9.04818e+07	8.66243e+07	9.06343e+07	8.96032e+07	8.84492e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	10	10	5.45991e+06	6.70738e+06	6.51373e+06	5.82238e+06	6.18032e+06	6.50464e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	4.00679e+06	4.4667e+06	4.48321e+06	4.54348e+06	4.36366e+06	4.41558e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2		5.40857e+06			5.08545e+06	2.88073e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2	2.82984e+06	2.52483e+06			2.19919e+06	2.28069e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14	3.2697e+07	3.22337e+07	3.22649e+07	3.26098e+07	3.11227e+07	3.13446e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.33148e+06	2.86225e+06	3.13525e+06	2.93017e+06	3.4694e+06	3.51524e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.73755e+06	1.03918e+07	1.06721e+07	1.11432e+07	1.09084e+07	1.12312e+07
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	5.0491e+06	4.69853e+06	4.72799e+06	5.2532e+06	4.84676e+06	5.05866e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	1.64933e+06	3.05609e+06	3.02978e+06	2.18746e+06	2.98627e+06	2.76157e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	1.1968e+06	1.44569e+06	1.20324e+06	1.47054e+06	1.22482e+06	1.23441e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.51558e+07	1.47747e+07	1.39353e+07	1.53743e+07	1.52113e+07	1.48034e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.59577e+06	1.59983e+06	1.40241e+06	1.43356e+06	1.58862e+06	1.58921e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.06647e+06	2.51036e+06	2.05342e+06	2.46621e+06	2.47122e+06	2.57059e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	4	4	3.07165e+06	3.04388e+06	3.11258e+06	3.04847e+06	3.31787e+06	3.12824e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	5.5958e+06	4.34709e+06	4.81922e+06	5.31539e+06	5.24154e+06	4.20554e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.26819e+07	3.68088e+07	3.4872e+07	3.37705e+07	3.51823e+07	3.42144e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	1	1	711738	608932	759544	670701	710902	570036
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	3.34979e+06	2.90864e+06	3.20405e+06	3.46211e+06	3.04453e+06	2.89985e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	2.0474e+07	1.90283e+07	1.95377e+07	1.99233e+07	2.03311e+07	2.00443e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3		6.22242e+06	4.66633e+06	6.70757e+06	6.60436e+06	
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	8	8	1.23246e+07	1.29077e+07	1.29458e+07	1.29688e+07	1.32142e+07	1.31627e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12	4.12411e+07	3.69208e+07	3.85549e+07	3.75008e+07	3.92861e+07	3.72325e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.80602e+07	2.52032e+07	2.3601e+07	2.67703e+07	2.54736e+07	2.33293e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	2.26978e+07	1.70555e+07	2.07519e+07	2.06741e+07	2.33618e+07	2.35695e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	9.15782e+06	8.52416e+06	8.47213e+06	8.60572e+06	8.04216e+06	8.21079e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	8.44224e+06	8.8829e+06	8.00809e+06	7.64563e+06	7.96273e+06	8.20741e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	7.11865e+06	9.61752e+06	9.94872e+06	9.97586e+06	1.01816e+07	9.95891e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.75233e+07	2.58822e+07	2.57816e+07	2.50867e+07	2.57792e+07	2.54954e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13	2.25176e+07	2.5469e+07	2.61468e+07	2.65018e+07	2.66314e+07	2.64924e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	16	16	1.72179e+07	1.75295e+07	1.80675e+07	1.84859e+07	1.76342e+07	1.77014e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	6.11679e+06	5.00337e+06	5.46904e+06	6.20722e+06	6.51998e+06	6.11632e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	7.0469e+06	7.53752e+06	7.77278e+06	7.72266e+06	7.35884e+06	7.23605e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.83486e+06	4.76162e+06	5.17132e+06	5.07022e+06	5.58987e+06	5.31615e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.94635e+07	2.46137e+07	2.55623e+07	2.52194e+07	2.49968e+07	2.48819e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.19968e+07	3.68626e+07	3.64546e+07	3.49896e+07	3.71605e+07	3.72159e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	4.114e+06	3.50796e+06	3.96157e+06	3.54864e+06	3.99784e+06	3.6223e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.52403e+07	1.71814e+07	1.9003e+07	1.65904e+07	1.74156e+07	1.7758e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.46681e+06	1.09762e+06	1.96479e+06	1.60854e+06	1.80483e+06	1.20812e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	3	3		809182	734746	583471		581038
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	5.42814e+06	6.01607e+06	6.64853e+06	6.08634e+06	6.11462e+06	6.33149e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.48507e+06	1.53604e+06	1.42338e+06	1.16237e+06	1.53176e+06	1.54192e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.85967e+07	1.95639e+07	1.96978e+07	1.83546e+07	1.96122e+07	1.97138e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	9.68898e+06	8.91397e+06	8.47196e+06	8.61249e+06	8.88716e+06	8.34577e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.8908e+07	1.94297e+07	1.94918e+07	1.9004e+07	1.95026e+07	1.91744e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	3.3068e+06	2.71675e+06	2.66253e+06	3.01576e+06	2.87337e+06	2.53115e+06
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	7	7	8.5235e+06	8.15627e+06	8.65829e+06	8.39339e+06	8.15529e+06	7.8279e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.50057e+06	2.66135e+06	2.73038e+06	2.88962e+06	3.12735e+06	2.55916e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2	1.17401e+06	879098	1.22295e+06	894188	1.10394e+06	977394
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	6.90966e+06	6.88954e+06	7.17896e+06	7.45361e+06	7.56705e+06	7.29582e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	1.34927e+06		1.82205e+06	1.1766e+06	1.93261e+06	1.43173e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	4	4	2.59619e+07	2.40685e+07	2.25518e+07	2.28533e+07	2.28306e+07	2.36367e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.02865e+07	1.0948e+07	1.16285e+07	1.14252e+07	1.17677e+07	1.15706e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6	5.28428e+06	4.45132e+06	4.97849e+06	5.57546e+06	5.07677e+06	5.11772e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6	8.4026e+06	8.23461e+06	8.54178e+06	8.41556e+06	8.00511e+06	7.88136e+06
