Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P76220	P76220		ydjY		596604	617818	671677	564740	571113	609157
P76223	P76223		ynjB		2.23231e+06	1.93917e+06	2.22746e+06	2.2304e+06	1.97223e+06	1.77161e+06
P76227	P76227		ynjH		3.47617e+06	3.594e+06	3.64236e+06	3.58595e+06	3.46265e+06	3.14163e+06
P76243	P76243		yeaO		1.83271e+06	1.89576e+06	1.97771e+06	1.80532e+06	1.76726e+06	2.0228e+06
P76245	P76245		yeaP		769554	803768	659793	740779	757941	710274
P76256	P76256		yeaZ		3.11783e+06	3.24149e+06	3.10496e+06	3.17892e+06	2.93651e+06	3.01387e+06
P76268	P76268		kdgR		6.20368e+06	6.45589e+06	6.13105e+06	6.11743e+06	6.49543e+06	6.43883e+06
P76270	P76270		msrC		3.96805e+06	3.35676e+06	3.74644e+06	3.7189e+06	3.58178e+06	3.55721e+06
P76273	P76273		rsmF		4.0451e+06	3.08401e+06	3.92369e+06	4.09499e+06	3.39617e+06	3.43873e+06
P76290	P76290		cmoA		2.01393e+06	2.17313e+06	2.1036e+06	2.01423e+06	2.20251e+06	2.20704e+06
P76291	P76291		cmoB		1.90157e+06	2.00726e+06	2.0102e+06	1.89873e+06	2.04742e+06	1.94757e+06
P76297	P76297		flhE		683410	637918	659266	670007	596117	617488
P76316	P76316		dcyD		2.79237e+06	2.4966e+06	2.77417e+06	2.73788e+06	2.68576e+06	2.68311e+06
P76372	P76372		wzzB		8.29198e+06	7.89332e+06	7.72378e+06	7.93858e+06	7.634e+06	8.10779e+06
P76402	P76402		yegP		3.68114e+06	3.36995e+06	3.58103e+06	3.59516e+06	3.08391e+06	3.21457e+06
P76403	P76403		yegQ		2.81462e+06	2.39916e+06	2.78569e+06	2.71706e+06	2.56699e+06	2.51978e+06
P76406	P76406		yegR		865323	891973	695847	712391	813100	764411
P76418	P76418		yegU		484974	939658	642262	657132		720070
P76440	P76440		preT		1.41655e+06	1.32409e+06	1.39568e+06	1.48212e+06	1.41779e+06	1.39085e+06
P76445	P76445		yeiU		1.58106e+06	2.04845e+06	1.76358e+06	1.68561e+06	2.03647e+06	2.12232e+06
P76471	P76471		yfaZ		901635	648977	866463	826454	800649	857196
P76491	P76491		yfbR		843424	1.12758e+06	813668	822089	1.07999e+06	989774
P76502	P76502		sixA		5.89556e+06	5.84222e+06	6.47228e+06	6.17317e+06	5.51624e+06	5.69374e+06
P76506	P76506		mlaA		6.90081e+06	6.76972e+06	6.92745e+06	7.04105e+06	7.05475e+06	7.32022e+06
P76520	P76520		yfdX		525732	527164	390452	414438	459779	526956
P76535	P76535		murQ		2.35774e+06	2.06451e+06	2.46498e+06	2.45183e+06	2.11186e+06	2.0604e+06
P76536	P76536		yfeX		8.85505e+06	8.40911e+06	8.72508e+06	8.80276e+06	8.43713e+06	8.48457e+06
P76537	P76537		yfeY		2.75222e+06	2.60138e+06	2.79044e+06	2.7378e+06	2.62232e+06	2.68023e+06
P76539	P76539		ypeA		1.87964e+06	1.76148e+06	1.88357e+06	1.81931e+06	1.82152e+06	1.77515e+06
P76548	P76548		yffQ		7.99794e+06	9.5523e+06	8.18649e+06	7.72298e+06	9.11887e+06	9.17928e+06
P76558	P76558		maeB		2.65033e+06	2.49511e+06	2.63268e+06	2.63412e+06	2.54823e+06	2.48877e+06
P76561	P76561		ypfH		673140	635000	752776	649934	561203	478920
P76569	P76569		yfgD		2.38399e+06	2.08582e+06	2.31589e+06	2.40356e+06	2.03505e+06	2.36315e+06
P76576	P76576		yfgM		1.10193e+07	1.04328e+07	1.12551e+07	1.09159e+07	1.04077e+07	1.00184e+07
P76578	P76578		yfhM		918512	696170	675487	798857	671107	694997
P76594	P76594		yfiQ		1.97809e+06	1.87502e+06	2.14671e+06	2.0682e+06	1.88022e+06	1.88819e+06
P76658	P76658		hldE		9.05058e+06	8.94813e+06	8.99966e+06	9.07975e+06	9.10641e+06	8.77995e+06
P76938	P76938		epmC		3.13991e+06	2.86548e+06	3.03542e+06	3.15526e+06	2.89302e+06	3.06279e+06
P77150	P77150		pdxY		3.39363e+06	3.63357e+06	3.63296e+06	3.60107e+06	3.63894e+06	3.50532e+06
P77173	P77173		zipA		2.25307e+06	2.30995e+06	2.33717e+06	2.42997e+06	2.40979e+06	2.36279e+06
P77182	P77182		mnmC		1.3332e+06	1.15279e+06	1.31322e+06	1.18193e+06	1.21246e+06	1.0866e+06
P77202	P77202		dsbG		230690	238407	226683	249898	150017	163882
P77212	P77212		ykgC		377168	284722	389487	317474	258942	293599
P77247	P77247		yniC		1.32099e+06	1.23703e+06	1.33989e+06	1.37184e+06	1.26823e+06	1.33907e+06
P77252	P77252		ykgE		1.42201e+06	1.31203e+06	1.34806e+06	1.38113e+06	1.33265e+06	1.33266e+06
P77258	P77258		nemA		4.19613e+06	4.32402e+06	4.33276e+06	4.19642e+06	4.47913e+06	4.4214e+06
P77279	P77279		ybbL		2.26002e+06	2.07131e+06	2.18204e+06	2.37128e+06	2.1044e+06	2.23293e+06
P77280	P77280		ydjJ			224461			308785	306136
P77285	P77285		rnfG		2.27013e+06	2.1982e+06	2.26377e+06	2.23094e+06	2.15988e+06	2.43634e+06
P77295	P77295		ygaV		295431	345235	292056	345337	380989	266327
P77330	P77330		borD		2.74638e+07	2.04076e+07	2.7741e+07	2.75733e+07	2.11159e+07	2.11001e+07
P77338	P77338		kefA		912346	982900	1.06042e+06	1.05972e+06	925080	969068
P77348	P77348		mppA		2.03422e+06	2.01417e+06	2.13302e+06	1.98718e+06	2.01575e+06	1.95711e+06
P77376	P77376		ydgJ		2.28905e+06	2.30336e+06	2.29914e+06	2.28952e+06	2.32437e+06	2.21411e+06
P77395	P77395		ybbN		2.25064e+06	2.27455e+06	2.28925e+06	2.29239e+06	2.16442e+06	2.19728e+06
P77398	P77398		arnA		420160	563210	413930	395092	483357	475098
P77433	P77433		ykgG		1.28488e+06	1.32593e+06	1.3146e+06	1.36542e+06	1.31787e+06	1.25762e+06
P77434	P77434		alaC		2.02969e+06	2.05242e+06	2.02124e+06	2.0045e+06	2.08708e+06	1.98724e+06
P77444	P77444		sufS		329778	305029	385390	367638	324823	333078
P77454	P77454		glsA1		1.40176e+06	1.36168e+06	1.40901e+06	1.42311e+06	1.27764e+06	1.35735e+06
P77475	P77475		yqaB		2.19758e+06	2.0693e+06	1.94922e+06	2.46502e+06	1.99943e+06	2.38449e+06
P77488	P77488		dxs		2.95225e+06	2.79223e+06	2.91728e+06	2.95812e+06	2.68689e+06	2.6628e+06
P77499	P77499		sufC		1.42296e+06	1.42768e+06	1.37035e+06	1.4116e+06	1.40409e+06	1.33348e+06
P77522	P77522		sufB		3.95663e+06	1.67252e+06	4.23426e+06	1.95554e+06	2.22287e+06	2.49201e+06
P77529	P77529		ydjN		4.72361e+06	5.1848e+06	4.81672e+06	4.45127e+06	4.8632e+06	4.809e+06
P77536	P77536		ykgF		1.34527e+06	1.46325e+06	1.3792e+06	1.35136e+06	1.3949e+06	1.53902e+06
P77552	P77552		ydhQ		3.48528e+06	3.42592e+06	3.596e+06	3.69252e+06	3.65529e+06	3.43931e+06
P77561	P77561		ydeP		507458	485754	420506	440358	454902	473287
P77562	P77562		yaiW		940958	973730	900557	959304	861316	914366
P77567	P77567		nhoA		265599	263189	306533	274226	213616	286323
P77570	P77570		anmK		1.14941e+06	1.05699e+06	1.09903e+06	1.09493e+06	1.01067e+06	1.03125e+06
P77611	P77611		rnfC		1.35298e+06	1.53559e+06	1.41271e+06	1.33987e+06	1.46516e+06	1.41594e+06
P77625	P77625		yfbT		7.9007e+06	8.22532e+06	7.94791e+06	7.86736e+06	7.89143e+06	7.46159e+06
P77667	P77667		sufA		432266	420072	479237	354963	320197	429329
P77690	P77690		arnB		1.01445e+06	1.27468e+06	821969	1.01075e+06	1.09033e+06	1.18957e+06
P77717	P77717		ybaY		1.56087e+06	1.70515e+06	1.37751e+06	1.45828e+06	1.59258e+06	1.62055e+06
P77718	P77718		thiI		2.30638e+06	2.42207e+06	2.47043e+06	2.33493e+06	2.4875e+06	2.34411e+06
P77735	P77735		yajO		3.53898e+06	3.67802e+06	3.72107e+06	3.11206e+06	3.63341e+06	3.44019e+06
P77736	P77736		yahD		168099	400877	320093	418403	440874	335503
P77737	P77737		oppF		1.89005e+06	1.94437e+06	1.58547e+06	1.76901e+06	1.74302e+06	1.72508e+06
P77739	P77739		yniA		1.60587e+06	1.47934e+06	1.44396e+06	1.52662e+06	1.42686e+06	1.57557e+06
P77748	P77748		ydiJ		3.05659e+06	3.32974e+06	3.08196e+06	3.18259e+06	3.29008e+06	3.20817e+06
P77756	P77756		queC		1.70623e+06	1.29078e+06	1.48611e+06	1.78259e+06	1.30761e+06	1.20635e+06
P77757	P77757		arnC		760244	851233	685369	764433	794593	903647
P77774	P77774		bamB		1.56488e+07	1.5608e+07	1.57397e+07	1.5425e+07	1.57393e+07	1.51262e+07
P77781	P77781		ydiI		330423	446935	458092	404024	418369	349507
P77804	P77804		ydgA		9.20557e+06	8.36418e+06	9.12947e+06	9.14402e+06	8.5247e+06	8.86269e+06
P77808	P77808		yfaY		4.4993e+06	4.56562e+06	4.48446e+06	4.58261e+06	4.66892e+06	4.55493e+06
P78055	P78055		fsaA		718764	475915	517241	433623	537462	400665
P78067	P78067		ynjE		2.71351e+06	2.72839e+06	2.57143e+06	2.70462e+06	2.77588e+06	2.63468e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				442739	5.64776e+06	419609	444677	5.87505e+06	5.58074e+06
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				1.2918e+06	1.00934e+07	855837	982107	1.03185e+07	1.03675e+07
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1.00805e+06	1.41058e+07	1.00091e+06	958389	1.47247e+07	1.51319e+07
Q2EET0	Q2EET0		ypdJ			519971	470174	676658	697965	673014
Q2M7R5	Q2M7R5		yibT		2.19196e+06	2.47531e+06	2.16921e+06	2.31838e+06	2.21184e+06	2.54648e+06
Q2MB16	Q2MB16		yobH		786394	807834	863916	839310	820992	791057
Q46798	Q46798		ygeR		1.15589e+06	1.15993e+06	1.13784e+06	1.10696e+06	1.13577e+06	1.09874e+06
Q46829	Q46829		bglA		1.15257e+07	1.1646e+07	1.11534e+07	1.09636e+07	1.15759e+07	1.13672e+07
Q46835	Q46835		yghG		944817	871818	938174	1.06108e+06	984704	988462
Q46845	Q46845		yghU		1.8891e+06	1.88731e+06	2.07148e+06	2.20778e+06	1.86982e+06	1.83993e+06
Q46856	Q46856		yqhD		4.37788e+06	4.18126e+06	4.15721e+06	4.41134e+06	4.28672e+06	4.14411e+06
Q46857	Q46857		dkgA		3.2055e+06	3.25523e+06	3.14446e+06	3.0715e+06	3.19954e+06	3.02826e+06
Q46868	Q46868		yqiC		9.23212e+06	8.92545e+06	9.28506e+06	9.09315e+06	9.12758e+06	8.73597e+06
Q46871	Q46871		yqjH		3.69361e+06	3.94242e+06	3.72242e+06	3.83472e+06	3.92576e+06	3.70618e+06
Q46893	Q46893		ispD		2.30296e+06	2.19767e+06	2.20705e+06	2.30491e+06	2.12651e+06	2.24225e+06
Q46919	Q46919		yqcC		398960	648207	525671	438978	608667	641948
Q46920	Q46920		queF		4.4395e+06	4.31692e+06	4.40581e+06	4.41563e+06	4.36586e+06	4.40155e+06
Q46925	Q46925		csdA		999414	958808	958958	902432	961756	1.01687e+06
Q46927	Q46927		ygdL		1.35224e+06	1.45886e+06	1.32636e+06	1.55167e+06	1.21372e+06	1.42e+06
Q46948	Q46948		yajL		4.86703e+06	5.04945e+06	4.67656e+06	4.84936e+06	4.93306e+06	4.84142e+06
Q47147	Q47147		yafJ		1.55866e+06	1.44624e+06	1.53828e+06	1.71067e+06	1.53396e+06	1.62142e+06
Q47319	Q47319		yfiP		622269	620240	648958	672718	613875	483544
Q47622	Q47622		sapA		1.02833e+06	1.11623e+06	1.1702e+06	1.08234e+06	1.05909e+06	1.13483e+06
Q47679	Q47679		yafV		1.36922e+06	1.37942e+06	1.35118e+06	1.47386e+06	1.34401e+06	1.39971e+06
Q47710	Q47710		yqjK		616742	683698	653694	697564	587282	694088
Q57154	Q57154		repB		1.08956e+06	991953	953671	1.1131e+06	1.03341e+06	936517
Q57261	Q57261		truD		3.55921e+06	3.49364e+06	3.74001e+06	3.52251e+06	3.50664e+06	3.52155e+06
Q59385	Q59385		copA		4.92367e+06	4.6949e+06	4.90368e+06	5.14287e+06	4.84358e+06	4.84426e+06
Q93K97	Q93K97		nudF		9.05082e+06	9.30646e+06	9.50372e+06	9.39282e+06	8.91692e+06	9.07928e+06
