Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	6.17879e+07	6.24847e+07	6.08806e+07	6.32666e+07	6.34552e+07	6.21247e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	33	33	7.25533e+07	7.12058e+07	7.21792e+07	7.10153e+07	7.34394e+07	7.02869e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	6	6	2.71862e+06	3.22321e+06	3.011e+06	2.73099e+06	2.99974e+06	2.95686e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	6.20522e+06	6.9726e+06	7.23789e+06	6.96618e+06	7.3129e+06	6.90784e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	4	4	7.77536e+06	7.39469e+06	6.79055e+06	7.69545e+06	7.42229e+06	7.19494e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.55334e+07	2.6336e+07	2.54827e+07	2.64073e+07	2.514e+07	2.59999e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.90203e+07	3.08465e+07	2.98111e+07	2.94692e+07	2.99334e+07	2.92892e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	6.00855e+08	6.29707e+08	5.81015e+08	5.46759e+08	5.46435e+08	5.87372e+08
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	19	19	6.55922e+07	6.30599e+07	6.3134e+07	6.19691e+07	6.25733e+07	6.36037e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	7.2864e+07	7.20075e+07	7.16417e+07	7.01467e+07	7.05213e+07	7.15167e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39	3.12164e+07	3.01875e+07	3.12131e+07	3.00965e+07	3.03035e+07	3.00086e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.31121e+07	2.46853e+07	2.17308e+07	2.40806e+07	2.24217e+07	2.57889e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	2.48546e+07	2.47285e+07	2.46005e+07	2.38145e+07	2.55261e+07	2.42752e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	508366	821479	513914	806006	389225	882280
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	5.75947e+06	5.219e+06	5.64372e+06	5.38503e+06	5.65496e+06	4.92435e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.83975e+06	3.74544e+06	2.62044e+06	2.87793e+06	2.6164e+06	2.67292e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.18115e+07	1.28486e+07	1.02103e+07	1.28112e+07	1.07023e+07	1.25868e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	1.00377e+07	9.00652e+06	9.05043e+06	9.00184e+06	8.72263e+06	9.72717e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.78864e+06		1.73388e+06		1.83992e+06	
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	6.20829e+06	6.84056e+06	6.24898e+06	6.33325e+06	6.25987e+06	6.06639e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.71691e+07	1.85911e+07	1.71849e+07	1.62258e+07	1.74767e+07	1.75108e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	4	4	1.26132e+06	1.75168e+06	1.25391e+06	1.80039e+06	1.12907e+06	1.57182e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.24526e+07	2.34634e+07	2.18994e+07	2.27377e+07	2.27281e+07	2.20346e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.69511e+07	4.76808e+07	4.66482e+07	4.6824e+07	4.76277e+07	4.87677e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	5.10532e+07	4.79937e+07	5.21979e+07	4.79896e+07	5.16476e+07	4.69201e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	7.33296e+06	6.97176e+06	6.56088e+06	7.16298e+06	7.41431e+06	7.11382e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13	6.40499e+07	6.57459e+07	6.56346e+07	6.24669e+07	6.49732e+07	6.19428e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.08978e+06	2.09332e+06	2.07863e+06	2.18109e+06	1.82415e+06	2.13004e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	3.11746e+07	2.90831e+07	3.16397e+07	2.94873e+07	3.09393e+07	2.98985e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.85105e+07	2.65178e+07	2.78035e+07	2.59017e+07	2.75098e+07	2.71853e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	14	14	1.45071e+07	1.44491e+07	1.39523e+07	1.4404e+07	1.43957e+07	1.31311e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	3	3	1.41565e+06	1.28002e+06	1.75947e+06	1.47165e+06	1.66443e+06	1.63215e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	8.66437e+06	7.70573e+06	7.61329e+06	8.37846e+06	7.14588e+06	7.60124e+06
P23865	PRC_ECOLI	prc	Tail-specific protease	26	26	2.57796e+07	2.72314e+07	2.63028e+07	2.72368e+07	2.61174e+07	2.67743e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.35103e+08	2.10151e+08	2.36073e+08	2.27639e+08	2.32224e+08	2.2272e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	7	7	1.01358e+07	1.15164e+07	1.06433e+07	1.1857e+07	1.09258e+07	1.16234e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9	4.74502e+07	4.70427e+07	4.34143e+07	4.74324e+07	4.31078e+07	4.53132e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.88519e+06	2.25057e+06	1.78017e+06	1.89558e+06	2.02608e+06	2.11582e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	1.01817e+06	1.13275e+06	867513	1.07359e+06	923254	937858
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.40578e+08	1.45746e+08	1.44793e+08	1.42702e+08	1.43215e+08	1.41625e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.86264e+07	1.88574e+07	1.837e+07	1.81414e+07	1.76866e+07	1.86819e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	3	3	442825	622218		700428	786870	725439
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3	3.32076e+06	3.71416e+06	3.56496e+06	3.33506e+06	3.13249e+06	3.3583e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	23	23	2.01525e+07	2.08718e+07	2.0158e+07	2.026e+07	2.02641e+07	1.99446e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	2.97914e+06	3.1989e+06	3.16448e+06	3.05026e+06	3.58811e+06	2.67488e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1	1.04918e+06	1.04678e+06		935920	836493	
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.78898e+07	1.80485e+07	1.73852e+07	1.72896e+07	1.7056e+07	1.76271e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	8.55773e+06	8.60979e+06	7.91449e+06	8.1178e+06	7.9741e+06	8.21526e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	1.34678e+06	1.59898e+06	1.80684e+06	1.91325e+06	1.30496e+06	1.94589e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.60538e+07	2.57328e+07	2.73982e+07	2.51364e+07	2.81816e+07	2.55875e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	22	22	1.08306e+08	1.13141e+08	1.06995e+08	1.09433e+08	1.087e+08	1.08945e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	27	27	2.59067e+07	2.64123e+07	2.62474e+07	2.56386e+07	2.52518e+07	2.68009e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	10	10	2.4649e+07	2.47584e+07	2.41555e+07	2.45962e+07	2.54829e+07	2.45579e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	1.05297e+07	1.28718e+07	1.29084e+07	1.10539e+07	1.11443e+07	1.16703e+07
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2	566675	537791	505009	520644	580355	452153
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.41728e+07	1.55352e+07	1.45256e+07	1.5367e+07	1.38837e+07	1.44499e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	9	9	5.74798e+06	5.4908e+06	5.80242e+06	5.43402e+06	5.51573e+06	5.18182e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	1.22784e+07	1.04026e+07	1.21947e+07	1.10753e+07	1.2738e+07	1.11924e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	9.22042e+06	8.54632e+06	8.45911e+06	7.9193e+06	8.68097e+06	8.50665e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	4.81223e+06	5.39587e+06	5.27655e+06	4.55758e+06	4.80958e+06	4.42709e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	9	9	7.06459e+06	6.8658e+06	6.7488e+06	6.25995e+06	6.67377e+06	6.6433e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	2	2	7.00448e+06	6.61458e+06	7.23621e+06	7.48724e+06	7.14393e+06	7.78606e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	7	7	4.2191e+06	4.3416e+06	4.7352e+06	4.60983e+06	4.22962e+06	4.66562e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2	919268	1.20924e+06		1.00955e+06	929839	1.11204e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	5.36672e+06	6.69413e+06	5.92024e+06	7.01233e+06	6.05113e+06	6.04328e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.52883e+07	2.49736e+07	2.46921e+07	2.50362e+07	2.39333e+07	2.58289e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	4	4	4.25711e+06	4.7604e+06	5.14809e+06	5.33591e+06	4.4262e+06	5.23183e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	7	7	3.33983e+06	2.91638e+06	2.95512e+06	2.92678e+06	3.18108e+06	3.1012e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	6	6	2.32811e+06	2.44333e+06	2.36984e+06	2.35591e+06	2.2779e+06	2.26581e+06
P24555	PTRB_ECOLI	ptrB	Protease 2	2	2		104505			118130	
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	9.52657e+06	1.02469e+07	1.02832e+07	9.58514e+06	1.0053e+07	1.05312e+07
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	4.48891e+07	4.39385e+07	4.73972e+07	4.33928e+07	4.78497e+07	4.3738e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14	8.95298e+06	8.57581e+06	9.27313e+06	8.76004e+06	8.91922e+06	8.97436e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	17	17	1.67783e+07	1.56838e+07	1.62421e+07	1.525e+07	1.61607e+07	1.55981e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.72816e+07	1.67603e+07	1.6998e+07	1.65725e+07	1.66397e+07	1.65615e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.24134e+07	1.28722e+07	1.2477e+07	1.16507e+07	1.29207e+07	1.23802e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	4.46541e+06	4.30584e+06	4.71516e+06	5.04452e+06	4.39822e+06	4.09449e+06
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	2	2	713286	681511	651000	659758	710544	648562
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.78565e+07	1.83217e+07	1.87953e+07	1.60071e+07	1.72774e+07	1.68822e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.64722e+07	1.32514e+07	1.52528e+07	1.36673e+07	1.58786e+07	1.23677e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.32939e+07	1.32913e+07	1.33574e+07	1.31003e+07	1.40097e+07	1.33529e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	3.29728e+06	3.70598e+06	3.25389e+06	3.56709e+06	3.51576e+06	3.49256e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	471800	479329	507114	545310	388736	450303
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.90273e+07	3.54589e+07	3.82488e+07	3.52449e+07	3.77919e+07	3.76386e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	2.49807e+07	2.60369e+07	2.72012e+07	2.61316e+07	2.64159e+07	2.64183e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	3.38548e+06	3.10759e+06	3.45114e+06	2.90539e+06	3.09646e+06	3.03321e+06
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1	1.48621e+06	817697		1.31776e+06		1.32718e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7	2.80351e+07	2.71535e+07	2.78322e+07	2.65822e+07	2.72504e+07	2.64627e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	1.10262e+07	1.14896e+07	1.15142e+07	1.18494e+07	1.05626e+07	1.20277e+07
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8	5.7607e+06	5.38186e+06	5.70381e+06	5.38587e+06	5.63587e+06	5.40885e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	13	13	1.03889e+07	1.04957e+07	1.08174e+07	9.7331e+06	9.97224e+06	1.02356e+07
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	4.29984e+06	3.59734e+06	3.77121e+06	3.23479e+06	4.05889e+06	3.58585e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	4.12022e+06	4.10518e+06	4.00862e+06	4.07724e+06	4.05e+06	3.79098e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	5	5	3.24627e+06	3.33391e+06	3.90666e+06	3.20999e+06	3.91966e+06	3.24916e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.5828e+07	1.57412e+07	1.46351e+07	1.52402e+07	1.57806e+07	1.49893e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3	2.16092e+06	3.03487e+06	3.01694e+06	2.90075e+06	2.90075e+06	2.97064e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.75723e+07	4.65541e+07	4.61155e+07	4.48099e+07	4.34989e+07	4.62417e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	11	11	4.80937e+07	4.63167e+07	4.92783e+07	4.79159e+07	4.75034e+07	4.71153e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	3	3	7.3649e+06	7.40406e+06	7.79476e+06	7.52142e+06	6.52842e+06	7.37142e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5	4.11973e+06	3.68678e+06	4.43389e+06	3.83946e+06	4.55278e+06	3.97406e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	5.19951e+06	5.71337e+06	5.61634e+06	5.8133e+06	5.63323e+06	5.71791e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	932198	584879	617936	677764	579319	732196
P27247	PLSX_ECOLI	plsX	Phosphate acyltransferase	2	2	1.50959e+06	1.77037e+06		1.39561e+06	1.41354e+06	
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	6	6	4.7782e+07	4.31268e+07	4.46749e+07	4.4291e+07	4.91215e+07	4.48726e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	1	1	537140	686431	510917	687946	569105	489245
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	4	4	8.07378e+06	5.08052e+06	6.60354e+06	4.03606e+06	6.11625e+06	5.48627e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	7	7	2.16476e+06	2.11655e+06	1.93535e+06	2.29462e+06	2.06778e+06	2.2206e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	32	32	5.19496e+07	4.98093e+07	5.0273e+07	4.95398e+07	5.04017e+07	4.91352e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.96112e+08	1.9649e+08	1.93456e+08	1.98341e+08	1.94327e+08	1.95621e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	8.71138e+06	9.55142e+06	8.78239e+06	9.84226e+06	8.89952e+06	9.59647e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	5.79522e+06	5.58095e+06	5.51547e+06	5.27477e+06	5.53941e+06	5.29313e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.7429e+07	2.46497e+07	2.90562e+07	2.63538e+07	2.48256e+07	2.63148e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.67107e+07	4.63323e+07	4.61307e+07	4.44685e+07	4.62537e+07	4.54602e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	5	5	1.36867e+06	1.19186e+06	1.45731e+06	1.48591e+06	1.34868e+06	1.37504e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	8	8	1.14244e+07	1.14324e+07	1.18922e+07	1.12461e+07	1.07959e+07	1.08738e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7	2.28786e+07	2.40931e+07	2.09281e+07	2.24758e+07	2.32853e+07	2.33227e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4	1.47517e+07	1.58929e+07	1.48933e+07	1.60687e+07	1.39832e+07	1.49503e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	1	1	1.38778e+06	1.41388e+06	1.44585e+06	1.55469e+06	1.63228e+06	1.29201e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	7	7	1.37034e+07	1.29268e+07	1.30667e+07	1.2612e+07	1.36322e+07	1.20176e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	4	4	2.16806e+06	2.68305e+06	2.22393e+06	2.48029e+06	2.17763e+06	2.2799e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.58818e+07	1.46036e+07	1.58515e+07	2.06094e+07	1.49643e+07	1.57451e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	6	6	2.23961e+07	1.79683e+07	2.18802e+07	1.95787e+07	2.13639e+07	2.06672e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	5.58127e+06	4.98123e+06	5.1222e+06	5.42836e+06	4.80416e+06	4.72937e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	3.48804e+07	3.93777e+07	3.54957e+07	3.74999e+07	3.97832e+07	3.77878e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	10	10	2.51799e+07	2.26482e+07	2.27009e+07	2.10935e+07	2.09241e+07	2.14291e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	11	11	2.45617e+07	2.50531e+07	2.57736e+07	2.36972e+07	2.56794e+07	2.38239e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	3	3	1.34127e+06	1.0667e+06	1.11662e+06	1.20512e+06	1.33732e+06	1.17034e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	2	2	2.14084e+06	2.4853e+06	2.38408e+06	2.35218e+06	2.7466e+06	2.40729e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	12	12	1.07096e+07	1.06673e+07	1.06742e+07	1.01849e+07	1.05842e+07	1.07858e+07
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	4	4	174627	186629	203835	189575	224745	168745
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2	1.09871e+06	1.05548e+06	995383	1.15731e+06	711823	1.00466e+06
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	497261		456020	502311	499075	601481
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	2	2		8.35549e+06		9.74308e+06	6.42596e+06	9.93083e+06
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	7.70566e+07	7.36108e+07	7.58544e+07	7.27728e+07	7.53459e+07	7.18296e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	17	17	2.74292e+07	2.63139e+07	2.70798e+07	2.56068e+07	2.72207e+07	2.54673e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	12	12	5.96007e+07	5.99013e+07	5.79102e+07	5.85635e+07	6.15389e+07	5.76298e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	5	5	3.05764e+06	2.79655e+06	2.87124e+06	2.75445e+06	3.0543e+06	2.75538e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	4.26814e+06	3.49564e+06	3.74535e+06	3.57029e+06	4.06828e+06	3.72553e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	5	5	1.4697e+06	1.54373e+06	1.37949e+06	1.17135e+06	1.1926e+06	1.11539e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5	4.87086e+06	4.9507e+06	4.73019e+06	4.42176e+06	5.26981e+06	4.28006e+06
P29208	MENC_ECOLI	menC	o-succinylbenzoate synthase	6	6	1.14916e+07	1.1145e+07	1.07613e+07	1.05999e+07	1.0977e+07	1.06229e+07
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5	1.52301e+07	1.60672e+07	1.54029e+07	1.51083e+07	1.49363e+07	1.48507e+07
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	6	6	2.31056e+07	2.24808e+07	2.40321e+07	2.25748e+07	2.41122e+07	2.29007e+07
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3	1.3702e+07	1.22185e+07	1.25737e+07	1.205e+07	1.22298e+07	1.23273e+07
P29745	PEPT_ECOLI	pepT	Peptidase T	15	15	3.35157e+07	3.40968e+07	3.42643e+07	3.43302e+07	3.31693e+07	3.33647e+07
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	12	12	3.27983e+07	3.23428e+07	3.16513e+07	3.09545e+07	3.05558e+07	3.1325e+07
P30014	RNT_ECOLI	rnt	Ribonuclease T	4	4	1.5586e+07	1.52316e+07	1.55202e+07	1.51427e+07	1.55865e+07	1.50285e+07
P30126	LEUD_ECOLI	leuD	3-isopropylmalate dehydratase small subunit	2	2	989783	1.18858e+06	1.03538e+06	851539	611890	
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	7	7	5.64415e+06	5.68941e+06	5.68809e+06	5.71746e+06	5.71942e+06	5.71351e+06
P30130	FIMD_ECOLI	fimD	Outer membrane usher protein FimD	13	13	4.99693e+06	4.25159e+06	4.42635e+06	4.24575e+06	4.92067e+06	4.14486e+06
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	9	9	3.71318e+07	3.85145e+07	3.9209e+07	3.79902e+07	3.69932e+07	3.77882e+07
P30178	YBIC_ECOLI	ybiC	Uncharacterized oxidoreductase YbiC	4	4	4.56125e+06	4.86978e+06	5.51289e+06	4.76787e+06	4.19782e+06	4.36363e+06
P30744	SDHM_ECOLI	sdaB	L-serine dehydratase 2	8	8	3.42427e+07	3.79192e+07	3.575e+07	3.70808e+07	3.68658e+07	3.56151e+07
P30749	MOAE_ECOLI	moaE	Molybdopterin synthase catalytic subunit	5	5	9.39618e+06	1.03974e+07	1.04676e+07	1.00023e+07	1.00064e+07	1.0255e+07
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	3	3	4.59318e+06	4.51068e+06	4.79776e+06	5.59458e+06	5.0142e+06	4.6418e+06
P30843	BASR_ECOLI	basR	Transcriptional regulatory protein BasR	3	3	5.23524e+06	5.64688e+06	5.58009e+06	5.80508e+06	5.34794e+06	5.1605e+06
P30847	BAES_ECOLI	baeS	Signal transduction histidine-protein kinase BaeS	1	1	536250		397722	585880	591599	564184
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	26	26	4.29318e+07	4.55265e+07	4.2972e+07	4.45339e+07	4.2814e+07	4.40092e+07
P30855	EVGS_ECOLI	evgS	Sensor protein EvgS	3	3	1.56417e+06	1.19344e+06	1.0961e+06	1.27928e+06	1.27236e+06	1.28983e+06
P30859	ARTI_ECOLI	artI	Putative ABC transporter arginine-binding protein 2	7	7	1.57503e+07	1.50279e+07	1.66607e+07	1.50467e+07	1.53593e+07	1.53354e+07
P30860	ARTJ_ECOLI	artJ	ABC transporter arginine-binding protein 1	1	1	6.95625e+06	4.42947e+06		3.71237e+06		
P30864	YAFC_ECOLI	yafC	Uncharacterized HTH-type transcriptional regulator YafC	2	2		1.57736e+06		1.5986e+06	1.60342e+06	1.50262e+06
