protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AE01	20963239.184034567	21736712.868066423	23548018.07310556	21329202.839393105	22623020.60981411	22576637.425296318	P0AE01	P0AE01		trmJ	0	0.9213291115185476	-0.006104081450463877	False	0.046969696969696974	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P63417	24684438.36142728	26716366.399815515	26150200.0252206	25729448.81925714	25561976.584652063	26059725.18164005	P63417	P63417		yhbS	0	0.9236704744167228	0.0037227219189038515	False	0.046996278575225946	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7C6	28576670.129143298	30010869.777299557	30959780.67501879	29132770.396396477	29793667.974620745	30377606.8751322	P0A7C6	P0A7C6		pepE	0	0.9237927747280248	0.00392473755684664	False	0.04702286018075492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P08179	1625111.11267479	1832083.9975145543	1869132.488144888	1498891.6439564675	2033047.0624361497	1848590.957373419	P08179	P08179		purN	0	0.9241117367617899	-0.014607034931145157	False	0.04704944178628389	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACG1	69430789.53486016	68339564.60249335	68163155.04477304	69178617.17473872	66800253.756569125	70299571.89669554	P0ACG1	P0ACG1		stpA	0	0.9246951366926559	-0.002414457776226671	False	0.04707602339181287	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P42599	918817.0445205726	714605.3301143096	1051349.5182032522	785652.237956294	878310.6090912211	1058791.9633836227	P42599	P42599		ygjR	0	0.9253191416493318	-0.020267553387350545	False	0.04710260499734185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31802	5759572.832920055	6129654.273353926	6063185.927318919	5876995.1590057295	5681196.041333009	6327853.1820711205	P31802	P31802		narP	0	0.9266950643513988	0.005343412651838096	False	0.04712918660287082	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AED5	6995951.265102806	7558222.809405685	7123685.114430981	7307004.325363556	7274742.570951943	7039256.343776173	P0AED5	P0AED5		uvrY	0	0.9269631550812101	0.0037888220609226305	False	0.04715576820839979	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P75823	29351592.333560087	28582548.06311088	30237919.61805118	29141448.646368004	30131160.26542443	28713288.08554616	P75823	P75823		ltaE	0	0.9270898655947319	0.0030492697181027308	False	0.04718234981392876	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q47622	6252158.762905941	5849772.613855985	5994684.703124063	6298842.179656782	5928022.527121245	5918948.296251723	Q47622	Q47622		sapA	0	0.9285511129549235	-0.003916746335006742	False	0.04720893141945774	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8L5	1204196.14203436	1275572.6249999986	1241137.3920188006	1307103.08045986	1221997.3229027302	1179370.1090097383	P0A8L5	P0A8L5		ycgN	0	0.9288113978510663	0.004829708694423696	False	0.047235513024986714	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P14294	119264.49213415966	103524.32810000012	97346.6494126614	139398.52128950178	68299.23859858318	106109.30468127017	P14294	P14294		topB	0	0.9296023291192108	0.028804698918684004	False	0.047262094630515686	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77252	2269666.769756119	2653245.223032318	2473069.544574636	2648737.136008547	2348880.0619097906	2356500.697356521	P77252	P77252		ykgE	0	0.9296559109867594	0.008189318489991635	False	0.04728867623604466	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P22707	3348576.204041107	3555833.3572918465	3491505.696178028	3593128.112446795	3401025.4019137747	3375863.419939414	P22707	P22707		finO	0	0.9297873220319103	0.0035985287335373777	False	0.04731525784157363	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60664	14518827.614584902	14417579.386897812	14282080.855207304	13920180.987476043	14814994.30977469	14564171.134788066	P60664	P60664		hisF	0	0.929969804699031	-0.002696653252874128	False	0.04734183944710261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0C0L7	7872149.739363431	8706910.948528305	8363284.15783437	7872226.657943843	8442800.512807239	8537654.270603603	P0C0L7	P0C0L7		proP	0	0.9299916699457406	0.005195582703250796	False	0.04736842105263158	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76014	7231874.552988647	6876161.674231635	7972472.773121816	7906262.206061025	6732968.850533256	7572932.099882029	P76014	P76014		dhaL	0	0.9309324259975539	-0.008576468670036738	False	0.04739500265816056	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P28629	9489067.07254438	9865671.63873102	10199550.10329819	9850740.546035582	9739358.483216075	10027306.94910778	P28629	P28629		adiA	0	0.9311022745198025	-0.003077784202164797	False	0.04742158426368953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADR6	9800819.527975982	9849830.429005023	10355358.656526208	10384759.673385063	9760136.322809028	9931989.33511755	P0ADR6	P0ADR6		rlmM	0	0.9312222217622091	-0.003403748721421809	False	0.0474481658692185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P21893	2816538.3282217584	2841760.400479047	2727659.8577958224	2785982.53985066	2872465.963190572	2741707.3533794605	P21893	P21893		recJ	0	0.931498088616111	-0.002440390343717929	False	0.04747474747474748	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P45530	2803955.485870478	2175578.755012282	2439640.4074647827	2700693.788056403	2421238.684265071	2235709.3256501136	P45530	P45530		tusB	0	0.9326398069403672	0.01201526073353144	False	0.047501329080276454	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q46948	11804701.5944426	12666053.550616084	11879043.961447991	11979158.804721797	12098378.55296449	12192791.308242844	Q46948	Q46948		yajL	0	0.9331195539633323	0.0031575724197338622	False	0.047527910685805426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAI5	139899969.11148092	141473659.9349353	147629536.70568374	141987156.78152907	144808944.19427833	141508186.30211318	P0AAI5	P0AAI5		fabF	0	0.9340835663053233	0.002352175357087226	False	0.0475544922913344	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P63386	2272093.115130468	2158739.065864706	2248892.159293132	2337284.107740502	2207654.054306022	2151982.162174781	P63386	P63386		mlaF	0	0.9345864713748671	-0.00370923726113956	False	0.04758107389686337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB96	751471.384268269	749920.9999999997	641396.914421281	748774.6289596182	787650.7665247237	587502.5943493317	P0AB96	P0AB96		arsC	0	0.9348698136901614	0.01275514272960671	False	0.04760765550239235	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFZ3	29772449.566266783	28813210.391761605	30185364.95387795	29695150.10787973	29388304.63640136	29800270.261904653	P0AFZ3	P0AFZ3		sspB	0	0.9364627834392173	-0.0018304254629885038	False	0.04763423710792132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7X6	22789869.823588565	23206416.50358855	22640487.12320113	23942618.961354397	22092653.88435419	22445872.32199867	P0A7X6	P0A7X6		rimM	0	0.9370472059815302	0.0032749074709744687	False	0.04766081871345029	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P25539	20781521.715434875	20910869.779546056	19769987.51919361	21092233.323396407	20652898.33249519	19845444.93094012	P25539	P25539		ribD	0	0.9376423816693482	-0.0030060240054525585	False	0.047687400318979264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06988	12731965.269909289	12141358.16302996	12080258.401837504	12039264.384181604	12651220.566422436	12331255.923488349	P06988	P06988		hisD	0	0.93772203331802	-0.002658528066862751	False	0.04771398192450824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABZ4	11627802.234275078	12595408.049966091	10987552.236362372	11621731.913231816	11986017.047366468	11727522.106274132	P0ABZ4	P0ABZ4		kdsC	0	0.9382542173129651	-0.005092505974542395	False	0.04774056353003722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00803	12242207.786132723	12471560.75272059	13610089.10584242	12403282.391056804	12616151.354366569	13183598.685215907	P00803	P00803		lepB	0	0.9386011241909151	0.00455562957818696	False	0.047767145135566194	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0C058	990171.1860941194	1019455.7155096608	1185289.2505822363	1046131.2230944808	1158110.1108609329	1009319.7199174422	P0C058	P0C058		ibpB	0	0.9386359650611454	-0.00839481275623281	False	0.047793726741095166	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AEN4	5192070.225117543	5043656.342499544	5521394.2393452255	4881233.390728065	5381372.218101324	5440237.472154557	P0AEN4	P0AEN4		ftsL	0	0.9403971983346587	0.0049781547159639524	False	0.04782030834662414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8S1	10021793.806881543	9963133.40160796	10074371.027604068	10262547.370256882	9950604.758256722	9874937.328898996	P0A8S1	P0A8S1		iciA	0	0.9440490586332039	-0.001381172382822063	False	0.04784688995215311	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P11349	18249984.796909284	18396305.279793136	17861873.37636527	17661492.56332248	18660854.40094159	18110679.459887438	P11349	P11349		narH	0	0.9441249880861464	0.001990061542652562	False	0.04787347155768209	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P10443	3346586.1063463893	3609203.78841073	3657362.051317753	3797289.010445262	3173047.5763726146	3596014.170493897	P10443	P10443		dnaE	0	0.9448353787947659	0.006375971502336054	False	0.04790005316321106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P38521	1075964.5173758816	751407.8199769956	952443.9856432402	1007040.8702889828	975342.3860742768	770883.7314072123	P38521	P38521		yggL	0	0.9449867588919378	0.013845043017070511	False	0.04792663476874003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60716	48598644.62688601	46955863.33755848	46442169.74259537	47532031.544673935	47298245.279638566	47317886.878046304	P60716	P60716		lipA	0	0.9453772485567151	-0.0015382866979566524	False	0.047953216374269005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A917	95595602.15366586	94243020.11330251	92950542.45689905	98146482.95185572	92027608.91305864	93069891.01943769	P0A917	P0A917		ompX	0	0.9459894555199696	-0.0023184650885757236	False	0.047979797979797977	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76046	1053670.6347041829	953098.6263937312	1055181.0750331504	1048758.8763458447	983718.7452655728	1021157.5929397726	P76046	P76046		ycjX	0	0.9472037004894753	0.0039231540334520795	False	0.04800637958532696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P30011	9338953.510102656	9966541.760783885	9370243.271682158	9130637.708376853	9492268.841809826	10128484.913879111	P30011	P30011		nadC	0	0.9473095377090007	-0.0038011357279687853	False	0.048032961190855934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P27848	6626178.565483172	7616234.052940012	8140533.296370939	7307600.205034422	7391466.670064588	7784963.942013883	P27848	P27848		yigL	0	0.9480677305917041	-0.006500769370175562	False	0.048059542796384906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P11289	483755.7721735903	907423.9375	553554.3564589184	678153.0561921342	504424.7990219861	794817.0513931653	P11289	P11289		yfiL	0	0.9482343951822626	-0.024028134779285587	False	0.04808612440191388	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00968	51112960.39497118	50614599.79380012	51953234.67653027	49922741.96941364	51438845.13263679	52159548.8741938	P00968	P00968		carB	0	0.9486809909515951	0.001499594143726614	False	0.04811270600744285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB46	5178533.652685442	5238544.11561615	5477685.391768689	5117047.7234708285	5373207.70093504	5378717.6805605	P0AB46	P0AB46		ymgD	0	0.9487664323128868	0.0023427466132027825	False	0.04813928761297183	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P39408	710357.224728401	705075.3749999993	682580.2768149561	641335.2286652608	682824.4083384767	783010.3221366159	P39408	P39408		yjjV	0	0.9493205386611162	-0.006283150602075265	False	0.0481658692185008	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADK8	16960529.190621898	18349875.22639542	18154750.882553928	17582153.98040769	17651312.675387498	18136565.90483034	P0ADK8	P0ADK8		yibL	0	0.9507978574770892	0.002569062548877514	False	0.04819245082402977	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A890	3934100.734903232	4229955.668095284	3997519.4171845214	4035887.5826429394	4122291.876506796	3984538.800139505	P0A890	P0A890		tusA	0	0.9534436407323187	0.002238757888229437	False	0.048219032429558745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6P9	828155898.5518386	808053046.6798061	812457166.7807531	813666372.7892807	821653661.495918	812062322.3980856	P0A6P9	P0A6P9		eno	0	0.953803090190696	0.0007565560272989538	False	0.04824561403508772	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P16432	680115.4401514891	935000.9402260486	781924.6453178546	839394.1526140429	808377.6939393008	764151.6106155881	P16432	P16432		hycF	0	0.9538466365551332	-0.008929522646516303	False	0.0482721956406167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACM2	5861121.848003664	5636853.110235726	5424176.513294007	6160768.223426756	5448809.547095341	5365654.776822006	P0ACM2	P0ACM2		ydfH	0	0.9540070476388312	-0.004518334948187202	False	0.048298777246145674	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AD68	1678614.2631707771	1785366.1441750096	1869304.443249884	1601389.5275371526	1833806.0847339183	1879932.2893530785	P0AD68	P0AD68		ftsI	0	0.9561475428880968	0.004919975631206755	False	0.048325358851674646	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFG6	49094687.25204612	50612584.49352849	50260166.70416282	49514536.5290916	49877619.0773934	50675765.353767306	P0AFG6	P0AFG6		sucB	0	0.9563806025683818	-0.0009663236047956734	False	0.04835194045720362	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60651	55694354.80264726	51758980.30727945	53018279.29101366	53955947.13618942	53023850.52463153	53705179.34288295	P60651	P60651		speB	0	0.9573916278158631	-0.0019169291395139487	False	0.04837852206273259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P21369	4167068.142938166	3735717.051771642	3449295.206392005	3883932.104303789	3773460.604657424	3656197.856436973	P21369	P21369		pncA	0	0.9577641845376662	0.004899845987655512	False	0.04840510366826157	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P68066	1947625189.9455624	1923244045.4423783	1906870155.3410783	1880362482.718422	1968813919.2578084	1923774266.165208	P68066	P68066		grcA	0	0.9585490568708095	0.0011962344569722992	False	0.04843168527379054	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADV1	6391333.76157514	6890497.565049741	7169967.06706841	6302357.633870564	7224052.146340403	6867668.057141258	P0ADV1	P0ADV1		lptA	0	0.9590908717075057	0.004077435643690357	False	0.04845826687931951	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09148	6267131.723158167	6403489.460083329	6259460.767438299	5987519.622531807	6393284.622273206	6579405.151129872	P09148	P09148		galT	0	0.9602074233958	-0.0022942407397362505	False	0.048484848484848485	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06999	2910181.6560045434	3078855.289995287	2936285.976372115	2506257.817949451	2893471.5720321834	3478087.750854604	P06999	P06999		pfkB	0	0.960765900041813	0.007699374139560389	False	0.04851143009037746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AA31	8441934.012255399	8256368.254473042	8036916.189640647	8202789.573892478	8235785.633116297	8276964.225163358	P0AA31	P0AA31		yedF	0	0.9607716531829982	0.0011482465923445813	False	0.048538011695906436	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06136	1379885.3919602348	1669526.1892197498	1707743.0734220406	1355398.831948741	1529057.7604978664	1903109.430638256	P06136	P06136		ftsQ	0	0.9608226705962288	-0.009193454779446475	False	0.048564593301435414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8F0	144203158.09069172	146399176.3673754	143606629.18085286	150066065.41959634	141460416.71533984	142213972.26897803	P0A8F0	P0A8F0		upp	0	0.9609714856432678	0.001557500936230045	False	0.048591174906964386	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P62615	2125795.2936266186	2175146.4109793524	2109512.131533414	2221406.42087478	2108668.3957378943	2087453.710953346	P62615	P62615		ispE	0	0.9624964504531296	-0.0015913060966952464	False	0.04861775651249336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
