Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64554	0.039176995545795276	0.101118483270902	1.4069688727801215	non_sig	queE		False	False	0.013638729828214473	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AF96	0.039267644701476784	0.17689899446176938	1.405965147210054	non_sig	tabA		False	False	0.01366475793857366	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8N0	0.03937558606216625	-0.21823209738552762	1.4047729691599127	non_sig	matP		False	False	0.013690786048932847	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76049	0.03974361596250105	-0.05938843602439192	1.4007326223515206	non_sig	ycjY		False	False	0.013716814159292037	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P21645	0.03993643464282059	0.17456517349087264	1.398630709722326	non_sig	lpxD		False	False	0.013742842269651225	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	0.040173996830036654	-1.1992040025474324	1.3960549590355311	non_sig			False	False	0.013768870380010413	False	Human	True	False	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P18196	0.04024568217378116	-0.08698529934108024	1.3952807068163486	non_sig	minC		False	False	0.013794898490369599	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AEB2	0.040585469755140914	0.05431445978124927	1.3916294229410577	non_sig	dacA		False	False	0.013820926600728787	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P25536	0.04089806945091279	-0.08810292177084733	1.388297191909622	non_sig	yhdE		False	False	0.013846954711087977	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P75914	0.04135566419600718	-0.09813062841166698	1.3834649997606967	non_sig	ycdX		False	False	0.013872982821447164	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P15047	0.04159122093493227	0.3867787118345305	1.3809983304761113	non_sig	entA		False	False	0.013899010931806352	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
