Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABC7	P0ABC7		hflK		12704100.0	13084800.0	12954700.0	13209400.0	13084300.0	13602800.0	0	0.12287417804571069	-0.04234087434009115	False	0.023165618448637317	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06721	P06721		metC		366084.0	437115.0	403756.0	443092.0	380030.0	555938.0	0	0.12325236060545955	-0.3207306531524452	False	0.023191823899371068	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39172	P39172		znuA		4111470.0	4621530.0	4298670.0	4761120.0	4572420.0	4564980.0	0	0.12351667300342486	-0.1034451052247033	False	0.023218029350104825	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFM6	P0AFM6		pspA		3771130.0	3642960.0	3958880.0	3837580.0	3901620.0	3667470.0	0	0.12356452639470511	0.06126708155468309	False	0.023244234800838575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A705	P0A705		infB		21632100.0	21730600.0	20783700.0	21569300.0	20654300.0	21989400.0	0	0.1236914078095449	-0.049890353015801775	False	0.02327044025157233	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37650	P37650		bcsC		1298280.0	1215270.0	1229360.0	1211980.0	1287980.0	1227740.0	0	0.12392305724765304	0.06205004059907137	False	0.023296645702306083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77570	P77570		anmK		1242010.0	1399210.0	1292280.0	1312040.0	1299000.0	1322030.0	0	0.1239470544106758	-0.07337041806360095	False	0.023322851153039833	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76192	P76192		ydhV		1696920.0	1785550.0	1702530.0	1728070.0	1713200.0	1734210.0	0	0.12400390024733343	-0.03764971966203969	False	0.023349056603773587	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23721	P23721		serC		12493300.0	12160400.0	12285800.0	12216500.0	12255300.0	12116600.0	0	0.12420065908182669	0.021226441248644184	False	0.023375262054507337	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27859	P27859		tatD		1753790.0	1769690.0	1632050.0	1753070.0	1568220.0	1823530.0	0	0.12498097041228397	-0.10992675456073482	False	0.023401467505241094	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAR3	P0AAR3		ybaK		1993970.0	2037760.0	1986480.0	2049230.0	1772810.0	2193540.0	0	0.12568296809341728	-0.12650664045233298	False	0.023427672955974845	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69902	P69902		frc		2209900.0	2319450.0	2123020.0	2350470.0	2337570.0	2445710.0	0	0.12640878823059404	-0.09319875239035583	False	0.023453878406708595	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76204	P76204		ydiV		1051900.0	1066340.0	1029820.0	1065960.0	1022420.0	1134410.0	0	0.1270468836406099	-0.07364476010517208	False	0.02348008385744235	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACQ4	P0ACQ4		oxyR		4992960.0	4845890.0	4927530.0	4941760.0	5095080.0	4882700.0	0	0.12769022327487733	0.033555950771661645	False	0.023506289308176102	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACI6	P0ACI6		asnC		180996.0	327676.0	265510.0	291630.0	267396.0	297195.0	0	0.12804424785709081	-0.3604104112023088	False	0.023532494758909856	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62399	P62399		rplE		131116000.0	129785000.0	131330000.0	128120000.0	130540000.0	130329000.0	0	0.12809264295306122	0.01755144873535153	False	0.023558700209643606	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37028	P37028		btuF		606975.0	583839.0	660620.0	531216.0	562926.0	500314.0	0	0.1285012286726679	0.1803905660240534	False	0.02358490566037736	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17993	P17993		ubiG		3706200.0	3844830.0	3715810.0	3878760.0	3852630.0	3892190.0	0	0.1285501625791718	-0.04300466554972061	False	0.023611111111111114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACR9	P0ACR9		mprA		12972500.0	13304100.0	13545600.0	13930200.0	13030000.0	13853900.0	0	0.12890072730907914	-0.055115744713078646	False	0.023637316561844864	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76502	P76502		sixA		6018840.0	6001660.0	6144230.0	5954720.0	6422800.0	5790620.0	0	0.1290935205344922	0.06663105375246553	False	0.023663522012578618	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30131	P30131		hypF		713961.0	644650.0	720150.0	680883.0	793180.0	714102.0	0	0.12952669984330178	0.12697906157544298	False	0.023689727463312372	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFT5	P0AFT5		yehT		1181730.0	2096470.0	986602.0	1762780.0	1184360.0	1254920.0	0	0.13041595766373257	-0.6091801640578548	False	0.023715932914046122	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77454	P77454		glsA1		1297290.0	1364660.0	1296020.0	1321920.0	1201860.0	1330150.0	0	0.1308494707494635	-0.08185697748210904	False	0.023742138364779876	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46856	Q46856		yqhD		3755310.0	3526010.0	3817540.0	3717870.0	3672280.0	3594180.0	0	0.1308563224178692	0.053193800489739075	False	0.023768343815513626	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27830	P27830		rffG		2234860.0	2295930.0	2085860.0	2234160.0	2038170.0	2250380.0	0	0.1310426726987965	-0.09261032730947065	False	0.023794549266247383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14900	P14900		murD		3839800.0	4017130.0	3907720.0	3908250.0	3708860.0	3938460.0	0	0.1310531712928242	-0.05041979465394993	False	0.023820754716981134	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABV2	P0ABV2		exbD		3117220.0	3215730.0	3013320.0	3077720.0	3019980.0	3155810.0	0	0.13115343538291838	-0.046347621671811896	False	0.023846960167714884	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF06	P0AF06		motB		815862.0	649939.0	747090.0	776238.0	814592.0	689814.0	0	0.13118783551322707	0.16813854934538153	False	0.02387316561844864	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21645	P21645		lpxD		4174280.0	3837910.0	3829470.0	3831370.0	4042150.0	3677230.0	0	0.1313577109095412	0.08629357097244647	False	0.02389937106918239	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00582	P00582		polA		4089490.0	3795900.0	3997770.0	3935410.0	3883110.0	3808710.0	0	0.13213263056487484	0.052822021856504725	False	0.023925576519916145	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		12667600.0	12097100.0	12693400.0	12161000.0	12567700.0	12582100.0	0	0.13258335456297335	0.042009030713939195	False	0.023951781970649896	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07363	P07363		cheA		1727230.0	1520170.0	1671660.0	1681810.0	1704780.0	1559120.0	0	0.13298820522820654	0.10024011746127438	False	0.02397798742138365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33030	P33030		yeiR		1507560.0	1557020.0	1538810.0	1689760.0	1573950.0	1715190.0	0	0.13308427602581777	-0.10292023763296848	False	0.024004192872117403	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36566	P36566		smtA		763057.0	562616.0	613974.0	571424.0	834959.0	613498.0	0	0.1336455062853459	0.340021036259448	False	0.024030398322851153	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39310	P39310		ytfB		1074790.0	1072570.0	1255340.0	1025580.0	1187090.0	1046010.0	0	0.1344507426906465	0.1617609421711182	False	0.024056603773584907	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28249	P28249		asmA		2919870.0	2858740.0	3009140.0	2780680.0	3119540.0	2965890.0	0	0.1346114943635022	0.07245945840665896	False	0.02408280922431866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE60	P0AE60		cedA		1465460.0	1666120.0	1594370.0	1793790.0	1247700.0	1556810.0	0	0.13483406689409616	-0.21988357448709278	False	0.02410901467505241	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P78067	P78067		ynjE		2617260.0	2758760.0	2671530.0	2665580.0	2643180.0	2696340.0	0	0.13514984741676114	-0.033921318108082424	False	0.024135220125786165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23886	P23886		cydC		881864.0	1034070.0	818872.0	1005120.0	1012630.0	1070800.0	0	0.13577652129980766	-0.19682627873602704	False	0.024161425576519915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6U8	P0A6U8		glgA		3000130.0	3081430.0	3055920.0	3064080.0	2970960.0	3055480.0	0	0.13588430003872481	-0.027540893757474084	False	0.024187631027253673	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37655	P37655		bcsQ		1394090.0	1348500.0	1369740.0	1279180.0	1373910.0	1349080.0	0	0.13660623755240292	0.05724949731708863	False	0.024213836477987423	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00811	P00811		ampC		1535610.0	1637480.0	1325950.0	1531640.0	1427230.0	1532960.0	0	0.13762540607303653	-0.13272840850549172	False	0.024240041928721173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB96	P0AB96		arsC		355046.0	381378.0	259061.0	332755.0	311340.0	418188.0	0	0.13812277458836728	-0.2910607286542319	False	0.02426624737945493	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7D4	P0A7D4		purA		20949300.0	20892700.0	20894000.0	21355900.0	20642600.0	21534400.0	0	0.1381687705109923	-0.02964127453695056	False	0.02429245283018868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05041	P05041		pabB		1781770.0	1757990.0	1848080.0	1802610.0	1867540.0	1671360.0	0	0.13957534585993683	0.0713953207540139	False	0.024318658280922435	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		7160420.0	7321670.0	6876940.0	7602960.0	7412710.0	7574200.0	0	0.1396075135128772	-0.06886762353675165	False	0.024344863731656185	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69801	P69801		manY		1312230.0	1283010.0	1241890.0	1144120.0	1430190.0	1168400.0	0	0.14056649358570572	0.14812545377247568	False	0.02437106918238994	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00562	P00562		metL		2523860.0	2601640.0	2432030.0	2633910.0	2569790.0	2561970.0	0	0.14104901034595815	-0.05119340223210388	False	0.024397274633123692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33643	P33643		rluD		3245680.0	3099080.0	3267690.0	2988510.0	3026560.0	2927210.0	0	0.1410828647877524	0.08168319562226045	False	0.024423480083857443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36767	P36767		rdgC		4748510.0	5104790.0	4594130.0	4954270.0	5017160.0	5130320.0	0	0.1413373926018601	-0.08102732735100253	False	0.024449685534591196	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB14	P0AB14		yccJ		2649350.0	2708000.0	2735020.0	2826360.0	2694340.0	2783730.0	0	0.14141207950522228	-0.042127351402542715	False	0.02447589098532495	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37342	P37342		yjjI		3009110.0	2733260.0	3016840.0	2934100.0	2944000.0	2891380.0	0	0.14211959332730806	0.06770152166487299	False	0.0245020964360587	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0R7	P0C0R7		rlmE		4083790.0	3913320.0	4114340.0	3938480.0	3949200.0	3942770.0	0	0.14229099973630557	0.042516419755848495	False	0.024528301886792454	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17994	P17994		yfaA		270085.0	33334.2	209176.0	215509.0	213614.0	33110.9	2	0.142953200267278	1.2971347806403732	False	0.024554507337526205	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9R7	P0A9R7		ftsE		3906150.0	4049530.0	3889970.0	3965150.0	3558050.0	4102490.0	0	0.14317855334347357	-0.09383054496523759	False	0.024580712788259962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77398	P77398		arnA		742915.0	782526.0	651241.0	737144.0	668797.0	731073.0	0	0.14346197586826326	-0.12569037990317297	False	0.024606918238993712	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10408	P10408		secA		6665010.0	6673990.0	6910850.0	6494120.0	6880380.0	6721330.0	0	0.14375381623749206	0.04053833527612711	False	0.024633123689727462	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37194	P37194		slp		49337700.0	50542800.0	47738500.0	49106500.0	49285800.0	51395000.0	0	0.1439349955701625	-0.045430706726317625	False	0.02465932914046122	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42632	P42632		tdcE		14886300.0	14482900.0	14825200.0	14667200.0	14904400.0	14814600.0	0	0.14519081782054144	0.021212318178186546	False	0.02468553459119497	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08244	P08244		pyrF		9899210.0	10065200.0	10290800.0	9746030.0	10547800.0	9661560.0	0	0.14586068988816278	0.06063074229239207	False	0.024711740041928724	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45469	P45469		yraR		988788.0	913077.0	899306.0	892295.0	942604.0	847685.0	0	0.14592261688709887	0.093502168276763	False	0.024737945492662474	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23843	P23843		oppA		23597500.0	22815500.0	23060400.0	23317900.0	24197000.0	22058300.0	0	0.14616948713649794	0.055271475458338805	False	0.024764150943396228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABL5	P0ABL5		napC		692037.0	391601.0	699322.0	626396.0	753296.0	613724.0	0	0.1471781174174986	0.3943511881811036	False	0.02479035639412998	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76290	P76290		cmoA		1925720.0	2216520.0	2002500.0	2216880.0	2230670.0	2327180.0	0	0.14780487460226108	-0.13447666138154693	False	0.024816561844863732	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A717	P0A717		prs		29646900.0	29723800.0	29520500.0	30435900.0	29798600.0	30171200.0	0	0.14828517777420563	-0.021965494104799956	False	0.024842767295597486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6B7	P0A6B7		iscS		17441200.0	17384000.0	17174900.0	18115400.0	17112500.0	17628100.0	0	0.14950960957906947	-0.038496679579051826	False	0.02486897274633124	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75809	P75809		ybjI		1067280.0	1108900.0	1084580.0	1172090.0	1106680.0	1251760.0	0	0.14971366645855708	-0.1165659537323196	False	0.02489517819706499	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76002	P76002		pliG		1692130.0	1504680.0	1622700.0	1576620.0	1787020.0	1665500.0	0	0.15009531685600155	0.10406521770038005	False	0.024921383647798744	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGK4	P0AGK4		yhbY		19280200.0	19528400.0	19084800.0	20080300.0	19368200.0	19433800.0	0	0.15063256679363757	-0.03235261746620352	False	0.024947589098532494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADA1	P0ADA1		tesA		1722130.0	1281950.0	1624490.0	1193780.0	1703260.0	1648000.0	0	0.15132857692380858	0.29229922982687173	False	0.02497379454926625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF90	P0AF90		rraB		7343000.0	7177160.0	6951090.0	7765630.0	6790280.0	7402310.0	0	0.15146185640620294	-0.08378458657424727	False	0.025	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46798	Q46798		ygeR		1227370.0	1157600.0	1046320.0	1265180.0	1070800.0	1310990.0	0	0.15215378984321037	-0.15884682875232733	False	0.02502620545073375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8I8	P0A8I8		rlmH		4052630.0	3899220.0	3917710.0	3879430.0	3966650.0	3655990.0	0	0.15245789719151592	0.06202815058475617	False	0.02505241090146751	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE22	P0AE22		aphA		1778190.0	1682780.0	1730340.0	1717910.0	1708900.0	1684600.0	0	0.1530014846920081	0.037009290170061555	False	0.02507861635220126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31120	P31120		glmM		11170600.0	11732100.0	11346600.0	11332800.0	11150300.0	11397700.0	0	0.1530720987249717	-0.03367495152983363	False	0.025104821802935013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75728	P75728		ubiF		1134600.0	1328580.0	1304030.0	1334100.0	1183060.0	1287300.0	0	0.15361529594048653	-0.12518228497086567	False	0.025131027253668763	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A858	P0A858		tpiA		75802900.0	78310700.0	74668200.0	76306300.0	73432900.0	75285900.0	0	0.1538068969415108	-0.03814436247841482	False	0.025157232704402517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A790	P0A790		panD		7941740.0	6486070.0	7951460.0	7658500.0	7849600.0	7284500.0	0	0.15430845883591982	0.14792084287856086	False	0.02518343815513627	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C960	P0C960		emtA		48003.7	55637.0	40643.6	44777.0	11797.2	81119.7	3	0.15473487242714778	-0.8538388265091496	False	0.02520964360587002	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P56262	P56262		ysgA		1259510.0	1792940.0	1246740.0	1460080.0	1341240.0	1397390.0	0	0.15476008334846253	-0.2734403391283173	False	0.025235849056603775	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60472	P60472		ispU		1394200.0	1281490.0	1337910.0	1323490.0	1340740.0	1337220.0	0	0.15479582407057763	0.04703771132718457	False	0.02526205450733753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23857	P23857		pspE		1595520.0	1118310.0	1531230.0	1420460.0	1498380.0	1425890.0	0	0.15481839309622503	0.22229676741700485	False	0.02528825995807128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36683	P36683		acnB		9696250.0	9818810.0	9573000.0	9614830.0	9479940.0	9780860.0	0	0.1548573512488739	-0.023163288953398663	False	0.025314465408805033	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64467	P64467		cnu		2676010.0	2747980.0	2756870.0	2761490.0	2687860.0	2774250.0	0	0.1553864455223699	-0.028667590948469046	False	0.025340670859538787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37325	P37325		ybcH		534356.0	407762.0	473161.0	334374.0	386771.0	379374.0	0	0.15550682412190017	0.3140861064584412	False	0.02536687631027254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06715	P06715		gor		4586310.0	4696090.0	4573780.0	4686820.0	4689730.0	4890240.0	0	0.15601805015261722	-0.04343653791162925	False	0.02539308176100629	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P66817	P66817		diaA		2667290.0	2228760.0	2517480.0	2353310.0	2556290.0	2554960.0	0	0.15610629211173882	0.11720729446891447	False	0.02541928721174004	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6X1	P0A6X1		hemA		334368.0	379630.0	310714.0	369931.0	373117.0	468324.0	0	0.15719516975888964	-0.25835835795796364	False	0.025445492662473798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65556	P65556		yfcD		2069220.0	1919570.0	1978700.0	1923840.0	1972790.0	1691580.0	0	0.15781468486159012	0.12135291818323621	False	0.02547169811320755	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q57154	Q57154		repB		956918.0	1047980.0	933073.0	1003260.0	752779.0	1008960.0	0	0.1582163432219376	-0.21157507078761123	False	0.025497903563941302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31550	P31550		thiB		1779940.0	1489160.0	1868040.0	1590450.0	1574580.0	1593190.0	0	0.1584179421666945	0.1604698720686852	False	0.025524109014675053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		1914900.0	1833300.0	1789710.0	1760890.0	1863940.0	1707950.0	0	0.1590533270586585	0.07072694748824519	False	0.025550314465408806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07395	P07395		pheT		17976100.0	17589200.0	17686500.0	17727900.0	17835800.0	17656400.0	0	0.1596704517152715	0.014224913090305763	False	0.02557651991614256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11447	P11447		argH		1824560.0	1940910.0	1791510.0	1862230.0	1665030.0	1804810.0	0	0.1598207431482825	-0.0866350267145017	False	0.02560272536687631	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25553	P25553		aldA		224523.0	242964.0	246215.0	265932.0	183742.0	260754.0	0	0.1602555884152367	-0.23385342016351507	False	0.025628930817610064	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37689	P37689		gpmI		24080900.0	22693800.0	23389500.0	22429700.0	22705300.0	22496300.0	0	0.16059339067051023	0.053525800480099105	False	0.025655136268343818	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14175	P14175		proV		1034880.0	1124850.0	1122560.0	1143260.0	1072560.0	1123680.0	0	0.16125301354496369	-0.070512684422554	False	0.025681341719077568	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09832	P09832		gltD		2413430.0	2290890.0	2316840.0	2325810.0	2409590.0	2325020.0	0	0.161269323653646	0.040602611792885206	False	0.025707547169811322	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9G8	P0A9G8		modE		2644280.0	2326730.0	2598510.0	2604790.0	2614940.0	2358240.0	0	0.16134175689443353	0.10824127846758277	False	0.025733752620545076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30011	P30011		nadC		2060330.0	1844490.0	2066000.0	1893690.0	2044550.0	2043870.0	0	0.1617848421351033	0.09389515545437668	False	0.02575995807127883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77552	P77552		ydhQ		3809360.0	3673030.0	3825070.0	3779460.0	3789040.0	3555820.0	0	0.16233063130646372	0.05340794836965464	False	0.02578616352201258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17117	P17117		nfsA		4317730.0	4475770.0	4538820.0	4706640.0	4356210.0	4530380.0	0	0.162516381258103	-0.05359027010269057	False	0.02581236897274633	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
