Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.2904e+07	2.3289e+07	2.29354e+07	2.30756e+07	2.19818e+07	2.26647e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	225740		371796	226262	251239	214376
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	7.38004e+06	7.33174e+06	8.27552e+06	7.5378e+06	7.41947e+06	8.45855e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	9.62095e+06	8.60104e+06	8.41773e+06	9.34199e+06	8.00302e+06	8.64657e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21	21	2.60292e+07	2.66505e+07	2.75002e+07	2.67858e+07	2.77993e+07	2.78741e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	7.30957e+06	8.16593e+06	7.52088e+06	7.76739e+06	7.41033e+06	8.03151e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.05778e+06	4.08452e+06	4.16792e+06	3.94762e+06	3.95215e+06	3.95552e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	17	17	1.98663e+08	2.12096e+08	2.04866e+08	1.94482e+08	2.05528e+08	2.05591e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	2.99961e+07	3.03462e+07	3.06136e+07	3.02939e+07	3.08602e+07	2.97562e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	1.21384e+08	1.21006e+08		1.25469e+08		6.0028e+06
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		4	4	1.7577e+07	1.76699e+07	1.39415e+06	1.70718e+07	1.33552e+06	1.49108e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.15207e+07	6.37711e+07	6.33586e+07	6.09306e+07	6.45431e+07	6.94272e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		19	19	9.57154e+07	9.5237e+07		9.47979e+07	1.15371e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	8	8	2.22288e+07	2.021e+07	2.18758e+07	2.2725e+07	1.99049e+07	2.0144e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	1.34919e+06	1.44143e+06		1.6492e+06	1.2463e+06	1.02476e+06
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.83676e+08	1.82499e+08	1.90138e+08	1.83074e+08	1.80015e+08	1.82297e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.15114e+07	1.07478e+07	1.40455e+07	1.0805e+07	1.09452e+07	1.22034e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.47208e+07	2.4914e+07	2.36168e+07	2.30945e+07	2.30679e+07	2.25786e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	7.96854e+07	7.66323e+07	4.65985e+06	8.17699e+07	4.99368e+06	5.07961e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	5.68422e+07	5.74898e+07	5.35704e+07	5.65215e+07	5.40409e+07	5.48867e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3	2.9845e+06	2.70677e+06	2.85415e+06	3.14131e+06	2.44576e+06	2.68373e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15	5.7839e+06	6.17052e+06	5.78123e+06	6.13168e+06	5.59848e+06	5.64285e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	3.75904e+07	3.67419e+07	3.81507e+07	3.7303e+07	3.84659e+07	3.73322e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.32362e+06	3.57228e+06	3.59567e+06	3.79978e+06	3.85235e+06	3.41342e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.80378e+06	1.52658e+06	1.14321e+06	1.53701e+06	1.70767e+06	1.76571e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.48223e+06	5.61106e+06	6.9476e+06	5.99507e+06	6.80301e+06	6.45918e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	881060		919580	1.04832e+06	890951	886020
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.52488e+07	1.60498e+07	1.51337e+07	1.48204e+07	1.40348e+07	1.22607e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	4.76948e+07	4.51226e+07	4.78932e+07	4.9218e+07	4.65808e+07	4.6316e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	2.04029e+08	2.09141e+08	1.76609e+08	2.02863e+08	1.79519e+08	1.84308e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.62193e+07	2.70339e+07	2.70976e+07	2.70437e+07	2.46488e+07	2.51237e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.47174e+06	5.52422e+06	5.34024e+06	6.01534e+06	5.42378e+06	4.77616e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.08774e+07	1.18567e+07	9.74623e+06	1.13555e+07	9.36249e+06	9.88089e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.21546e+06	1.14962e+06	1.29756e+06	1.43164e+06	901999	972206
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.89108e+07	1.7735e+07	2.06495e+07	1.82721e+07	1.94243e+07	2.0075e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1					117147	92008.6
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	3.4568e+06	2.94874e+06	3.26504e+06	3.65334e+06	3.081e+06	2.92089e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.35793e+06	1.34731e+06	1.11882e+06	971027	949086	1.14525e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.10808e+06	1.40208e+06	1.62661e+06	1.94583e+06	1.48145e+06	1.52445e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.19145e+07	2.55327e+07	2.09744e+07	2.55544e+07	2.20438e+07	2.34517e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.27291e+07	2.78069e+07	3.45021e+07	3.44868e+07	3.17741e+07	3.20987e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	2.12086e+06	1.9936e+06	2.45378e+06	2.43278e+06	1.95326e+06	1.90472e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	638225	762395	676694	899586	738641	840804
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.77304e+07	2.95176e+07	2.84254e+07	2.70889e+07	2.59339e+07	2.8188e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.17874e+06	2.97689e+06	2.63801e+06	2.41754e+06	2.18711e+06	2.73952e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.37239e+06	5.60602e+06	6.18217e+06	5.44804e+06	5.14497e+06	5.49711e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.43646e+08	2.65724e+08	2.32426e+08	2.43185e+08	2.53777e+08	2.39529e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.25269e+06	1.96325e+06	1.82458e+06	2.36165e+06	1.79155e+06	1.92953e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	5.59135e+06	5.35393e+06	4.64491e+06	5.01633e+06	3.7029e+06	4.25078e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	4.62144e+07	4.94259e+07	4.91691e+07	4.80898e+07	4.79257e+07	4.88294e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.12956e+07	2.19004e+07	2.22529e+07	2.25773e+07	2.11085e+07	2.13584e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.58371e+06	6.29531e+06	6.15218e+06	6.18988e+06	5.78527e+06	6.3542e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.5654e+07	4.62424e+07	4.59353e+07	4.59513e+07	4.61591e+07	4.69527e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	4.23602e+06	4.98833e+06	4.34542e+06	4.41011e+06	4.17502e+06	4.44395e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	3	3	1.19461e+07	1.08633e+07	1.26821e+07	9.74196e+06	1.1772e+07	1.17978e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.26161e+06	8.94774e+06	7.37817e+06	9.19268e+06	9.10823e+06	9.58736e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	7.46398e+06	8.83544e+06	8.16398e+06	7.61619e+06	7.72905e+06	7.81267e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	6.56702e+06	6.98892e+06	7.47676e+06	7.33727e+06	7.32197e+06	7.89029e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.3497e+06	9.86082e+06	9.58234e+06	8.93044e+06	9.42451e+06	9.64686e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.22639e+07	1.26637e+07	1.18449e+07	1.17986e+07	1.30374e+07	1.31017e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.00943e+07	1.07158e+07	1.02862e+07	1.04631e+07	1.04751e+07	1.0746e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	1.00277e+07	9.81522e+06	9.58297e+06	9.40688e+06	9.48654e+06	9.34176e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.52431e+07	2.46454e+07	2.5289e+07	2.71798e+07	2.88761e+07	2.70895e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.45161e+07	1.54998e+07	1.75341e+07	1.5583e+07	1.646e+07	1.61401e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	489125	493854	488766	690268	552971	572446
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.49985e+06	2.95274e+06		2.87085e+06	2.39981e+06	2.11216e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	335990	287555	384026	317565	300376	237996
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.14082e+07	1.17386e+07	1.5039e+07	1.25712e+07	1.43519e+07	1.35379e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	5.70512e+06	5.06885e+06	4.96783e+06	5.45075e+06	5.06887e+06	4.86272e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	6.66833e+06	7.52675e+06	6.03866e+06	8.32841e+06	6.45282e+06	6.62861e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.39338e+08	1.46458e+08	1.46807e+08	1.42686e+08	1.43312e+08	1.43042e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.00115e+09	1.98398e+09	2.05797e+09	1.98934e+09	2.05576e+09	2.01218e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.14456e+07	1.06729e+07	1.08418e+07	1.13941e+07	1.03164e+07	1.15074e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.88729e+07	2.7169e+07	3.43835e+07	2.74966e+07	3.37157e+07	3.22126e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.06459e+07	1.72458e+07	2.26132e+07	2.13215e+07	2.06627e+07	2.02762e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	1.71479e+06	1.6679e+06	1.3944e+06	1.59806e+06		
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	4	4	670210	660743	594964	529938	345107	520513
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.86966e+08	5.89371e+08	5.49526e+08	6.01033e+08	5.50083e+08	5.36498e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	9.33506e+06	9.65903e+06	8.22993e+06	1.0745e+07	1.11519e+07	1.0089e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.72251e+07	1.90923e+07	1.3222e+07	1.86386e+07	1.15829e+07	1.12667e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	10	10	2.44925e+07	2.37121e+07	2.47889e+07	2.38997e+07	2.49594e+07	2.58961e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		11	11	1.0013e+08	1.01017e+08	8.50199e+06	1.05999e+08	9.05325e+06	9.25771e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	7.90222e+08	8.2356e+08	8.76189e+08	7.88867e+08	8.40173e+08	8.9097e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.54891e+08	1.52605e+08	1.77284e+08	1.4652e+08	1.75364e+08	1.72992e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	7.36064e+06	7.60863e+06	7.05391e+06	6.95372e+06	6.41594e+06	6.72346e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.90506e+07	5.06512e+07	4.75349e+07	4.92419e+07	4.76781e+07	4.8028e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	3.52393e+06	3.69836e+06	3.91653e+06	4.30828e+06	4.46955e+06	4.546e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.13072e+07	6.26889e+07	6.18604e+07	5.84061e+07	6.26554e+07	6.46261e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.52312e+07	3.66166e+07	3.58815e+07	3.63211e+07	3.40589e+07	3.49203e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.53844e+07	1.74699e+07	1.43938e+07	1.56894e+07	1.42879e+07	1.48001e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1	1.56422e+08	1.72955e+08	1.58218e+08	1.65648e+08	1.58378e+08	1.56597e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.21769e+08	4.11711e+08	4.67909e+08	4.13632e+08	4.3756e+08	4.35825e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1			1.36306e+06			1.4275e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.19332e+08	1.27817e+08	1.18197e+08	1.1833e+08	1.19816e+08	1.22086e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	1.70567e+06	2.08461e+06	1.66981e+06	1.92999e+06	1.38791e+06	1.52923e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	1.93648e+07	1.87391e+07	1.94351e+07	1.87455e+07	1.85546e+07	1.81185e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.13572e+08	4.18798e+08	4.1704e+08	4.38585e+08	3.96441e+08	4.07494e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.32367e+08	8.84566e+08	8.66548e+08	8.87856e+08	8.89784e+08	9.00176e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.03646e+07	4.18095e+07	3.95892e+07	4.02108e+07	3.91685e+07	3.93418e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.25351e+06	1.03227e+06	1.66841e+06			1.74411e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	1.44754e+06	1.756e+06	2.00251e+06	1.74182e+06	1.68864e+06	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	8.41265e+07	8.51037e+07	8.70865e+07	8.66036e+07	8.425e+07	8.31269e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.47145e+07	1.55807e+07	1.60429e+07	1.76401e+07	1.43406e+07	1.59493e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.39773e+07	2.91815e+07	3.71735e+07	3.04844e+07	3.97983e+07	3.52046e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.02545e+08	9.85497e+07	1.11318e+08	9.80876e+07	1.06904e+08	1.09889e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	6	6	1.00327e+07	9.92898e+06	1.15527e+07	1.09428e+07	1.09753e+07	1.11542e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.98799e+06	3.90007e+06	4.56225e+06	3.95989e+06	4.1654e+06	4.27088e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.21312e+07	2.31088e+07	2.3102e+07	1.96352e+07	2.1866e+07	2.27712e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.20367e+06	8.05266e+06	7.59494e+06	7.52891e+06	7.28237e+06	6.98383e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	7.03794e+07	7.1152e+07	4.20931e+06	7.3801e+07	4.18081e+06	4.12333e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3	2.49982e+08	2.53789e+08	2.62184e+08	2.51072e+08	2.54432e+08	2.56598e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	4.04043e+07	3.82154e+07	3.84996e+07	3.63218e+07	4.08346e+07	4.05159e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.42403e+08	1.40495e+08	1.44214e+08	1.33991e+08	1.52128e+08	1.45763e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	15	15	2.026e+07	2.00588e+07	1.9302e+07	2.12017e+07	1.85088e+07	1.85111e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	3.55619e+06	4.04226e+06	4.1829e+06	4.11008e+06	3.61162e+06	3.77125e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	3.21855e+06	3.07827e+06	3.12616e+06	2.94674e+06	2.98972e+06	3.33496e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	1.57001e+06		1.10417e+06			
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1		1.18524e+06	1.25006e+06	1.17822e+06		
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.08705e+07	3.14026e+07	3.14468e+07	3.16996e+07	2.93743e+07	3.05676e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.17303e+06	2.92182e+06	2.69407e+06	3.12364e+06	3.52249e+06	2.64239e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.1235e+06	9.55223e+06	8.46989e+06	9.33383e+06	8.77508e+06	8.33192e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.0698e+06	3.90866e+06	3.91239e+06	4.22473e+06	3.74965e+06	3.40468e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.11968e+06	2.25949e+06	2.98354e+06		2.2239e+06	2.4939e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	2.56683e+06	2.03261e+06	2.64502e+06	2.63789e+06	2.8173e+06	2.72438e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.04161e+07	1.02696e+07	1.08956e+07	1.05741e+07	1.102e+07	1.12303e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.36881e+06	1.31517e+06	1.47035e+06	1.3394e+06	1.53937e+06	1.38925e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.17307e+06	2.28662e+06	2.25974e+06	2.52606e+06	1.69942e+06	2.26021e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	4	4	2.64651e+06	2.62795e+06	3.05464e+06	2.92804e+06	2.88883e+06	2.93405e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	5.03582e+06	4.88337e+06	4.52104e+06	4.57094e+06	4.06938e+06	4.50496e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.27669e+07	3.0807e+07	3.44509e+07	3.64322e+07	3.31394e+07	3.4802e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	686170	741651	871433	694233	846729	722945
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.59048e+06	2.65162e+06	2.67002e+06	2.95788e+06	2.4683e+06	2.34547e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.90608e+07	1.94953e+07	1.75204e+07	1.94365e+07	1.71434e+07	1.73339e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	2	2				760097		1.15988e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.24736e+07	1.23797e+07	1.18622e+07	1.09135e+07	1.11471e+07	1.14377e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.63821e+07	3.60458e+07	3.61308e+07	3.639e+07	3.59694e+07	3.65639e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.38981e+07	2.54565e+07	2.39231e+07	2.22075e+07	2.23847e+07	2.33263e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	7	7	9.55822e+06	1.02974e+07	1.09417e+07	1.00744e+07	9.79364e+06	1.0541e+07
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	7.53359e+06	7.84892e+06	7.55546e+06	8.01745e+06	6.90674e+06	7.64916e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	6	6	5.81103e+06	6.34384e+06	5.20571e+06	6.01124e+06	6.28717e+06	6.44576e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.48716e+07	2.5022e+07	2.52503e+07	2.59579e+07	2.57148e+07	2.40275e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.64935e+07	2.6966e+07	2.63426e+07	2.56134e+07	2.64777e+07	2.61225e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	1.86347e+07	1.91211e+07	1.91403e+07	1.92483e+07	1.88412e+07	1.8699e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	3	3	6.6021e+06	6.48206e+06	5.37479e+06	6.86e+06	5.45202e+06	5.33233e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	5	5	6.54922e+06	6.93805e+06	7.45642e+06	6.7845e+06	7.3459e+06	7.34403e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.77092e+06	4.96369e+06	4.7181e+06	4.78824e+06	4.55263e+06	4.4474e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.39178e+07	2.40018e+07	2.36544e+07	2.5046e+07	2.3296e+07	2.26067e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.18672e+07	3.17896e+07	3.10678e+07	3.62453e+07	3.24292e+07	3.15517e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	3.68823e+06	4.40368e+06	4.09544e+06	3.88994e+06	3.67455e+06	3.64348e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.6757e+07	1.72069e+07	1.72903e+07	1.68896e+07	1.72932e+07	1.64844e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.85134e+06		1.49564e+06	1.37496e+06	1.80831e+06	2.14127e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1	1.24681e+06	926796	1.46415e+06	1.30974e+06		
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.07791e+06	5.4813e+06	6.12178e+06	5.99699e+06	5.71226e+06	6.19514e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.18216e+06	1.57165e+06	1.50717e+06	1.64665e+06	1.46873e+06	1.21629e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.74064e+07	1.71138e+07	1.49758e+07	1.698e+07	1.56131e+07	1.57011e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	4	4	6.99291e+06	7.63355e+06	7.62538e+06	8.00844e+06	7.28256e+06	7.63223e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.73644e+07	1.76951e+07	1.65774e+07	1.67883e+07	1.65864e+07	1.66036e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	2	2		265085	358769	258826	314718	319513
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	3.49859e+06	3.74606e+06	4.5108e+06	3.37874e+06	4.10919e+06	5.03529e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	1.98705e+06	2.10587e+06	2.97777e+06	1.67098e+06	2.36212e+06	2.55195e+06
