Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.95833e+06	5.89452e+06	6.71961e+06	6.14374e+06	6.46338e+06	6.39102e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	1.13178e+06	1.09821e+06	769123	1.04762e+06	925163	954429
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.47728e+07	1.60552e+07	1.45922e+07	1.49633e+07	1.35916e+07	1.22891e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.45075e+07	5.55974e+07	5.56098e+07	5.15537e+07	5.51013e+07	5.52528e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.92514e+08	1.87647e+08	1.8426e+08	2.015e+08	1.87189e+08	1.92354e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.78969e+07	2.91733e+07	2.98375e+07	2.96289e+07	2.84016e+07	2.77869e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.24764e+06	5.90113e+06	5.8853e+06	5.7113e+06	5.71346e+06	4.65099e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.22164e+07	1.20498e+07	1.08661e+07	1.23973e+07	1.06517e+07	1.12908e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.64734e+06	1.64005e+06	1.49996e+06	1.81919e+06	1.14951e+06	1.29827e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.14509e+07	2.17264e+07	2.2124e+07	2.15631e+07	2.17022e+07	2.15005e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	73875.3			78149.9	81808	79820.3
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.68496e+06	2.71881e+06	2.61459e+06	2.71015e+06	2.48083e+06	2.37476e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.28051e+06	1.70443e+06	1.20225e+06	1.22979e+06	1.01643e+06	1.10403e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	2.18536e+06	1.76304e+06	2.02954e+06	1.94448e+06	1.99222e+06	2.0612e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.89191e+07	2.94299e+07	2.63596e+07	2.94879e+07	2.81009e+07	2.92951e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.11707e+07	3.59035e+07	3.54813e+07	3.76522e+07	3.38372e+07	3.33415e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	4.00581e+06	3.76345e+06	4.1537e+06	4.12417e+06	3.285e+06	3.06473e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	708839	768920	606340	675711	690322	777579
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.31463e+07	2.37143e+07	2.37927e+07	2.61565e+07	2.23702e+07	2.4148e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	4.41984e+06	4.59593e+06	3.15654e+06	4.33801e+06	2.80629e+06	3.25954e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.89337e+06	5.80929e+06	6.215e+06	5.6282e+06	4.91897e+06	5.62356e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.4816e+08	2.59191e+08	2.27384e+08	2.5158e+08	2.53027e+08	2.42694e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.38101e+06	1.51474e+06	1.40115e+06	1.43768e+06	1.45021e+06	1.56603e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	3.93326e+06	4.59856e+06	4.59077e+06	4.11625e+06	3.61067e+06	4.19378e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.23024e+07	5.03254e+07	5.34046e+07	5.24962e+07	5.17433e+07	5.34999e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.22212e+07	2.28314e+07	2.40722e+07	2.27306e+07	2.29668e+07	2.34709e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.8866e+06	6.75096e+06	6.40527e+06	6.44536e+06	5.75689e+06	6.71993e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.65103e+07	4.68574e+07	4.52777e+07	4.73991e+07	4.66599e+07	4.7533e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	1	1	201452	332596			245135	
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	4.55113e+06	4.4275e+06	4.48679e+06	4.25874e+06	4.25937e+06	4.50036e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.30024e+07	1.46184e+07	1.43656e+07	1.29456e+07	1.34552e+07	1.33273e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	7.86561e+06	1.11723e+07	8.39792e+06	9.52118e+06	1.09948e+07	1.08535e+07
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.93002e+06	4.05636e+06		3.3934e+06		2.13815e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	7.02755e+06	6.65305e+06	8.3715e+06	7.82607e+06	8.16415e+06	8.33127e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.07865e+06	6.84876e+06	6.81474e+06	7.40076e+06	7.02674e+06	7.54384e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.53557e+06	9.30926e+06	8.7877e+06	9.85558e+06	8.58702e+06	8.77562e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.50333e+07	1.45019e+07	1.37343e+07	1.49073e+07	1.51092e+07	1.59143e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.38033e+07	1.47498e+07	1.37527e+07	1.37281e+07	1.47705e+07	1.468e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	1.01672e+07	1.13824e+07	1.05639e+07	1.02218e+07	1.10623e+07	1.0477e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.73655e+07	2.84114e+07	2.82252e+07	2.67569e+07	3.07066e+07	2.83637e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.88733e+07	1.98446e+07	2.03659e+07	1.94969e+07	1.95613e+07	1.82807e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.23641e+06	1.14388e+06	1.06081e+06	1.12476e+06	1.09225e+06	1.28473e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1		4.83595e+06		4.33133e+06	4.17707e+06	3.42938e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	242642	320155	370799	340428	315841	255436
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.53844e+07	1.56526e+07	1.57919e+07	1.56885e+07	1.5542e+07	1.48793e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	3.93149e+06	4.18526e+06	3.94564e+06	4.29049e+06	3.90542e+06	3.69601e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	9.29176e+06	1.08476e+07	7.77392e+06	9.82801e+06	9.30466e+06	9.59591e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.55664e+08	1.57108e+08	1.57154e+08	1.56492e+08	1.58334e+08	1.55494e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.19945e+09	2.17733e+09	2.0869e+09	2.14303e+09	2.1415e+09	2.09519e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.09544e+07	1.19619e+07	1.14164e+07	1.15134e+07	1.07764e+07	1.19955e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.69924e+07	2.54303e+07	2.89968e+07	2.7921e+07	2.94199e+07	2.77733e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.74456e+07	2.71868e+07	2.6639e+07	2.84622e+07	2.42335e+07	2.48623e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	404726	420034	432412	348308	226909	389194
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.47811e+08	5.51881e+08	5.01937e+08	5.31411e+08	5.1097e+08	4.9929e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.22421e+07	1.11307e+07	9.63797e+06	1.15117e+07	1.27781e+07	1.07772e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.38642e+07	1.26575e+07	1.38073e+07	1.38882e+07	1.18298e+07	1.2041e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	3.26864e+07	3.2118e+07	3.1329e+07	3.16347e+07	3.16705e+07	3.20636e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		9	9	5.77406e+07	5.79693e+07	8.89648e+06	5.98691e+07	1.0089e+07	1.00996e+07
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	8.94569e+08	7.83017e+08	9.23417e+08	8.60939e+08	9.06371e+08	9.29194e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.77769e+08	1.77429e+08	1.92326e+08	1.7536e+08	1.99679e+08	1.9139e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	10	10	8.26689e+06	8.22741e+06	8.06089e+06	8.67989e+06	7.72716e+06	7.91509e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.58032e+07	5.05521e+07	4.85477e+07	5.02416e+07	4.93718e+07	4.95076e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	4.92679e+06	4.91976e+06	4.43848e+06	4.39057e+06	4.89047e+06	4.96765e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.17801e+07	5.80532e+07	6.4444e+07	5.88855e+07	6.31199e+07	6.52683e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.77605e+07	3.93102e+07	3.83556e+07	3.85604e+07	3.7009e+07	3.88663e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.5218e+07	1.63786e+07	1.62456e+07	1.71335e+07	1.62766e+07	1.67621e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.65283e+08	1.5783e+08	1.60255e+08	1.59205e+08	1.65792e+08	1.62978e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	15	15	3.96234e+08	4.07452e+08	4.25403e+08	3.99285e+08	4.10621e+08	4.08294e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	1.95948e+06		1.82445e+06	2.00496e+06		2.00332e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.24954e+08	1.23632e+08	1.30428e+08	1.27944e+08	1.35147e+08	1.34252e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.3416e+06	2.41798e+06	2.52758e+06	2.42581e+06	2.00684e+06	2.23935e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.89295e+07	1.93196e+07	1.89107e+07	2.02906e+07	1.90974e+07	1.8204e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.45981e+08	4.50908e+08	4.39286e+08	4.4106e+08	4.26174e+08	4.37916e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.45253e+08	9.79376e+08	9.18261e+08	9.44954e+08	9.50615e+08	9.42083e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.19931e+07	4.19887e+07	4.15174e+07	4.33313e+07	4.24434e+07	4.22771e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.15679e+06	1.26346e+06	1.17695e+06	976766		1.18844e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	2.04863e+06	2.28696e+06	1.87442e+06	2.03048e+06	1.72909e+06	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.22848e+07	8.89402e+07	9.40571e+07	9.32678e+07	9.44873e+07	9.05095e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1		1.49852e+07	1.5773e+07	1.45432e+07	1.43086e+07	1.62193e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.53519e+07	3.53621e+07	3.8892e+07	3.35249e+07	4.22573e+07	3.68699e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.14603e+08	1.11002e+08	1.19148e+08	1.12571e+08	1.1597e+08	1.18201e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.09778e+07	1.04905e+07	1.29082e+07	1.16264e+07	1.20004e+07	1.17389e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.48118e+06	4.37643e+06	4.93335e+06	4.65566e+06	4.47199e+06	4.17018e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.39859e+07	2.13659e+07	2.47885e+07	2.32954e+07	2.28012e+07	2.37781e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	6.63663e+06	7.76318e+06	7.5453e+06	8.15632e+06	6.96771e+06	6.9834e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	3.90652e+07	3.93704e+07	3.77549e+06	3.84848e+07	3.93604e+06	3.89923e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.62503e+08	2.51e+08	2.54805e+08	2.57092e+08	2.50487e+08	2.5286e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.66068e+07	3.40878e+07	3.77071e+07	3.14081e+07	3.83273e+07	4.03206e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.45505e+08	1.49687e+08	1.4534e+08	1.62207e+08	1.577e+08	1.52479e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	2.17574e+07	2.06947e+07	2.0401e+07	2.13244e+07	1.9546e+07	1.96289e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	7	7	5.48474e+06	5.22747e+06	6.06659e+06	6.12461e+06	5.04719e+06	5.92807e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	3.5443e+06	3.4456e+06	3.75094e+06	3.6883e+06	3.61573e+06	3.82698e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	2.43898e+06	3.09893e+06	2.16384e+06	3.22583e+06		
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2	1.54554e+06		1.6798e+06	1.62566e+06		
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14	3.17036e+07	3.18375e+07	3.09216e+07	3.19552e+07	3.06302e+07	3.17416e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.01062e+06	3.45882e+06	3.04544e+06	3.11021e+06	3.68602e+06	2.74057e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	8.72217e+06	9.25184e+06	8.75314e+06	8.92688e+06	9.17192e+06	8.75785e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	7.5826e+06	7.85413e+06	8.51498e+06	7.81755e+06	8.20364e+06	7.63704e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.15107e+06	1.69768e+06	2.7444e+06	2.29004e+06	2.0058e+06	2.18118e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	1.94387e+06	1.86533e+06	1.95292e+06	1.96581e+06	2.20918e+06	2.08932e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.36942e+07	1.49612e+07	1.48367e+07	1.48592e+07	1.55105e+07	1.54587e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.5361e+06	1.62827e+06	1.58769e+06	1.75932e+06	1.81106e+06	1.53918e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	1.9595e+06	2.54443e+06	2.44487e+06	2.69801e+06	2.01699e+06	2.5181e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	2.892e+06	2.64103e+06	3.46293e+06	3.3179e+06	3.30165e+06	3.44848e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	5.48277e+06	5.08759e+06	4.38518e+06	5.2609e+06	4.5213e+06	4.90523e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.36876e+07	3.31238e+07	3.26247e+07	3.41199e+07	3.26278e+07	3.31374e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2		896055	935843	729305	890884	882435
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.54726e+06	2.65728e+06	2.76862e+06	2.46533e+06	2.67973e+06	2.45988e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.95323e+07	2.07775e+07	1.83746e+07	1.93977e+07	1.92716e+07	1.95853e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	2	2						2.30643e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.15512e+07	1.18306e+07	1.17547e+07	1.17069e+07	1.19146e+07	1.15927e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.58841e+07	3.54662e+07	3.54803e+07	3.60099e+07	3.57324e+07	3.66211e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.01293e+07	2.10612e+07	2.09812e+07	2.1411e+07	2.10375e+07	2.11738e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	7.27559e+06	7.61242e+06	7.76558e+06	7.83263e+06	7.47201e+06	7.76997e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	18	18	7.79026e+06	8.87644e+06	8.52668e+06	9.28353e+06	7.7354e+06	8.76372e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	7.22134e+06	7.30603e+06	6.15061e+06	6.43157e+06	7.56048e+06	7.78706e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.38197e+07	2.51436e+07	2.47492e+07	2.60785e+07	2.56815e+07	2.33082e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13	2.54708e+07	2.54283e+07	2.55957e+07	2.44174e+07	2.59236e+07	2.59414e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	1.60246e+07	1.72515e+07	1.63997e+07	1.628e+07	1.62421e+07	1.60072e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	6.21124e+06	6.51861e+06	5.05235e+06	6.29029e+06	5.68229e+06	5.57361e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	5.9435e+06	6.2491e+06	6.50372e+06	6.33242e+06	6.70599e+06	6.70208e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.89135e+06	4.95916e+06	4.70316e+06	4.46367e+06	4.43949e+06	4.59472e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.50339e+07	2.56563e+07	2.6318e+07	2.70745e+07	2.70422e+07	2.62486e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6	3.25729e+07	3.34723e+07	3.49646e+07	3.31643e+07	3.57779e+07	3.47087e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	4.28609e+06	4.09276e+06	4.06674e+06	3.68523e+06	3.80211e+06	3.89395e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.71145e+07	1.55356e+07	1.69053e+07	1.60334e+07	1.74689e+07	1.6611e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.08548e+06	1.84409e+06	1.41623e+06	1.51365e+06	1.64018e+06	1.91333e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1	1.68502e+06		1.34838e+06			
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.85785e+06	7.15712e+06	6.73196e+06	6.19474e+06	6.52628e+06	6.9698e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.61217e+06	1.83724e+06	1.8368e+06	1.62623e+06	1.78381e+06	1.56005e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.88095e+07	2.13719e+07	1.84522e+07	1.9822e+07	1.92229e+07	1.86028e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	8.35684e+06	8.72533e+06	8.52284e+06	8.18984e+06	7.96069e+06	8.44702e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.89497e+07	1.77914e+07	1.88974e+07	1.83279e+07	1.90399e+07	1.90716e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	450214	461735	434696	413729	409165	488367
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	7	7	5.88357e+06	4.91299e+06	6.10218e+06	5.8438e+06	5.5641e+06	6.52071e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	1.34563e+06	1.98819e+06	2.483e+06	2.17038e+06	1.99504e+06	2.14184e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2	1.62494e+06	1.68496e+06	1.47999e+06	1.68195e+06	1.85332e+06	1.87701e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	6.94112e+06	7.06263e+06	7.01809e+06	6.85518e+06	7.17916e+06	7.01961e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	2.11308e+06	1.98796e+06	2.06819e+06			
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	4	4	2.25632e+07	2.33898e+07	2.35491e+07	2.25584e+07	2.29085e+07	2.32919e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	6	6	1.21825e+07	1.10094e+07	1.11879e+07	1.19636e+07	1.11811e+07	1.18912e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6	4.67608e+06	4.69396e+06	4.66952e+06	5.27934e+06	5.07929e+06	5.16988e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	5	5	7.733e+06	8.07153e+06	7.71504e+06	8.67784e+06	7.97689e+06	7.75336e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2	997013	958538	897074	986859	816545	
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3	5.76412e+06	6.14352e+06	4.93855e+06	5.45983e+06	6.58637e+06	6.57222e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	2.47121e+06	1.80188e+06	1.95837e+06	1.76525e+06		1.89564e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	4	4	1.6373e+07	1.75615e+07	1.70934e+07	1.72638e+07	1.60218e+07	1.65441e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	1.25283e+07	1.29021e+07	1.29648e+07	1.32567e+07	1.1766e+07	1.27756e+07
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	5.73215e+06	6.23405e+06	5.90145e+06	6.03822e+06	6.06341e+06	5.54833e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	1.92578e+07	1.91124e+07	1.89236e+07	1.88931e+07	1.92318e+07	1.96098e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2	4.96696e+06	4.27723e+06	3.04494e+06	3.99375e+06	3.86559e+06	4.41311e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	5.73171e+06	6.22717e+06	5.91524e+06	5.91751e+06	5.61778e+06	5.76146e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	22	22	8.40209e+07	8.46437e+07	8.49121e+07	8.14847e+07	8.45438e+07	8.53124e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	7.22924e+06	7.11248e+06	6.42233e+06	7.06695e+06	6.37748e+06	7.25215e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	10	10	9.51754e+06	8.7808e+06	8.98402e+06	9.42157e+06	8.91156e+06	8.88126e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	8.51495e+06	7.87652e+06	7.43635e+06	7.78582e+06	7.95328e+06	7.56416e+06
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.60984e+06	2.95181e+06	2.71469e+06	2.76181e+06	3.02912e+06	3.0047e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	2.69654e+06	3.38462e+06	3.08288e+06	3.62373e+06	3.33229e+06	3.8638e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3	5.39702e+06	4.41892e+06	4.91694e+06	5.35787e+06	4.83666e+06	4.52511e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	9	9	6.88654e+06	6.43079e+06	6.92956e+06	6.90027e+06	6.49071e+06	6.88726e+06
