Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.18573e+07	2.14673e+07	2.31201e+07	2.49602e+07	2.45921e+07	2.52499e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.31297e+06	1.36094e+06	1.29898e+06	1.24161e+06	1.39063e+06	1.61602e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.35528e+07	1.27252e+07	1.33712e+07	1.30296e+07	1.30501e+07	1.346e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20		7.01719e+07		7.48894e+07	7.00805e+07	
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.23161e+07	3.2229e+07	3.29195e+07	3.31666e+07	3.25883e+07	3.29243e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	7.32658e+06	7.58533e+06	7.23315e+06		6.84711e+06	6.88287e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.25259e+07	1.26184e+07	1.29706e+07	1.15872e+07	1.30861e+07	1.32556e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.35336e+08	2.48865e+08	2.31035e+08	2.46104e+08	2.48362e+08	2.33795e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.86871e+06	2.22685e+06	1.99897e+06	2.13984e+06	2.09076e+06	2.12938e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	2.07976e+06	2.27327e+06	2.48047e+06	2.05474e+06	2.93211e+06	2.76839e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	1.32365e+07	1.34184e+07	1.31135e+07	1.33152e+07	1.33369e+07	1.34083e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.72054e+06	7.26277e+06	6.22858e+06	7.14668e+06	7.48402e+06	6.88649e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.75116e+07	1.87445e+07	1.84361e+07	1.86638e+07	1.73665e+07	1.92266e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.73979e+08	1.73339e+08	1.72597e+08	1.7538e+08	1.73633e+08	1.71335e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	1.32686e+06	1.76643e+06	1.76481e+06	1.84399e+06	1.68292e+06	1.6178e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.5063e+07	1.56736e+07	1.49251e+07	1.54611e+07	1.60018e+07	1.53727e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.32717e+07	2.42593e+07	2.4274e+07	2.41002e+07	2.38577e+07	2.49348e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	3	3	2.06242e+06	3.12374e+06		1.90384e+06	2.32823e+06	2.55219e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	3	3	395316	485903	461215	445819	462715	496454
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.81232e+07	1.85471e+07	1.87813e+07	1.88675e+07	1.92698e+07	1.813e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	1.1385e+07	1.05986e+07	1.11427e+07	1.14901e+07	1.09174e+07	1.12367e+07
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.05008e+07	1.06314e+07	1.00797e+07	1.13515e+07	1.12693e+07	1.00756e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	7	7		567180	1.08867e+06	1.35868e+06	1.0755e+06	1.01371e+06
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	16	1.2715e+08	1.24237e+08	1.26607e+08	1.2307e+08	1.2758e+08	1.25021e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.71725e+07	1.83112e+07	1.76371e+07	1.83355e+07	1.85197e+07	1.80016e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.77557e+06	1.82997e+06	1.8542e+06	1.91018e+06	1.75275e+06	2.29987e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.03195e+07	5.98299e+07	6.30079e+07	6.43735e+07	6.27718e+07	6.45857e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	2.69887e+06	2.34187e+06	2.91071e+06	3.70082e+06	1.75791e+06	2.71536e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19	2.26481e+07	2.17059e+07	2.24158e+07	2.2495e+07	2.15913e+07	2.27012e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.88507e+06	2.26938e+06	1.96631e+06	2.01268e+06	2.09234e+06	2.10633e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	3.47144e+06	3.11579e+06	3.91193e+06	3.17992e+06	3.53047e+06	3.53044e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.35033e+07	2.02265e+07	2.40892e+07	2.03155e+07	2.07341e+07	2.06724e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	1.93419e+06	1.967e+06	1.90478e+06	1.88068e+06	2.02645e+06	1.85724e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	9.57655e+06	9.21028e+06	9.75027e+06	9.41479e+06	9.35184e+06	9.28316e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	918926	1.06625e+06	1.02269e+06	988024	1.14112e+06	993616
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.27161e+08	1.27654e+08	1.29181e+08	1.30009e+08	1.31696e+08	1.26858e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9		3.90656e+07		3.78617e+07	4.15333e+07	
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.46909e+07	3.54364e+07	3.60834e+07	3.5326e+07	3.5173e+07	3.61292e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.80386e+07	1.857e+07	1.83615e+07	1.90662e+07	1.97046e+07	1.7851e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.15206e+07	1.08537e+07	1.12762e+07	1.10634e+07	1.20661e+07	1.1532e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3			3.30723e+06	2.52227e+06	2.62632e+06	2.74394e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.35427e+06	8.90862e+06	9.35374e+06	9.3637e+06	9.23346e+06	9.3305e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		10	10		3.00458e+07		2.95397e+07	3.0161e+07	
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	11	11	2.12816e+07	2.77382e+07	2.26791e+07	2.78169e+07	2.75745e+07	2.18685e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	5.30724e+06	5.0871e+06	5.31112e+06	5.00054e+06	5.25312e+06	5.40418e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	1.0767e+07	1.03461e+07	1.04735e+07	1.07253e+07	1.05979e+07	1.07273e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1		326571		521132		523198
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	4.53847e+06	3.7846e+06	4.14427e+06	4.45956e+06	4.51244e+06	5.01934e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.70318e+07	3.62088e+07	3.62763e+07	3.64769e+07	3.63154e+07	3.58984e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2				577894	501513	495234
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.22114e+06	7.57335e+06	8.15775e+06	7.94702e+06	8.14809e+06	8.16035e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.25778e+07	8.58843e+07	8.43364e+07	8.96326e+07	9.05012e+07	8.52308e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.62587e+06	1.54175e+06	1.67071e+06	1.59564e+06	1.62806e+06	1.73992e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	22	22	2.84687e+07	2.8624e+07	2.98875e+07	3.04955e+07	2.98019e+07	2.96914e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.03298e+07	9.88326e+06	9.01077e+06	1.00047e+07	1.02892e+07	1.04943e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	4.53519e+06	4.49646e+06	5.13514e+06	5.3311e+06	4.4516e+06	4.84977e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	7.12618e+06	6.66567e+06	7.15569e+06	6.73924e+06	6.69292e+06	6.58685e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.65065e+06	9.8356e+06	1.05798e+07	9.87522e+06	1.06762e+07	1.02084e+07
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.77672e+07	1.84487e+07	1.64749e+07	1.78275e+07	1.61607e+07	1.63358e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	1.8327e+08	1.84321e+08	1.83843e+08	1.87666e+08	1.83452e+08	1.84213e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	8	8	8.58345e+06	8.47066e+06	7.93729e+06	8.14783e+06	8.40529e+06	8.77678e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	10	10	7.55083e+06	7.5393e+06	8.36098e+06	8.22168e+06	8.37887e+06	8.31539e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	8	8	2.70194e+06	2.81219e+06	3.18127e+06	2.81781e+06	2.79187e+06	2.71993e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.66914e+07	2.67532e+07	2.67622e+07	2.68812e+07	2.73505e+07	2.60785e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.41753e+07	2.5654e+07	2.5149e+07	2.5965e+07	2.67364e+07	2.62774e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	8	8	1.34165e+07	1.30434e+07	1.3222e+07	1.27017e+07	1.28267e+07	1.33588e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.70306e+07	1.85587e+07	1.79029e+07	1.91372e+07	1.84308e+07	1.81446e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.68757e+06	5.26821e+06	4.87903e+06	5.23474e+06	5.41036e+06	4.94892e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.10101e+06	9.05291e+06	9.19526e+06	9.90286e+06	9.14772e+06	8.71695e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.2634e+07	1.3457e+07	1.2483e+07	1.31416e+07	1.20075e+07	1.19417e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	3	3	1.1543e+06	565830	858364	781985	616081	776640
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1					1.83629e+06	1.86934e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.27724e+07	1.25181e+07	1.28901e+07	1.30594e+07	1.34397e+07	1.22605e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	9.31212e+06	9.43535e+06	9.78165e+06	9.50627e+06	9.65224e+06	1.02496e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	9.22992e+07	8.94581e+07	8.96071e+07	8.93883e+07	9.06542e+07	9.0126e+07
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1	839316	881476	702670	1.05272e+06	918296	786319
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	5	5	1.98232e+06	1.82381e+06	2.34703e+06	1.94147e+06	1.98603e+06	2.25057e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.57089e+07	1.51237e+07	1.52657e+07	1.49982e+07	1.57965e+07	1.56666e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	1	1					5.88043e+06	
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.19393e+06	4.12983e+06	4.08115e+06	4.16746e+06	3.86364e+06	4.02837e+06
P19932	HYAF_ECOLI	hyaF	Hydrogenase-1 operon protein HyaF	1	1		5.33e+06	5.26311e+06	4.31606e+06		5.63924e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	6.85475e+06	6.61779e+06	7.36289e+06	7.44458e+06	6.40509e+06	6.29325e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	7.59949e+06	8.36235e+06	7.70544e+06	8.00179e+06	8.26852e+06	7.97344e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.76338e+06	2.41814e+06	1.91002e+06	2.2931e+06	1.66325e+06	1.47542e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	3.00434e+06	2.54793e+06	2.83859e+06	2.77673e+06	2.66832e+06	2.58084e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.9979e+07	6.89876e+07	7.1301e+07	6.99579e+07	7.15346e+07	7.03312e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.18186e+07	1.43531e+07	1.2403e+07	1.40334e+07	1.36303e+07	1.26472e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.05606e+08	1.0577e+08	1.0673e+08	1.07343e+08	1.08095e+08	1.05843e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	1	1				425958		
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.40323e+07	3.54953e+07	3.5347e+07	3.49478e+07	3.6647e+07	3.49687e+07
P21179	CATE_ECOLI	katE	Catalase HPII	8	8	2.09047e+06	1.84117e+06	2.27132e+06	2.24723e+06	2.07202e+06	2.16988e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.812e+06	5.00645e+06	3.83944e+06	4.67298e+06	4.41292e+06	3.61961e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.7763e+06	4.5792e+06	4.24193e+06	4.26056e+06	5.11994e+06	4.46382e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	7	7	1.18976e+07	1.12517e+07	1.1817e+07	1.13218e+07	1.02828e+07	1.08308e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.97938e+06	6.90163e+06	7.60165e+06	7.84894e+06	7.42557e+06	7.80724e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.12604e+08	1.93473e+08	2.08421e+08	1.85351e+08	1.91144e+08	2.01327e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	33	33	1.98231e+07	1.92136e+07	2.05723e+07	1.89435e+07	1.9661e+07	2.10454e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.32608e+07	2.5198e+07	2.45127e+07	2.70876e+07	2.55706e+07	2.42737e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	36	36	5.84723e+07	5.71206e+07	5.88884e+07	5.6649e+07	5.68074e+07	5.80641e+07
P21514	YAHA_ECOLI	yahA	Cyclic di-GMP phosphodiesterase YahA	1	1			1.95223e+06	1.92465e+06		
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3		1.1293e+06	1.25482e+06	1.0455e+06		1.06006e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.08442e+08	1.01587e+08	1.0751e+08	1.04586e+08	1.04589e+08	1.00955e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.58462e+07	2.58063e+07	2.62506e+07	2.69734e+07	2.53695e+07	2.70628e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.14644e+07	1.12205e+07	1.20242e+07	1.17748e+07	1.16696e+07	1.1889e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1			597110	459809	430558	358468
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.57434e+07	5.53493e+07	5.32552e+07	5.71327e+07	5.66346e+07	5.37986e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	6.55799e+07	6.77715e+07	6.66158e+07	6.89362e+07	7.02098e+07	6.72432e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	2.20512e+06	2.08001e+06	2.08099e+06	2.03126e+06	2.19946e+06	2.02255e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	7.84378e+06	8.28113e+06	8.44284e+06	8.41614e+06	8.60212e+06	7.76412e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.60328e+06	6.37654e+06	7.34119e+06	6.61791e+06	7.26137e+06	6.89053e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.33391e+07	2.34023e+07	2.37757e+07	2.42171e+07	2.35079e+07	2.38485e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.50797e+07	2.73424e+07	2.73956e+07	2.66532e+07	2.86256e+07	2.80417e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	6.06709e+06	6.17198e+06	6.0754e+06	6.23609e+06	6.17556e+06	6.26967e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.66686e+07	6.08664e+07	7.03886e+07	6.10652e+07	6.05433e+07	6.69102e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	6.94691e+07	6.98573e+07	6.75747e+07	7.11745e+07	6.76897e+07	6.91321e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	2.75052e+07	2.74147e+07	2.94099e+07	2.85469e+07	2.90252e+07	2.89607e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	7	7	2.19282e+07	2.12127e+07	2.18111e+07	2.1883e+07	2.19308e+07	2.26712e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.08828e+07	1.18416e+07	1.20334e+07	1.23716e+07	1.22168e+07	1.25832e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	762745	838157	758042	748994	726844	714349
P22634	MURI_ECOLI	murI	Glutamate racemase	7	7	4.55522e+06	4.14914e+06	5.06642e+06	4.51934e+06	3.86171e+06	5.46565e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.8184e+06	1.93277e+06	1.88654e+06	1.79825e+06	2.07619e+06	1.33826e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	9.37819e+06	1.11386e+07	1.09516e+07	1.01422e+07	1.1703e+07	1.14666e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	1.08325e+07	9.23514e+06	1.07849e+07	1.10062e+07	1.02244e+07	1.02693e+07
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.36979e+06	1.18247e+06	1.19762e+06	1.11512e+06	1.53488e+06	1.24453e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	5.47233e+06	4.90708e+06	5.4303e+06	5.25506e+06	5.49779e+06	5.77036e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	5	5	1.73774e+07	1.6728e+07	1.60486e+07	1.58481e+07	1.65462e+07	1.71351e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.0994e+06	1.45138e+06	1.37825e+06	1.3576e+06	1.75526e+06	1.25645e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.64456e+07	2.53643e+07	2.62035e+07	2.60582e+07	2.67626e+07	2.67207e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.88033e+07	5.20877e+07	5.18074e+07	5.40992e+07	5.34031e+07	5.21501e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	5.10836e+07	4.96559e+07	5.12623e+07	4.9205e+07	5.13477e+07	5.14605e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	9.70808e+06	9.36124e+06	1.03448e+07	9.23671e+06	1.00263e+07	1.05411e+07
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.25082e+07	6.03905e+07	6.2414e+07	6.30396e+07	5.92241e+07	6.13137e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.59439e+06	2.66067e+06	2.69674e+06	2.78963e+06	2.65763e+06	2.49071e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.90139e+07	2.68955e+07	2.85149e+07	2.65991e+07	2.73907e+07	2.77774e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.76555e+07	2.76562e+07	2.79481e+07	2.82819e+07	2.72681e+07	2.73273e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	13	13	1.29013e+07	1.26057e+07	1.31761e+07	1.25887e+07	1.25532e+07	1.34218e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.46582e+06	1.22609e+06	1.46658e+06	1.51256e+06	1.07399e+06	1.2419e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.91398e+07	2.20568e+07	2.11961e+07	1.84948e+07	1.94545e+07	1.93024e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	25	25	2.38771e+07	2.42391e+07	2.45501e+07	2.49127e+07	2.5274e+07	2.52457e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.36678e+08	2.26754e+08	2.2364e+08	2.29084e+08	2.3664e+08	2.26308e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	8.45342e+06	8.45894e+06	8.65972e+06	9.397e+06	8.9048e+06	9.25444e+06
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.08777e+07	4.13293e+07	4.158e+07	4.31653e+07	4.46971e+07	3.94334e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.5266e+06	1.61079e+06	1.83329e+06	2.07341e+06	1.65849e+06	1.96948e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	700017	765165	667531	620834	754698	750806
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	12	12	1.41614e+08	1.43066e+08	1.32593e+08	1.39649e+08	1.47135e+08	1.36239e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.5863e+07	1.534e+07	1.61434e+07	1.55415e+07	1.60283e+07	1.63836e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	4	4	3.16131e+06	3.71842e+06	3.56412e+06	3.87052e+06	3.13803e+06	3.74837e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	25	25	2.01433e+07	1.98982e+07	2.03415e+07	1.99369e+07	1.97658e+07	2.00097e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	3.41648e+06	3.83872e+06	3.98032e+06	4.01509e+06	4.17055e+06	3.844e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1		462097	515745	417859		
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.3935e+07	1.24756e+07	1.39701e+07	1.32748e+07	1.25198e+07	1.41849e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	14	14	1.00671e+07	1.06592e+07	1.03674e+07	1.11625e+07	1.09679e+07	1.03717e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	4	4	2.84207e+06	2.40255e+06	2.48918e+06	3.02721e+06	2.6417e+06	2.68508e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.07338e+07	2.50471e+07	2.29484e+07	2.46537e+07	2.66143e+07	2.23363e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	21	21	9.46919e+07	9.54522e+07	9.466e+07	9.80433e+07	9.72157e+07	9.32622e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.63784e+07	2.60955e+07	2.52597e+07	2.61889e+07	2.56634e+07	2.51661e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.47e+07	2.34885e+07	2.5697e+07	2.28724e+07	2.54232e+07	2.54869e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	5.64603e+06	6.88363e+06	7.05768e+06	7.2288e+06	7.51569e+06	6.23036e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3		554006		515205	643004	
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.22314e+07	1.32144e+07	1.315e+07	1.36711e+07	1.33258e+07	1.24506e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	10	10	4.43056e+06	4.76081e+06	4.5314e+06	4.63473e+06	4.93308e+06	4.63314e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	9	9	1.20079e+07	1.40544e+07	1.27942e+07	1.3571e+07	1.48678e+07	1.53346e+07
