Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
DECOY_sp|P00561|AK1H_ECOLI Bifunctional aspartokinase/homoserine dehydrogenase 1 OS=Escherichia coli (strain K12) GN=thrA PE=1 SV=2	DECOY_sp|P00561|AK1H_ECOLI Bifunctional aspartokinase/homoserine dehydrogenase 1 OS=Escherichia coli (strain K12) GN=thrA PE=1 SV=2				983817	909062	966599	1.02697e+06	1.13841e+06	989574
DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1	DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1				1.50796e+07	1.19911e+07	1.21312e+07	1.34049e+07	1.19187e+07	1.45672e+07
DECOY_sp|P21865|KDPD_ECOLI Sensor protein KdpD OS=Escherichia coli (strain K12) GN=kdpD PE=1 SV=2	DECOY_sp|P21865|KDPD_ECOLI Sensor protein KdpD OS=Escherichia coli (strain K12) GN=kdpD PE=1 SV=2				997680	1.3351e+06	1.38805e+06	1.24615e+06	1.50205e+06	1.23196e+06
DECOY_sp|P31677|OTSA_ECOLI Alpha,alpha-trehalose-phosphate synthase [UDP-forming] OS=Escherichia coli (strain K12) GN=otsA PE=1 SV=3	DECOY_sp|P31677|OTSA_ECOLI Alpha,alpha-trehalose-phosphate synthase [UDP-forming] OS=Escherichia coli (strain K12) GN=otsA PE=1 SV=3				538209	612884	565006	633091	586638	480921
DECOY_sp|P54745|HRSA_ECOLI Heat-responsive suppressor HrsA OS=Escherichia coli (strain K12) GN=hrsA PE=1 SV=1	DECOY_sp|P54745|HRSA_ECOLI Heat-responsive suppressor HrsA OS=Escherichia coli (strain K12) GN=hrsA PE=1 SV=1				6.13435e+06		6.02062e+06	5.84623e+06		
DECOY_sp|P60584|CAIA_ECOLI Crotonobetainyl-CoA dehydrogenase OS=Escherichia coli (strain K12) GN=caiA PE=1 SV=1	DECOY_sp|P60584|CAIA_ECOLI Crotonobetainyl-CoA dehydrogenase OS=Escherichia coli (strain K12) GN=caiA PE=1 SV=1				3.38513e+06	3.05229e+06	2.90939e+06	3.49953e+06	2.83541e+06	3.56145e+06
DECOY_sp|P76372|WZZB_ECOLI Chain length determinant protein OS=Escherichia coli (strain K12) GN=wzzB PE=1 SV=2	DECOY_sp|P76372|WZZB_ECOLI Chain length determinant protein OS=Escherichia coli (strain K12) GN=wzzB PE=1 SV=2				2.75724e+06	2.26691e+06	2.26295e+06	2.62214e+06	2.25125e+06	2.80643e+06
DECOY_sp|P77202|DSBG_ECOLI Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) GN=dsbG PE=1 SV=2	DECOY_sp|P77202|DSBG_ECOLI Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) GN=dsbG PE=1 SV=2				588781	516294	108471	600596	539899	478922
DECOY_sp|P77252|YKGE_ECOLI Uncharacterized protein YkgE OS=Escherichia coli (strain K12) GN=ykgE PE=3 SV=1	DECOY_sp|P77252|YKGE_ECOLI Uncharacterized protein YkgE OS=Escherichia coli (strain K12) GN=ykgE PE=3 SV=1				1.90048e+06	1.468e+06	1.51026e+06	1.6069e+06	1.51195e+06	1.62155e+06
DECOY_sp|P77301|YBAP_ECOLI Uncharacterized protein YbaP OS=Escherichia coli (strain K12) GN=ybaP PE=4 SV=1	DECOY_sp|P77301|YBAP_ECOLI Uncharacterized protein YbaP OS=Escherichia coli (strain K12) GN=ybaP PE=4 SV=1				4.30681e+06	4.47841e+06	4.22354e+06		4.57433e+06	4.46292e+06
DECOY_sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein OS=Escherichia coli (strain K12) GN=mppA PE=1 SV=2	DECOY_sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein OS=Escherichia coli (strain K12) GN=mppA PE=1 SV=2				1.93749e+06	1.88911e+06	1.8484e+06	1.85126e+06	1.88689e+06	1.87944e+06
DECOY_sp|P77366|PGMB_ECOLI Beta-phosphoglucomutase OS=Escherichia coli (strain K12) GN=ycjU PE=1 SV=1	DECOY_sp|P77366|PGMB_ECOLI Beta-phosphoglucomutase OS=Escherichia coli (strain K12) GN=ycjU PE=1 SV=1				3.0645e+06	2.3927e+06	2.39762e+06	2.8591e+06	2.45959e+06	2.9832e+06
P00350	P00350		gnd		3.49591e+07	3.53953e+07	3.53784e+07	3.53564e+07	3.58456e+07	3.48421e+07
P00363	P00363		frdA		3.00981e+07	3.19146e+07	3.14596e+07	3.08925e+07	3.19515e+07	3.04864e+07
P00370	P00370		gdhA		2.17675e+06	2.24226e+06	2.18695e+06	2.21778e+06	2.31734e+06	2.3176e+06
P00393	P00393		ndh		5.08104e+06	5.01847e+06	5.05224e+06	5.12659e+06	4.97016e+06	5.0088e+06
P00448	P00448		sodA		3.44159e+06	3.60887e+06	3.44126e+06	3.65348e+06	3.41752e+06	3.40071e+06
P00452	P00452		nrdA		3.67623e+07	3.64777e+07	3.63249e+07	3.67619e+07	3.63967e+07	3.66719e+07
P00490	P00490		malP		5.7016e+06	5.5926e+06	5.6509e+06	5.51325e+06	5.58475e+06	5.64345e+06
P00509	P00509		aspC		1.7965e+07	1.79339e+07	1.79166e+07	1.79866e+07	1.78841e+07	1.78034e+07
P00547	P00547		thrB		635632	975135	874742	808253	952581	699266
P00550	P00550		mtlA		604093	681765	660911	552052	630813	554959
P00561	P00561		thrA		2.25629e+06	2.17917e+06	2.23344e+06	2.23293e+06	2.28604e+06	2.20764e+06
P00562	P00562		metL		2.71422e+06	2.73878e+06	2.76096e+06	2.7878e+06	2.67427e+06	2.75834e+06
P00579	P00579		rpoD		7.87447e+06	8.27089e+06	8.15728e+06	7.86216e+06	8.34917e+06	7.7599e+06
P00582	P00582		polA		7.04073e+06	6.95724e+06	6.9606e+06	6.94561e+06	6.88841e+06	6.85558e+06
P00803	P00803		lepB		4.0762e+06	4.08995e+06	3.87756e+06	4.01847e+06	4.29862e+06	3.74604e+06
P00805	P00805		ansB		2.0546e+07	2.06376e+07	2.08577e+07	2.05923e+07	2.08823e+07	2.04378e+07
P00811	P00811		ampC		848024	860470	805002	862961	859945	782002
P00864	P00864		ppc		3.34846e+07	3.3879e+07	3.38054e+07	3.33796e+07	3.36198e+07	3.30521e+07
P00887	P00887		aroH		1.4949e+06	1.48651e+06	1.63819e+06	1.60193e+06	1.49245e+06	1.62276e+06
P00888	P00888		aroF		1.90855e+06	1.82208e+06	1.92411e+06	1.83191e+06	1.91844e+06	1.82615e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)					321857	285832		252241	
P00934	P00934		thrC		4.64513e+06	4.36037e+06	4.45863e+06	4.44156e+06	4.2572e+06	4.5849e+06
P00935	P00935		metB		766749	729915	799589	772120	680751	655844
P00936	P00936		cyaA		845092	828517	849774	907841	780303	828136
P00946	P00946		manA		1.08908e+07	1.10961e+07	1.07368e+07	1.08513e+07	1.13644e+07	1.12619e+07
P00954	P00954		trpS		5.00624e+06	5.28205e+06	5.29911e+06	5.05061e+06	5.25486e+06	4.99697e+06
P00956	P00956		ileS		1.89097e+07	1.9634e+07	1.94639e+07	1.88074e+07	1.95173e+07	1.91101e+07
P00957	P00957		alaS		1.45172e+07	1.47104e+07	1.48213e+07	1.47134e+07	1.46275e+07	1.42328e+07
P00959	P00959		metG		1.81012e+07	1.84751e+07	1.86302e+07	1.79553e+07	1.87186e+07	1.80985e+07
P00960	P00960		glyQ		4.72604e+06	4.57375e+06	4.53261e+06	4.77954e+06	4.59102e+06	4.67615e+06
P00961	P00961		glyS		1.28729e+07	1.32095e+07	1.3256e+07	1.32284e+07	1.32439e+07	1.32784e+07
P00962	P00962		glnS		9.86624e+06	1.03426e+07	1.01314e+07	1.00837e+07	1.02548e+07	9.8158e+06
P00963	P00963		asnA		2.07377e+07	2.12572e+07	2.08616e+07	2.02773e+07	2.11796e+07	2.0549e+07
P00968	P00968		carB		3.38076e+06	3.4331e+06	3.42487e+06	3.49855e+06	3.40806e+06	3.35206e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)					236861	216644		214210	
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)					598252	651995		589084	
P02358	P02358		rpsF		9.94445e+07	1.07291e+08	1.08233e+08	9.92715e+07	1.07457e+08	9.86861e+07
P02359	P02359		rpsG		1.22565e+08	1.25555e+08	1.25104e+08	1.22357e+08	1.24811e+08	1.22286e+08
P02413	P02413		rplO		1.27831e+08	1.27105e+08	1.25589e+08	1.25618e+08	1.26367e+08	1.27978e+08
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)					747332	783890		693384	
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)					427122	417364		361832	
P02918	P02918		mrcA		1.83561e+06	1.71601e+06	1.73835e+06	1.74371e+06	1.64163e+06	1.80257e+06
P02919	P02919		mrcB		1.60215e+06	1.5056e+06	1.57813e+06	1.5102e+06	1.57213e+06	1.5124e+06
P02925	P02925		rbsB		5.93652e+06	5.89238e+06	6.11425e+06	5.96332e+06	6.07337e+06	5.84175e+06
P02930	P02930		tolC		2.41717e+07	2.40486e+07	2.43013e+07	2.47199e+07	2.39717e+07	2.27692e+07
P02931	P02931		ompF		3.05288e+07	3.06486e+07	3.08211e+07	3.09843e+07	3.08679e+07	3.01654e+07
P02942	P02942		tsr		1.02384e+07	1.0801e+07	1.07502e+07	1.02822e+07	1.07287e+07	1.01613e+07
P02943	P02943		lamB		1.41903e+06	1.59688e+06	1.49969e+06	1.47035e+06	1.58604e+06	1.56109e+06
P03004	P03004		dnaA		2.20507e+06	2.21041e+06	2.25729e+06	2.27717e+06	2.19604e+06	2.37274e+06
P03007	P03007		dnaQ		818350	741593	821439	708421	697472	867198
P03018	P03018		uvrD		2.23148e+06	2.148e+06	2.06575e+06	2.18079e+06	2.11715e+06	2.24858e+06
P03817	P03817		mioC		7.96335e+06	7.88812e+06	7.88644e+06	7.43423e+06	8.21652e+06	8.17686e+06
P03841	P03841		malM		9.69027e+06	9.71649e+06	9.929e+06	9.72748e+06	9.54387e+06	1.01035e+07
P04036	P04036		dapB		4.78648e+06	5.31115e+06	5.37777e+06	4.81093e+06	5.28764e+06	5.11952e+06
P04079	P04079		guaA		1.98784e+07	2.04228e+07	2.02814e+07	2.02677e+07	2.00814e+07	2.02695e+07
P04335	P04335		frsA		4.3467e+06	4.32265e+06	4.23399e+06	4.13235e+06	4.20263e+06	4.34843e+06
P04425	P04425		gshB		8.25184e+06	8.76491e+06	8.92785e+06	8.53811e+06	8.78372e+06	8.35232e+06
P04693	P04693		tyrB		3.54285e+06	3.51107e+06	3.40849e+06	3.62695e+06	3.31994e+06	3.44036e+06
P04805	P04805		gltX		2.42921e+07	2.4512e+07	2.46523e+07	2.44625e+07	2.47115e+07	2.52466e+07
P04825	P04825		pepN		1.50102e+07	1.51554e+07	1.55412e+07	1.49163e+07	1.56073e+07	1.55915e+07
P04846	P04846		nlpA		3.09823e+06	3.17397e+06	3.22527e+06	3.27803e+06	3.3103e+06	3.25076e+06
P04949	P04949		fliC		2.40325e+07	2.50783e+07	2.57837e+07	2.54237e+07	2.49131e+07	2.3889e+07
P04951	P04951		kdsB		4.10138e+06	4.09639e+06	4.05291e+06	3.97489e+06	4.20013e+06	4.21861e+06
P04982	P04982		rbsD		1.65037e+06	1.7754e+06	1.78124e+06	1.6384e+06	1.54352e+06	1.61757e+06
P04995	P04995		sbcB		1.21143e+07	1.28538e+07	1.26757e+07	1.25775e+07	1.27012e+07	1.26188e+07
P05020	P05020		pyrC		5.98651e+06	6.45676e+06	6.39677e+06	6.02858e+06	6.75773e+06	6.37162e+06
P05041	P05041		pabB		1.61428e+06	1.82187e+06	1.78532e+06	1.63144e+06	1.69543e+06	1.49984e+06
P05055	P05055		pnp		3.62792e+07	3.77361e+07	3.73257e+07	3.67451e+07	3.80613e+07	3.60199e+07
P05100	P05100		tag		1.34287e+06	1.46234e+06	1.4962e+06	1.46125e+06	1.43487e+06	1.44669e+06
P05194	P05194		aroD		849744	935025	968612	829373	888878	911113
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)					313258	345475		334468	
P05458	P05458		ptrA		913582	901050	919863	909003	862534	862241
P05459	P05459		pdxB		5.8909e+06	6.02158e+06	5.96237e+06	5.80572e+06	5.85671e+06	5.83789e+06
P05637	P05637		apaH		1.55095e+06	1.49866e+06	1.53524e+06	1.44024e+06	1.54807e+06	1.56862e+06
P05719	P05719		hsdS		1.12142e+06	1.14726e+06	1.09957e+06	1.06629e+06	1.16125e+06	1.06608e+06
P05791	P05791		ilvD		3.1166e+06	3.02265e+06	3.04041e+06	2.99378e+06	2.97726e+06	3.09596e+06
P05793	P05793		ilvC		7.40015e+06	7.45175e+06	7.34141e+06	7.32543e+06	7.87155e+06	7.66471e+06
P05825	P05825		fepA		1.92447e+06	1.96286e+06	1.98812e+06	1.94758e+06	1.88676e+06	1.84269e+06
P05852	P05852		gcp		2.32434e+06	2.26304e+06	2.37417e+06	2.23887e+06	2.2885e+06	2.21146e+06
P06129	P06129		btuB		2.09326e+07	2.19909e+07	2.15002e+07	2.14607e+07	2.17307e+07	2.13268e+07
P06149	P06149		dld		6.25374e+06	6.25707e+06	6.23881e+06	6.14671e+06	5.8913e+06	5.71749e+06
P06282	P06282		cdh		941120	1.15825e+06	1.09491e+06	1.15143e+06	1.08053e+06	1.04333e+06
P06610	P06610		btuE		1.08076e+07	1.13489e+07	1.13525e+07	1.08928e+07	1.12298e+07	1.08774e+07
P06612	P06612		topA		5.79473e+06	5.75473e+06	5.735e+06	5.64424e+06	5.65648e+06	5.70999e+06
P06616	P06616		era		3.67625e+06	3.82727e+06	3.72495e+06	3.85881e+06	3.78222e+06	3.71172e+06
P06709	P06709		birA		1.08381e+06	961126	980023	1.06896e+06	1.0345e+06	1.1648e+06
P06710	P06710		dnaX		1.37508e+06	1.34555e+06	1.39548e+06	1.33081e+06	1.4023e+06	1.4232e+06
P06715	P06715		gor		4.67163e+06	4.83635e+06	4.89147e+06	4.92533e+06	5.04626e+06	4.87686e+06
P06722	P06722		mutH		544687	508754	554609	557707	516585	574302
P06846	P06846		ebgR		1.20342e+06	1.37622e+06	1.37488e+06	1.27006e+06	1.14534e+06	1.27134e+06
P06959	P06959		aceF		6.52005e+07	6.58038e+07	6.68215e+07	6.51227e+07	6.62851e+07	6.50043e+07
P06961	P06961		cca		964627	886790	845010	1.05149e+06	959457	1.00387e+06
P06968	P06968		dut		8.00135e+06	7.81575e+06	8.04546e+06	8.21641e+06	7.81166e+06	7.64588e+06
P06971	P06971		fhuA		1.3771e+07	1.36866e+07	1.40083e+07	1.36233e+07	1.39332e+07	1.36592e+07
P06974	P06974		fliM		1.48582e+06	1.44213e+06	1.4999e+06	1.4892e+06	1.36924e+06	1.50535e+06
P06983	P06983		hemC		1.06196e+07	1.08523e+07	1.10109e+07	1.0578e+07	1.07953e+07	1.04559e+07
P06986	P06986		hisC		4.43522e+06	4.28162e+06	4.3615e+06	4.26571e+06	4.34883e+06	4.10801e+06
P06987	P06987		hisB		1.13151e+06	1.16963e+06	1.15336e+06	1.17598e+06	1.14852e+06	1.10697e+06
P06988	P06988		hisD		1.59873e+06	1.51245e+06	1.51083e+06	1.60427e+06	1.54823e+06	1.70054e+06
P06992	P06992		rsmA		2.16531e+06	2.26975e+06	2.09765e+06	2.16871e+06	2.04196e+06	2.18646e+06
P06996	P06996		ompC		2.89729e+08	2.86684e+08	2.89898e+08	2.91021e+08	2.91029e+08	2.78053e+08
P06999	P06999		pfkB		1.40478e+06	1.29329e+06	1.33649e+06	1.43815e+06	1.29511e+06	1.46571e+06
P07000	P07000		pldB		499812	598088	544149	565031	556852	535387
P07001	P07001		pntA		2.156e+06	2.19767e+06	2.1729e+06	2.12561e+06	2.00127e+06	2.15181e+06
P07003	P07003		poxB		2.84297e+06	2.88947e+06	2.91919e+06	2.846e+06	2.87082e+06	2.81301e+06
P07004	P07004		proA		4.83405e+06	4.76207e+06	4.90609e+06	4.91938e+06	4.66475e+06	4.79428e+06
P07012	P07012		prfB		8.60545e+06	8.98909e+06	9.23598e+06	8.98759e+06	9.19244e+06	8.93624e+06
P07014	P07014		sdhB		1.65285e+06	1.60573e+06	1.63434e+06	1.67859e+06	1.61626e+06	1.56232e+06
P07017	P07017		tar		3.48332e+06	3.3222e+06	3.41897e+06	3.39127e+06	3.43536e+06	3.38694e+06
P07021	P07021		yfiB		763516	806259	837416	730644	837418	756140
P07023	P07023		tyrA		2.50225e+06	2.55492e+06	2.6124e+06	2.56231e+06	2.42295e+06	2.51462e+06
P07024	P07024		ushA		4.89549e+06	4.53837e+06	4.85747e+06	4.60882e+06	4.74506e+06	4.76128e+06
P07026	P07026		sdiA		1.78084e+06	1.78098e+06	1.68497e+06	1.71351e+06	1.80321e+06	1.72362e+06
P07118	P07118		valS		2.20972e+07	2.30042e+07	2.24129e+07	2.21958e+07	2.28314e+07	2.22075e+07
P07330	P07330		cheB		1.10791e+06	1.09958e+06	1.0113e+06	1.12125e+06	976655	1.14895e+06
P07363	P07363		cheA		5.43153e+06	5.6307e+06	5.38308e+06	5.43572e+06	5.28613e+06	5.33689e+06
P07395	P07395		pheT		1.49825e+07	1.5028e+07	1.49515e+07	1.49405e+07	1.48414e+07	1.49445e+07
P07604	P07604		tyrR		2.42867e+06	2.38177e+06	2.3407e+06	2.34349e+06	2.39829e+06	2.35996e+06
P07639	P07639		aroB		3.35127e+06	3.2027e+06	3.23476e+06	3.28954e+06	3.20323e+06	3.13873e+06
P07649	P07649		truA		1.89303e+06	1.89257e+06	1.89857e+06	1.9447e+06	1.72403e+06	1.86853e+06
P07650	P07650		deoA		5.9434e+06	6.04942e+06	6.04147e+06	6.01787e+06	6.05231e+06	5.88299e+06
P07658	P07658		fdhF		853743	892423	886203	902964	931900	821888
P07762	P07762		glgB		3.1101e+06	3.09948e+06	2.95102e+06	2.97327e+06	3.15011e+06	3.06964e+06
P07813	P07813		leuS		1.41971e+07	1.45551e+07	1.45763e+07	1.41689e+07	1.46576e+07	1.42826e+07
P07821	P07821		fhuC		515358	598567	545798	516815	562353	588884
P07862	P07862		ddlB		2.01622e+06	2.13351e+06	2.13652e+06	2.07004e+06	2.10364e+06	2.14234e+06
P07913	P07913		tdh		3.69768e+06	3.75617e+06	3.55036e+06	3.80051e+06	3.64914e+06	3.63485e+06
P08178	P08178		purM		1.27088e+06	1.382e+06	1.34734e+06	1.43286e+06	1.3444e+06	1.33601e+06
P08179	P08179		purN		1.25048e+06	1.16272e+06	1.22779e+06	1.12713e+06	1.24774e+06	1.20527e+06
P08190	P08190		fimG		1.82307e+06	1.81789e+06	1.84628e+06	1.93411e+06	1.92018e+06	1.91344e+06
P08191	P08191		fimH		2.89735e+06	2.78147e+06	2.70814e+06	2.78661e+06	2.92667e+06	2.8913e+06
P08192	P08192		folC		3.05445e+06	3.01965e+06	3.02238e+06	3.10184e+06	3.01556e+06	3.0103e+06
P08200	P08200		icd		2.29002e+07	2.39349e+07	2.42712e+07	2.29788e+07	2.44897e+07	2.31273e+07
P08201	P08201		nirB		5.20427e+06	5.16933e+06	5.17022e+06	5.19758e+06	5.05351e+06	5.13832e+06
P08202	P08202		araA		1.84826e+06	1.88735e+06	1.84134e+06	1.70476e+06	1.83565e+06	1.83889e+06
P08244	P08244		pyrF		9.89059e+06	9.52231e+06	9.50993e+06	9.53503e+06	9.64094e+06	9.63518e+06
P08245	P08245		yciH		672308	691929	791831	757735	798099	756865
P08312	P08312		pheS		1.33821e+07	1.33315e+07	1.30949e+07	1.34625e+07	1.33662e+07	1.34522e+07
P08331	P08331		cpdB		3.04009e+06	3.00742e+06	2.87212e+06	2.99294e+06	2.89511e+06	2.89835e+06
P08337	P08337		mutT		1.10973e+06	980049	943840	1.02424e+06	994314	1.04626e+06
P08373	P08373		murB		1.71464e+06	1.68158e+06	1.63767e+06	1.65438e+06	1.67664e+06	1.76608e+06
P08390	P08390		usg		5.04694e+06	5.30253e+06	5.25242e+06	4.971e+06	5.27396e+06	5.09019e+06
P08395	P08395		sppA		3.20634e+06	3.15357e+06	3.09791e+06	3.20898e+06	3.02204e+06	3.13012e+06
P08506	P08506		dacC		6.17797e+06	5.92321e+06	6.03125e+06	6.01287e+06	6.00573e+06	5.92226e+06
P08622	P08622		dnaJ		5.82422e+06	5.77604e+06	5.74631e+06	5.8487e+06	5.82552e+06	5.877e+06
P08660	P08660		lysC		2.90099e+06	2.83895e+06	2.8764e+06	2.75673e+06	2.93354e+06	2.94259e+06
P08839	P08839		ptsI		4.31232e+07	4.42e+07	4.44271e+07	4.32029e+07	4.38619e+07	4.28131e+07
P08956	P08956		hsdR		1.64383e+06	1.58225e+06	1.62916e+06	1.60416e+06	1.59949e+06	1.55256e+06
P08957	P08957		hsdM		7.55811e+06	7.79747e+06	7.68762e+06	7.58739e+06	7.75392e+06	7.58104e+06
P09029	P09029		purK		1.08528e+06	1.11213e+06	1.09359e+06	1.08837e+06	1.08853e+06	1.0454e+06
P09030	P09030		xthA		3.50412e+06	3.48598e+06	3.49615e+06	3.47752e+06	3.59457e+06	3.57407e+06
P09053	P09053		avtA		1.90907e+06	1.91531e+06	1.96463e+06	1.98452e+06	2.15139e+06	1.9363e+06
P09126	P09126		hemD		1.47922e+06	1.42127e+06	1.3373e+06	1.37137e+06	1.47587e+06	1.38181e+06
P09127	P09127		hemX		8.86001e+06	8.69636e+06	8.79264e+06	8.68276e+06	8.77629e+06	8.82097e+06
P09147	P09147		galE		8.12929e+06	8.56875e+06	8.55585e+06	8.49838e+06	8.88324e+06	8.32178e+06
P09148	P09148		galT		4.69462e+06	4.83608e+06	4.52016e+06	4.44304e+06	4.4948e+06	4.6453e+06
P09152	P09152		narG		3.17655e+06	3.34728e+06	3.34383e+06	3.25461e+06	3.20078e+06	3.21543e+06
P09155	P09155		rnd		2.15016e+06	2.12529e+06	2.15345e+06	2.0662e+06	2.04157e+06	2.17578e+06
P09158	P09158		speE		6.70307e+06	6.85769e+06	6.98339e+06	6.89637e+06	6.76102e+06	6.86623e+06
P09169	P09169		ompT		5.28031e+06	5.46556e+06	5.39126e+06	5.66403e+06	5.33166e+06	5.46015e+06
P09323	P09323		nagE		665097	701936	692712	697253	659202	735543
P09372	P09372		grpE		4.43976e+07	4.66027e+07	4.7925e+07	4.62891e+07	4.89898e+07	4.55037e+07
P09373	P09373		pflB		2.10527e+08	2.22302e+08	2.21648e+08	2.09196e+08	2.18377e+08	2.03525e+08
P09394	P09394		glpQ		5.55679e+06	5.6332e+06	5.65621e+06	5.57726e+06	5.73845e+06	5.40008e+06
P09424	P09424		mtlD		2.27281e+06	2.36855e+06	2.24793e+06	2.23939e+06	2.27574e+06	2.316e+06
P09546	P09546		putA		1.74947e+06	1.78822e+06	1.87422e+06	1.91103e+06	1.74332e+06	1.75431e+06
P09549	P09549		dedD		1.20222e+06	1.28203e+06	1.33073e+06	1.29056e+06	1.27885e+06	1.31256e+06
P09831	P09831		gltB		3.77316e+06	3.70216e+06	3.68778e+06	3.67948e+06	3.7359e+06	3.72998e+06
P09832	P09832		gltD		2.91869e+06	2.89208e+06	2.99407e+06	3.04477e+06	2.99018e+06	2.79149e+06
P0A698	P0A698		uvrA		2.25097e+06	2.1731e+06	2.15063e+06	2.13445e+06	2.18637e+06	2.2489e+06
P0A6A0	P0A6A0		ubiB		1.77474e+06	1.54429e+06	1.52854e+06	1.8361e+06	1.49755e+06	1.83257e+06
P0A6A3	P0A6A3		ackA		1.28085e+08	1.33538e+08	1.31865e+08	1.30319e+08	1.29063e+08	1.26285e+08
P0A6A8	P0A6A8		acpP		1.53535e+08	1.55043e+08	1.53636e+08	1.50202e+08	1.53604e+08	1.49837e+08
P0A6B4	P0A6B4		alr		2.57875e+06	2.52513e+06	2.58988e+06	2.51681e+06	2.44636e+06	2.50413e+06
P0A6B7	P0A6B7		iscS		1.70896e+07	1.78536e+07	1.77817e+07	1.72682e+07	1.75779e+07	1.71111e+07
P0A6C1	P0A6C1		nfo		2.11113e+06	2.18599e+06	2.15711e+06	2.12101e+06	2.12702e+06	2.11708e+06
P0A6D0	P0A6D0		argR		1.54058e+06	1.53673e+06	1.57737e+06	1.52603e+06	1.48722e+06	1.41667e+06
P0A6D3	P0A6D3		aroA		5.67929e+06	5.27745e+06	5.39646e+06	5.24809e+06	5.30342e+06	5.6639e+06
P0A6D7	P0A6D7		aroK		7.69752e+06	7.65404e+06	7.75775e+06	7.7232e+06	7.67279e+06	7.83012e+06
P0A6E4	P0A6E4		argG		546494	739542	680752	663942	499876	534588
P0A6E6	P0A6E6		atpC		7.00897e+06	7.47163e+06	7.56092e+06	7.17334e+06	7.81036e+06	6.94549e+06
P0A6E9	P0A6E9		bioD2		5.60914e+06	5.83841e+06	5.40426e+06	5.42238e+06	5.54129e+06	5.3786e+06
P0A6F1	P0A6F1		carA		4.67684e+06	4.60079e+06	4.72226e+06	4.61633e+06	4.5161e+06	4.39411e+06
P0A6F3	P0A6F3		glpK		4.94515e+06	4.88912e+06	4.94221e+06	4.85625e+06	4.8121e+06	4.91165e+06
P0A6F5	P0A6F5		groL		8.33375e+07	8.61404e+07	8.6441e+07	8.32251e+07	8.69506e+07	8.21928e+07
P0A6F9	P0A6F9		groS		9.02052e+07	9.64607e+07	9.80414e+07	8.90715e+07	9.64574e+07	9.05162e+07
P0A6G3	P0A6G3		pncC		3.14873e+06	3.24575e+06	3.25339e+06	3.24831e+06	3.27691e+06	3.2006e+06
P0A6G7	P0A6G7		clpP		2.21562e+07	2.25428e+07	2.2244e+07	2.17403e+07	2.26774e+07	2.16317e+07
P0A6H1	P0A6H1		clpX		1.73364e+07	1.70882e+07	1.70566e+07	1.71716e+07	1.69092e+07	1.70658e+07
P0A6H5	P0A6H5		hslU		2.28603e+07	2.26592e+07	2.31259e+07	2.23256e+07	2.27049e+07	2.263e+07
P0A6H8	P0A6H8		cls		231388	237262	198693	168697	176520	242176
P0A6I0	P0A6I0		cmk		1.04718e+07	1.02502e+07	1.02976e+07	9.89393e+06	1.03304e+07	1.00523e+07
