Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P08200	P08200		icd		2.24068e+07	2.41194e+07	2.4527e+07	2.29103e+07	2.47303e+07	2.2905e+07
P08201	P08201		nirB		5.1384e+06	5.14842e+06	5.19564e+06	5.11229e+06	5.11823e+06	5.00531e+06
P08244	P08244		pyrF		9.5947e+06	9.29489e+06	9.70379e+06	9.38288e+06	9.79901e+06	9.78372e+06
P08245	P08245		yciH		747932	697637	768356	787687	754236	788653
P08312	P08312		pheS		1.34192e+07	1.34764e+07	1.32286e+07	1.33513e+07	1.3488e+07	1.31938e+07
P08331	P08331		cpdB		2.48404e+06	2.44281e+06	2.4196e+06	2.48826e+06	2.3914e+06	2.40231e+06
P08337	P08337		mutT		1.10502e+06	1.01566e+06	970443	1.06406e+06	1.07533e+06	1.10424e+06
P08373	P08373		murB		1.7959e+06	1.72446e+06	1.698e+06	1.71497e+06	1.73247e+06	1.87434e+06
P08390	P08390		usg		5.07977e+06	4.96977e+06	5.11167e+06	4.79941e+06	5.10884e+06	4.82832e+06
P08395	P08395		sppA		2.20927e+06	2.23391e+06	2.16007e+06	2.23176e+06	2.19838e+06	2.15351e+06
P08506	P08506		dacC		5.86582e+06	6.06135e+06	6.06826e+06	5.96491e+06	6.1493e+06	5.85895e+06
P08622	P08622		dnaJ		5.8109e+06	5.83287e+06	5.93727e+06	5.81664e+06	5.99237e+06	5.81792e+06
P08660	P08660		lysC		2.45575e+06	2.37774e+06	2.4106e+06	2.42767e+06	2.46309e+06	2.47299e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)					177057	128226		154742	
P08839	P08839		ptsI		4.30958e+07	4.38848e+07	4.45687e+07	4.2858e+07	4.36177e+07	4.26104e+07
P08956	P08956		hsdR		2.84244e+06	2.76495e+06	2.80756e+06	2.68766e+06	2.739e+06	2.74068e+06
P08957	P08957		hsdM		1.14864e+07	1.17767e+07	1.16939e+07	1.14793e+07	1.17661e+07	1.14418e+07
P08997	P08997		aceB		1.04028e+06	993008	978720	960374	970818	896565
P09029	P09029		purK		1.27226e+06	1.17714e+06	1.20982e+06	1.17005e+06	1.16894e+06	1.1489e+06
P09030	P09030		xthA		2.90487e+06	2.90954e+06	2.86195e+06	2.93379e+06	2.93534e+06	2.93065e+06
P09053	P09053		avtA		2.43919e+06	2.35289e+06	2.33955e+06	2.37842e+06	2.47856e+06	2.38815e+06
P09126	P09126		hemD		1.4519e+06	1.41445e+06	1.36229e+06	1.36709e+06	1.48339e+06	1.41298e+06
P09127	P09127		hemX		1.17775e+07	1.13388e+07	1.14799e+07	1.14611e+07	1.13593e+07	1.1661e+07
P09147	P09147		galE		8.30769e+06	8.62175e+06	8.63762e+06	8.4615e+06	8.7364e+06	8.30009e+06
P09148	P09148		galT		2.02388e+06	2.05904e+06	2.00816e+06	1.97893e+06	2.04799e+06	2.11559e+06
P09152	P09152		narG		4.90409e+06	4.98344e+06	5.08313e+06	4.99161e+06	4.89868e+06	4.89414e+06
P09155	P09155		rnd		1.11177e+07	1.08746e+07	1.08798e+07	1.10513e+07	1.07215e+07	1.14272e+07
P09158	P09158		speE		6.89949e+06	6.74936e+06	6.9909e+06	6.96261e+06	6.67229e+06	6.67836e+06
P09169	P09169		ompT		5.20398e+06	5.22914e+06	5.34729e+06	5.75368e+06	5.53963e+06	5.50784e+06
P09323	P09323		nagE		697058	621288	689360	687650	774060	719230
P09348	P09348		motA		1.02055e+06	942954	950182	1.03947e+06	1.01335e+06	852231
P09372	P09372		grpE		4.64955e+07	4.74623e+07	4.89711e+07	4.60426e+07	4.95724e+07	4.50024e+07
P09373	P09373		pflB		2.0665e+08	2.25357e+08	2.2154e+08	2.05332e+08	2.20813e+08	1.99526e+08
P09394	P09394		glpQ		5.54932e+06	5.61717e+06	5.6901e+06	5.59324e+06	5.76359e+06	5.35868e+06
P09424	P09424		mtlD		2.27952e+06	2.35477e+06	2.237e+06	2.22657e+06	2.3148e+06	2.34885e+06
P09546	P09546		putA		1.79832e+06	1.82175e+06	1.75569e+06	1.78192e+06	1.81687e+06	1.80836e+06
P09549	P09549		dedD		1.57279e+06	1.55249e+06	1.65116e+06	1.58493e+06	1.634e+06	1.76477e+06
P09831	P09831		gltB		5.83714e+06	5.84992e+06	5.93091e+06	5.9137e+06	5.78906e+06	5.76871e+06
P09832	P09832		gltD		3.08021e+06	3.12441e+06	3.16669e+06	3.12219e+06	3.03553e+06	2.93608e+06
P09996	P09996		yidB		593592	528316	446378	467089	505368	505009
P0A698	P0A698		uvrA		2.68444e+06	2.62064e+06	2.62211e+06	2.6174e+06	2.66043e+06	2.6651e+06
P0A6A0	P0A6A0		ubiB		1.84215e+06	1.47132e+06	1.5134e+06	1.64263e+06	1.6953e+06	1.81489e+06
P0A6A3	P0A6A3		ackA		1.25775e+08	1.34736e+08	1.33614e+08	1.29686e+08	1.30415e+08	1.25606e+08
P0A6A8	P0A6A8		acpP		1.54703e+08	1.57421e+08	1.57609e+08	1.52931e+08	1.5312e+08	1.47333e+08
P0A6B4	P0A6B4		alr		3.21999e+06	3.17885e+06	3.31273e+06	3.22065e+06	3.13775e+06	3.18899e+06
P0A6B7	P0A6B7		iscS		1.67463e+07	1.7818e+07	1.78551e+07	1.73068e+07	1.76113e+07	1.70829e+07
P0A6C1	P0A6C1		nfo		2.26953e+06	2.21956e+06	2.18253e+06	2.23079e+06	2.20451e+06	2.17391e+06
P0A6D0	P0A6D0		argR		1.75886e+06	1.67994e+06	1.75167e+06	1.76016e+06	1.60748e+06	1.65589e+06
P0A6D3	P0A6D3		aroA		5.36546e+06	5.28148e+06	5.22189e+06	5.15856e+06	5.23021e+06	5.19087e+06
P0A6D7	P0A6D7		aroK		7.7961e+06	7.90174e+06	8.19705e+06	7.87685e+06	7.89525e+06	7.80881e+06
P0A6E4	P0A6E4		argG		2.07586e+06	2.21695e+06	2.14233e+06	2.05811e+06	1.87322e+06	1.91495e+06
P0A6E6	P0A6E6		atpC		4.21552e+06	4.59964e+06	4.69348e+06	4.37482e+06	4.88603e+06	4.16878e+06
P0A6E9	P0A6E9		bioD2		5.65306e+06	5.75951e+06	5.42905e+06	5.68724e+06	5.58083e+06	5.34932e+06
P0A6F1	P0A6F1		carA		8.67796e+06	8.60093e+06	8.64328e+06	8.59852e+06	8.16324e+06	8.04361e+06
P0A6F3	P0A6F3		glpK		4.9359e+06	4.88234e+06	4.99093e+06	4.7701e+06	4.88495e+06	4.85994e+06
P0A6F5	P0A6F5		groL		8.32333e+07	8.76885e+07	8.66381e+07	8.22562e+07	8.64044e+07	8.23509e+07
P0A6F9	P0A6F9		groS		9.00927e+07	9.66955e+07	9.73746e+07	9.08568e+07	9.56937e+07	8.99115e+07
P0A6G3	P0A6G3		pncC		3.20946e+06	3.2656e+06	3.21981e+06	3.14797e+06	3.32547e+06	3.25809e+06
P0A6G7	P0A6G7		clpP		2.19644e+07	2.28704e+07	2.22169e+07	2.11694e+07	2.26644e+07	2.223e+07
P0A6H1	P0A6H1		clpX		1.72398e+07	1.7289e+07	1.70855e+07	1.71801e+07	1.69967e+07	1.71818e+07
P0A6H5	P0A6H5		hslU		2.2946e+07	2.27215e+07	2.30804e+07	2.25087e+07	2.27479e+07	2.27254e+07
P0A6H8	P0A6H8		cls		694268	630393	627855	559947	568402	665319
P0A6I0	P0A6I0		cmk		1.03006e+07	9.99197e+06	1.01731e+07	9.96747e+06	1.01717e+07	1.00306e+07
P0A6I3	P0A6I3		coaA		3.39095e+06	3.3273e+06	3.29967e+06	3.19991e+06	3.25899e+06	3.66956e+06
P0A6I6	P0A6I6		coaD		993356	1.05715e+06	927757	1.08689e+06	882045	1.04851e+06
P0A6I9	P0A6I9		coaE		3.47966e+06	3.55256e+06	3.69485e+06	3.69239e+06	3.72033e+06	3.83185e+06
P0A6J1	P0A6J1		cysC		1.45283e+06	1.42256e+06	1.45527e+06	1.50827e+06	1.38777e+06	1.44369e+06
P0A6J8	P0A6J8		ddlA		1.52768e+07	1.48874e+07	1.47146e+07	1.48272e+07	1.4459e+07	1.51694e+07
P0A6K3	P0A6K3		def		1.40077e+07	1.36444e+07	1.39361e+07	1.39018e+07	1.37523e+07	1.41491e+07
P0A6K6	P0A6K6		deoB		1.71238e+07	1.79382e+07	1.77833e+07	1.73535e+07	1.78076e+07	1.74907e+07
P0A6L0	P0A6L0		deoC		9.67208e+06	9.55442e+06	9.62036e+06	9.40903e+06	9.75461e+06	9.23409e+06
P0A6L2	P0A6L2		dapA		4.18003e+07	4.29784e+07	4.26833e+07	4.29887e+07	4.23022e+07	4.22519e+07
P0A6L4	P0A6L4		nanA		663096	587629	568232	574642	699059	623454
P0A6L7	P0A6L7		uxaB		1.81101e+06	1.68864e+06	1.84948e+06	1.6886e+06	1.71287e+06	1.74546e+06
P0A6L9	P0A6L9		hscB		4.76513e+06	4.97654e+06	4.87084e+06	4.7173e+06	4.97084e+06	4.85459e+06
P0A6M4	P0A6M4		dtd		2.08778e+06	2.22496e+06	2.21989e+06	2.16027e+06	2.24238e+06	2.17629e+06
P0A6M8	P0A6M8		fusA		1.05822e+08	1.12583e+08	1.12111e+08	1.07813e+08	1.10816e+08	1.05939e+08
P0A6N4	P0A6N4		efp		5.34796e+07	5.22329e+07	5.31299e+07	5.28226e+07	5.38618e+07	5.24286e+07
P0A6N8	P0A6N8		yeiP		1.46785e+07	1.42559e+07	1.43204e+07	1.47844e+07	1.41785e+07	1.41026e+07
P0A6P1	P0A6P1		tsf		2.57546e+08	2.71819e+08	2.73889e+08	2.6086e+08	2.72057e+08	2.53661e+08
P0A6P5	P0A6P5		der		4.58078e+06	4.64776e+06	4.64949e+06	4.54206e+06	4.6916e+06	4.59006e+06
P0A6P7	P0A6P7		engB		8.394e+06	8.32519e+06	8.44612e+06	8.29038e+06	8.6899e+06	8.57857e+06
P0A6P9	P0A6P9		eno		1.58417e+08	1.69453e+08	1.7093e+08	1.62268e+08	1.68766e+08	1.5821e+08
P0A6Q3	P0A6Q3		fabA		1.31452e+07	1.28821e+07	1.31825e+07	1.31908e+07	1.37166e+07	1.29468e+07
P0A6Q6	P0A6Q6		fabZ		2.60606e+07	2.50844e+07	2.51422e+07	2.54233e+07	2.56825e+07	2.59079e+07
P0A6R0	P0A6R0		fabH		1.72869e+07	1.75857e+07	1.77053e+07	1.72448e+07	1.78147e+07	1.74842e+07
P0A6R3	P0A6R3		fis		4.42039e+06	6.20389e+06	6.36327e+06	4.60663e+06	6.83675e+06	4.41562e+06
P0A6S0	P0A6S0		flgH		2.30969e+06	2.28266e+06	2.23095e+06	2.30926e+06	2.2313e+06	2.19645e+06
P0A6S7	P0A6S7		gpsA		5.83359e+06	5.65705e+06	5.60333e+06	5.69617e+06	5.60211e+06	5.59846e+06
P0A6T1	P0A6T1		pgi		2.92612e+07	3.01491e+07	3.01294e+07	2.94291e+07	3.0647e+07	2.92722e+07
P0A6T3	P0A6T3		galK		4.44571e+06	4.59174e+06	4.58267e+06	4.59341e+06	4.37718e+06	4.29429e+06
P0A6T5	P0A6T5		folE		4.45236e+06	4.26747e+06	4.21999e+06	4.29368e+06	4.21108e+06	4.4946e+06
P0A6T9	P0A6T9		gcvH		1.73832e+06	1.83276e+06	1.87845e+06	1.73968e+06	1.76414e+06	1.83855e+06
P0A6U3	P0A6U3		mnmG		6.799e+06	6.7979e+06	6.76582e+06	6.72434e+06	6.5313e+06	6.66411e+06
P0A6U5	P0A6U5		rsmG		6.05647e+06	5.84212e+06	5.85041e+06	5.58804e+06	6.30453e+06	5.84867e+06
P0A6U8	P0A6U8		glgA		2.99644e+06	2.91284e+06	2.9341e+06	2.9526e+06	2.95129e+06	2.94487e+06
P0A6V1	P0A6V1		glgC		8.18013e+06	7.45484e+06	7.68384e+06	8.31256e+06	7.86988e+06	8.06605e+06
P0A6V8	P0A6V8		glk		1.01462e+07	9.87496e+06	1.01191e+07	9.91084e+06	9.74022e+06	9.86369e+06
P0A6W0	P0A6W0		glsA2		1.21991e+06	1.21597e+06	1.27443e+06	1.02771e+06	1.51508e+06	775535
P0A6W3	P0A6W3		mraY		1.53515e+06	1.43507e+06	1.44729e+06	1.3811e+06	1.35904e+06	1.44827e+06
P0A6W5	P0A6W5		greA		2.31125e+07	2.31955e+07	2.28068e+07	2.27579e+07	2.29127e+07	2.27798e+07
P0A6W9	P0A6W9		gshA		5.5336e+06	5.52069e+06	5.5149e+06	5.60166e+06	5.29016e+06	5.31238e+06
P0A6X3	P0A6X3		hfq		957882	1.02346e+06	1.0369e+06	990850	1.03805e+06	1.10993e+06
P0A6X7	P0A6X7		ihfA		4.58419e+07	4.54883e+07	4.42075e+07	4.58342e+07	4.52714e+07	4.77017e+07
P0A6Y1	P0A6Y1		ihfB		8.54085e+06	8.98838e+06	9.28099e+06	8.28691e+06	9.09295e+06	7.79677e+06
P0A6Y5	P0A6Y5		hslO		6.53705e+06	6.42459e+06	6.64294e+06	6.76191e+06	6.61104e+06	6.59861e+06
P0A6Y8	P0A6Y8		dnaK		4.31001e+07	4.4532e+07	4.43735e+07	4.40077e+07	4.41658e+07	4.3263e+07
P0A6Z1	P0A6Z1		hscA		5.22123e+06	4.9146e+06	4.85939e+06	5.1707e+06	4.87047e+06	4.93115e+06
P0A6Z3	P0A6Z3		htpG		2.61052e+07	2.67209e+07	2.63792e+07	2.64955e+07	2.65471e+07	2.64231e+07
P0A6Z6	P0A6Z6		nikR		1.03956e+06	1.02425e+06	957045	1.04304e+06	969828	908865
P0A705	P0A705		infB		1.89196e+07	1.89172e+07	1.91746e+07	1.88282e+07	1.93862e+07	1.90324e+07
P0A707	P0A707		infC		5.76317e+07	5.99936e+07	5.99331e+07	5.90216e+07	5.91588e+07	5.61143e+07
P0A715	P0A715		kdsA		2.16181e+07	2.25515e+07	2.2544e+07	2.13625e+07	2.26877e+07	2.15183e+07
P0A717	P0A717		prs		2.78501e+07	3.30674e+07	3.25934e+07	2.80666e+07	3.12083e+07	2.79825e+07
P0A720	P0A720		tmk		2.57427e+06	2.77106e+06	2.81777e+06	2.6759e+06	2.67545e+06	2.68852e+06
P0A722	P0A722		lpxA		8.03281e+06	8.29206e+06	8.14248e+06	8.45453e+06	8.09229e+06	7.86516e+06
P0A725	P0A725		lpxC		3.02866e+06	3.26393e+06	3.02586e+06	3.09645e+06	3.4544e+06	3.32208e+06
P0A729	P0A729		yceF		2.23758e+06	2.3235e+06	2.32764e+06	2.22458e+06	2.41595e+06	2.36199e+06
P0A731	P0A731		mgsA		3.70449e+06	3.89806e+06	3.91738e+06	3.89703e+06	3.50051e+06	3.62015e+06
P0A734	P0A734		minE		2.47688e+07	2.42394e+07	2.37768e+07	2.45336e+07	2.51494e+07	2.54246e+07
P0A738	P0A738		moaC		1.04247e+06	1.12973e+06	1.08575e+06	1.11266e+06	1.05974e+06	1.0391e+06
P0A744	P0A744		msrA		5.68483e+06	5.58939e+06	5.59181e+06	5.72331e+06	5.8076e+06	5.96424e+06
P0A746	P0A746		msrB		1.54237e+06	1.80594e+06	1.80785e+06	1.6217e+06	1.9369e+06	1.6314e+06
P0A749	P0A749		murA		1.08811e+07	1.05191e+07	1.06628e+07	1.07032e+07	1.0735e+07	1.08149e+07
P0A752	P0A752		nadD		599244	553935	592574	587615	575349	645941
P0A759	P0A759		nagB		4.11196e+06	4.00334e+06	4.03629e+06	4.07875e+06	4.32989e+06	3.56472e+06
P0A763	P0A763		ndk		1.4172e+07	1.38565e+07	1.41762e+07	1.37681e+07	1.42375e+07	1.41133e+07
P0A776	P0A776		rppH		583815	659928	691352	652055	665352	625513
P0A780	P0A780		nusB		1.37355e+07	1.30471e+07	1.2931e+07	1.2911e+07	1.28989e+07	1.31479e+07
P0A784	P0A784		orn		3.21069e+06	3.30632e+06	3.22056e+06	3.15572e+06	3.14404e+06	3.22175e+06
P0A786	P0A786		pyrB		2.44607e+06	2.36506e+06	2.4224e+06	2.44587e+06	2.40396e+06	2.45249e+06
P0A790	P0A790		panD		9.79566e+06	1.01213e+07	1.01705e+07	9.86511e+06	9.66335e+06	9.4974e+06
P0A794	P0A794		pdxJ		7.49324e+06	7.34367e+06	7.50481e+06	7.48964e+06	7.43081e+06	7.48016e+06
P0A796	P0A796		pfkA		2.01217e+07	2.40371e+07	2.37592e+07	2.17499e+07	2.37488e+07	2.09736e+07
P0A799	P0A799		pgk		2.35672e+08	2.4341e+08	2.44208e+08	2.38393e+08	2.42352e+08	2.35967e+08
P0A7A2	P0A7A2		gpmB		3.02422e+06	3.14055e+06	3.21886e+06	3.05103e+06	2.72864e+06	2.72536e+06
P0A7A5	P0A7A5		pcm		978943	969672	921704	957513	1.00167e+06	988800
P0A7A7	P0A7A7		plsB		2.95776e+06	3.01088e+06	2.89572e+06	2.9337e+06	2.90679e+06	2.9439e+06
P0A7A9	P0A7A9		ppa		8.67184e+07	8.87623e+07	8.68881e+07	8.5367e+07	8.6377e+07	8.82139e+07
P0A7B1	P0A7B1		ppk		1.42434e+06	1.47214e+06	1.43568e+06	1.36352e+06	1.43463e+06	1.48713e+06
P0A7B5	P0A7B5		proB		4.53329e+06	4.50017e+06	4.43822e+06	4.48059e+06	4.37496e+06	4.37783e+06
P0A7B8	P0A7B8		hslV		1.48772e+07	1.4573e+07	1.35193e+07	1.43404e+07	1.40853e+07	1.41995e+07
P0A7C2	P0A7C2		lexA		4.65675e+06	4.53811e+06	4.61587e+06	4.48925e+06	4.49623e+06	4.6289e+06
P0A7C6	P0A7C6		pepE		5.65079e+06	5.48183e+06	5.57543e+06	5.57389e+06	5.62291e+06	5.41334e+06
P0A7D1	P0A7D1		pth		4.29894e+06	4.59444e+06	4.46382e+06	4.35789e+06	4.45541e+06	4.27201e+06
P0A7D4	P0A7D4		purA		2.16154e+07	2.19249e+07	2.1478e+07	2.11436e+07	2.15515e+07	2.08955e+07
P0A7D7	P0A7D7		purC		7.1202e+06	7.34504e+06	7.29e+06	6.96174e+06	7.11481e+06	6.87919e+06
P0A7E1	P0A7E1		pyrD		8.20595e+06	8.20907e+06	8.14316e+06	8.14006e+06	8.56568e+06	7.71816e+06
P0A7E3	P0A7E3		pyrE		5.19169e+06	5.24795e+06	5.19041e+06	5.25864e+06	5.33005e+06	5.1311e+06
P0A7E5	P0A7E5		pyrG		1.52742e+07	1.52844e+07	1.51833e+07	1.51925e+07	1.53172e+07	1.53428e+07
P0A7E9	P0A7E9		pyrH		6.67496e+06	7.14138e+06	7.29709e+06	6.86112e+06	7.32769e+06	6.411e+06
P0A7F3	P0A7F3		pyrI		2.46592e+06	2.39637e+06	2.42773e+06	2.44434e+06	2.53059e+06	2.44722e+06
P0A7F6	P0A7F6		speD		1.95008e+06	1.88141e+06	1.92504e+06	1.9094e+06	1.93627e+06	1.94982e+06
P0A7F9	P0A7F9		queA		3.58109e+06	3.5414e+06	3.38681e+06	3.60378e+06	3.46044e+06	3.29673e+06
P0A7G2	P0A7G2		rbfA		2.30758e+07	2.31447e+07	2.31395e+07	2.28502e+07	2.15546e+07	2.15543e+07
P0A7G6	P0A7G6		recA		9.8861e+06	9.91178e+06	1.01539e+07	9.86371e+06	1.03164e+07	1.01802e+07
P0A7H6	P0A7H6		recR		838833	725502	875083	747014	1.07659e+06	840892
P0A7I0	P0A7I0		prfA		3.61583e+06	3.62094e+06	3.67157e+06	3.54867e+06	3.68459e+06	3.64205e+06
P0A7I4	P0A7I4		prfC		5.18559e+06	5.30463e+06	5.24146e+06	5.07552e+06	5.44918e+06	5.08881e+06
P0A7I7	P0A7I7		ribA		9.25111e+06	9.35578e+06	9.31838e+06	9.50539e+06	8.8547e+06	9.10391e+06
P0A7J0	P0A7J0		ribB		1.5146e+07	1.61377e+07	1.58344e+07	1.50438e+07	1.62486e+07	1.47889e+07
P0A7J3	P0A7J3		rplJ		4.71653e+08	4.93366e+08	4.89592e+08	4.73949e+08	4.81175e+08	4.59131e+08
P0A7J7	P0A7J7		rplK		1.4546e+08	1.49098e+08	1.52018e+08	1.47579e+08	1.52721e+08	1.48267e+08
P0A7K2	P0A7K2		rplL		1.77246e+08	1.67471e+08	1.66484e+08	1.76593e+08	1.64886e+08	1.7518e+08
P0A7K6	P0A7K6		rplS		6.9786e+07	6.94848e+07	6.93158e+07	6.86917e+07	7.01482e+07	7.00997e+07
P0A7L0	P0A7L0		rplA		3.02779e+08	3.10265e+08	3.14307e+08	3.01187e+08	3.10962e+08	2.94435e+08
P0A7L3	P0A7L3		rplT		4.56194e+07	4.14428e+07	4.11905e+07	4.31483e+07	4.28235e+07	4.60936e+07
P0A7L8	P0A7L8		rpmA		1.86424e+08	1.90692e+08	1.83111e+08	1.87583e+08	1.91081e+08	1.88952e+08
P0A7M2	P0A7M2		rpmB		1.80953e+08	1.78891e+08	1.7984e+08	1.77647e+08	1.77621e+08	1.83909e+08
P0A7M6	P0A7M6		rpmC		2.30109e+07	2.55053e+07	2.45828e+07	2.33697e+07	2.45634e+07	2.16282e+07
P0A7M9	P0A7M9		rpmE		4.61139e+07	5.0597e+07	5.13782e+07	4.58617e+07	5.31337e+07	4.71511e+07
P0A7N4	P0A7N4		rpmF		3.86969e+07	3.94847e+07	3.96081e+07	4.03488e+07	4.0218e+07	3.88947e+07
P0A7N9	P0A7N9		rpmG		1.08207e+08	1.14348e+08	1.14134e+08	1.11808e+08	1.16778e+08	1.07542e+08
P0A7P5	P0A7P5		rpmH		2.76516e+07	2.81058e+07	2.63476e+07	2.72773e+07	2.74669e+07	2.57579e+07
P0A7Q1	P0A7Q1		rpmI		1.39683e+07	1.97441e+07	1.95115e+07	1.41565e+07	1.69034e+07	1.5209e+07
P0A7R1	P0A7R1		rplI		2.08963e+08	2.12037e+08	2.09406e+08	2.07144e+08	2.09186e+08	2.07481e+08
P0A7R5	P0A7R5		rpsJ		1.80324e+08	1.79597e+08	1.7768e+08	1.77446e+08	1.70073e+08	1.71151e+08
P0A7R9	P0A7R9		rpsK		1.07362e+08	1.12096e+08	1.15111e+08	1.07312e+08	1.13143e+08	1.07941e+08
P0A7S3	P0A7S3		rpsL		7.01513e+07	6.77778e+07	6.90275e+07	6.86425e+07	7.06468e+07	6.97752e+07
P0A7S9	P0A7S9		rpsM		3.39915e+07	3.47141e+07	3.46278e+07	3.3304e+07	3.47557e+07	3.40108e+07
P0A7T3	P0A7T3		rpsP		6.94466e+07	7.49304e+07	7.25725e+07	7.07996e+07	7.32076e+07	6.8033e+07
P0A7T7	P0A7T7		rpsR		4.27157e+07	4.26518e+07	4.29729e+07	4.29252e+07	4.32897e+07	4.32687e+07
P0A7U3	P0A7U3		rpsS		1.31747e+08	1.51278e+08	1.52399e+08	1.2881e+08	1.48022e+08	1.28651e+08
P0A7U7	P0A7U7		rpsT		2.89755e+07	3.05117e+07	3.01952e+07	2.86887e+07	3.05072e+07	3.01803e+07
P0A7V0	P0A7V0		rpsB		1.21859e+08	1.28242e+08	1.28209e+08	1.21271e+08	1.27516e+08	1.21631e+08
P0A7V3	P0A7V3		rpsC		8.00803e+07	7.99994e+07	8.03027e+07	8.07961e+07	7.81058e+07	8.05461e+07
P0A7V8	P0A7V8		rpsD		1.95903e+08	1.99321e+08	1.95735e+08	1.94867e+08	1.91322e+08	1.91446e+08
P0A7W1	P0A7W1		rpsE		1.09319e+08	1.51431e+08	1.54779e+08	1.09041e+08	1.56209e+08	1.15161e+08
P0A7W7	P0A7W7		rpsH		5.32978e+07	5.97899e+07	5.92284e+07	5.09939e+07	6.14476e+07	5.46329e+07
P0A7X3	P0A7X3		rpsI		6.59912e+07	7.84208e+07	7.8243e+07	6.83704e+07	8.01989e+07	6.7452e+07
P0A7X6	P0A7X6		rimM		6.0899e+06	6.34667e+06	6.04001e+06	6.07397e+06	6.43987e+06	5.96944e+06
P0A7Y0	P0A7Y0		rnc		9.48237e+06	9.69684e+06	9.60567e+06	9.3882e+06	9.83584e+06	9.61061e+06
P0A7Y8	P0A7Y8		rnpA		2.32098e+06	2.18503e+06	2.29256e+06	2.1137e+06	2.20456e+06	2.16392e+06
P0A7Z0	P0A7Z0		rpiA		1.813e+07	1.79806e+07	1.83613e+07	1.76802e+07	1.85412e+07	1.76122e+07
P0A7Z4	P0A7Z4		rpoA		1.30191e+08	1.30322e+08	1.31627e+08	1.30196e+08	1.30572e+08	1.30294e+08
P0A800	P0A800		rpoZ		5.58835e+07	5.40053e+07	5.43046e+07	5.40247e+07	5.35658e+07	5.55574e+07
P0A805	P0A805		frr		2.72071e+07	2.74865e+07	2.86499e+07	2.69967e+07	2.61755e+07	2.60331e+07
P0A809	P0A809		ruvA		443886	453255	439988	486366	389910	459422
P0A812	P0A812		ruvB		1.26502e+06	1.18166e+06	1.23071e+06	1.21971e+06	1.15722e+06	1.13251e+06
P0A817	P0A817		metK		1.76784e+07	1.76235e+07	1.76396e+07	1.76051e+07	1.68158e+07	1.6857e+07
P0A821	P0A821		selA		1.36124e+06	1.43456e+06	1.41764e+06	1.37128e+06	1.44492e+06	1.45424e+06
P0A823	P0A823		sfsA		1.03227e+06	1.04312e+06	961766	1.0506e+06	1.03652e+06	1.05438e+06
P0A825	P0A825		glyA		2.2009e+07	2.30553e+07	2.2583e+07	2.25777e+07	2.30639e+07	2.25305e+07
P0A832	P0A832		smpB		5.89516e+06	6.00307e+06	5.85021e+06	5.72538e+06	5.87667e+06	6.1089e+06
P0A836	P0A836		sucC		7.59204e+06	7.57683e+06	7.52835e+06	7.48043e+06	7.48669e+06	7.40957e+06
P0A840	P0A840		surE		1.64623e+06	1.64269e+06	1.65086e+06	1.7432e+06	1.66138e+06	1.5954e+06
P0A843	P0A843		tatE		8.7226e+06	8.39144e+06	8.25326e+06	8.87884e+06	8.51109e+06	8.59505e+06
P0A847	P0A847		tgt		3.17135e+06	3.36163e+06	3.27349e+06	3.18392e+06	3.31948e+06	3.25662e+06
P0A850	P0A850		tig		1.35612e+08	1.39201e+08	1.40006e+08	1.34733e+08	1.40628e+08	1.36839e+08
P0A853	P0A853		tnaA		3.85328e+06	3.79523e+06	3.65489e+06	3.81303e+06	3.82688e+06	3.67147e+06
P0A855	P0A855		tolB		1.7209e+07	1.78038e+07	1.81728e+07	1.71706e+07	1.80921e+07	1.73713e+07
P0A858	P0A858		tpiA		7.27822e+07	8.7111e+07	8.27271e+07	7.08576e+07	8.4001e+07	6.90648e+07
P0A862	P0A862		tpx		2.05864e+07	1.9971e+07	2.0057e+07	2.13034e+07	2.02006e+07	2.1152e+07
P0A867	P0A867		talA		4.5469e+06	4.64507e+06	4.60934e+06	4.57549e+06	4.57674e+06	4.44839e+06
P0A870	P0A870		talB		4.47922e+07	4.4401e+07	4.42093e+07	4.46663e+07	4.41639e+07	4.48737e+07
P0A873	P0A873		trmD		3.87897e+06	3.70372e+06	3.67489e+06	3.44886e+06	3.68092e+06	3.34046e+06
P0A877	P0A877		trpA		1.53948e+06	1.53409e+06	1.58289e+06	1.55094e+06	1.51682e+06	1.48823e+06
