Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P19934	P19934		tolA		1637780.0	1541580.0	1571910.0	1635110.0	1513950.0	1643140.0	0	0.5441545938547998	-0.029083244467671153	False	0.04057352043929225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15070	P15070		fliN		4193290.0	4071490.0	4438350.0	4885330.0	4198570.0	4390390.0	0	0.5501852349136429	-0.05699341924430786	False	0.04060402684563758	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADZ0	P0ADZ0		rplW		8651450.0	8766820.0	8535260.0	8855110.0	8603860.0	8440630.0	0	0.551083098535349	-0.015135141237086855	False	0.04063453325198292	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75867	P75867		ycbZ		1626920.0	1568940.0	1762400.0	1628780.0	1559520.0	1621830.0	0	0.5516466922162125	0.038191950739679334	False	0.04066503965832825	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8G3	P0A8G3		uxaC		1315910.0	1278240.0	1257450.0	1389610.0	1388290.0	1398920.0	0	0.553029536309926	-0.03778197209369171	False	0.040695546064673585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39396	P39396		yjiY		5587300.0	5629170.0	5593570.0	5763620.0	5551360.0	5500810.0	0	0.5535484072963123	-0.013847062569651574	False	0.04072605247101892	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23836	P23836		phoP		16395500.0	16182500.0	16643400.0	16086000.0	16131800.0	16519500.0	0	0.5543567228185841	0.011272550597652219	False	0.04075655887736424	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30870	P30870		glnE		370469.0	222676.0	382702.0	423192.0	346474.0	330896.0	0	0.5548212335893874	0.17095591768818696	False	0.04078706528370958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5804520.0	5550050.0	5714930.0	5606470.0	5739180.0	5882940.0	0	0.5553711767367582	0.018438331467624604	False	0.04081757169005491	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31455	P31455		yidR		1346950.0	1424010.0	1452160.0	1422440.0	1316260.0	1360600.0	0	0.5556305340150536	-0.03178681970740965	False	0.040848078096400245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23837	P23837		phoQ		5425700.0	5217480.0	5503770.0	5519160.0	4416920.0	5348660.0	0	0.5583285290584665	-0.06784351943106845	False	0.04087858450274558	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A853	P0A853		tnaA		3328780.0	3519070.0	3436510.0	3315150.0	3384120.0	3447600.0	0	0.5588752524711594	-0.018699796814294293	False	0.04090909090909091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6D7	P0A6D7		aroK		11577200.0	12081900.0	11615300.0	11664100.0	11761900.0	11552400.0	0	0.5589036563999209	-0.01412871972553265	False	0.04093959731543625	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37650	P37650		bcsC		1215430.0	1113850.0	1068110.0	1214920.0	1128080.0	1183350.0	0	0.55955481840627	-0.04188517643972173	False	0.04097010372178158	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75863	P75863		ycbX		1345330.0	1245430.0	1355270.0	1329650.0	1260030.0	1310110.0	0	0.5600518807576585	0.027744778293223273	False	0.04100061012812691	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64564	P64564		yggT		225785.0	233688.0	307246.0	183457.0	178680.0	214147.0	0	0.5602639970742378	0.17298406524536372	False	0.04103111653447224	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32680	P32680		yjaG		1571620.0	1565130.0	1550450.0	1598380.0	1686600.0	1556020.0	0	0.5612185777320254	0.026994728915480735	False	0.04106162294081757	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23917	P23917		mak		1368320.0	1194080.0	1390590.0	1398210.0	1519090.0	1491860.0	0	0.5622386231399331	0.06690062895078176	False	0.04109212934716291	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60472	P60472		ispU		790045.0	340123.0	709555.0	792383.0	689133.0	754975.0	0	0.5627153471775278	0.21363385134544471	False	0.04112263575350824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00954	P00954		trpS		14543400.0	13795500.0	14064900.0	14493700.0	14016000.0	13784600.0	0	0.5628626449656321	0.018754017003861485	False	0.04115314215985357	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08395	P08395		sppA		2283230.0	2072520.0	2148020.0	2163070.0	2195020.0	2262110.0	0	0.5636184579715906	0.02826785426510211	False	0.041183648566198904	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACZ2	P0ACZ2		etp		2288050.0	2269680.0	2328590.0	2283770.0	2152290.0	2025020.0	0	0.5639531452401724	0.041175712040050105	False	0.041214154972544235	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA95	P0AA95		yacC		1072150.0	1119700.0	1053970.0	1128500.0	1162370.0	1109180.0	0	0.5656127230632108	-0.02991055236871684	False	0.041244661378889574	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		951804.0	953971.0	902983.0	864104.0	881036.0	1007510.0	0	0.568720246956895	-0.046574694417923834	False	0.0412751677852349	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76243	P76243		yeaO		1838710.0	1808480.0	1828020.0	1689400.0	1843580.0	1894030.0	0	0.5747294819098614	0.03133706874726735	False	0.04130567419158023	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF48	P0AF48		yjbQ		888004.0	888256.0	1079390.0	1125450.0	976534.0	1101530.0	0	0.5771798409130129	-0.08159907354435031	False	0.04133618059792556	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A796	P0A796		pfkA		21409400.0	21713900.0	21483900.0	21525800.0	21435400.0	21316900.0	0	0.577944565562589	-0.005102064277181695	False	0.041366687004270895	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76192	P76192		ydhV		1710830.0	1774380.0	1749280.0	1763480.0	1676420.0	1670240.0	0	0.5809495275665456	-0.019963078735451573	False	0.041397193410616234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADB1	P0ADB1		osmE		29908800.0	31943100.0	30007900.0	31056200.0	30857300.0	29322400.0	0	0.5829006606788397	-0.024390657980139244	False	0.041427699816961566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38521	P38521		yggL		3085060.0	3119130.0	3092710.0	3123910.0	2926730.0	2390470.0	0	0.588549735170931	0.07663257549194127	False	0.0414582062233069	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39337	P39337		yjgM		492224.0	523352.0	433680.0	604998.0	580257.0	477495.0	0	0.5892908590499129	-0.09245665309489176	False	0.04148871262965223	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12008	P12008		aroC		3555640.0	3449790.0	3678810.0	3528250.0	3628400.0	3722990.0	0	0.5898014555460204	0.021652995092140005	False	0.041519219035997555	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A978	P0A978		cspG		10640000.0	10246100.0	11061000.0	10880000.0	10468400.0	12104100.0	0	0.5904340296487625	-0.04680594793737794	False	0.041549725442342894	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06999	P06999		pfkB		1081310.0	1135070.0	1075090.0	1055010.0	1153860.0	1056290.0	0	0.5920212392996178	0.02811709786657269	False	0.041580231848688226	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21499	P21499		rnr		4695480.0	4551560.0	4649670.0	4649140.0	4731340.0	4759010.0	0	0.5941037375799642	0.012018668810130357	False	0.04161073825503356	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77348	P77348		mppA		1917510.0	2029610.0	1856470.0	1870820.0	1812830.0	1814130.0	0	0.5944120228995785	-0.03261766354889289	False	0.04164124466137889	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39838	P39838		rcsD		532312.0	522664.0	463550.0	534202.0	600084.0	459421.0	0	0.5996182644969337	0.07386898773889243	False	0.04167175106772422	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P34209	P34209		ydcF		667797.0	652726.0	771396.0	746678.0	704858.0	861831.0	0	0.6047768175832184	-0.07677170947176412	False	0.04170225747406956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC41	P0AC41		sdhA		4345940.0	4214410.0	4331420.0	4520290.0	4057620.0	4229700.0	0	0.6059058078722654	-0.025758745073804726	False	0.04173276388041489	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26646	P26646		acuI		4459130.0	4572180.0	4427580.0	4504760.0	4527710.0	4425030.0	0	0.6066204717669343	-0.009385240462894791	False	0.041763270286760225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL9	P0ACL9		pdhR		1713390.0	1737080.0	1634870.0	1560300.0	1825870.0	1740870.0	0	0.6075789840310324	0.038393591227442986	False	0.04179377669310555	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52076	P52076		qseB		1070190.0	930983.0	980814.0	951784.0	931535.0	1018100.0	0	0.60809963157736	0.040056851031141955	False	0.04182428309945088	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD10	P0AD10		yecJ		3155090.0	3542020.0	3397530.0	3472030.0	3541870.0	3305270.0	0	0.6084424975801606	-0.031779882538988044	False	0.04185478950579622	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23839	P23839		yicC		6126660.0	6272440.0	6309850.0	6271740.0	6237180.0	5891350.0	0	0.6088723198437015	0.0185181455381139	False	0.04188529591214155	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				76079.7	4574950.0	81038.7	4905680.0	8847010.0	4775700.0	2	0.610055371429303	-0.6629441022409178	False	0.041915802318486885	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P0AEW9	P0AEW9		fruK		16475100.0	16238800.0	16607500.0	16436500.0	15989300.0	16026300.0	0	0.6132037670702024	0.0109279616248637	False	0.04194630872483222	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46835	Q46835		yghG		727448.0	643736.0	802757.0	699553.0	807534.0	870294.0	0	0.6161074765371116	0.07873039782934081	False	0.04197681513117755	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69228	P69228		baeR		2350670.0	2361840.0	2448490.0	2555040.0	2506260.0	2509280.0	0	0.6165441605188549	-0.023649180846196972	False	0.04200732153752289	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37657	P37657		bcsE		569391.0	722611.0	754500.0	629263.0	611232.0	687558.0	0	0.6170781146056057	-0.07574213505270416	False	0.04203782794386821	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09158	P09158		speE		7137650.0	7033760.0	7043250.0	6998170.0	6916600.0	7216010.0	0	0.618501388652297	-0.01025092454265087	False	0.042068334350213545	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAT6	P0AAT6		rsfS		3466700.0	3333890.0	3408720.0	3521870.0	3426960.0	3336080.0	0	0.619282943590811	0.015563125246350692	False	0.042098840756558877	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24193	P24193		hypE		2720980.0	2729070.0	2643320.0	2540990.0	2712790.0	2700990.0	0	0.6209903158209222	0.01906583674427518	False	0.04212934716290421	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF70	P0AF70		yjeI		10031400.0	10354700.0	9897090.0	9496030.0	10424300.0	10022000.0	0	0.6221719349548942	0.023000045500737105	False	0.04215985356924955	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		1870340.0	1890710.0	1722620.0	1731190.0	1850350.0	1701710.0	0	0.6232273448578576	0.032079315451277006	False	0.04219035997559488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17443	P17443		murG		3069440.0	3054260.0	3065690.0	3130490.0	2976990.0	3003180.0	0	0.6257818329550067	-0.011953118893291084	False	0.04222086638194021	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0K3	P0C0K3		rdoA		909089.0	905927.0	932558.0	855923.0	853827.0	889585.0	0	0.6277754803661444	0.023765612485339014	False	0.04225137278828554	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADI4	P0ADI4		entB		582452.0	722356.0	526522.0	564677.0	566659.0	500838.0	0	0.631410707057456	-0.09353644360285822	False	0.04228187919463087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08190	P08190		fimG		2303080.0	2263210.0	2225060.0	2185420.0	2125020.0	2094210.0	0	0.6318958995322737	0.024122737950218978	False	0.04231238560097621	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36999	P36999		rlmA		959738.0	1029240.0	1027380.0	996265.0	1021020.0	922928.0	0	0.6324304077601859	0.028922342145389204	False	0.04234289200732154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		119676000.0	118264000.0	121902000.0	120174000.0	121068000.0	122157000.0	0	0.6327157865424158	0.008182543470098313	False	0.04237339841366687	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63235	P63235		gadC		2485550.0	2391090.0	2489890.0	2531080.0	2453390.0	2615610.0	0	0.6368170000050748	-0.021004676574311616	False	0.0424039048200122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75876	P75876		rlmI		3961370.0	3785160.0	4046760.0	3962710.0	3884190.0	4015660.0	0	0.6399468568952013	0.015709140034033148	False	0.042434411226357535	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39300	P39300		ulaG		389228.0	374388.0	409231.0	491117.0	447698.0	439362.0	0	0.6414161388107007	-0.0664169248976809	False	0.042464917632702874	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6E4	P0A6E4		argG		829931.0	747658.0	789432.0	838766.0	619347.0	762213.0	0	0.6419606510986025	-0.06915609572624565	False	0.042495424039048206	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63228	P63228		gmhB		4655670.0	4236610.0	4307880.0	4485730.0	4394660.0	4439710.0	0	0.6425391021330689	0.021342492142497834	False	0.04252593044539353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		4846820.0	4976310.0	4761160.0	4752790.0	5077600.0	5196630.0	0	0.6436892949791047	-0.023401248400310305	False	0.04255643685173886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB91	P0AB91		aroG		2924100.0	2976020.0	2891800.0	2798840.0	2794240.0	2935130.0	0	0.6442462455812892	-0.016634366569544912	False	0.042586943258084195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB24	P0AB24		efeO		5381130.0	5307760.0	5405140.0	5323450.0	5194430.0	5238360.0	0	0.6453687367384131	0.010067566178190924	False	0.042617449664429534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI2	P0AFI2		parC		3735030.0	3625290.0	3585300.0	3711830.0	3555800.0	3633700.0	0	0.6462849795147013	-0.012506061382525996	False	0.042647956070774866	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8H8	P0A8H8		yacG		2073560.0	2139820.0	2179930.0	2200270.0	2178330.0	1979090.0	0	0.6496607696443916	0.025489670881589325	False	0.0426784624771202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D0	P0A8D0		nrdR		1401420.0	1341370.0	1242560.0	1332490.0	1343450.0	1389480.0	0	0.6509467263765896	-0.027206894789125812	False	0.04270896888346553	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE39	P0AE39		ypdB		1362430.0	1323390.0	1463440.0	1328520.0	1375840.0	1466310.0	0	0.651578960570504	0.02895568889030504	False	0.04273947528981086	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63389	P63389		yheS		1665110.0	1522530.0	1459180.0	1561440.0	1590410.0	1536000.0	0	0.6545093384362216	0.02928249056061015	False	0.0427699816961562	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32684	P32684		rluF		1099830.0	1140630.0	1102020.0	1008120.0	1034770.0	1168740.0	0	0.6558781864992425	-0.035604123032279486	False	0.042800488102501526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F8	P0A8F8		uvrB		1822970.0	1950900.0	1883270.0	1968850.0	1974050.0	1844340.0	0	0.6589899110368298	-0.021128275228102577	False	0.04283099450884686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63883	P63883		amiC		1116510.0	1032790.0	1064580.0	1133090.0	1088600.0	1054270.0	0	0.6611911535669974	0.022025966920059592	False	0.04286150091519219	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB20	P0AB20		hspQ		1415600.0	1291390.0	1385040.0	1259670.0	1295830.0	1448050.0	0	0.6646757224125771	0.034702284824418395	False	0.04289200732153752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B8	P0A7B8		hslV		13772300.0	14685100.0	14868900.0	14368200.0	13546900.0	13815900.0	0	0.6659318350114335	-0.023105379438528518	False	0.04292251372788286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05041	P05041		pabB		1678770.0	1877720.0	1798190.0	1825570.0	1861280.0	1729890.0	0	0.6705458578618634	-0.025432675412744497	False	0.04295302013422819	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEC3	P0AEC3		arcB		849330.0	777024.0	642636.0	836417.0	760448.0	733011.0	0	0.6720915502876209	-0.05900892511819002	False	0.042983526540573525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08245	P08245		yciH		830953.0	768395.0	752384.0	787173.0	807532.0	800025.0	0	0.675012911647179	0.021444792908339897	False	0.04301403294691885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62399	P62399		rplE		129588000.0	128482000.0	131863000.0	126936000.0	130642000.0	133648000.0	0	0.6755825990378146	0.011180975312402273	False	0.04304453935326418	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6N8	P0A6N8		yeiP		14668400.0	14166100.0	14317400.0	14806800.0	14267000.0	14588500.0	0	0.6764410935350891	-0.010256791282624696	False	0.04307504575960952	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
