protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P52613	559058.043483576	582955.3750000005	588330.0291767466	616501.4664506433	624890.4328020805	574764.656437989	P52613	P52613		fliJ	0	0.20283297910114606	-0.06983015070418207	False	0.012233718807060256	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFZ1	6317862.552677083	6292742.326659588	6319271.075777224	6253413.540202903	6181732.56311775	5905545.482155919	P0AFZ1	P0AFZ1		sseB	0	0.20454455704872784	0.045616916604812825	False	0.012264150943396227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37650	2883429.600440595	2888334.848848408	2912330.9470235743	3089158.23252627	2970914.2093574144	2911404.789063182	P37650	P37650		bcsC	0	0.20540012889141487	-0.046969982562053134	False	0.0122945830797322	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69908	4708812.841002188	5379164.020763452	5121747.713398607	4132971.733748647	4870758.309236863	4811831.696024062	P69908	P69908		gadA	0	0.20698447548132654	0.13869980515697916	False	0.012325015216068168	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF06	7262515.602010787	7120481.000000005	7807915.614627011	4053995.9817884825	6616431.275533796	6752111.516578366	P0AF06	P0AF06		motB	0	0.20721513243965484	0.34901410898913665	False	0.01235544735240414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB43	1784856.660992772	1746262.2285747337	1780249.495796288	2114169.474444977	1891446.7997924672	1807524.69121834	P0AB43	P0AB43		ycgL	0	0.2073280696306851	-0.13023429835033648	False	0.01238587948874011	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9E5	21866732.790437013	22200509.767700672	22649085.02024933	21517172.940853752	21438608.63599921	22230712.402520686	P0A9E5	P0A9E5		fnr	0	0.20762714834319693	0.03346679460996546	False	0.012416311625076082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16926	1282912.2492901892	1270354.9999999988	1097489.4835143792	1083148.243294984	1095801.5092926363	1149939.6298721712	P16926	P16926		mreC	0	0.20783693478671625	0.13315460722998754	False	0.012446743761412053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15034	15942735.499521116	15478896.218792371	15172194.601407183	15545062.37797258	16735231.77065988	16220826.529392373	P15034	P15034		pepP	0	0.20824289712112123	-0.057879272425037785	False	0.012477175897748022	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P65870	9745727.101018474	9771719.26965042	9974477.626358062	8320757.899372814	9742667.003288032	9177854.653125277	P65870	P65870		queD	0	0.20840165094761215	0.11452547408104342	False	0.012507608034083992	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06709	1180212.5889055617	1001501.2499999997	1063557.7803314931	934211.3856231048	979637.4445806168	1044684.4925308088	P06709	P06709		birA	0	0.20897745170054985	0.13345708777739812	False	0.012538040170419965	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22106	14870153.504255025	15119193.796518687	14341066.217395917	12830246.931563916	14553415.06151927	14159652.407450257	P22106	P22106		asnB	0	0.209626557197778	0.09368049857171826	False	0.012568472306755936	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60595	1959151.3509093144	2333019.27401845	2227106.643948764	2579325.587099961	2204120.4218579354	2434042.940557942	P60595	P60595		hisH	0	0.20980987535442128	-0.14678495834154343	False	0.012598904443091906	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77182	1020032.5445769188	1041879.1250000008	889174.3009543176	684620.5582795314	963286.3483506612	861320.9362693571	P77182	P77182		mnmC	0	0.21003412100864804	0.23400247344102815	False	0.012629336579427875	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24554	2081566.19847502	2006564.1792627575	2195460.3241245374	1727409.2030632936	1934413.673563847	2076519.8055516065	P24554	P24554		radA	0	0.2106153802005269	0.13095508447354448	False	0.012659768715763848	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64602	1832992.0762155924	1873008.000000001	1884464.9961299936	1846513.2863320804	1828788.0501940271	1741100.7229720696	P64602	P64602		mlaB	0	0.2106745731872438	0.045633472129399416	False	0.012690200852099818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABN1	438172.50752502406	381478.3750000002	506943.3486583308	295539.4477773952	393026.0210655393	410760.38808002	P0ABN1	P0ABN1		dgkA	0	0.21147287992296127	0.2711080708537981	False	0.012720632988435789	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0CG19	16843099.731135383	15880927.7419246	17284264.91483828	17891387.659075696	17525273.242638573	16893389.153565675	P0CG19	P0CG19		rph	0	0.21233168161090113	-0.06492080773924057	False	0.012751065124771761	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77529	9424222.072833652	9482010.935243132	9436974.574920949	9985471.342090556	9445056.832990432	9756331.42474584	P77529	P77529		ydjN	0	0.2131730359790876	-0.0423159540531171	False	0.01278149726110773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C093	5320835.416243895	5426481.690928135	5314953.73255845	5492269.877103108	5417142.747133978	5374628.698894862	P0C093	P0C093		slmA	0	0.21323799277775105	-0.01978291610793547	False	0.012811929397443701	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADB1	40829556.33632508	40634985.786233984	41754175.70500007	48806459.18695971	43668096.65225671	41853715.65218486	P0ADB1	P0ADB1		osmE	0	0.21484106746226583	-0.12454154587453	False	0.012842361533779672	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38038	20874253.549414285	21515902.0256695	21347705.379219413	21290834.37530806	22560210.4220112	21833853.80629398	P38038	P38038		cysJ	0	0.21520569951808372	-0.04341112044283549	False	0.012872793670115644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABQ2	3585728.651610992	3911008.366484024	3762622.265116368	3448255.90038579	3420714.4943676027	3757091.610677073	P0ABQ2	P0ABQ2		garR	0	0.21537071467882551	0.08351769642083147	False	0.012903225806451615	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9R4	13553980.37007924	13164175.650666686	14026933.976424534	12662056.558948351	12687104.028757056	13614493.197521385	P0A9R4	P0A9R4		fdx	0	0.21580739730285212	0.06449724596558915	False	0.012933657942787584	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABD3	28969912.244670272	28303716.84475737	28420520.54657613	31357115.497417167	29346509.90121543	28928898.9250796	P0ABD3	P0ABD3		bfr	0	0.2168074103890825	-0.06482561338984136	False	0.012964090079123554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52076	1137939.6924307153	928953.5625000003	1047753.6065504357	997315.7292809284	884353.8927444069	912614.2096248276	P52076	P52076		qseB	0	0.2172981779525368	0.15659002871243485	False	0.012994522215459527	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7I0	20120952.88032861	19190307.51654557	19402138.114969447	20324292.33803872	19716980.462578066	20192899.432594184	P0A7I0	P0A7I0		prfA	0	0.2175754627477651	-0.03689242664403669	False	0.013024954351795497	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9L5	9648000.616427643	9580547.319543928	9111041.720853409	7960192.832832516	9009414.90626277	9275704.667388683	P0A9L5	P0A9L5		ppiC	0	0.2177687381555152	0.11075909838102997	False	0.013055386488131468	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9L3	63172196.57672954	63824813.40081535	65963888.6495747	64525998.06143562	61178003.33918792	60508672.81092919	P0A9L3	P0A9L3		fklB	0	0.21789729837084185	0.05135726052553219	False	0.013085818624467437	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08245	1168645.5891930233	1244279.162288256	1282986.6052787693	1103711.117652386	1224510.4535896624	1155129.9840513507	P08245	P08245		yciH	0	0.21796742188459736	0.08545407191824586	False	0.01311625076080341	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8E7	89607788.29979366	91651402.19267312	91984312.75172123	92011610.30333346	93459443.86536792	91821955.78984924	P0A8E7	P0A8E7		yajQ	0	0.218452331711319	-0.021224055011768536	False	0.01314668289713938	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67603	7267101.346313089	6920992.614262565	6979014.674395758	7072762.1714	7310101.291898634	7536161.392883077	P67603	P67603		yqfB	0	0.2206115342806729	-0.05035940154745825	False	0.01317711503347535	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33643	7952106.980454124	8301904.24971076	8030531.43985402	10248060.58843973	8510785.671697194	8532306.864638655	P33643	P33643		rluD	0	0.22095044041393813	-0.16839503607569178	False	0.013207547169811323	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF63	3874560.93787691	3827316.378948603	4007470.5678801006	3265108.137440077	3837535.0243441793	3709408.7593132528	P0AF63	P0AF63		nsrR	0	0.22107203620923485	0.1150203866744008	False	0.013237979306147292	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75913	1989401.014441988	1896086.6543283283	2129832.5110663264	1911521.292123248	1833398.4495013144	1919715.7689218768	P75913	P75913		ghrA	0	0.22113602536768948	0.08665840114061271	False	0.013268411442483263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31473	4084507.719889868	3770954.0785779567	3634609.702517137	3551700.7069425075	3624713.765954224	3617850.1136589614	P31473	P31473		ravA	0	0.221179436557759	0.09012281981703935	False	0.013298843578819233	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6U8	13250385.958874231	12942651.904224409	12538339.544134036	13221973.850310275	13357005.17759722	13224138.113431243	P0A6U8	P0A6U8		glgA	0	0.2216818116134913	-0.03937860944981568	False	0.013329275715155206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Q6	68996737.26187475	69268459.13028298	67248567.16055275	77461909.48989937	68758286.91229364	72334296.98089455	P0A6Q6	P0A6Q6		fabZ	0	0.22299754824992743	-0.08875802308925575	False	0.013359707851491176	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADQ7	18977090.1852596	18357474.722999707	19513775.594544604	20296730.66744994	19818078.791549917	18963126.227722377	P0ADQ7	P0ADQ7		ygaM	0	0.22302782913711838	-0.05550118096409313	False	0.013390139987827145	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04825	75950960.46656142	71410990.64043222	73695530.46384694	75298479.1120848	76619376.13795161	75883160.93446435	P04825	P04825		pepN	0	0.22320429961476834	-0.043352620344803104	False	0.013420572124163116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64534	6639653.796769261	6915826.338008676	6461363.056137577	7354941.873929097	6796536.649254663	6840764.187747737	P64534	P64534		rcnB	0	0.22403757758508977	-0.06864183742624194	False	0.013451004260499088	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21889	120291918.85529187	121700976.58092348	121982394.7160123	128676111.9185914	122576197.7481212	122901627.49337368	P21889	P21889		aspS	0	0.2243001149041335	-0.03979144553248654	False	0.013481436396835059	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB4	5033106.624040904	5294579.631192461	5190605.204030502	5767756.619957844	5262592.014280032	5312467.92392204	P0ACB4	P0ACB4		hemG	0	0.22444965320434826	-0.07468691455777149	False	0.01351186853317103	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06974	3597225.060339096	3350688.028130078	3689223.9747540816	2851186.2867552084	3356267.2509288946	3458948.3263816345	P06974	P06974		fliM	0	0.22454602652375158	0.13805902961846367	False	0.013542300669506999	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF48	1115331.14500775	1030492.312000001	1090988.721861662	1073790.9659858448	1221848.2443717462	1351514.3868366317	P0AF48	P0AF48		yjbQ	0	0.2247896439122143	-0.17219730567397176	False	0.013572732805842971	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76290	5667784.339996489	5539455.052386506	5504260.622952065	6302097.763022448	5649659.065246784	5782072.414287658	P76290	P76290		cmoA	0	0.22482034007815666	-0.08566285437874155	False	0.013603164942178942	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W5	4674754.356537416	4399551.416875049	4046299.805700647	4681833.32948847	4600773.996088031	4769327.17025671	P0A8W5	P0A8W5		yqgE	0	0.22529561416674815	-0.09893444764107182	False	0.013633597078514912	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07017	15682470.397838134	15624928.185349166	16348396.4426374	14974285.008058269	15511021.78888887	15761029.121622585	P07017	P07017		tar	0	0.22562574569205437	0.043312593055708136	False	0.013664029214850885	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05637	2675021.017418441	2610975.6985195186	2360593.363323015	2887752.223633009	2559199.3896356947	2784371.2054217304	P05637	P05637		apaH	0	0.2262878016585964	-0.10630776256129497	False	0.013694461351186854	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68767	46041527.94445012	45986726.55112675	44924128.14762203	47239159.480950736	45483308.64930809	47520580.79295298	P68767	P68767		pepA	0	0.22691508681543132	-0.03425490044842757	False	0.013724893487522824	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEU7	57437602.16031702	59217850.72440569	60974692.45382768	60378533.32149505	61633818.98471472	60785924.354224704	P0AEU7	P0AEU7		skp	0	0.2278121098165103	-0.041376029362436784	False	0.013755325623858795	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6L0	75180282.22223519	78876387.74612594	76677375.72543941	68766231.31766702	73751893.14389583	76596754.16287152	P0A6L0	P0A6L0		deoC	0	0.22797672341292471	0.07454344350111121	False	0.013785757760194767	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23839	13103495.433910511	12879029.287805216	12556649.581603438	13665638.613826944	13284162.747960296	12841943.682217255	P23839	P23839		yicC	0	0.2282195799326109	-0.04614350656156715	False	0.013816189896530738	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6W9	18404006.57661744	18732039.937153496	19746295.825891897	17720893.333680052	18629716.995990608	18400370.305803	P0A6W9	P0A6W9		gshA	0	0.22825690644947677	0.05509606964520039	False	0.013846622032866707	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22634	2406302.792695028	2232747.817714996	2105168.237701551	2040878.3926965285	1964466.231750468	2233487.9305641684	P22634	P22634		murI	0	0.22841631227936302	0.11237526287430066	False	0.013877054169202678	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A991	22234400.23733942	22673975.061953157	22222532.445844237	23061259.837529585	22330398.11424262	22909024.8173162	P0A991	P0A991		fbaB	0	0.22887181862888778	-0.02492284982673682	False	0.01390748630553865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A917	86106787.7207478	83681155.11310567	85882514.97218156	92152995.89286683	87016638.00698052	86053167.96382065	P0A917	P0A917		ompX	0	0.22901149885621022	-0.05291934308795125	False	0.01393791844187462	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16456	19276546.257047333	19117958.904997792	18899188.10657494	17912373.34304925	18729689.32990259	19001259.82234603	P16456	P16456		selD	0	0.2292139585094927	0.042167773224045316	False	0.013968350578210591	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67095	1460482.4471103568	1286567.4370031983	1420496.393791861	1161432.0166462176	1336974.6158890843	1335317.7554549717	P67095	P67095		yfcE	0	0.22986186401233105	0.1204515962018193	False	0.01399878271454656	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
