Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AAB8	P0AAB8		uspD		2402240.0	2454740.0	2496570.0	2421960.0	2513050.0	2464260.0	0	0.08086107483661288	-0.03440455237046141	False	0.011339889366933005	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A962	P0A962		ansA		1934540.0	2145050.0	2030150.0	2000780.0	2098730.0	2031140.0	0	0.08144516347377295	-0.07249422236978902	False	0.011370620774431468	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Z0	P0A7Z0		rpiA		18150600.0	18249600.0	18273100.0	17621000.0	18474700.0	17570900.0	0	0.0820689978133641	-0.04407797571393825	False	0.011401352181929933	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26608	P26608		fliS		4605900.0	4782080.0	4876000.0	4169030.0	4635820.0	4422580.0	0	0.08261465750455599	-0.1151338411733581	False	0.011432083589428396	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46948	Q46948		yajL		5232530.0	4979980.0	4910810.0	5303770.0	5001940.0	5044280.0	0	0.08425454544737264	0.06514070000356502	False	0.01146281499692686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q5	P0A9Q5		accD		15239300.0	15468800.0	15437100.0	14438900.0	15900800.0	15053200.0	0	0.08449875500599095	-0.06542714229014943	False	0.011493546404425322	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN1	P0AEN1		fre		9649130.0	9113210.0	9274870.0	9235410.0	8972680.0	9587310.0	0	0.08491937531734237	0.05742793281179235	False	0.011524277811923786	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A993	P0A993		fbp		17977100.0	18153400.0	18184300.0	17865600.0	18042100.0	18053600.0	0	0.0850127132124393	-0.012884610522343099	False	0.01155500921942225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27238	P27238		yfeD		996398.0	913239.0	940440.0	941578.0	924037.0	977721.0	0	0.08531214863364515	0.06994169976800044	False	0.011585740626920714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05194	P05194		aroD		1092100.0	1264890.0	1204060.0	1131400.0	1251630.0	1207660.0	0	0.08543274626956761	-0.1168311376832005	False	0.011616472034419179	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52119	P52119		ratB		3807470.0	3554810.0	3690730.0	3703070.0	3507670.0	3710770.0	0	0.08561328580074333	0.0614737181598124	False	0.01164720344191764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39286	P39286		rsgA		2273440.0	2298850.0	2319510.0	2260970.0	2318670.0	2200260.0	0	0.08592056052859207	-0.04271086858758981	False	0.011677934849416103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15070	P15070		fliN		4838000.0	3833030.0	4447770.0	4385680.0	4162200.0	4790040.0	0	0.08648478693641713	0.1715056156460608	False	0.011708666256914567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI6	P0AEI6		nudJ		2704840.0	2790410.0	2733120.0	2710680.0	2763990.0	2730920.0	0	0.08682756853565435	-0.02477070852481573	False	0.01173939766441303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75882	P75882		gfcD		5311600.0	5212410.0	5309080.0	5366890.0	5165400.0	5370230.0	0	0.0869395102861835	0.032898877154335066	False	0.011770129071911495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB14	P0AB14		yccJ		2611050.0	2898660.0	2688230.0	2585370.0	2824840.0	2693420.0	0	0.08706612579175403	-0.09240649936873988	False	0.01180086047940996	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAC0	P0AAC0		uspE		4961470.0	4888250.0	4967710.0	5088980.0	4926170.0	5052540.0	0	0.08713004456521502	0.030980027420342515	False	0.01183159188690842	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU2	P0ABU2		ychF		18020800.0	18284400.0	18177800.0	17871300.0	18006300.0	17654300.0	0	0.08775995332360029	-0.024632553745762065	False	0.011862323294406884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W3	P0A9W3		yjjK		8083720.0	8669480.0	8390480.0	8315030.0	8398690.0	8265140.0	0	0.08798983606116169	-0.04575555903377709	False	0.011893054701905348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04693	P04693		tyrB		3592200.0	3706980.0	3815920.0	3710240.0	3760750.0	3666290.0	0	0.08813255528878201	-0.040837326876889096	False	0.011923786109403813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17846	P17846		cysI		10671700.0	10871200.0	11134300.0	10879800.0	10929600.0	10584400.0	0	0.08840039849249216	-0.0354400534019457	False	0.011954517516902276	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2122500.0	2178830.0	2277620.0	2068410.0	2247090.0	2194640.0	0	0.08944955209701597	-0.07011226659055697	False	0.011985248924400737	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37689	P37689		gpmI		22981500.0	23797700.0	24146900.0	23142300.0	23509600.0	23593700.0	0	0.0898393742690005	-0.03549797706936941	False	0.012015980331899202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06612	P06612		topA		5724800.0	5638140.0	5637510.0	5690240.0	5560360.0	5648910.0	0	0.0901335259596352	0.019401371776622312	False	0.012046711739397665	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68919	P68919		rplY		83840500.0	80797200.0	80167800.0	82038700.0	80913200.0	81700200.0	0	0.09062603743013393	0.03361053124696043	False	0.01207744314689613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31663	P31663		panC		3347770.0	3075520.0	3142140.0	3216090.0	3111340.0	3186110.0	0	0.09100664768070628	0.06367533669756333	False	0.012108174554394594	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33602	P33602		nuoG		12740100.0	13296900.0	13216700.0	13061400.0	13347900.0	13093300.0	0	0.09139070017660557	-0.0354187117537418	False	0.012138905961893055	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC13	P0AC13		folP		6237310.0	6438250.0	6382200.0	6117110.0	6377150.0	6325180.0	0	0.09170188609679436	-0.039462400904942296	False	0.012169637369391518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69913	P69913		csrA		11997700.0	12112000.0	12987300.0	11781000.0	13749200.0	11165400.0	0	0.09209462058933134	-0.152810005090315	False	0.012200368776889983	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04995	P04995		sbcB		12898300.0	13708600.0	13394600.0	13102600.0	13225300.0	13160300.0	0	0.0921636268177597	-0.04237477285388514	False	0.012231100184388445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36683	P36683		acnB		9862840.0	9890510.0	9907560.0	9765800.0	9886580.0	9761550.0	0	0.09221356417039449	-0.014382417287829515	False	0.01226183159188691	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33916	P33916		yejF		381916.0	352676.0	379872.0	432300.0	371750.0	437925.0	0	0.0925060039545701	0.18126748647571012	False	0.012292562999385371	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45955	P45955		ybgF		2734770.0	2869490.0	2934410.0	2846380.0	2832710.0	2750950.0	0	0.0925882961287798	-0.05178498949542742	False	0.012323294406883836	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75736	P75736		ybfF		2006220.0	2195460.0	2135910.0	2066290.0	2082360.0	2072920.0	0	0.09424549846774279	-0.06164966115046106	False	0.012354025814382299	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9A6	P0A9A6		ftsZ		12529900.0	12876500.0	12994100.0	12873200.0	13228100.0	12751900.0	0	0.09457294860409286	-0.03524851330335815	False	0.012384757221880763	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFM9	P0AFM9		pspB		663323.0	886423.0	799391.0	674878.0	780716.0	788016.0	0	0.09462904227289758	-0.2141939900216129	False	0.012415488629379228	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60906	P60906		hisS		10382500.0	10693200.0	10597900.0	10554800.0	10564400.0	10495500.0	0	0.09570362334197106	-0.01927169040256262	False	0.01244622003687769	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P65367	P65367		yqcA		2673000.0	2437310.0	2400550.0	2437940.0	2279150.0	2565470.0	0	0.09580265242465688	0.10916050540867003	False	0.012476951444376152	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C093	P0C093		slmA		3458590.0	3496900.0	3509090.0	3358770.0	3526180.0	3292690.0	0	0.0958986498153203	-0.05901258104503706	False	0.012507682851874617	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		11224800.0	12200700.0	11860000.0	11584400.0	11855100.0	11776500.0	0	0.09621402313224449	-0.05444299467189649	False	0.01253841425937308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9V1	P0A9V1		lptB		5315330.0	5272430.0	5309920.0	5345360.0	5188750.0	5422940.0	0	0.09693713362462883	0.028309764297734123	False	0.012569145666871544	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD05	P0AD05		yecA		7087300.0	7957890.0	7683890.0	7522810.0	8087780.0	7681310.0	0	0.09808520192241402	-0.09019682836903244	False	0.012599877074370006	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67080	P67080		yggS		4027750.0	3867680.0	4016500.0	4031670.0	3940840.0	4163370.0	0	0.09897175807189121	0.047731011741915096	False	0.01263060848186847	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA97	P0AA97		yaeQ		618691.0	710844.0	760180.0	692977.0	679262.0	601771.0	0	0.09918433942979234	-0.16836065009314213	False	0.012661339889366933	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y1	P0A8Y1		yjjG		1375860.0	1246980.0	1272630.0	1400860.0	1353240.0	1354610.0	0	0.09920876366639897	0.09321067837510347	False	0.012692071296865398	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFK9	P0AFK9		potD		5324860.0	5121390.0	5193840.0	5302790.0	5233770.0	5217950.0	0	0.09961576028111672	0.027260489424444794	False	0.012722802704363862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADK0	P0ADK0		yiaF		15710500.0	16191800.0	16588500.0	16168100.0	16164800.0	15826600.0	0	0.10010401468098314	-0.037017903142174305	False	0.012753534111862324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB4	P0AAB4		ubiD		2238340.0	2399150.0	2390410.0	2160980.0	2204800.0	2014240.0	0	0.10137374146906636	-0.1250666719254554	False	0.012784265519360787	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M0	P0A9M0		lon		8917940.0	9014880.0	9046790.0	8958810.0	9168170.0	8978720.0	0	0.10199721223721864	-0.019972534814841104	False	0.012814996926859251	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB55	P0AB55		yciI		4009450.0	3891910.0	3831070.0	3914480.0	3762780.0	3891260.0	0	0.1020948252279677	0.040796508063671334	False	0.012845728334357714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		1754900.0	1799260.0	1834770.0	1690370.0	1779950.0	1771890.0	0	0.10209865087131208	-0.053424879391733654	False	0.012876459741856179	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAC8	P0AAC8		iscA		6355560.0	6343320.0	6258200.0	6504940.0	6356440.0	6445700.0	0	0.10215658321538859	0.02626050030295473	False	0.01290719114935464	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADV5	P0ADV5		yhbW		1201370.0	1149010.0	1084400.0	1198850.0	1172490.0	1221850.0	0	0.10258516454834142	0.08877835109613802	False	0.012937922556853105	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU5	P0ABU5		elbB		18443400.0	20035400.0	19203400.0	19099000.0	19098100.0	17917500.0	0	0.10274802062151203	-0.07296370897429193	False	0.012968653964351567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACC3	P0ACC3		erpA		7048540.0	7037350.0	6992920.0	7144890.0	7057060.0	7130880.0	0	0.10282472272950238	0.016122622419563703	False	0.012999385371850032	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69795	P69795		chbB		270492.0	299199.0	316199.0	222742.0	355945.0	298744.0	0	0.10318478747871213	-0.29452047424883177	False	0.013030116779348497	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFM6	P0AFM6		pspA		3642710.0	3776180.0	3858480.0	3705570.0	3686980.0	3550020.0	0	0.10363360962627378	-0.05497984541605309	False	0.013060848186846958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7U7	P0A7U7		rpsT		29413400.0	30367800.0	30221300.0	29661200.0	29733400.0	29755500.0	0	0.10455015608363549	-0.02403680309334276	False	0.01309157959434542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG6	P0AEG6		dsbC		1634300.0	1819870.0	1922320.0	1649590.0	1947780.0	1854450.0	0	0.10482413085575097	-0.14711869061850041	False	0.013122311001843886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76491	P76491		yfbR		768631.0	828316.0	833017.0	803331.0	841111.0	815869.0	0	0.1054433204904136	-0.06763705190269102	False	0.013153042409342348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q1	P0A9Q1		arcA		20670200.0	21334700.0	21501200.0	21046200.0	22268200.0	21161800.0	0	0.10575392600512713	-0.0501884830245746	False	0.013183773816840813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK5	P0ABK5		cysK		34900400.0	35294500.0	35605200.0	34977200.0	35090500.0	34882200.0	0	0.10633081467285993	-0.016845666870275645	False	0.013214505224339274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09372	P09372		grpE		44646600.0	46361100.0	48308700.0	46374700.0	50943200.0	44335600.0	0	0.10679974808163688	-0.1053707290964229	False	0.013245236631837739	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63386	P63386		mlaF		1116940.0	1090380.0	1003730.0	1135010.0	1065090.0	1115560.0	0	0.10687266547565757	0.09212295694267399	False	0.013275968039336202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		251784000.0	262803000.0	264789000.0	260881000.0	263154000.0	256785000.0	0	0.1074475634510389	-0.039386771727575084	False	0.013306699446834666	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64493	P64493		yoaF		394353.0	510434.0	471608.0	431978.0	574730.0	483598.0	0	0.10825492520507114	-0.24906904947070155	False	0.01333743085433313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32664	P32664		nudC		1186440.0	1078940.0	1105950.0	1096660.0	1057030.0	1176090.0	0	0.10830457219668913	0.09358576728420351	False	0.013368162261831592	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13029	P13029		katG		34036200.0	35254100.0	35044600.0	34199700.0	34827000.0	34888300.0	0	0.108589452806136	-0.027732479480061464	False	0.013398893669330055	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64451	P64451		ydcL		1642830.0	1692980.0	1724150.0	1668880.0	1665610.0	1642680.0	0	0.11028384248356309	-0.036898994538092963	False	0.01342962507682852	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A3	P0A6A3		ackA		128171000.0	133710000.0	131901000.0	130117000.0	129372000.0	126797000.0	0	0.11045923007179492	-0.03661363354224219	False	0.013460356484326983	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ4	P0ABZ4		kdsC		5118320.0	4853970.0	4743100.0	4804900.0	4578680.0	4999920.0	0	0.11070490953871888	0.07412606091600527	False	0.013491087891825447	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAA1	P0AAA1		yagU		6506680.0	7257940.0	7187070.0	6864320.0	7300780.0	7066260.0	0	0.11126524607434692	-0.08953433246476654	False	0.013521819299323909	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A944	P0A944		rimI		649967.0	728874.0	697682.0	659539.0	701024.0	700374.0	0	0.11133062273777646	-0.08210401250773264	False	0.013552550706822373	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE6	P0AGE6		yieF		10073000.0	10323200.0	10027300.0	9890670.0	10166200.0	9694910.0	0	0.11208759959844776	-0.04114943537899039	False	0.013583282114320836	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0L9	P0C0L9		iscX		1713910.0	1634170.0	1593940.0	1638400.0	1633100.0	1740470.0	0	0.11223055558584556	0.06713793781858313	False	0.0136140135218193	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26646	P26646		acuI		2862980.0	3032520.0	2956700.0	2815130.0	3221760.0	2941870.0	0	0.11363853209621821	-0.09567013768413833	False	0.013644744929317764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		43291600.0	44303700.0	44342800.0	43978900.0	44195500.0	42774700.0	0	0.11387059078889644	-0.0306981985439537	False	0.013675476336816227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07813	P07813		leuS		14173400.0	14585200.0	14347200.0	14266500.0	14671600.0	14418100.0	0	0.11396362658413181	-0.024895959111138913	False	0.01370620774431469	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40874	P40874		solA		2860390.0	3000670.0	2893640.0	2853530.0	2882390.0	2770470.0	0	0.11420572469176227	-0.048867656398946156	False	0.013736939151813154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADW8	P0ADW8		yheV		1295050.0	1255800.0	1232100.0	1391510.0	1232670.0	1290630.0	0	0.11470300817643782	0.09622582231585604	False	0.013767670559311617	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES0	P0AES0		gsp		1786680.0	1842290.0	1873140.0	1739540.0	1795220.0	1804020.0	0	0.11503375372408436	-0.048022006243828685	False	0.013798401966810082	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADV7	P0ADV7		mlaC		10548100.0	10777300.0	10554000.0	10557100.0	10956400.0	10232700.0	0	0.11594441770126195	-0.04307616899384966	False	0.013829133374308543	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A784	P0A784		orn		3215690.0	3414070.0	3339250.0	3204660.0	3256750.0	3234260.0	0	0.11620919675878248	-0.05216217541891294	False	0.013859864781807008	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I7	P0A7I7		ribA		9252240.0	9156770.0	9129190.0	9612600.0	8919470.0	9242520.0	0	0.11734685215732353	0.04705332278063874	False	0.01389059618930547	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		153457000.0	154712000.0	153707000.0	148936000.0	154458000.0	149792000.0	0	0.11789912376735794	-0.03371574258734899	False	0.013921327596803935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGB0	P0AGB0		serB		2223100.0	2431920.0	2476040.0	2368560.0	2330760.0	2288750.0	0	0.11807150106326879	-0.07324007572736388	False	0.013952059004302398	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76112	P76112		yncA		1280790.0	1315240.0	1252530.0	1178810.0	1324180.0	1170840.0	0	0.11875302943889153	-0.100348766141278	False	0.013982790411800861	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F0	P0A8F0		upp		32924800.0	32221300.0	31747000.0	32157500.0	32126700.0	33041400.0	0	0.11889151390771485	0.03014026848370536	False	0.014013521819299324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37194	P37194		slp		16369400.0	16802900.0	17004300.0	16850600.0	17228400.0	16696200.0	0	0.11913360010746542	-0.03199584399542568	False	0.014044253226797788	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8J8	P0A8J8		rhlB		5981590.0	6276810.0	6176020.0	6005080.0	6010650.0	5904140.0	0	0.11932690239032867	-0.045455791662434755	False	0.014074984634296251	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEZ9	P0AEZ9		moaB		9303780.0	9401780.0	9287920.0	9106160.0	9454060.0	9266760.0	0	0.11973987541118021	-0.024143150064864206	False	0.014105716041794716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76402	P76402		yegP		3781910.0	4009270.0	3827240.0	3743570.0	3958760.0	3868300.0	0	0.12039520674792553	-0.0499619881037935	False	0.014136447449293177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ2	P0ABQ2		garR		5155280.0	4857620.0	5001690.0	5250610.0	4735780.0	4925880.0	0	0.12064113786053328	0.07104115359613382	False	0.014167178856791642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A763	P0A763		ndk		18943100.0	19033500.0	19371500.0	18941600.0	19402900.0	19029000.0	0	0.12071251408253678	-0.02249069106693801	False	0.014197910264290105	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
