Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACR9	P0ACR9		mprA		9252460.0	8972570.0	9044570.0	9257260.0	9085510.0	9129130.0	0	0.22999917725374205	0.0193488462558999	False	0.028924862553451437	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22634	P22634		murI		1025250.0	1054560.0	1188420.0	1088240.0	954155.0	1044170.0	0	0.23018318070032104	0.113127552043359	False	0.028955406230910204	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK2	P0ABK2		cydB		5466590.0	6441000.0	6214470.0	5102890.0	6129840.0	5869140.0	0	0.23043923028582855	-0.1357548058282329	False	0.02898594990836897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACZ2	P0ACZ2		etp		1879030.0	1736460.0	1815950.0	1854720.0	1864320.0	1713420.0	0	0.23079463066283482	0.06255726113872688	False	0.029016493585827734	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15640	P15640		purD		2690700.0	2493330.0	2637970.0	2640430.0	2523610.0	2673460.0	0	0.23211960385594563	0.05135816200619333	False	0.0290470372632865	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT8	P0ADT8		ygiM		4117850.0	3937480.0	3976380.0	4107870.0	4073640.0	3856140.0	0	0.23318654837618408	0.04014258575140028	False	0.029077580940745265	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31545	P31545		efeB		1710890.0	835250.0	1453390.0	1735260.0	1404130.0	1561080.0	0	0.23322863094787286	0.3664722561750054	False	0.029108124618204036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69805	P69805		manZ		6829710.0	6712080.0	7206540.0	6619850.0	6717970.0	6256500.0	0	0.2332935180979297	0.06935758406859517	False	0.0291386682956628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46871	Q46871		yqjH		3240590.0	3496200.0	3259070.0	3432960.0	3436580.0	3331010.0	0	0.23370682897563722	-0.04731733458647162	False	0.029169211973121563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9C9	P0A9C9		glpX		4067110.0	3898570.0	4155510.0	4096820.0	3966800.0	4123220.0	0	0.23371639321099416	0.03927468676844952	False	0.029199755650580334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68699	P68699		atpE		3271260.0	2855580.0	2897500.0	2939470.0	2838820.0	2818720.0	0	0.23464226765618162	0.09748275606115059	False	0.029230299328039097	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABN5	P0ABN5		dcuA		4783080.0	4324570.0	4495650.0	4424610.0	4308860.0	4513710.0	0	0.23545384987111426	0.059778580117330525	False	0.029260843005497864	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAQ2	P0AAQ2		yajD		4918570.0	4292650.0	4625610.0	4700490.0	4543420.0	4739640.0	0	0.23617244105163004	0.06939454783821415	False	0.02929138668295663	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04335	P04335		frsA		4276220.0	4339520.0	4387900.0	4366460.0	4211260.0	4269160.0	0	0.23689521333201702	0.023511790817139666	False	0.029321930360415395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36979	P36979		rlmN		3444160.0	3553560.0	3519730.0	3338200.0	3534000.0	3474580.0	0	0.23723946160473333	-0.035965120667613586	False	0.029352474037874162	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29680	P29680		hemE		5694930.0	5535890.0	5678040.0	5844360.0	5755480.0	5556630.0	0	0.2381300454668225	0.03128409078111543	False	0.029383017715332926	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE22	P0AE22		aphA		1718090.0	1512090.0	1629040.0	1709210.0	1698040.0	1575580.0	0	0.23846502849820916	0.07936050049525757	False	0.029413561392791696	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F1	P0A9F1		mntR		2491800.0	2432190.0	2153550.0	2739360.0	1737220.0	2118220.0	0	0.23870677317179842	0.23202494329970674	False	0.02944410507025046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG2	P0AGG2		tesB		744867.0	882876.0	751974.0	857913.0	815406.0	837948.0	0	0.23942152382894555	-0.10710923327335044	False	0.029474648747709224	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		47322600.0	45534100.0	45295300.0	46783000.0	45613000.0	45263100.0	0	0.23955737696717144	0.031288350414946105	False	0.029505192425167994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06996	P06996		ompC		176616000.0	176099000.0	178252000.0	185616000.0	172542000.0	178034000.0	0	0.24028261353318353	0.037338930510401	False	0.029535736102626758	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32664	P32664		nudC		1051770.0	1160610.0	1105840.0	1075050.0	1090440.0	1096790.0	0	0.24076934788424634	-0.05050880247356822	False	0.029566279780085525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00509	P00509		aspC		18284900.0	17627200.0	18047800.0	17874100.0	17706700.0	18095000.0	0	0.24078645081925754	0.02085352745141644	False	0.02959682345754429	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T8	P0A9T8		ybbA		722696.0	753064.0	747102.0	756818.0	760354.0	762663.0	0	0.24145809504527735	-0.03169912663386658	False	0.029627367135003056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31825	P31825		yfiC		525104.0	631189.0	604130.0	613676.0	616945.0	632437.0	0	0.24145977490164094	-0.10967270180225933	False	0.029657910812461823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09394	P09394		glpQ		5322880.0	5455930.0	5474350.0	5461920.0	5627610.0	5476020.0	0	0.24155203172731673	-0.0264125020468643	False	0.029688454489920586	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18775	P18775		dmsA		2862970.0	2778500.0	2854690.0	2929930.0	2896490.0	2723470.0	0	0.2419701754568231	0.042173314007209875	False	0.029718998167379357	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A867	P0A867		talA		4491010.0	4516740.0	4546890.0	4503690.0	4451850.0	4465720.0	0	0.2423713487898244	0.011474919460207872	False	0.02974954184483812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA4	P0ABA4		atpH		21780000.0	22199300.0	22225300.0	22102800.0	22758100.0	22145400.0	0	0.24294468304690042	-0.021545915983281965	False	0.029780085522296884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05793	P05793		ilvC		4735980.0	4604850.0	4679210.0	4724660.0	4471690.0	4717830.0	0	0.2433300276968346	0.03568724651328465	False	0.029810629199755655	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42616	P42616		yqjC		342174.0	342102.0	447503.0	372987.0	310882.0	358575.0	0	0.24498043420800647	0.2008537617464235	False	0.02984117287721442	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06971	P06971		fhuA		12983600.0	13112900.0	13239900.0	13073400.0	12790100.0	12895000.0	0	0.24533099042403328	0.018433222851216187	False	0.029871716554673185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9R7	P0A9R7		ftsE		3053470.0	2983780.0	3082520.0	2876780.0	2893320.0	2777970.0	0	0.24565689635120727	0.05842508673951705	False	0.02990226023213195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41052	P41052		mltB		898433.0	976859.0	939379.0	944835.0	921661.0	992766.0	0	0.24586397274060048	-0.05525342086242962	False	0.029932803909590716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEF4	P0AEF4		dpiA		1851280.0	1759270.0	1743560.0	1827350.0	1790110.0	1639750.0	0	0.24678949236154596	0.06338298855702977	False	0.029963347587049483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AED5	P0AED5		uvrY		3235330.0	3259060.0	3288230.0	3166460.0	2917710.0	3033060.0	0	0.24689934887948473	0.0733251168153426	False	0.029993891264508247	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32157	P32157		yiiM		3208860.0	3107470.0	3401800.0	3061430.0	3031680.0	3059070.0	0	0.24706789422383688	0.07247296507033854	False	0.030024434941967017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP7	P0ADP7		yigP		1290140.0	1312070.0	1478350.0	1348260.0	1284040.0	1254160.0	0	0.2472318462832224	0.09654622175779799	False	0.03005497861942578	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D1	P0A7D1		pth		5167940.0	5016140.0	5045130.0	5054360.0	5060690.0	5001780.0	0	0.24890260918229354	0.017953788583405322	False	0.030085522296884545	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEV9	P0AEV9		hycI		325684.0	370397.0	315170.0	345465.0	366931.0	567304.0	0	0.24895188544215444	-0.4035166899709828	False	0.030116065974343315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27836	P27836		wecG		520383.0	597962.0	524340.0	524112.0	575203.0	514954.0	0	0.24936418077580552	-0.10572298016566681	False	0.03014660965180208	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A903	P0A903		bamC		17361000.0	17077000.0	16950400.0	16908200.0	16748500.0	16419000.0	0	0.24953120243768784	0.02773030550805261	False	0.030177153329260846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68767	P68767		pepA		9045280.0	8669940.0	8664240.0	9059370.0	8666370.0	8819440.0	0	0.2510348809694459	0.033429178361775516	False	0.03020769700671961	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB46	P0AB46		ymgD		2083680.0	1836850.0	1785150.0	2120310.0	1674540.0	1942170.0	0	0.2524551325149236	0.13515055011582885	False	0.030238240684178377	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02943	P02943		lamB		1544370.0	1533430.0	1578430.0	1520850.0	1521370.0	1422220.0	0	0.2538443455315862	0.05272047471386539	False	0.030268784361637144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		25537500.0	25840900.0	26345500.0	25956600.0	26772200.0	27523200.0	0	0.25478553833265394	-0.041951603693149285	False	0.030299328039095907	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76502	P76502		sixA		6481450.0	6791690.0	6851160.0	6709280.0	6898900.0	6853710.0	0	0.25647621542797	-0.03571961013791732	False	0.030329871716554678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08244	P08244		pyrF		9123420.0	9858330.0	9712310.0	9522290.0	9489700.0	9871780.0	0	0.2570514032475055	-0.043189992200699835	False	0.03036041539401344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23871	P23871		hemH		2554220.0	2556940.0	2551330.0	2408620.0	2567580.0	2611230.0	0	0.2604672841741078	-0.04192741552015701	False	0.030390959071472205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46927	Q46927		ygdL		465774.0	452999.0	459664.0	548940.0	402369.0	475954.0	0	0.261661174691045	0.14724689832200952	False	0.030421502748930972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00452	P00452		nrdA		9800650.0	9800990.0	9680840.0	9781380.0	9486000.0	9512360.0	0	0.2618853963073406	0.023035020427537897	False	0.03045204642638974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76220	P76220		ydjY		547432.0	567142.0	688255.0	580568.0	477889.0	565018.0	0	0.26242081332659617	0.17386217370219134	False	0.030482590103848507	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32099	P32099		lplA		1869350.0	1879860.0	2147540.0	1879310.0	1894010.0	1646380.0	0	0.26250356380402934	0.12142606667929341	False	0.03051313378130727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADF6	P0ADF6		edd		1154150.0	929040.0	887121.0	880969.0	711062.0	843765.0	0	0.2626584388478525	0.23448674404651013	False	0.030543677458766034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75728	P75728		ubiF		524679.0	478265.0	417114.0	384061.0	503215.0	539287.0	0	0.262920012297605	-0.19787721363766717	False	0.030574221136224804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1612660.0	1636160.0	1606750.0	1697590.0	1585990.0	1521130.0	0	0.2630078837117898	0.05189332066722843	False	0.030604764813683568	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38134	P38134		etk		4758690.0	4568300.0	4582540.0	4852320.0	4665100.0	4598170.0	0	0.26318596787252485	0.03727054833953024	False	0.03063530849114234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAC8	P0AAC8		iscA		6549860.0	6785450.0	6245430.0	6582880.0	6432340.0	6777630.0	0	0.2641964298898739	-0.04523725039846768	False	0.030665852168601102	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23839	P23839		yicC		5000520.0	4956230.0	4944850.0	4979820.0	4895190.0	4660000.0	0	0.26437324511900684	0.04056059759635056	False	0.030696395846059866	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05637	P05637		apaH		1487590.0	1441880.0	1516760.0	1577200.0	1538220.0	1434920.0	0	0.26509839789530754	0.05341579076030203	False	0.030726939523518633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D4	P0A7D4		purA		36595100.0	36200800.0	35717100.0	36104700.0	36608300.0	36854300.0	0	0.26591223055521074	-0.016492447531164665	False	0.0307574832009774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		1766810.0	1829550.0	1890510.0	1792640.0	1714030.0	1610470.0	0	0.2661685921369097	0.08053910825622027	False	0.030788026878436167	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76034	P76034		yciT		1357920.0	1333410.0	1311020.0	1319380.0	1293280.0	1268530.0	0	0.26652053848809476	0.034076354730098464	False	0.03081857055589493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24193	P24193		hypE		2617260.0	2818740.0	2642680.0	2663490.0	2604470.0	2879290.0	0	0.2673341493382089	-0.06742071914513625	False	0.030849114233353694	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W6	P0A9W6		yrbA		11370600.0	10605500.0	12147700.0	11244500.0	11509900.0	11160200.0	0	0.26881108711057733	0.06307961002294786	False	0.030879657910812465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75829	P75829		ybjX		2345620.0	2061430.0	2334680.0	2127340.0	2301090.0	1969170.0	0	0.26912055083894876	0.10456412403417548	False	0.03091020158827123	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADU5	P0ADU5		ygiW		7024890.0	6910420.0	7213620.0	7018110.0	7103440.0	6663330.0	0	0.2698938225176841	0.03987207437578833	False	0.030940745265729996	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z3	P0A8Z3		ybgC		463546.0	439890.0	697783.0	493715.0	349125.0	518812.0	0	0.27013892642930737	0.3396978591149796	False	0.030971288943188763	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2069260.0	2468670.0	2091890.0	2273550.0	2098250.0	2384550.0	0	0.2701424631375361	-0.11144520277163754	False	0.031001832620647526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H1	P0A6H1		clpX		28473600.0	27283900.0	27326800.0	28191400.0	27280000.0	27849600.0	0	0.2707615576361422	0.027367804580721918	False	0.031032376298106294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ2	P0ABQ2		garR		1644630.0	1713920.0	1641820.0	1663630.0	1641240.0	1795480.0	0	0.27088216563396594	-0.05729986624334391	False	0.03106291997556506	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEZ9	P0AEZ9		moaB		10576600.0	11612800.0	10802800.0	10812400.0	10815700.0	10896400.0	0	0.271396702343713	-0.04990729897771544	False	0.031093463653023828	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33898	P33898		gapC		3769900.0	3389230.0	3409010.0	3548120.0	3566020.0	3211760.0	0	0.27200312862646886	0.07735522978321717	False	0.03112400733048259	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG82	P0AG82		pstS		2055390.0	2000340.0	2042160.0	2144720.0	2052480.0	2044030.0	0	0.2727176384003773	0.03400670821642652	False	0.031154551007941355	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		10227900.0	11092300.0	9752710.0	9600690.0	10614800.0	9701160.0	0	0.2739895840360467	-0.08645856521591092	False	0.031185094685400126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08192	P08192		folC		3015220.0	3000630.0	3022350.0	3039730.0	3025140.0	3012960.0	0	0.27409991455748256	0.006143159599990526	False	0.03121563836285889	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04825	P04825		pepN		14788900.0	14716500.0	14721900.0	14290200.0	14731500.0	15336000.0	0	0.27567964371076326	-0.03201958433007571	False	0.031246182040317656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE01	P0AE01		trmJ		4116920.0	4009060.0	4145920.0	4053490.0	3930770.0	4124780.0	0	0.2758580437778151	0.029791148328123386	False	0.03127672571777642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41407	P41407		azoR		4049720.0	3963020.0	3272060.0	3477090.0	4025600.0	3837220.0	0	0.2767105811296446	-0.1310623072808238	False	0.031307269395235184	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00490	P00490		malP		5702850.0	5449520.0	5416350.0	5466740.0	5406030.0	5342400.0	0	0.2781095413564961	0.03414954017905728	False	0.031337813072693954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3740170.0	3530770.0	3552590.0	3742980.0	3613900.0	3613400.0	0	0.2789207435371158	0.03676409125807696	False	0.03136835675015272	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77735	P77735		yajO		3546410.0	3765270.0	3431090.0	3301010.0	3712770.0	3364870.0	0	0.27912644487291793	-0.077120853667458	False	0.03139890042761149	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00550	P00550		mtlA		2189050.0	2144050.0	2251080.0	2061100.0	2340290.0	2339710.0	0	0.28048875452036875	-0.06991552275425654	False	0.03142944410507025	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
