Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AC92	P0AC92		gnsA		5204920.0	5148700.0	5193480.0	5238380.0	5184630.0	5491700.0	0	0.5485579704661456	0.02098656928863444	False	0.03177458033573141	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8R9	P0A8R9		hdfR		1215100.0	1190630.0	1130360.0	1229250.0	1200130.0	1217960.0	0	0.5485780247900747	0.025687668785853112	False	0.031804556354916066	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77475	P77475		yqaB		2013890.0	2106280.0	2125080.0	2041340.0	2238430.0	2147180.0	0	0.5492837500559493	-0.031309220758723826	False	0.03183453237410072	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P61949	P61949		fldA		3595160.0	3489550.0	3639040.0	3530240.0	3518720.0	3503910.0	0	0.5493254885135666	-0.013477335765046627	False	0.031864508393285376	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A847	P0A847		tgt		3358100.0	3262100.0	3271780.0	3187760.0	3312940.0	3250250.0	0	0.5512288548649131	0.014391132601198673	False	0.031894484412470024	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD10	P0AD10		yecJ		3287880.0	3068250.0	3311340.0	3163720.0	3136110.0	3079030.0	0	0.5516662041864876	-0.026665082766709227	False	0.03192446043165468	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46829	Q46829		bglA		12642900.0	12222700.0	12538100.0	12242900.0	12219100.0	12444500.0	0	0.5519274433755823	0.012037057015859663	False	0.031954436450839334	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8Z0	P0A8Z0		yciA		2072610.0	2113570.0	2064680.0	1984500.0	2167980.0	2147690.0	0	0.5521464394877453	0.026831549533152203	False	0.03198441247002398	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L2	P0A6L2		dapA		23100700.0	23024300.0	23326900.0	23011900.0	22914100.0	22837200.0	0	0.552343142843339	-0.006068686660130958	False	0.03201438848920864	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75883	P75883		gfcC		1389810.0	1370260.0	1314590.0	1238190.0	1287600.0	1206880.0	0	0.5530913689117553	0.04678114308535845	False	0.032044364508393285	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45469	P45469		yraR		964844.0	978514.0	974641.0	915879.0	883640.0	900284.0	0	0.5547011334765064	0.035688850789227636	False	0.03207434052757794	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P29208	P29208		menC		2995390.0	2927760.0	2922810.0	2841130.0	2958440.0	2889140.0	0	0.5554115969955724	0.014795128501314769	False	0.032104316546762594	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9L8	P0A9L8		proC		557564.0	442590.0	515305.0	676423.0	498501.0	556740.0	0	0.5557945920404471	-0.11854799979635128	False	0.03213429256594724	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6Z3	P0A6Z3		htpG		26946900.0	26701800.0	26770800.0	26655500.0	26899100.0	26871000.0	0	0.5562226672551331	0.0034855371135971767	False	0.0321642685851319	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33011	P33011		yeeA		1863280.0	1866140.0	1773920.0	1894500.0	1826600.0	1839570.0	0	0.5566401555734285	0.019290969948418144	False	0.032194244604316545	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69428	P69428		tatA		24962600.0	24919900.0	25039900.0	25353100.0	24254200.0	23800200.0	0	0.5572182774091904	-0.018762218252191015	False	0.0322242206235012	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76192	P76192		ydhV		1700980.0	1627360.0	1659410.0	1690940.0	1649870.0	1611780.0	0	0.5576326065113817	-0.01744548546469884	False	0.032254196642685855	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P68919	P68919		rplY		95462500.0	92913000.0	91786900.0	92802200.0	91294500.0	90531300.0	0	0.5588479971965686	0.015723411291096872	False	0.0322841726618705	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25746	P25746		hflD		3822050.0	3832200.0	3781660.0	3720480.0	3938230.0	3930190.0	0	0.5591339917947888	0.018054593039433846	False	0.03231414868105516	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADT2	P0ADT2		ygiB		940972.0	981849.0	924927.0	1017120.0	982567.0	1122300.0	0	0.5594794117727255	0.058253330050851496	False	0.03234412470023981	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64534	P64534		rcnB		2787540.0	2767390.0	2718320.0	2734110.0	2833590.0	2807460.0	0	0.5604311389157328	0.01323602591460611	False	0.03237410071942446	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76576	P76576		yfgM		9834710.0	9727060.0	9781440.0	9244620.0	9828690.0	9685220.0	0	0.5608562760272993	0.019479323674338373	False	0.032404076738609115	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76187	P76187		ydhF		2525610.0	2392950.0	2277130.0	2424130.0	2500170.0	2430750.0	0	0.5612360417819311	0.02932539354482562	False	0.03243405275779376	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07658	P07658		fdhF		916509.0	892336.0	897332.0	937695.0	871012.0	943730.0	0	0.5620349119472338	0.024599241858732388	False	0.03246402877697842	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00935	P00935		metB		704508.0	703601.0	740756.0	602631.0	508649.0	593139.0	0	0.5623371930948144	0.11178781887320732	False	0.03249400479616307	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24215	P24215		uxuA		2554580.0	2715760.0	2585190.0	2553830.0	2599820.0	2574570.0	0	0.5624252819077561	0.019639563799431072	False	0.03252398081534772	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77756	P77756		queC		1605530.0	1486030.0	1547310.0	1421650.0	1455430.0	1447680.0	0	0.5634182320114742	0.03697220738670572	False	0.032553956834532376	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33235	P33235		flgK		2837550.0	2718340.0	2889840.0	2690180.0	2852250.0	2739580.0	0	0.5650389326574922	-0.023597339701804422	False	0.03258393285371703	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P16456	P16456		selD		6662650.0	6513020.0	6547130.0	6611080.0	6558280.0	6639660.0	0	0.5656438202823244	0.007214252972939726	False	0.032613908872901685	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06988	P06988		hisD		1221100.0	1343690.0	1207010.0	1317760.0	1428240.0	1246780.0	0	0.5662920006878405	-0.05256623312773993	False	0.03264388489208633	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45395	P45395		kdsD		2415370.0	2503110.0	2554840.0	2247240.0	2359440.0	2429690.0	0	0.5663759741558941	0.037119178161630996	False	0.03267386091127098	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00934	P00934		thrC		4535390.0	4515370.0	4494700.0	4381660.0	4413490.0	4361650.0	0	0.5667800581102048	0.013243668954564974	False	0.032703836930455636	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69346	P69346		yefM		1053580.0	977984.0	1001970.0	1006710.0	1032500.0	941170.0	0	0.5670832804406026	-0.032840831699657826	False	0.03273381294964029	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P09148	P09148		galT		2800660.0	2645030.0	2550440.0	2572020.0	2601130.0	2470710.0	0	0.5709385241685817	0.035572928627347594	False	0.032763788968824946	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75913	P75913		ghrA		1032570.0	1045030.0	1008760.0	1013260.0	1006620.0	986789.0	0	0.5709773378880131	0.016929345596014386	False	0.032793764988009594	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAU7	P0AAU7		ybfE		1447030.0	1301790.0	1448870.0	1299140.0	1399930.0	1268590.0	0	0.5710321055947027	-0.046129321405024286	False	0.03282374100719424	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF63	P0AF63		nsrR		1470230.0	1315010.0	1397490.0	1327390.0	1387400.0	1424540.0	0	0.5712171234994655	0.03380634190569012	False	0.0328537170263789	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00393	P00393		ndh		5416040.0	5462180.0	5459720.0	5329220.0	5463770.0	5465460.0	0	0.5726765023109377	0.008052567084887122	False	0.03288369304556355	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27838	P27838		cyaY		2142100.0	2092410.0	2105590.0	2269050.0	2099060.0	2126590.0	0	0.5737418767955653	-0.02531424399866274	False	0.032913669064748206	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAI3	P0AAI3		ftsH		16444200.0	16648700.0	16574900.0	16489300.0	16506600.0	16607300.0	0	0.574100503437191	0.0037611154118389863	False	0.032943645083932854	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABT2	P0ABT2		dps		76615300.0	75483100.0	77010500.0	75596600.0	75133800.0	76969600.0	0	0.574196603981059	0.00838252483761944	False	0.03297362110311751	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFI2	P0AFI2		parC		3934250.0	3837370.0	3867890.0	3769500.0	4041390.0	3722310.0	0	0.574418330249965	-0.02301740583274152	False	0.033003597122302164	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7H6	P0A7H6		recR		940482.0	1047850.0	929038.0	1165620.0	1104720.0	1059880.0	0	0.5746867496987903	-0.06982820973446348	False	0.03303357314148681	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76112	P76112		yncA		1326520.0	1266040.0	1381520.0	1349610.0	1276780.0	1343860.0	0	0.5759330459194787	-0.025965953741347077	False	0.03306354916067147	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25522	P25522		mnmE		4482090.0	4576020.0	4664720.0	4445070.0	4547030.0	4463370.0	0	0.5759887780821406	-0.014368519060965966	False	0.033093525179856115	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC86	P0AC86		glgP		1762990.0	1839670.0	1882330.0	1748850.0	1813670.0	1755740.0	0	0.5764281669134365	-0.023090023572434316	False	0.03312350119904077	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P66948	P66948		yfgC		1355240.0	1480210.0	1515080.0	1392110.0	1433830.0	1412640.0	0	0.5768688030333533	-0.03121973801701412	False	0.033153477218225424	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25798	P25798		fliF		496668.0	467416.0	550649.0	439654.0	417968.0	528684.0	0	0.5779130385703133	0.0840649799663149	False	0.03318345323741007	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACY9	P0ACY9		yebG		825628.0	844031.0	884986.0	803529.0	843805.0	815014.0	0	0.5782735847216092	-0.02740372864935459	False	0.03321342925659473	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE91	P0AE91		creA		3081710.0	3307280.0	3244930.0	3376050.0	3286900.0	3348030.0	0	0.5797612714139389	-0.025096090125260796	False	0.033243405275779375	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9G8	P0A9G8		modE		3611120.0	3611730.0	3610130.0	3692620.0	3547120.0	3537230.0	0	0.5805186646328285	-0.011988952607321256	False	0.03327338129496403	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P52108	P52108		rstA		4578160.0	4430690.0	4614990.0	4394520.0	4582700.0	4429840.0	0	0.5810116281597568	-0.01638753604910659	False	0.033303357314148685	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23871	P23871		hemH		2643430.0	2540960.0	2493110.0	2614870.0	2501610.0	2522910.0	0	0.581026322573677	0.01840682340521613	False	0.03333333333333333	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46845	Q46845		yghU		564086.0	528147.0	474569.0	542617.0	575797.0	560844.0	0	0.5814708905677287	0.05342305585648866	False	0.03336330935251799	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P12758	P12758		udp		27417600.0	28531000.0	27719200.0	27553500.0	28282100.0	28353100.0	0	0.5816450644645854	0.012839014725978194	False	0.03339328537170264	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07001	P07001		pntA		6439980.0	6361890.0	6350590.0	5940130.0	6277060.0	6069480.0	0	0.5827490702308756	0.023396298572542825	False	0.03342326139088729	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77285	P77285		rnfG		1560010.0	1870840.0	2059660.0	2334380.0	1863610.0	2344690.0	0	0.584941553521447	-0.11566512710379209	False	0.033453237410071945	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76034	P76034		yciT		1575880.0	1531910.0	1575430.0	1543020.0	1542150.0	1514030.0	0	0.5851290605833454	-0.012054623512303228	False	0.03348321342925659	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76290	P76290		cmoA		1816590.0	1815430.0	1815540.0	1863830.0	1777250.0	1884830.0	0	0.5864991057362827	0.01583717728408957	False	0.03351318944844125	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24202	P24202		mrr		2119690.0	2200280.0	2168520.0	2360430.0	2217600.0	2292160.0	0	0.5883970954950777	-0.029034846694092703	False	0.0335431654676259	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76049	P76049		ycjY		2073960.0	2195520.0	2258800.0	2181210.0	2204920.0	2264700.0	0	0.588670447462896	-0.024247803837387026	False	0.03357314148681055	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABZ1	P0ABZ1		fliG		2584200.0	2659120.0	2549690.0	2547070.0	2576980.0	2512120.0	0	0.5900112354521461	0.01527874928986614	False	0.033603117505995206	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFB8	P0AFB8		glnG		3401230.0	3299730.0	3195700.0	3299020.0	3379340.0	3287080.0	0	0.5902162474806809	0.016558187285820623	False	0.033633093525179854	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00350	P00350		gnd		36558800.0	36605800.0	37034600.0	36754400.0	36444300.0	36737400.0	0	0.5903144137820412	-0.004342467817806281	False	0.03366306954436451	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30178	P30178		ybiC		1940810.0	1910470.0	1890650.0	1999370.0	1918510.0	1892640.0	0	0.5910114129527482	-0.016137442442326774	False	0.033693045563549164	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6E1	P0A6E1		aroL		83907.7	99195.8	190465.0	99258.3	100838.0	144767.0	2	0.591558931876852	-0.25242290057567135	False	0.03372302158273381	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69490	P69490		ccmE		586919.0	499933.0	542738.0	574980.0	554236.0	535779.0	0	0.5917989931788825	-0.043200199360128796	False	0.033752997601918466	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64612	P64612		yhcM		537558.0	541768.0	506981.0	591243.0	553026.0	649464.0	0	0.5927457750079065	0.06620407074764155	False	0.03378297362110312	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P52061	P52061		rdgB		7529460.0	7147750.0	7183070.0	7698210.0	6836100.0	7544400.0	0	0.5932112613724705	0.033113280753684644	False	0.033812949640287776	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACZ2	P0ACZ2		etp		2235910.0	2266490.0	2205440.0	2297120.0	2311670.0	2439830.0	0	0.5933038111918666	0.026848519867217476	False	0.033842925659472424	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77748	P77748		ydiJ		1136220.0	961705.0	1027250.0	1034400.0	1134380.0	983920.0	0	0.5941826402683945	-0.052486646413150206	False	0.03387290167865707	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P67095	P67095		yfcE		1021880.0	995626.0	1022730.0	970705.0	1155550.0	1027260.0	0	0.5943404240934744	-0.048555528632578025	False	0.03390287769784173	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62620	P62620		ispG		6155540.0	6162250.0	6147280.0	6128300.0	6223590.0	6124710.0	0	0.5947797402024075	-0.004426307316373071	False	0.03393285371702638	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADQ2	P0ADQ2		yiiD		5545430.0	5483200.0	6245670.0	99258.3	5910870.0	4983200.0	1	0.5949065522805516	0.38567374421606254	False	0.033962829736211037	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A978	P0A978		cspG		8639840.0	9458210.0	9155480.0	9105010.0	9669560.0	9294770.0	0	0.5954100001809624	-0.028020361953465127	False	0.033992805755395684	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFK9	P0AFK9		potD		7412790.0	7540700.0	7609740.0	7510520.0	7606690.0	7642040.0	0	0.5961792853044707	-0.00836668750971237	False	0.03402278177458033	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFH0	P0AFH0		ogt		83907.7	382551.0	244299.0	219506.0	388079.0	209019.0	1	0.5988602733799369	-0.334748852135262	False	0.03405275779376499	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADE6	P0ADE6		ygaU		600720.0	667023.0	640285.0	553570.0	653946.0	644208.0	0	0.5996696056732325	0.04923615677079187	False	0.03408273381294964	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEU0	P0AEU0		hisJ		3673450.0	3577020.0	3512470.0	3390360.0	3722130.0	3559180.0	0	0.5998710800904848	0.02486240164349539	False	0.0341127098321343	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7Z4	P0A7Z4		rpoA		84639700.0	85095800.0	85239300.0	84059700.0	85974700.0	84483200.0	0	0.6004277058663685	-0.005974752296693621	False	0.034142685851318945	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9R4	P0A9R4		fdx		8344540.0	8420420.0	8106060.0	8736130.0	8212040.0	8672220.0	0	0.6005104405868305	0.02188454075245475	False	0.0341726618705036	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P46853	P46853		yhhX		7150770.0	7301420.0	7210800.0	7247790.0	7262050.0	7405560.0	0	0.6023046209993628	0.009078287186251435	False	0.034202637889688255	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45771	P45771		yrdD		2303130.0	2496090.0	2351080.0	2157000.0	2213130.0	2130490.0	0	0.602839617318421	0.04407399797771182	False	0.0342326139088729	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
