Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A7V3	P0A7V3		rpsC		96460100.0	97120600.0	96942800.0	95056300.0	94584300.0	93501100.0	0	0.7345340864739724	-0.007362557757399632	False	0.04187956204379563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACL9	P0ACL9		pdhR		15430700.0	15409400.0	15528200.0	15592600.0	15910800.0	15797800.0	0	0.7349194717253178	0.006120752958177414	False	0.04190997566909976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACU0	P0ACU0		ybiH		643914.0	631679.0	678140.0	647058.0	591566.0	603355.0	0	0.7367996212734957	-0.02328910363635935	False	0.04194038929440389	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P52119	P52119		ratB		3774540.0	3755200.0	3801230.0	3731730.0	3827180.0	3741170.0	0	0.7385172648867275	0.004570769847480404	False	0.041970802919708027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P10408	P10408		secA		6855640.0	7005830.0	6978470.0	6980990.0	6976110.0	6886520.0	0	0.7411439527976674	-0.004020375524565783	False	0.04200121654501216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75863	P75863		ycbX		1408270.0	1391940.0	1368150.0	1407040.0	1289400.0	1389520.0	0	0.7428633190545677	-0.01569545310639108	False	0.04203163017031631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AGL5	P0AGL5		ratA		646844.0	701441.0	817940.0	771144.0	879332.0	865959.0	0	0.7433080850460257	-0.054243091130145714	False	0.042062043795620445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P38038	P38038		cysJ		3785290.0	3705560.0	3652160.0	3690120.0	3652660.0	3722620.0	0	0.745618671921791	0.006201249015405204	False	0.04209245742092457	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0C0T5	P0C0T5		mepA		3894310.0	3581560.0	3567650.0	3498720.0	3458590.0	3547190.0	0	0.7458123329527706	0.020785111362562014	False	0.04212287104622871	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A731	P0A731		mgsA		3724410.0	3831420.0	3815360.0	3824160.0	3709410.0	3480670.0	0	0.7462392671247016	0.016824972137744205	False	0.04215328467153284	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31802	P31802		narP		9131160.0	9041160.0	8992520.0	9318910.0	8588510.0	9257160.0	0	0.7466629599774581	-0.013397414012130852	False	0.04218369829683699	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64455	P64455		ydcY		12660900.0	12592400.0	12751600.0	12937800.0	12233600.0	12719000.0	0	0.7467306544466136	-0.008770787414739287	False	0.042214111922141126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q47147	Q47147		yafJ		799290.0	826322.0	838676.0	824988.0	804891.0	783738.0	0	0.7473876324166606	-0.011574380918941382	False	0.042244525547445254	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07762	P07762		glgB		3986010.0	3912790.0	3943730.0	3968110.0	3896650.0	3961650.0	0	0.7474536011215245	0.003974144010972	False	0.04227493917274939	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37182	P37182		hybD		3941660.0	3972680.0	4045310.0	4021870.0	3859150.0	3672760.0	0	0.7477651278716022	0.016189620495368737	False	0.042305352798053523	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AD57	P0AD57		ispB		1571410.0	1406090.0	1514730.0	1351570.0	1399350.0	1480040.0	0	0.7480266483338542	-0.025976254633878433	False	0.04233576642335767	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADC6	P0ADC6		lptG		800238.0	881266.0	836559.0	973108.0	840229.0	837495.0	0	0.7505987176950581	0.03252059030043262	False	0.04236618004866181	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AE60	P0AE60		cedA		1206380.0	1228260.0	1272420.0	1259540.0	990268.0	1062220.0	0	0.7511799530519498	-0.04387029657759017	False	0.04239659367396594	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q46857	Q46857		dkgA		5346160.0	5522390.0	5373520.0	5347020.0	5323220.0	5216380.0	0	0.7525906818325875	-0.008611645120429449	False	0.04242700729927007	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACJ0	P0ACJ0		lrp		12939500.0	13603700.0	13081300.0	13604800.0	13174200.0	13282700.0	0	0.7546420200127563	-0.009023413745566809	False	0.042457420924574205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACG8	P0ACG8		hslR		1938310.0	2020500.0	1918270.0	1747150.0	1909870.0	1754910.0	0	0.7549018483701135	-0.025138191424880257	False	0.04248783454987835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75915	P75915		ycdY		6196360.0	6330080.0	6270100.0	6437100.0	6238310.0	6184860.0	0	0.7560980818163352	0.00664555293676837	False	0.04251824817518249	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P21645	P21645		lpxD		4393880.0	4465090.0	4433800.0	4448090.0	4297810.0	4117900.0	0	0.7568144582503934	0.013567403583508242	False	0.04254866180048662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEV4	P0AEV4		hycA		843025.0	944476.0	740834.0	1092460.0	937231.0	1067600.0	0	0.7568293148279547	0.061457928292828895	False	0.04257907542579075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09549	P09549		dedD		1283030.0	1258980.0	1249720.0	1210350.0	1283210.0	1296250.0	0	0.7573881671548756	-0.010793327528656868	False	0.042609489051094886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9F3	P0A9F3		cysB		3965180.0	3962790.0	3911020.0	3897640.0	3953430.0	3916470.0	0	0.7613881264611382	0.00317427468812933	False	0.042639902676399034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P22939	P22939		ispA		3682460.0	3556530.0	3683460.0	3735690.0	3675940.0	3784430.0	0	0.7630920509529647	0.009088577477819678	False	0.04267031630170317	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACA1	P0ACA1		yibF		505464.0	419769.0	430442.0	422301.0	265834.0	415610.0	0	0.764695807247297	-0.08475517538312384	False	0.042700729927007304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADZ7	P0ADZ7		yajC		22585600.0	21876900.0	22405400.0	22632900.0	23053000.0	23489800.0	0	0.7650510017508914	0.01059197403921425	False	0.04273114355231144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AAN3	P0AAN3		hypB		2878410.0	2762390.0	2857580.0	2845980.0	2906960.0	2953560.0	0	0.7661937289660493	0.009696893126346511	False	0.04276155717761557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P06974	P06974		fliM		1299980.0	1362520.0	1342480.0	1383200.0	1324330.0	1265830.0	0	0.7668563153579375	0.013265523138676667	False	0.042791970802919715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P06999	P06999		pfkB		1213670.0	1241990.0	1241620.0	1203090.0	1278960.0	1236260.0	0	0.767013518661775	-0.009396746155225516	False	0.04282238442822385	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A836	P0A836		sucC		6850940.0	6985140.0	6860190.0	6890370.0	6924700.0	6865420.0	0	0.7671438212440163	-0.0031199253534891706	False	0.042852798053527985	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AC13	P0AC13		folP		7044360.0	7067290.0	7055870.0	7008440.0	7057460.0	6946590.0	0	0.7677822137904102	0.0027711512669404744	False	0.04288321167883212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64554	P64554		queE		3802400.0	3941710.0	3764880.0	3885600.0	3793260.0	3831640.0	0	0.7688523963300276	-0.007140949194215901	False	0.042913625304136255	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABN1	P0ABN1		dgkA		399052.0	379246.0	395199.0	312315.0	451437.0	346367.0	0	0.7703255017554187	0.053063632197096	False	0.042944038929440397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P02919	P02919		mrcB		1872810.0	1821140.0	1876400.0	1791580.0	1862610.0	1858080.0	0	0.7711125438845354	-0.00745131094574883	False	0.04297445255474453	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEN4	P0AEN4		ftsL		1157100.0	1158980.0	1174670.0	1133870.0	1129150.0	1107580.0	0	0.7724327265391027	-0.008877374979641039	False	0.043004866180048666	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P30852	P30852		smf		2010860.0	2085420.0	1980150.0	2032680.0	1965310.0	1884780.0	0	0.7752271824013943	0.014114377727451714	False	0.0430352798053528	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8V6	P0A8V6		fadR		6621040.0	6558840.0	6469210.0	6660590.0	6382180.0	6744540.0	0	0.7756689057692139	-0.007958980260401984	False	0.043065693430656936	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08331	P08331		cpdB		3564530.0	3672630.0	3505900.0	3546180.0	3466870.0	3464420.0	0	0.7779872218573364	-0.008888493655948418	False	0.04309610705596108	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P21499	P21499		rnr		5136680.0	5065620.0	5079710.0	5092540.0	5259080.0	5268300.0	0	0.7780394985908895	0.006972137233260288	False	0.04312652068126521	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P14081	P14081		selB		2742860.0	2479250.0	2476880.0	2603480.0	2303740.0	2567410.0	0	0.7785034079657105	0.02406319161472816	False	0.04315693430656935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P21338	P21338		rna		2011310.0	1963070.0	1947660.0	1832130.0	1874800.0	1864520.0	0	0.7786497291307203	-0.01431222697771431	False	0.04318734793187348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACP1	P0ACP1		cra		3732190.0	3724010.0	3887950.0	3740140.0	3693550.0	3627540.0	0	0.7793405603763838	-0.00948090067231083	False	0.04321776155717762	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7A5	P0A7A5		pcm		753646.0	860388.0	843210.0	917542.0	817378.0	831049.0	0	0.7796679880819267	-0.02647018757690485	False	0.04324817518248176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31057	P31057		panB		7311500.0	7284000.0	7184380.0	7198420.0	7029630.0	7154720.0	0	0.7798647545298308	-0.005585260460843686	False	0.043278588807785894	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31550	P31550		thiB		1809770.0	1678830.0	1834530.0	1652980.0	1847580.0	1872270.0	0	0.7799330544158525	-0.02031360090360336	False	0.04330900243309003	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AAZ4	P0AAZ4		rarA		1252800.0	1266830.0	1287470.0	1295630.0	1253720.0	1262540.0	0	0.7801668315373642	-0.005563261380440206	False	0.04333941605839416	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8F0	P0A8F0		upp		32632100.0	32096300.0	31874400.0	32287100.0	30557400.0	32121400.0	0	0.7803091135956838	-0.0092706361031708	False	0.0433698296836983	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P60757	P60757		hisG		2299950.0	2281670.0	2315640.0	2178300.0	2347740.0	2277570.0	0	0.7803607029598039	-0.010296230812705053	False	0.04340024330900244	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00960	P00960		glyQ		3957990.0	3970740.0	3922900.0	3978280.0	3800390.0	3898370.0	0	0.7820968577987824	-0.00678774599810612	False	0.043430656934306575	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A786	P0A786		pyrB		2452570.0	2481640.0	2502640.0	2468280.0	2366210.0	2353130.0	0	0.7830609054539885	-0.009934032798057825	False	0.04346107055961071	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFH0	P0AFH0		ogt		319781.0	372689.0	419560.0	318534.0	375896.0	266498.0	0	0.7841993178013509	-0.062000054747883004	False	0.043491484184914844	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P24203	P24203		yjiA		2975170.0	3107030.0	2981270.0	3130810.0	3184320.0	3132900.0	0	0.7843358522128832	0.010770676644685315	False	0.04352189781021898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64499	P64499		yebO		3765710.0	3883670.0	3649110.0	3900280.0	3649160.0	3692920.0	0	0.7850238493961967	0.011450300128633174	False	0.04355231143552312	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31142	P31142		sseA		6101740.0	6323500.0	6031550.0	6155970.0	6226620.0	6211950.0	0	0.7870270005071177	-0.006437976555810431	False	0.043582725060827256	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A879	P0A879		trpB		586274.0	554844.0	551554.0	485874.0	546227.0	539139.0	0	0.7870760314622782	-0.024012526899464707	False	0.04361313868613139	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8I8	P0A8I8		rlmH		4041810.0	4023240.0	3979160.0	3913400.0	4030130.0	4022010.0	0	0.7877403334809875	-0.004695271295981492	False	0.043643552311435525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P69805	P69805		manZ		5154060.0	5401790.0	5279880.0	5793390.0	5206750.0	5680140.0	0	0.7879072223985274	-0.018423046839054418	False	0.04367396593673966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P40191	P40191		pdxK		1483770.0	1647100.0	1531930.0	1598360.0	1659370.0	1616260.0	0	0.7885175838883722	-0.016274530356080237	False	0.0437043795620438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7G2	P0A7G2		rbfA		20629000.0	20172500.0	20332200.0	19893500.0	19750300.0	20021500.0	0	0.7915320505336756	-0.006052690164437077	False	0.04373479318734794	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AED5	P0AED5		uvrY		4234180.0	3801720.0	4085210.0	3980540.0	4027210.0	4228580.0	0	0.79213097200499	0.014975887844289612	False	0.04376520681265207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACL2	P0ACL2		exuR		2560550.0	2618940.0	2473840.0	2539080.0	2437550.0	2375460.0	0	0.7928800302632714	0.013256556087428002	False	0.043795620437956206	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07649	P07649		truA		1951710.0	1948350.0	1964870.0	1983980.0	1928560.0	1965790.0	0	0.7951086034940971	-0.0036266232744352547	False	0.04382603406326034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A932	P0A932		gfcE		15657600.0	16582400.0	16189800.0	16438200.0	16561000.0	16152900.0	0	0.7952618395072134	-0.007933357617785238	False	0.04385644768856448	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77754	P77754		spy		1003120.0	1069180.0	1015460.0	1157580.0	876982.0	1025710.0	0	0.7955407425439808	-0.03410608330780811	False	0.04388686131386862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75691	P75691		yahK		1653890.0	1552220.0	1569300.0	1584560.0	1455140.0	1519650.0	0	0.7956932708176885	0.016203280856745838	False	0.04391727493917275	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09158	P09158		speE		6084190.0	6108630.0	6087320.0	6030440.0	5913710.0	5901220.0	0	0.7965605920123877	-0.005497545630458182	False	0.04394768856447689	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09152	P09152		narG		2302050.0	2326810.0	2346960.0	2300200.0	2324520.0	2273050.0	0	0.797226562576493	-0.004169945300092881	False	0.04397810218978102	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09323	P09323		nagE		2959080.0	2593350.0	3086440.0	2830300.0	3040570.0	3009560.0	0	0.797228128867546	0.023157007162709024	False	0.044008515815085164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADP7	P0ADP7		yigP		2175640.0	2051170.0	2040090.0	2087970.0	2131790.0	2412100.0	0	0.7982863719973426	-0.024150692592117294	False	0.0440389294403893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A921	P0A921		pldA		1982660.0	2010720.0	2047640.0	2131150.0	2023940.0	2040120.0	0	0.7985661368220077	0.009260177156913409	False	0.044069343065693434	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75797	P75797		gsiB		777382.0	712811.0	769195.0	680961.0	732441.0	677294.0	0	0.7993127013121597	0.020883552497761387	False	0.04409975669099757	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AC41	P0AC41		sdhA		5367960.0	5362680.0	5197550.0	5315590.0	5014890.0	5017410.0	0	0.7997653563528352	0.011144518594954224	False	0.0441301703163017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADG4	P0ADG4		suhB		14690700.0	14473900.0	14489900.0	14401200.0	14752600.0	14765200.0	0	0.8023246300892487	0.003805520479136683	False	0.044160583941605845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AB18	P0AB18		tusE		1538390.0	1582210.0	1466970.0	1562590.0	1486930.0	1506410.0	0	0.8053474905546278	0.010199179290191934	False	0.04419099756690998	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABF6	P0ABF6		cdd		7220620.0	7171120.0	7035920.0	6909180.0	7224840.0	7055780.0	0	0.8058181643420378	0.006216628753795484	False	0.044221411192214115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P21156	P21156		cysD		2862020.0	2895760.0	2905440.0	2816550.0	2908850.0	2816580.0	0	0.8069382206854268	-0.005091514995755871	False	0.04425182481751825	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8X0	P0A8X0		yjgA		8148430.0	8087580.0	7982880.0	8161510.0	8101130.0	8270150.0	0	0.8082190619394001	0.004170209656763979	False	0.044282238442822384	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADC3	P0ADC3		lolC		1588100.0	1569170.0	1552990.0	1657110.0	1446480.0	1517480.0	0	0.8088374826153036	0.016094823716918356	False	0.044312652068126526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AGJ5	P0AGJ5		yfiF		12778900.0	12664500.0	12861600.0	12888900.0	12624400.0	12842800.0	0	0.809694198468209	-0.002886855173185867	False	0.04434306569343066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9G2	P0A9G2		nhaR		1248680.0	1268240.0	1325460.0	1350540.0	1250360.0	1221350.0	0	0.811579710791334	0.012999087180945633	False	0.044373479318734796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P30859	P30859		artI		12292800.0	12122900.0	12111500.0	12314900.0	11942600.0	12217000.0	0	0.8139176460769536	0.003909022031990263	False	0.04440389294403893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P61887	P61887		rmlA2		966304.0	983821.0	999275.0	1012440.0	1025250.0	1039240.0	0	0.8142097534662894	-0.008782125822103267	False	0.044434306569343066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27828	P27828		wecB		2752170.0	2752020.0	2714360.0	2727740.0	2596900.0	2653160.0	0	0.8149090254750797	-0.007612394412896722	False	0.04446472019464721	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABJ9	P0ABJ9		cydA		15954300.0	15794100.0	15778200.0	15779700.0	15768200.0	15878200.0	0	0.815642652166278	0.0015710420237587401	False	0.04449513381995134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27306	P27306		sthA		1262700.0	1154000.0	1321280.0	1268440.0	1085630.0	1199860.0	0	0.8157905660323383	-0.023097352607828674	False	0.04452554744525548	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76938	P76938		epmC		1655730.0	1592010.0	1625140.0	1635310.0	1601750.0	1703110.0	0	0.8187953037968629	-0.008077190331851128	False	0.04455596107055961	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P33937	P33937		napA		4820310.0	4812460.0	4840480.0	4798160.0	4751900.0	4743330.0	0	0.8197143763190068	-0.0025978572162484812	False	0.04458637469586375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABX2	P0ABX2		flgC		3127520.0	2254970.0	3004860.0	2274400.0	2473950.0	2868310.0	0	0.8199515883794042	-0.04548595331750293	False	0.04461678832116789	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37636	P37636		mdtE		3537760.0	3446110.0	3611310.0	3480400.0	3573530.0	3576450.0	0	0.8211081856764668	-0.005733931818899293	False	0.04464720194647202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
