Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P12281	P12281		moeA		6.27715e+06	6.073e+06	6.18661e+06	6.36987e+06	6.42005e+06	6.33335e+06
P12282	P12282		moeB		3.2716e+06	3.26594e+06	3.26856e+06	3.67487e+06	3.829e+06	3.1898e+06
P12295	P12295		ung		1.782e+06	1.74357e+06	1.82841e+06	1.89096e+06	1.90987e+06	1.89133e+06
P12758	P12758		udp		4.34931e+07	4.35025e+07	4.39374e+07	4.45137e+07	4.37223e+07	4.44107e+07
P12994	P12994		ybhB		994010	950680	992010	879114	772936	994311
P13001	P13001		bioH		1.29964e+06	1.07376e+06	1.15106e+06	1.00103e+06	1.23673e+06	1.24643e+06
P13009	P13009		metH		2.561e+06	2.53805e+06	2.62661e+06	2.57522e+06	2.63613e+06	2.63483e+06
P13016	P13016		ampD		1.82343e+06	1.80611e+06	1.82948e+06	1.87351e+06	1.88791e+06	1.81603e+06
P13024	P13024		fdhE		4.68716e+06	4.58831e+06	4.67992e+06	4.74116e+06	4.71065e+06	4.48596e+06
P13029	P13029		katG		4.59126e+07	4.60223e+07	4.58886e+07	4.43048e+07	4.47762e+07	4.47576e+07
P13033	P13033		glpB		1.076e+06	965827	964052	949329	875593	874843
P13035	P13035		glpD		3.80617e+06	3.78519e+06	3.85477e+06	3.86593e+06	3.88439e+06	3.8419e+06
P13039	P13039		fes			1.5283e+06	1.51056e+06	1.32302e+06	1.34412e+06	1.42796e+06
P13445	P13445		rpoS		5.03477e+06	4.77674e+06	4.89725e+06	4.82047e+06	4.79926e+06	4.91536e+06
P13458	P13458		sbcC		339250	407776	341650	332150	307469	354262
P13656	P13656		chiA		232283	222341	184328	151190	221659	189582
P13979	P13979		traT		3.90716e+06	3.73288e+06	3.71726e+06	3.66882e+06	3.77425e+06	3.80586e+06
P14081	P14081		selB		2.33236e+06	2.2641e+06	2.35094e+06	2.5662e+06	2.51893e+06	2.41866e+06
P14175	P14175		proV		1.23885e+06	1.02274e+06	1.12995e+06	1.1254e+06	1.06359e+06	1.19848e+06
P14294	P14294		topB		146478	161902	90418.4	134486	92396.7	166032
P14407	P14407		fumB		1.36792e+07	1.37175e+07	1.38414e+07	1.35423e+07	1.37324e+07	1.36023e+07
P14565	P14565		traI		2.15692e+06	2.00514e+06	1.95128e+06	2.73148e+06	2.27524e+06	2.37295e+06
P14900	P14900		murD		3.89845e+06	3.90145e+06	3.89504e+06	3.99246e+06	3.94658e+06	3.9838e+06
P15005	P15005		mcrB		669642	761672	637228	793704	738953	775170
P15034	P15034		pepP		4.06192e+06	3.90852e+06	3.87085e+06	3.96881e+06	3.77386e+06	3.95616e+06
P15038	P15038		helD		647814	857460	863296	824089	244752	1.05327e+06
P15042	P15042		ligA		7.09071e+06	7.10979e+06	7.24775e+06	7.24283e+06	7.42928e+06	7.296e+06
P15043	P15043		recQ		746340	661011	712015	741305	797861	716540
P15047	P15047		entA		797785	768910	909816	820456	691964	811626
P15067	P15067		glgX		1.90845e+06	1.96175e+06	1.85004e+06	1.91364e+06	1.90233e+06	1.89429e+06
P15070	P15070		fliN		4.70976e+06	3.9013e+06	4.17549e+06	4.77846e+06	4.93892e+06	4.334e+06
P15082	P15082		srlR		877054	783422	869143	899360	933551	826333
P15254	P15254		purL		3.13451e+06	3.06118e+06	3.01791e+06	3.21265e+06	3.13213e+06	3.17202e+06
P15286	P15286		flk		568017	556050	586928	558817	551155	537484
P15288	P15288		pepD		1.72168e+07	1.68344e+07	1.66163e+07	1.7102e+07	1.69216e+07	1.66892e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				7.53261e+06	7.31508e+06	7.43902e+06	954903	881749	1.03564e+06
P15639	P15639		purH		4.68241e+06	4.61119e+06	4.65911e+06	4.6191e+06	4.73345e+06	4.66115e+06
P15640	P15640		purD		2.75927e+06	2.81904e+06	2.90538e+06	2.73855e+06	2.90148e+06	2.86275e+06
P15770	P15770		aroE		3.34176e+06	3.38793e+06	3.29e+06	3.73884e+06	3.4355e+06	3.61835e+06
P15877	P15877		gcd		398934	399534	380741	488726	310093	445189
P15977	P15977		malQ		3.62094e+06	3.6079e+06	3.45317e+06	3.8427e+06	3.5048e+06	3.55562e+06
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				9.75023e+06	9.71255e+06	9.89468e+06	1.46159e+06	1.26579e+06	1.24012e+06
P16095	P16095		sdaA		2.06538e+06	1.84348e+06	1.95641e+06	1.89916e+06	2.04418e+06	2.01617e+06
P16384	P16384		miaA		2.32408e+06	2.25109e+06	2.1908e+06	2.23446e+06	2.29512e+06	2.20431e+06
P16431	P16431		hycE		3.21504e+06	3.19299e+06	3.27167e+06	3.39864e+06	3.29436e+06	3.19631e+06
P16432	P16432		hycF		378216	457804	514742	503108	467211	447126
P16433	P16433		hycG		2.25495e+06	2.17398e+06	2.19126e+06	2.23997e+06	2.14763e+06	2.50499e+06
P16456	P16456		selD		5.99339e+06	5.75443e+06	5.86556e+06	5.52388e+06	5.72659e+06	5.6553e+06
P16528	P16528		iclR		1.78767e+06	1.79899e+06	1.69998e+06	1.77831e+06	1.71312e+06	1.57305e+06
P16659	P16659		proS		1.14443e+07	1.12976e+07	1.128e+07	1.09588e+07	1.11294e+07	1.10412e+07
P16676	P16676		cysA		770832	698481	763764	782442	785287	749889
P16681	P16681		phnB		538650	518703	518981	620529	525835	450262
P16694	P16694		yjdA		1.10538e+06	1.17193e+06	1.1471e+06	1.08623e+06	1.02518e+06	1.08646e+06
P16700	P16700		cysP		6.85863e+06	6.8706e+06	6.64405e+06	7.00274e+06	6.99431e+06	6.86888e+06
P16703	P16703		cysM		3.76795e+06	3.77301e+06	3.78315e+06	3.70429e+06	3.66241e+06	3.65695e+06
P16869	P16869		fhuE		166769	103400	101614	87604.2	127936	72641.2
P16919	P16919		rhsD		700170	547107	595969	805681	504945	678612
P16926	P16926		mreC		1.5072e+06	1.42296e+06	1.49482e+06	1.4254e+06	1.59119e+06	1.51355e+06
P17109	P17109		menD		1.66283e+06	1.67363e+06	1.63509e+06	1.80313e+06	1.75944e+06	1.65206e+06
P17115	P17115		gutQ		2.29338e+06	2.26473e+06	2.30566e+06	2.38671e+06	2.25345e+06	2.26708e+06
P17117	P17117		nfsA		4.70103e+06	4.42044e+06	4.59078e+06	4.56101e+06	4.61603e+06	4.57304e+06
P17169	P17169		glmS		4.3629e+07	4.38702e+07	4.33744e+07	4.17502e+07	4.25539e+07	4.21818e+07
P17315	P17315		cirA		2.35065e+06	2.26527e+06	2.32643e+06	2.21108e+06	2.35865e+06	2.2203e+06
P17443	P17443		murG		3.05748e+06	3.02357e+06	3.05755e+06	3.11768e+06	3.01738e+06	3.15418e+06
P17445	P17445		betB		808825	956982	994680	1.00507e+06	946123	1.06018e+06
P17846	P17846		cysI		5.97851e+06	5.81174e+06	5.95206e+06	5.72402e+06	5.86681e+06	6.06494e+06
P17854	P17854		cysH		6.77224e+06	6.841e+06	6.69079e+06	6.82384e+06	7.02421e+06	7.00366e+06
P17952	P17952		murC		3.63578e+06	3.56205e+06	3.78201e+06	3.92127e+06	3.90745e+06	3.83623e+06
P17993	P17993		ubiG		4.22172e+06	4.22714e+06	4.24346e+06	4.26043e+06	4.26577e+06	4.31629e+06
P18133	P18133		pncB		1.82957e+06	1.79295e+06	1.91708e+06	1.79422e+06	1.91939e+06	1.83223e+06
P18196	P18196		minC		2.56244e+06	2.81379e+06	2.63015e+06	2.63097e+06	2.45072e+06	2.57753e+06
P18355	P18355				1.72623e+06	1.72994e+06	1.73134e+06	2.9345e+06	2.80828e+06	3.02297e+06
P18390	P18390		yjjA		1.58218e+06	1.48592e+06	1.67556e+06	1.71674e+06	1.65867e+06	1.70762e+06
P18393	P18393		ybdZ		400816	509156	418788	496629	430152	502358
P18775	P18775		dmsA		3.47038e+06	3.55431e+06	3.25076e+06	3.38716e+06	3.39837e+06	3.43335e+06
P18776	P18776		dmsB		2.3454e+06	2.22063e+06	2.10275e+06	2.22519e+06	2.15067e+06	2.24111e+06
P18843	P18843		nadE		1.1095e+07	1.0961e+07	1.10873e+07	1.07945e+07	1.07642e+07	1.10955e+07
P19318	P19318		narY		373583	444481	557848	393413	398351	413290
P19624	P19624		pdxA		377071	389628	359526	373421	445396	460378
P19926	P19926		agp		3.08701e+06	2.85671e+06	3.00052e+06	3.03993e+06	3.13463e+06	3.10929e+06
P19930	P19930		hyaD		1.45353e+06	1.70852e+06	1.40947e+06	1.79018e+06	1.48953e+06	1.6075e+06
P19931	P19931		hyaE		1.62753e+06	1.51838e+06	1.40131e+06	1.66061e+06	1.61958e+06	1.44428e+06
P19932	P19932		hyaF		1.0707e+06	986264	1.12174e+06	1.24641e+06	1.29755e+06	1.42423e+06
P19934	P19934		tolA		1.7667e+06	1.79429e+06	1.80463e+06	1.68846e+06	1.7495e+06	1.84463e+06
P20083	P20083		parE		1.78402e+06	1.79292e+06	1.78136e+06	1.86969e+06	1.84853e+06	1.9114e+06
P20099	P20099		bisC		1.2645e+06	1.2253e+06	1.14879e+06	1.16794e+06	1.43369e+06	881169
P20605	P20605		fic		1.55631e+06	1.54294e+06	1.49067e+06	1.57102e+06	1.63049e+06	1.45648e+06
P20966	P20966		fruA		1.1526e+07	1.14766e+07	1.148e+07	1.16289e+07	1.16824e+07	1.17188e+07
P21156	P21156		cysD		2.79694e+06	2.59875e+06	2.60685e+06	2.42256e+06	2.73608e+06	2.822e+06
P21165	P21165		pepQ		1.11881e+07	1.12864e+07	1.13878e+07	1.09634e+07	1.12662e+07	1.10807e+07
P21170	P21170		speA		7.43348e+06	7.50124e+06	7.38047e+06	7.5986e+06	7.42409e+06	7.6476e+06
P21179	P21179		katE		906466	864887	840414	845615	900747	849003
P21338	P21338		rna		2.72566e+06	2.84147e+06	2.89712e+06	2.91547e+06	2.63356e+06	2.90909e+06
P21365	P21365		yciC		1.05276e+06	903546	1.00001e+06	973983	1.02377e+06	980854
P21367	P21367		ycaC		4.17972e+06	4.22026e+06	4.27078e+06	4.35057e+06	4.01604e+06	4.26873e+06
P21369	P21369		pncA		2.2379e+06	2.21198e+06	2.30511e+06	2.23258e+06	2.19148e+06	2.14385e+06
P21420	P21420		nmpC		2.58935e+07	2.36757e+07	2.62809e+07	2.67589e+07	2.69387e+07	2.6432e+07
P21499	P21499		rnr		4.66831e+06	4.65498e+06	4.76077e+06	4.7032e+06	4.64638e+06	4.68743e+06
P21507	P21507		srmB		5.25582e+06	5.13487e+06	5.29311e+06	5.11254e+06	5.27946e+06	5.30965e+06
P21513	P21513		rne		9.79969e+06	9.62827e+06	9.73452e+06	9.7025e+06	9.69297e+06	9.79789e+06
P21599	P21599		pykA		2.79583e+07	2.73378e+07	2.78295e+07	2.62079e+07	2.67606e+07	2.6636e+07
P21645	P21645		lpxD		4.49387e+06	4.60258e+06	4.59552e+06	4.52238e+06	3.89639e+06	4.57014e+06
P21829	P21829		ybhA		2.22888e+06	2.26392e+06	2.30004e+06	2.39479e+06	2.38678e+06	2.25365e+06
P21888	P21888		cysS		1.11452e+07	1.11491e+07	1.12619e+07	1.09606e+07	1.11226e+07	1.10599e+07
P21889	P21889		aspS		7.92882e+06	7.73571e+06	7.91907e+06	7.80574e+06	7.99973e+06	7.77354e+06
P21893	P21893		recJ		1.24787e+06	1.10389e+06	1.31015e+06	1.19299e+06	1.27372e+06	1.2694e+06
P22106	P22106		asnB		2.23772e+06	2.09283e+06	2.13566e+06	2.12423e+06	2.17663e+06	1.92817e+06
P22186	P22186		mraZ		2.46527e+06	2.44615e+06	2.39121e+06	2.27393e+06	2.43895e+06	2.4285e+06
P22188	P22188		murE		8.01707e+06	7.69838e+06	7.91326e+06	7.84263e+06	8.09927e+06	7.799e+06
P22255	P22255		cysQ		7.33996e+06	7.68759e+06	7.65974e+06	7.37866e+06	7.49199e+06	7.3489e+06
P22256	P22256		gabT		1.10546e+06	1.19734e+06	1.18908e+06	1.21019e+06	1.22267e+06	1.18688e+06
P22259	P22259		pckA		7.64723e+06	7.79063e+06	7.79603e+06	7.98106e+06	7.89625e+06	7.77952e+06
P22333	P22333		add		1.69665e+07	1.71753e+07	1.75544e+07	1.65614e+07	1.68971e+07	1.71939e+07
P22523	P22523		mukB		4.24761e+06	4.16532e+06	4.18374e+06	4.26425e+06	4.22762e+06	4.27244e+06
P22524	P22524		mukE		5.86683e+06	5.86585e+06	5.79208e+06	5.75318e+06	5.68615e+06	5.56901e+06
P22525	P22525		ycbB		1.90568e+06	1.85759e+06	1.98099e+06	1.93633e+06	1.94981e+06	1.85895e+06
P22634	P22634		murI		1.71222e+06	1.84757e+06	1.8382e+06	1.89738e+06	1.97383e+06	1.85084e+06
P22707	P22707		finO		1.08191e+06	1.11249e+06	1.04924e+06	1.06122e+06	927900	1.00876e+06
P22939	P22939		ispA		1.99384e+06	2.12687e+06	2.21258e+06	2.25187e+06	2.35199e+06	2.24269e+06
P23003	P23003		trmA		3.61305e+06	3.54254e+06	3.35899e+06	3.48108e+06	3.68013e+06	3.55953e+06
P23256	P23256		malY		754902	789470	674643	747318	659483	794727
P23305	P23305		yigA		2.20519e+06	2.22365e+06	1.95958e+06	2.04126e+06	2.09903e+06	1.92054e+06
P23331	P23331		tdk		2.94687e+06	2.81537e+06	3.06934e+06	2.92623e+06	2.93755e+06	2.9639e+06
P23367	P23367		mutL		854480	903684	861576	848913	719885	1.09447e+06
P23538	P23538		ppsA		5.15769e+06	5.03175e+06	5.09826e+06	5.14928e+06	5.11032e+06	5.23437e+06
P23721	P23721		serC		1.20423e+07	1.18037e+07	1.16861e+07	1.18816e+07	1.15379e+07	1.17977e+07
P23827	P23827		eco		1.2481e+07	1.23484e+07	1.26174e+07	1.29275e+07	1.2843e+07	1.311e+07
P23830	P23830		pssA		1.40622e+06	1.43942e+06	1.38947e+06	1.31066e+06	1.37317e+06	1.40935e+06
P23836	P23836		phoP		2.19053e+07	2.16925e+07	2.17587e+07	2.14882e+07	2.21846e+07	2.18424e+07
P23837	P23837		phoQ		1.04597e+06	1.10947e+06	1.10503e+06	989302	900358	1.00183e+06
P23839	P23839		yicC		6.19716e+06	5.93018e+06	6.01699e+06	6.11017e+06	5.78708e+06	6.18569e+06
P23843	P23843		oppA		2.50879e+07	2.60462e+07	2.6475e+07	2.71479e+07	2.62591e+07	2.594e+07
P23845	P23845		cysN		3.51257e+06	3.38027e+06	3.56851e+06	3.59754e+06	3.73125e+06	3.82012e+06
P23847	P23847		dppA		3.38055e+06	4.07351e+06	3.73714e+06	4.5429e+06	3.94751e+06	3.76698e+06
P23857	P23857		pspE		1.23973e+06	1.3105e+06	1.18266e+06	1.24523e+06	1.30531e+06	1.35488e+06
P23865	P23865		prc		6.9648e+06	6.99303e+06	6.97828e+06	6.88723e+06	6.92148e+06	6.96693e+06
P23869	P23869		ppiB		4.28116e+07	4.14068e+07	4.222e+07	4.00736e+07	4.09213e+07	4.00121e+07
P23871	P23871		hemH		2.90565e+06	3.0238e+06	2.87767e+06	2.98554e+06	2.97028e+06	2.81302e+06
P23882	P23882		fmt		7.69531e+06	7.35742e+06	7.24742e+06	7.16023e+06	7.42799e+06	7.26231e+06
P23886	P23886		cydC		884793	1.00301e+06	815876	766992	1.03551e+06	822012
P23893	P23893		hemL		2.6521e+07	2.6917e+07	2.6216e+07	2.57897e+07	2.62771e+07	2.56891e+07
P23894	P23894		htpX		4.54272e+06	4.59726e+06	4.55033e+06	4.24821e+06	4.60214e+06	4.59374e+06
P23908	P23908		argE		1.5929e+06	1.689e+06	1.52409e+06	1.58404e+06	1.63809e+06	1.54906e+06
P23909	P23909		mutS		3.51386e+06	3.51038e+06	3.53798e+06	3.53772e+06	3.62309e+06	3.58207e+06
P23917	P23917		mak		2.0516e+06	1.91883e+06	2.12102e+06	1.86059e+06	2.04307e+06	1.986e+06
P24169	P24169		speF		2.948e+06	3.0429e+06	3.07946e+06	3.19581e+06	3.09086e+06	3.15085e+06
P24171	P24171		dcp		2.02674e+06	2.0668e+06	2.02257e+06	2.02649e+06	2.01824e+06	1.92287e+06
P24173	P24173		rfaC		476276	492305	493862	503828	402862	474944
P24178	P24178		yffB		4.403e+06	4.30261e+06	4.49185e+06	4.63442e+06	4.95808e+06	4.70729e+06
P24181	P24181		acrF		169523	171627	176749	112357	93936.3	122171
P24182	P24182		accC		1.9995e+07	1.9835e+07	2.02272e+07	1.99889e+07	2.04075e+07	1.99654e+07
P24183	P24183		fdnG		4.59836e+06	4.52082e+06	4.62183e+06	4.37594e+06	4.47877e+06	4.53377e+06
P24186	P24186		folD		5.16689e+06	4.84065e+06	4.89663e+06	5.13514e+06	5.2295e+06	5.17216e+06
P24188	P24188		yceA		880353	811418	883571	860686	837588	863369
P24192	P24192		hypD		5.24637e+06	6.36992e+06	6.48987e+06	6.40501e+06	4.6085e+06	6.31069e+06
P24193	P24193		hypE		2.82293e+06	2.98293e+06	2.79833e+06	2.9575e+06	2.73471e+06	2.91786e+06
P24202	P24202		mrr		1.75614e+06	1.72488e+06	1.766e+06	1.74606e+06	1.87771e+06	1.92493e+06
P24203	P24203		yjiA		3.66564e+06	3.19824e+06	3.23989e+06	3.43913e+06	3.7609e+06	3.29049e+06
P24205	P24205		msbB		2.70098e+06	2.70583e+06	2.78192e+06	1.89397e+06	2.08639e+06	2.15095e+06
P24215	P24215		uxuA		3.93702e+06	3.88804e+06	3.52426e+06	3.72155e+06	3.63917e+06	3.86238e+06
P24216	P24216		fliD		876475	962722	848208	892055	803283	990563
P24224	P24224		acpS		2.07973e+06	1.99202e+06	2.01215e+06	2.07544e+06	2.13328e+06	2.06562e+06
P24228	P24228		dacB		1.95671e+06	1.82735e+06	1.83498e+06	1.85666e+06	1.81173e+06	1.89678e+06
P24230	P24230		recG		438341	372074	288520	260506	295952	316828
P24232	P24232		hmp		1.39912e+06	1.43649e+06	1.48499e+06	1.36295e+06	1.32293e+06	1.38187e+06
P24251	P24251		crl		6.93782e+06	7.35174e+06	7.18377e+06	7.09132e+06	6.82238e+06	6.97445e+06
P24252	P24252		ybgA		1.6523e+06	1.72387e+06	1.79009e+06	1.6687e+06	1.51239e+06	1.49827e+06
P24255	P24255		rpoN		1.27093e+06	1.12828e+06	1.26222e+06	1.07277e+06	1.20673e+06	1.05079e+06
P24554	P24554		radA		1.64032e+06	1.76524e+06	1.77192e+06	1.716e+06	1.56731e+06	1.78468e+06
P25397	P25397		tehB		2.504e+06	2.52277e+06	2.47792e+06	2.45686e+06	2.37922e+06	2.42078e+06
P25437	P25437		frmA		7.84977e+06	8.16924e+06	7.99547e+06	7.98148e+06	7.86258e+06	8.11083e+06
P25516	P25516		acnA		3.41799e+06	3.18665e+06	3.4337e+06	3.18863e+06	3.48882e+06	3.37654e+06
P25519	P25519		hflX		3.6063e+06	3.68365e+06	3.8446e+06	3.7625e+06	3.76182e+06	3.83378e+06
P25522	P25522		mnmE		4.31735e+06	4.23174e+06	4.31659e+06	4.64591e+06	4.40711e+06	4.56533e+06
P25524	P25524		codA		2.29536e+06	2.26351e+06	2.42537e+06	2.49002e+06	2.29071e+06	2.4522e+06
P25526	P25526		gabD		804207	782293	811214	755737	757076	791300
P25534	P25534		ubiH		357499	394925	323490	359689	278294	252972
P25535	P25535		visC		2.66559e+06	2.73989e+06	2.63189e+06	2.89568e+06	2.71072e+06	2.84676e+06
P25536	P25536		yhdE		2.67196e+06	2.50419e+06	2.60859e+06	2.60782e+06	2.80351e+06	2.62762e+06
P25539	P25539		ribD		4.01108e+06	3.99461e+06	4.03887e+06	4.03456e+06	4.03427e+06	4.04675e+06
P25552	P25552		gppA		2.74473e+06	2.73667e+06	2.7923e+06	2.54035e+06	2.7901e+06	2.70169e+06
P25553	P25553		aldA		262006	253081	257187	251760	224213	213096
P25714	P25714		yidC		6.64814e+06	6.55942e+06	7.11207e+06	6.60055e+06	6.53041e+06	7.2719e+06
P25736	P25736		endA		1.62185e+06	1.62486e+06	1.51998e+06	1.65486e+06	1.62266e+06	1.7191e+06
P25740	P25740		rfaG		533250	542739	574454	470481	514589	537058
P25745	P25745		mnmA		3.91949e+06	4.09064e+06	4.00883e+06	4.22656e+06	4.1414e+06	4.24629e+06
P25746	P25746		hflD		3.83271e+06	3.71096e+06	3.52794e+06	3.37524e+06	3.56844e+06	3.56983e+06
P25798	P25798		fliF		1.59144e+06	1.43022e+06	1.52481e+06	1.51545e+06	1.63977e+06	1.53789e+06
P25888	P25888		rhlE		2.27649e+06	2.33711e+06	2.28259e+06	2.38758e+06	2.24577e+06	2.39148e+06
P25894	P25894		yggG		957742	872294	923012	1.04032e+06	922231	884987
P25906	P25906		ydbC		1.10014e+06	1.05938e+06	961539	981483	1.17298e+06	1.01531e+06
P26602	P26602		ubiC		910626	861341	760678	977185	944627	895067
P26608	P26608		fliS		2.80413e+06	3.17922e+06	3.22497e+06	2.74629e+06	2.64418e+06	2.92738e+06
P26612	P26612		amyA		774150	740663	736571	796147	762716	759413
P26616	P26616		maeA		5.62151e+06	5.66561e+06	5.79835e+06	5.51912e+06	5.50745e+06	5.53849e+06
P26646	P26646		acuI		6.62147e+06	6.34814e+06	6.58628e+06	6.39043e+06	6.62272e+06	6.25865e+06
P26647	P26647		plsC		1.23703e+06	1.08981e+06	1.19953e+06	1.16647e+06	1.19364e+06	1.20305e+06
P26648	P26648		ftsP		907312	943048	938233	855544	1.05706e+06	918710
P27238	P27238		yfeD		1.02624e+06	1.06107e+06	997577	985663	1.00651e+06	1.03318e+06
P27245	P27245		marR		391121	291137	345776	351675	402603	376071
P27247	P27247		plsX			671197	675023	631545	642534	
P27248	P27248		gcvT		8.63502e+06	8.26177e+06	8.51254e+06	8.62294e+06	8.36335e+06	8.59045e+06
P27249	P27249		glnD		262285	209994	254034	194022	280288	292693
P27250	P27250		yjgB		349567	350306	313925	355370	323224	312840
P27278	P27278		nadR		752229	689115	707614	705888	772278	650034
P27298	P27298		prlC		1.66596e+07	1.63304e+07	1.66226e+07	1.66342e+07	1.66817e+07	1.66898e+07
P27302	P27302		tktA		3.128e+07	3.14327e+07	3.13509e+07	3.11887e+07	3.1679e+07	3.09658e+07
P27303	P27303		emrA		1.44058e+06	1.43354e+06	1.46874e+06	1.47592e+06	1.48225e+06	1.4614e+06
P27306	P27306		sthA		932782	1.01983e+06	1.07331e+06	1.06722e+06	960193	1.05723e+06
P27431	P27431		ycfD		5.13831e+06	4.90781e+06	5.01131e+06	5.0023e+06	4.85476e+06	5.10351e+06
P27434	P27434		rodZ		1.04861e+07	1.0772e+07	1.09638e+07	1.09346e+07	1.05141e+07	1.08272e+07
P27828	P27828		wecB		2.82598e+06	2.68039e+06	2.69868e+06	2.80856e+06	3.028e+06	2.88465e+06
P27829	P27829		wecC		3.59979e+06	3.34434e+06	3.4339e+06	3.52334e+06	3.51257e+06	3.5483e+06
P27830	P27830		rffG		1.25664e+06	1.33882e+06	1.27098e+06	1.35283e+06	1.25305e+06	1.2859e+06
P27832	P27832		wecD		586263	348428	600756	653826	568977	557682
P27833	P27833		rffA		2.33639e+06	2.08334e+06	2.2064e+06	2.29237e+06	2.29079e+06	2.36633e+06
P27836	P27836		wecG		1.29763e+06	1.17684e+06	1.17398e+06	1.12325e+06	1.11169e+06	1.11298e+06
P27838	P27838		cyaY		1.44869e+06	1.27328e+06	1.24892e+06	1.35303e+06	1.4933e+06	1.37839e+06
P27848	P27848		yigL		5.26541e+06	5.26177e+06	5.40309e+06	5.24816e+06	5.25442e+06	5.16217e+06
P27859	P27859		tatD		1.45016e+06	1.36184e+06	1.44774e+06	1.36081e+06	1.51431e+06	1.49712e+06
P28248	P28248		dcd		3.17089e+06	3.02671e+06	3.1643e+06	3.09598e+06	3.26396e+06	3.13966e+06
P28249	P28249		asmA		1.74179e+06	1.75581e+06	1.73793e+06	1.81104e+06	1.6796e+06	1.76975e+06
P28304	P28304		qorA		4.43382e+06	4.51583e+06	4.50172e+06	4.61621e+06	4.74897e+06	4.76796e+06
P28305	P28305		pabC		276150	172245	376316	224542	271994	298975
P28629	P28629		adiA		1.57291e+06	1.55231e+06	1.68411e+06	1.56906e+06	1.61068e+06	1.61319e+06
P28631	P28631		holB		41722.1	110365			172583	44294.2
P28634	P28634		tsaA			424512	499929			526021
P28635	P28635		metQ		1.15112e+07	1.14906e+07	1.14707e+07	1.10475e+07	1.07226e+07	1.11892e+07
P28903	P28903		nrdD		5.96322e+06	5.80117e+06	6.03157e+06	6.11954e+06	6.24939e+06	6.26146e+06
P28904	P28904		treC		2.66847e+06	2.5582e+06	2.67645e+06	2.37914e+06	2.60803e+06	2.54645e+06
P28905	P28905		holC		1.30428e+06	1.21441e+06	1.26595e+06	1.21806e+06	1.28939e+06	1.2245e+06
P29012	P29012		dadX		1.29575e+06	1.28239e+06	1.40591e+06	1.39133e+06	1.39539e+06	1.19856e+06
P29018	P29018		cydD		839639	770827	831383	843855	811901	868018
P29131	P29131		ftsN		877235	788704	978306	892810	899830	1.02629e+06
P29208	P29208		menC		2.9592e+06	3.02869e+06	2.89367e+06	2.9718e+06	2.95552e+06	3.0087e+06
P29217	P29217		yceH		4.17574e+06	3.92613e+06	3.98377e+06	3.97513e+06	3.8578e+06	3.89604e+06
P29680	P29680		hemE		6.01804e+06	6.19287e+06	6.24531e+06	6.09085e+06	6.09526e+06	6.26268e+06
P29744	P29744		flgL		2.53928e+06	2.41062e+06	2.67219e+06	2.72856e+06	2.51856e+06	2.75012e+06
P29745	P29745		pepT		5.09014e+06	5.20988e+06	5.08974e+06	5.04236e+06	5.08671e+06	4.98106e+06
P30011	P30011		nadC		2.77514e+06	2.77886e+06	2.7805e+06	2.80719e+06	2.56344e+06	2.80433e+06
P30014	P30014		rnt		5.6009e+06	5.46476e+06	5.35686e+06	5.61294e+06	5.90943e+06	5.82347e+06
P30125	P30125		leuB		895700	796703	846606	914184	974654	920911
P30128	P30128		greB		2.25381e+06	2.30724e+06	2.13415e+06	2.23706e+06	2.14942e+06	2.18304e+06
P30130	P30130		fimD		1.65864e+06	1.5998e+06	1.6944e+06	1.57694e+06	1.7351e+06	1.66619e+06
P30131	P30131		hypF		564464	564918	513860	683422	613658	611946
P30177	P30177		ybiB		8.95177e+06	8.48759e+06	8.63866e+06	8.53215e+06	8.46609e+06	8.47186e+06
P30178	P30178		ybiC		2.41472e+06	2.32223e+06	2.46057e+06	1.89656e+06	2.18126e+06	2.12279e+06
P30744	P30744		sdaB		6.16974e+06	6.45941e+06	6.10435e+06	6.14856e+06	6.06665e+06	5.87199e+06
P30749	P30749		moaE		3.4823e+06	3.68758e+06	3.75616e+06	3.52466e+06	3.69189e+06	3.20864e+06
