Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	5.16745e+07	4.71777e+07	5.17185e+07	4.54816e+07	5.166e+07	4.7256e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	3.77066e+06	3.96008e+06	4.15006e+06	4.11281e+06	4.72276e+06	4.75342e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10	5.92346e+07	5.94577e+07	6.29187e+07	6.00714e+07	5.74619e+07	6.03275e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.43405e+07	3.09997e+07	3.40131e+07	3.43493e+07	3.41118e+07	3.33563e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.80279e+07	1.58226e+07	1.91087e+07	1.74147e+07	1.84497e+07	1.67299e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.7032e+08	1.59625e+08	1.77701e+08	1.64032e+08	1.76535e+08	1.57709e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.04287e+08	4.59454e+08	4.00561e+08	4.40956e+08	4.04883e+08	4.52848e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1		2.51379e+06				2.70992e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.23348e+08	1.19256e+08	1.33483e+08	1.15814e+08	1.23725e+08	1.18203e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.15115e+06	1.94145e+06	2.38587e+06	1.62249e+06	2.43506e+06	1.82528e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	2.02799e+07	1.96806e+07	1.96026e+07	2.03356e+07	1.9207e+07	1.98852e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.41914e+08	4.24922e+08	4.35324e+08	4.18356e+08	4.75144e+08	4.15335e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.93693e+08	8.56151e+08	8.62256e+08	8.78454e+08	8.53049e+08	8.98185e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.07066e+07	4.02908e+07	4.18373e+07	4.08856e+07	4.04302e+07	4.01323e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.35711e+06	1.58289e+06	1.15012e+06	1.77142e+06		1.84928e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	1.05344e+06	1.66248e+06	1.14123e+06	1.57591e+06	1.29661e+06	1.97204e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.18167e+07	9.17237e+07	9.20984e+07	8.99442e+07	9.54504e+07	9.21382e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.58422e+07	1.58208e+07	1.62906e+07	1.48221e+07	1.85063e+07	1.47582e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.54789e+07	3.49664e+07	3.12976e+07	3.46855e+07	3.21621e+07	3.56812e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.08017e+08	1.13098e+08	1.03372e+08	1.14008e+08	1.02272e+08	1.11705e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	6	6	1.0204e+07	1.09375e+07	1.00968e+07	1.1615e+07	1.12432e+07	1.00919e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.82228e+06	3.89114e+06	3.898e+06	3.49081e+06	3.8828e+06	3.75238e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	3.35483e+07	3.37933e+07	3.38518e+07	3.49261e+07	2.97218e+07	3.39559e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.54053e+06	8.37221e+06	8.65084e+06	7.50771e+06	7.95202e+06	7.49699e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	8.13889e+07		8.13346e+07	2.28796e+06	8.40037e+07	
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.46333e+08	2.47703e+08	2.47543e+08	2.48394e+08	2.47921e+08	2.44756e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	4.18992e+07	3.76145e+07	3.92237e+07	3.51953e+07	4.08299e+07	3.80445e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.45265e+08	1.49111e+08	1.38782e+08	1.58488e+08	1.40555e+08	1.49862e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	2.05458e+07	2.0048e+07	2.03243e+07	1.88195e+07	2.14471e+07	1.92846e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	4.99344e+06	5.74853e+06	5.81457e+06	5.53364e+06	5.66423e+06	5.39364e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	3.54689e+06	3.23845e+06	3.65257e+06	3.22065e+06	3.18735e+06	3.57765e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2	2.98021e+06	3.60455e+06			1.49784e+06	1.82999e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1		1.34445e+06	1.04014e+06		1.07383e+06	1.01706e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.45165e+07	3.51057e+07	3.54114e+07	3.4304e+07	3.52396e+07	3.30515e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	2.96681e+06	2.90151e+06	2.86677e+06	3.04066e+06	3.06467e+06	2.99368e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.85388e+06	9.34399e+06	1.00678e+07	8.81544e+06	1.04147e+07	9.05801e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.23396e+06	4.08022e+06	4.03329e+06	3.61814e+06	4.27839e+06	3.80715e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.23714e+06	2.25153e+06	2.76798e+06	2.38435e+06		2.39627e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	6	6	1.4386e+06	1.36298e+06	1.28522e+06	1.45525e+06	1.3955e+06	1.41564e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.14073e+07	1.26195e+07	1.11811e+07	1.16229e+07	1.17121e+07	1.17614e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.30492e+06	1.44883e+06	1.28031e+06	1.21346e+06	1.26606e+06	1.43868e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.87506e+06	2.90009e+06	2.98133e+06	2.43656e+06	3.06305e+06	3.17329e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.66607e+06	3.6136e+06	3.49635e+06	3.56168e+06	3.95084e+06	3.67948e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	5.36147e+06	4.30471e+06	5.25346e+06	4.99529e+06	5.18271e+06	4.46604e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.00468e+07	3.19898e+07	2.89062e+07	3.07562e+07	3.28898e+07	2.93754e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	548677	611041	543738	656332	510552	617739
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.96552e+06	2.70798e+06	3.15792e+06	2.90963e+06	3.52276e+06	2.79432e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	2.05447e+07	1.81251e+07	2.10146e+07	1.80308e+07	2.0967e+07	1.8525e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3		2.64725e+06	2.17992e+06	1.95593e+06	2.77299e+06	1.95525e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.38373e+07	1.2662e+07	1.38169e+07	1.31091e+07	1.18129e+07	1.33055e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.90062e+07	3.72345e+07	3.75273e+07	3.6324e+07	3.87139e+07	3.65901e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.14516e+07	2.3312e+07	2.31968e+07	2.12431e+07	2.00555e+07	2.15378e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	6.30711e+06	6.87614e+06	6.58604e+06	7.20789e+06	6.8675e+06	6.80886e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	14	14	7.04333e+06	7.8379e+06	7.57989e+06	7.30838e+06	7.5805e+06	7.44186e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	6.62486e+06	6.27851e+06	6.86294e+06	6.56111e+06	6.72513e+06	6.67609e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.58803e+07	2.63173e+07	2.59753e+07	2.54026e+07	2.70691e+07	2.59835e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.7119e+07	2.51294e+07	2.74475e+07	2.57045e+07	2.52998e+07	2.71637e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	2.2447e+07	2.25724e+07	2.25706e+07	2.24194e+07	2.33101e+07	2.24123e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	6.67513e+06	5.42989e+06	6.68357e+06	6.03359e+06	7.43292e+06	7.0831e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	5	5	6.79721e+06	7.40098e+06	6.94466e+06	7.29904e+06	6.94518e+06	7.32464e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	5.05419e+06	4.52328e+06	5.13999e+06	4.83662e+06	5.06207e+06	4.99651e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.65168e+07	2.61547e+07	2.65518e+07	2.64461e+07	2.78397e+07	2.55676e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.55445e+07	3.2391e+07	3.48974e+07	3.41251e+07	4.079e+07	3.34866e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	3.67375e+06	3.98456e+06	4.42529e+06	4.20147e+06	4.15111e+06	3.69641e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.71593e+07	1.64503e+07	1.70934e+07	1.71694e+07	1.76114e+07	1.55606e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.03514e+06	630233		1.1609e+06	799019	1.20006e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1	1.30324e+06		952439	2.05888e+06	1.38942e+06	
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.03395e+06	6.01393e+06	5.44196e+06	6.38034e+06	5.76466e+06	6.42602e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.15797e+06	1.3888e+06	1.3925e+06	1.30346e+06	1.56516e+06	1.43289e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.84776e+07	1.66357e+07	1.81402e+07	1.6763e+07	1.82363e+07	1.66587e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	4	4	7.07929e+06	7.85144e+06	7.39273e+06	7.30342e+06	7.81053e+06	7.12554e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.92744e+07	1.83387e+07	1.9533e+07	1.87099e+07	1.90092e+07	1.82978e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3		1.99816e+06	1.36066e+06	1.59907e+06	1.53389e+06	1.66912e+06
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	5.47938e+06	6.483e+06	5.76045e+06	6.98022e+06	4.99927e+06	5.83846e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.09565e+06	3.12357e+06	2.04632e+06	2.74295e+06	1.49646e+06	2.4084e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2		1.05512e+06	1.05154e+06	1.24181e+06		1.26495e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	7.8922e+06	7.57063e+06	7.72832e+06	7.54437e+06	7.54863e+06	7.85215e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	1.36312e+06		1.94253e+06	1.14301e+06	1.69309e+06	1.33988e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	4	4	2.2728e+07	2.39219e+07	2.29799e+07	2.24834e+07	2.2016e+07	2.37436e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	6	6	1.01148e+07	9.94666e+06	9.95871e+06	1.05181e+07	1.03651e+07	1.04739e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	5	5	4.31107e+06	4.31322e+06	4.21801e+06	4.47472e+06	4.09325e+06	4.51217e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	5	5	7.7454e+06	6.91229e+06	7.88258e+06	7.30167e+06	7.17598e+06	7.02075e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2		891057	631080	614233		791519
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	2	2		5.50927e+06	5.73036e+06	5.69731e+06	5.83631e+06	5.58504e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	1.98745e+06	2.00593e+06	1.84753e+06	2.23859e+06	2.09298e+06	2.11189e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	4	4	1.55076e+07	1.41704e+07	1.4154e+07	1.49668e+07	1.43654e+07	1.5612e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	6	6	5.80561e+06	7.08749e+06	6.56511e+06	5.85646e+06	5.46941e+06	6.67971e+06
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	2	2	5.86602e+06	5.46536e+06	5.9442e+06	5.32628e+06	6.32147e+06	5.24489e+06
P76115	YNCD_ECOLI	yncD	Probable TonB-dependent receptor YncD	2	2						3.84011e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	1.86751e+07	1.78014e+07	1.81862e+07	1.91645e+07	1.97161e+07	1.89655e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2		3.36704e+06		3.10567e+06	3.66802e+06	3.47832e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	6.0674e+06	5.56008e+06	6.29854e+06	5.9276e+06	6.09826e+06	6.0333e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21	7.83513e+07	7.99576e+07	7.54894e+07	8.01109e+07	7.90097e+07	7.85685e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	8.78182e+06	7.71829e+06	8.74686e+06	7.18865e+06	8.33378e+06	7.82737e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	8	8	7.15036e+06	6.77865e+06	7.17312e+06	7.25267e+06	7.31685e+06	7.14741e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	8.09313e+06	8.97537e+06	7.90778e+06	8.04546e+06	8.27165e+06	7.81265e+06
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.76347e+06	2.87422e+06	3.10245e+06	2.64597e+06	2.88364e+06	2.46001e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	3.48332e+06	3.53718e+06	3.66884e+06	3.43567e+06	3.64449e+06	3.43909e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3	3.94162e+06	4.15568e+06	4.31532e+06	3.25356e+06	4.44677e+06	3.71082e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	9	9	7.25855e+06	7.10757e+06	7.37124e+06	7.24348e+06	7.62552e+06	7.31668e+06
P76227	YNJH_ECOLI	ynjH	Uncharacterized protein YnjH	2	2	6.0073e+06	6.39906e+06	5.44027e+06	6.11789e+06	5.50494e+06	6.81304e+06
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	5	5	9.04601e+06	9.25807e+06	1.07449e+07	9.12488e+06	9.96255e+06	9.43217e+06
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	1	1	2.34153e+06	2.69726e+06	2.80647e+06	2.48928e+06	3.46662e+06	3.05923e+06
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4	7.38636e+06	8.39107e+06	7.17539e+06	8.38276e+06	8.26131e+06	7.98351e+06
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	16	16	3.25648e+07	3.07673e+07	3.34773e+07	3.04656e+07	3.31615e+07	3.19723e+07
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4	1.77427e+07	1.76638e+07	1.89092e+07	1.78984e+07	1.80888e+07	1.70946e+07
P76272	YEBT_ECOLI	yebT	Uncharacterized protein YebT	1	1				354315		
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	5	5	1.36132e+06	1.5313e+06	1.52343e+06	1.55487e+06	1.48632e+06	1.74749e+06
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7	9.07634e+06	9.51173e+06	9.43507e+06	8.81974e+06	8.86955e+06	8.70421e+06
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10	1.14509e+07	1.02929e+07	1.10971e+07	1.02604e+07	1.11877e+07	1.07832e+07
P76297	FLHE_ECOLI	flhE	Flagellar protein FlhE	1	1		1.96676e+06		2.02868e+06		2.07721e+06
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	5	5	1.71432e+07	1.8241e+07	1.91855e+07	1.88986e+07	1.8383e+07	1.90369e+07
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3		4.07884e+06	3.12768e+06		3.47174e+06	5.11112e+06
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1	1.75079e+06	3.04914e+06	2.49282e+06	2.89454e+06	2.8157e+06	3.04836e+06
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6	3.426e+07	3.3163e+07	3.56548e+07	3.40412e+07	3.34296e+07	3.50758e+07
P76389	YEGH_ECOLI	yegH	UPF0053 protein YegH	2	2	610112		623831		435497	458326
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	2.15719e+07	2.56321e+07	2.23781e+07	2.60863e+07	2.58261e+07	2.60206e+07
P76403	YEGQ_ECOLI	yegQ	Uncharacterized protease YegQ	9	9	1.11377e+07	1.11884e+07	1.10604e+07	1.18237e+07	1.13003e+07	1.07825e+07
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	2	2	1.01577e+06	1.33213e+06	986578	928249	1.21592e+06	945128
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	4	4	2.44382e+06	2.15597e+06	2.66244e+06	2.37162e+06	1.97989e+06	2.52289e+06
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	2	2	9.84706e+06	8.75769e+06	1.16408e+07	7.24159e+06	1.00553e+07	8.67193e+06
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1	8.35069e+06	8.31901e+06	6.87622e+06	5.59032e+06	6.9252e+06	7.93492e+06
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1		1.34359e+06	1.07378e+06	1.40422e+06	1.22866e+06	1.49402e+06
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3	2.53186e+07	2.89623e+07	2.59804e+07	2.68231e+07	2.64433e+07	2.53955e+07
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6	3.91932e+07	4.02046e+07	4.07533e+07	3.96891e+07	4.06382e+07	3.96572e+07
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2	3.03172e+07	2.85125e+07	2.95707e+07	2.80933e+07	2.77718e+07	2.92194e+07
P76535	MURQ_ECOLI	murQ	N-acetylmuramic acid 6-phosphate etherase	3	3	5.77231e+06	6.07734e+06	6.05194e+06	6.34275e+06	5.68008e+06	5.9179e+06
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	14	14	6.74912e+07	7.20941e+07	6.98963e+07	7.09236e+07	6.77933e+07	7.05678e+07
P76537	YFEY_ECOLI	yfeY	Uncharacterized protein YfeY	3	3	1.57569e+07	1.75634e+07	1.72554e+07	1.72298e+07	1.7157e+07	1.68963e+07
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4	9.02146e+06	9.29426e+06	9.40647e+06	8.11392e+06	9.59709e+06	9.39492e+06
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	12	12	2.75492e+07	2.92583e+07	2.71559e+07	2.90646e+07	2.72571e+07	2.81526e+07
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	2	2		719442	551117	827841	551342	765212
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5	1.75908e+06	1.98904e+06	2.38055e+06	2.19507e+06	2.34132e+06	2.31101e+06
P76576	YFGM_ECOLI	yfgM	UPF0070 protein YfgM	7	7	7.39596e+07	6.98376e+07	7.26834e+07	7.5261e+07	7.10303e+07	7.36867e+07
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	9	9	4.08254e+06	4.77247e+06	4.1075e+06	4.49478e+06	3.88536e+06	4.05843e+06
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22	3.74863e+07	3.49141e+07	3.76893e+07	3.62644e+07	3.78941e+07	3.62248e+07
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1	4.94593e+06	5.13197e+06	4.97044e+06	4.74928e+06	4.97955e+06	4.19014e+06
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	2	2	1.53602e+07	1.6747e+07	1.28666e+07	1.5647e+07	1.4044e+07	1.36798e+07
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	7	7	1.03897e+07	9.58704e+06	9.85541e+06	9.81106e+06	9.98653e+06	9.87264e+06
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3	5.76351e+06	6.82331e+06	6.02967e+06	6.78314e+06	5.90245e+06	6.64342e+06
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	2	2	923468	2.49557e+06	1.26534e+06	1.86344e+06	1.51828e+06	1.64755e+06
P77212	YKGC_ECOLI	ykgC	Probable pyridine nucleotide-disulfide oxidoreductase YkgC	3	3	228136	330881		315767	324345	305022
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1	1.06549e+06	1.29341e+06	1.28417e+06	1.35916e+06	999992	1.33281e+06
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6	8.20182e+06	8.47485e+06	8.8591e+06	8.68277e+06	8.18624e+06	8.6678e+06
P77252	YKGE_ECOLI	ykgE	Uncharacterized protein YkgE	2	2	1.61114e+06	1.71265e+06	1.70177e+06	1.6252e+06	1.4135e+06	1.88204e+06
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	12	12	2.14256e+07	2.07585e+07	2.01883e+07	1.98957e+07	2.15303e+07	2.02012e+07
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	3	3	9.42036e+06	9.77571e+06	9.7993e+06	1.00354e+07	9.93513e+06	1.06712e+07
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	3	3	5.44854e+06	6.29838e+06	6.1487e+06	5.05715e+06	5.16446e+06	5.25883e+06
P77295	YGAV_ECOLI	ygaV	Probable HTH-type transcriptional regulator YgaV	1	1	892025	778791	741670		804454	672545
P77318	YDEN_ECOLI	ydeN	Uncharacterized sulfatase YdeN	1	1	315955			630115		668138
P77330	BORD_ECOLI	borD	Lipoprotein bor homolog from lambdoid prophage DLP12	3	3	3.74441e+08	4.17678e+08	3.6159e+08	4.09177e+08	3.83401e+08	4.05142e+08
P77338	KEFA_ECOLI	kefA	Potassium efflux system KefA	5	5	2.83687e+06	2.42438e+06	3.17134e+06	2.79544e+06	3.44659e+06	2.98321e+06
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	14	14	1.23135e+07	1.28781e+07	1.24765e+07	1.26739e+07	1.33023e+07	1.2238e+07
P77376	YDGJ_ECOLI	ydgJ	Uncharacterized oxidoreductase YdgJ	9	9	8.68158e+06	9.25391e+06	8.06773e+06	8.34495e+06	8.72284e+06	8.81585e+06
P77395	YBBN_ECOLI	ybbN	Uncharacterized protein YbbN	8	8	1.48023e+07	1.49438e+07	1.45103e+07	1.50571e+07	1.42637e+07	1.50893e+07
P77398	ARNA_ECOLI	arnA	Bifunctional polymyxin resistance protein ArnA	7	7	2.29982e+06	1.76171e+06	2.24888e+06	2.06029e+06	3.17257e+06	1.89113e+06
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	5	5	4.70534e+06	4.42542e+06	3.87826e+06	4.48644e+06	4.55496e+06	4.38158e+06
P77434	ALAC_ECOLI	alaC	Glutamate-pyruvate aminotransferase AlaC	6	6	9.63646e+06	9.36902e+06	9.38531e+06	1.0085e+07	9.56889e+06	9.44724e+06
P77444	SUFS_ECOLI	sufS	Cysteine desulfurase	4	4	3.33503e+07	3.18817e+07	2.45035e+07	3.13051e+07	3.09277e+07	3.31586e+07
P77454	GLSA1_ECOLI	glsA1	Glutaminase 1	1	1	1.20945e+07	1.17926e+07	1.22687e+07	1.09508e+07	1.12532e+07	1.09275e+07
P77460	YBCY_ECOLI	ybcY	Putative uncharacterized protein YbcY	1	1	260459	415505	342557	393347	425468	483564
